world_index,world_timestamp,surface_name,event_type
0,347609.197343,Screen,enter
0,347609.197343,Right_Stock,enter
0,347609.197343,Assemly_Zone,enter
0,347609.197343,Left_Stock,enter
252,347617.778871,Screen,exit
254,347617.845247,Left_Stock,exit
256,347617.90907,Left_Stock,enter
258,347617.977221,Screen,enter
385,347622.301171,Screen,exit
387,347622.364956,Left_Stock,exit
389,347622.433008,Left_Stock,enter
391,347622.501215,Screen,enter
693,347632.797767,Screen,exit
696,347632.903195,Screen,enter
929,347640.888204,Screen,exit
929,347640.888204,Left_Stock,exit
930,347640.948699,Right_Stock,exit
930,347640.948699,Assemly_Zone,exit
935,347641.101212,Right_Stock,enter
935,347641.101212,Assemly_Zone,enter
935,347641.101212,Left_Stock,enter
937,347641.165154,Screen,enter
962,347642.01991699997,Screen,exit
967,347642.180164,Screen,enter
1117,347647.358737,Screen,exit
1118,347647.400645,Right_Stock,exit
1118,347647.400645,Left_Stock,exit
1119,347647.432646,Assemly_Zone,exit
1122,347647.508295,Right_Stock,enter
1122,347647.508295,Assemly_Zone,enter
1122,347647.508295,Left_Stock,enter
1123,347647.533048,Screen,enter
1180,347649.54266599996,Screen,exit
1181,347649.578194,Left_Stock,exit
1182,347649.61105999997,Right_Stock,exit
1182,347649.61105999997,Assemly_Zone,exit
1185,347649.713826,Right_Stock,enter
1185,347649.713826,Left_Stock,enter
1186,347649.745178,Assemly_Zone,enter
1188,347649.81664699997,Screen,enter
1256,347652.284379,Screen,exit
1260,347652.404224,Screen,enter
1286,347653.309585,Screen,exit
1287,347653.341593,Right_Stock,exit
1287,347653.341593,Assemly_Zone,exit
1287,347653.341593,Left_Stock,exit
1293,347653.533123,Left_Stock,enter
1294,347653.565129,Right_Stock,enter
1294,347653.565129,Assemly_Zone,enter
1310,347654.104433,Screen,enter
1419,347657.843652,Screen,exit
1421,347657.904274,Screen,enter
1614,347664.45893799997,Screen,exit
1614,347664.45893799997,Right_Stock,exit
1614,347664.45893799997,Assemly_Zone,exit
1614,347664.45893799997,Left_Stock,exit
