world_index,world_timestamp,surface_name,event_type
0,-549130.11492,Right,enter
0,-549130.11492,Assembly,enter
0,-549130.11492,Left,enter
0,-549130.11492,Screen,enter
8,-549129.7265359999,Screen,exit
103,-549125.283511,Right,exit
103,-549125.283511,Assembly,exit
103,-549125.283511,Left,exit
109,-549125.0385299999,Right,enter
109,-549125.0385299999,Assembly,enter
109,-549125.0385299999,Left,enter
143,-549123.493378,Right,exit
143,-549123.493378,Assembly,exit
143,-549123.493378,Left,exit
146,-549123.364034,Right,enter
146,-549123.364034,Assembly,enter
146,-549123.364034,Left,enter
164,-549122.5833549999,Assembly,exit
164,-549122.5833549999,Left,exit
167,-549122.4682159999,Right,exit
167,-549122.4682159999,Assembly,enter
169,-549122.387689,Right,enter
169,-549122.387689,Left,enter
172,-549122.2609369999,Screen,enter
193,-549121.3328089999,Right,exit
194,-549121.289134,Assembly,exit
194,-549121.289134,Left,exit
194,-549121.289134,Screen,exit
200,-549121.0645239999,Right,enter
201,-549121.0239309999,Assembly,enter
201,-549121.0239309999,Left,enter
214,-549120.427654,Right,exit
214,-549120.427654,Assembly,exit
214,-549120.427654,Left,exit
219,-549120.2242709999,Screen,enter
220,-549120.183996,Assembly,enter
220,-549120.183996,Left,enter
221,-549120.142716,Right,enter
236,-549119.459526,Right,exit
237,-549119.4140079999,Assembly,exit
237,-549119.4140079999,Left,exit
239,-549119.3309269999,Screen,exit
240,-549119.293416,Right,enter
240,-549119.293416,Assembly,enter
240,-549119.293416,Left,enter
254,-549118.647041,Screen,enter
272,-549117.8230209999,Right,exit
272,-549117.8230209999,Assembly,exit
273,-549117.779874,Left,exit
273,-549117.779874,Screen,exit
276,-549117.6738539999,Left,enter
277,-549117.6388419999,Right,enter
277,-549117.6388419999,Assembly,enter
295,-549116.8731519999,Right,exit
296,-549116.831288,Assembly,exit
297,-549116.7904559999,Left,exit
299,-549116.71699,Left,enter
300,-549116.6784509999,Right,enter
300,-549116.6784509999,Assembly,enter
300,-549116.6784509999,Screen,enter
310,-549116.243836,Right,exit
310,-549116.243836,Assembly,exit
310,-549116.243836,Screen,exit
311,-549116.202187,Left,exit
313,-549116.13223,Left,enter
315,-549116.0598419999,Right,enter
315,-549116.0598419999,Assembly,enter
348,-549114.6157879999,Right,exit
349,-549114.569762,Assembly,exit
349,-549114.569762,Left,exit
355,-549114.36374,Assembly,enter
355,-549114.36374,Left,enter
355,-549114.36374,Screen,enter
356,-549114.323658,Right,enter
370,-549113.7695439999,Right,exit
372,-549113.691562,Right,enter
395,-549112.71216,Right,exit
395,-549112.71216,Assembly,exit
396,-549112.669704,Screen,exit
397,-549112.6282459999,Left,exit
399,-549112.557495,Right,enter
399,-549112.557495,Left,enter
400,-549112.5189769999,Assembly,enter
464,-549109.682361,Right,exit
464,-549109.682361,Assembly,exit
464,-549109.682361,Left,exit
467,-549109.559901,Left,enter
469,-549109.479249,Right,enter
469,-549109.479249,Assembly,enter
471,-549109.391535,Screen,enter
485,-549108.7848809999,Right,exit
487,-549108.698736,Right,enter
487,-549108.698736,Screen,exit
496,-549108.30976,Screen,enter
504,-549107.9368439999,Right,exit
505,-549107.891296,Assembly,exit
505,-549107.891296,Screen,exit
508,-549107.7628159999,Right,enter
508,-549107.7628159999,Assembly,enter
578,-549104.4275839999,Right,exit
578,-549104.4275839999,Assembly,exit
578,-549104.4275839999,Left,exit
582,-549104.259033,Left,enter
583,-549104.2157609999,Right,enter
583,-549104.2157609999,Assembly,enter
585,-549104.1198949999,Screen,enter
596,-549103.5686049999,Screen,exit
606,-549103.104537,Screen,enter
609,-549102.963124,Screen,exit
712,-549098.2330509999,Screen,enter
749,-549096.643846,Screen,exit
809,-549093.9468429999,Screen,enter
809,-549093.9468429999,Screen,exit
819,-549093.48778,Screen,enter
821,-549093.39784,Screen,exit
835,-549092.817865,Screen,enter
850,-549092.133543,Screen,exit
851,-549092.091514,Right,exit
854,-549091.970018,Right,enter
923,-549088.8334339999,Screen,enter
933,-549088.363467,Screen,exit
948,-549087.7195029999,Screen,enter
965,-549086.96765,Right,exit
965,-549086.96765,Assembly,exit
965,-549086.96765,Screen,exit
969,-549086.8084199999,Right,enter
969,-549086.8084199999,Assembly,enter
1014,-549084.792256,Right,exit
1014,-549084.792256,Assembly,exit
1018,-549084.620288,Right,enter
1019,-549084.5776419999,Assembly,enter
1021,-549084.4878959999,Screen,enter
1046,-549083.3140319999,Screen,exit
1056,-549082.891098,Screen,enter
1079,-549081.9036409999,Right,exit
1080,-549081.8598999999,Assembly,exit
1080,-549081.8598999999,Screen,exit
1082,-549081.7807509999,Assembly,enter
1084,-549081.7039559999,Right,enter
1157,-549078.446945,Right,exit
1157,-549078.446945,Assembly,exit
1159,-549078.355197,Right,enter
1160,-549078.3125789999,Assembly,enter
1167,-549077.969495,Screen,enter
1203,-549076.417009,Right,exit
1204,-549076.3758299999,Assembly,exit
1204,-549076.3758299999,Screen,exit
1206,-549076.3002749999,Assembly,enter
1206,-549076.3002749999,Assembly,exit
1209,-549076.1901189999,Assembly,enter
1211,-549076.1123879999,Right,enter
1271,-549073.469742,Right,exit
1271,-549073.469742,Assembly,exit
1272,-549073.426139,Left,exit
1274,-549073.3484619999,Left,enter
1276,-549073.264977,Right,enter
1276,-549073.264977,Assembly,enter
1333,-549070.682147,Assembly,exit
1335,-549070.594205,Assembly,enter
1337,-549070.504905,Right,exit
1337,-549070.504905,Assembly,exit
1337,-549070.504905,Left,exit
