world_index,world_timestamp,surface_name,event_type
0,347766.846691,Screen,enter
0,347766.846691,Right_Stock,enter
0,347766.846691,Assemly_Zone,enter
0,347766.846691,Left_Stock,enter
103,347770.40883,Screen,exit
104,347770.441953,Right_Stock,exit
105,347770.470705,Assemly_Zone,exit
105,347770.470705,Left_Stock,exit
109,347770.585296,Right_Stock,enter
109,347770.585296,Assemly_Zone,enter
109,347770.585296,Left_Stock,enter
110,347770.61727,Screen,enter
251,347775.377158,Screen,exit
251,347775.377158,Left_Stock,exit
254,347775.477311,Left_Stock,enter
255,347775.509308,Screen,enter
384,347780.00121,Screen,exit
386,347780.065186,Left_Stock,exit
388,347780.133192,Left_Stock,enter
389,347780.169122,Screen,enter
563,347786.249207,Screen,exit
564,347786.28453,Left_Stock,exit
566,347786.346384,Left_Stock,enter
569,347786.434366,Screen,enter
612,347787.874377,Screen,exit
612,347787.874377,Left_Stock,exit
613,347787.909394,Right_Stock,exit
613,347787.909394,Assemly_Zone,exit
619,347788.109341,Right_Stock,enter
619,347788.109341,Assemly_Zone,enter
619,347788.109341,Left_Stock,enter
621,347788.177243,Screen,enter
771,347793.258495,Screen,exit
777,347793.45779,Screen,enter
834,347795.438206,Screen,exit
838,347795.568144,Screen,enter
888,347797.262431,Screen,exit
888,347797.262431,Left_Stock,exit
889,347797.294407,Right_Stock,exit
889,347797.294407,Assemly_Zone,exit
893,347797.425296,Right_Stock,enter
893,347797.425296,Assemly_Zone,enter
893,347797.425296,Left_Stock,enter
896,347797.527802,Screen,enter
1386,347814.20320499997,Screen,exit
1388,347814.286836,Screen,enter
1428,347815.621811,Screen,exit
1428,347815.621811,Right_Stock,exit
1428,347815.621811,Assemly_Zone,exit
1428,347815.621811,Left_Stock,exit
