timestamp,left_x,left_y,right_x,right_y,left_validity,right_validity
1698049509999,nan,nan,nan,nan,0,0
1698049510013,nan,nan,nan,nan,0,0
1698049510028,nan,nan,nan,nan,0,0
1698049510046,nan,nan,nan,nan,0,0
1698049510064,nan,nan,nan,nan,0,0
1698049510079,nan,nan,nan,nan,0,0
1698049510093,nan,nan,nan,nan,0,0
1698049510111,nan,nan,nan,nan,0,0
1698049510129,nan,nan,0.6044010474419433,0.56723521453858,0,3
1698049510143,nan,nan,nan,nan,0,0
1698049510161,nan,nan,0.601511026787602,0.36210956293179064,0,3
1698049510175,nan,nan,nan,nan,0,0
1698049510191,nan,nan,nan,nan,0,0
1698049510207,nan,nan,nan,nan,0,0
1698049510225,nan,nan,0.5905217849424547,0.2760271010565567,0,3
1698049510240,nan,nan,nan,nan,0,0
1698049510258,nan,nan,nan,nan,0,0
1698049510272,nan,nan,nan,nan,0,0
1698049510289,nan,nan,nan,nan,0,0
1698049510304,nan,nan,nan,nan,0,0
1698049510321,nan,nan,nan,nan,0,0
1698049510336,nan,nan,nan,nan,0,0
1698049510353,nan,nan,nan,nan,0,0
1698049510370,nan,nan,0.9369331083339245,0.3047798021416358,0,3
1698049510385,0.6795758090230372,0.19832984613806623,nan,nan,3,0
1698049510403,0.7453088929931087,0.5672151872776884,nan,nan,3,0
1698049510421,0.7410639589586123,0.5872152847579439,nan,nan,3,0
1698049510436,nan,nan,0.6809966579648844,0.20068891935205377,0,3
1698049510450,nan,nan,nan,nan,0,0
1698049510468,nan,nan,nan,nan,0,0
1698049510482,nan,nan,nan,nan,0,0
1698049510500,nan,nan,nan,nan,0,0
1698049510515,nan,nan,nan,nan,0,0
1698049510533,nan,nan,nan,nan,0,0
1698049510548,nan,nan,nan,nan,0,0
1698049510564,nan,nan,nan,nan,0,0
1698049510581,nan,nan,nan,nan,0,0
1698049510599,nan,nan,nan,nan,0,0
1698049510613,nan,nan,nan,nan,0,0
1698049510630,nan,nan,nan,nan,0,0
1698049510645,nan,nan,nan,nan,0,0
1698049510661,nan,nan,nan,nan,0,0
1698049510678,nan,nan,0.477052757681809,0.5391381184996988,0,3
1698049510693,nan,nan,nan,nan,0,0
1698049510710,nan,nan,nan,nan,0,0
1698049510726,nan,nan,nan,nan,0,0
1698049510742,nan,nan,nan,nan,0,0
1698049510759,nan,nan,nan,nan,0,0
1698049510775,nan,nan,nan,nan,0,0
1698049510793,nan,nan,nan,nan,0,0
1698049510808,nan,nan,nan,nan,0,0
1698049510823,nan,nan,nan,nan,0,0
1698049510839,nan,nan,nan,nan,0,0
1698049510856,nan,nan,nan,nan,0,0
1698049510873,nan,nan,nan,nan,0,0
1698049510890,nan,nan,nan,nan,0,0
1698049510906,nan,nan,nan,nan,0,0
1698049510924,nan,nan,nan,nan,0,0
1698049510939,nan,nan,nan,nan,0,0
1698049510954,nan,nan,nan,nan,0,0
1698049510969,nan,nan,nan,nan,0,0
1698049510984,nan,nan,nan,nan,0,0
1698049511003,nan,nan,nan,nan,0,0
1698049511018,nan,nan,nan,nan,0,0
1698049511033,nan,nan,nan,nan,0,0
1698049511050,nan,nan,nan,nan,0,0
1698049511065,nan,nan,nan,nan,0,0
1698049511084,nan,nan,nan,nan,0,0
1698049511098,nan,nan,nan,nan,0,0
1698049511115,nan,nan,nan,nan,0,0
1698049511130,nan,nan,nan,nan,0,0
1698049511147,nan,nan,nan,nan,0,0
1698049511165,nan,nan,nan,nan,0,0
1698049511179,nan,nan,nan,nan,0,0
1698049511197,nan,nan,nan,nan,0,0
1698049511214,nan,nan,nan,nan,0,0
1698049511229,nan,nan,nan,nan,0,0
1698049511245,nan,nan,nan,nan,0,0
1698049511261,nan,nan,nan,nan,0,0
1698049511277,nan,nan,nan,nan,0,0
1698049511292,nan,nan,nan,nan,0,0
1698049511309,nan,nan,nan,nan,0,0
1698049511326,nan,nan,nan,nan,0,0
1698049511342,nan,nan,nan,nan,0,0
1698049511359,nan,nan,nan,nan,0,0
1698049511375,nan,nan,nan,nan,0,0
1698049511390,nan,nan,nan,nan,0,0
1698049511407,nan,nan,nan,nan,0,0
1698049511423,nan,nan,nan,nan,0,0
1698049511439,nan,nan,nan,nan,0,0
1698049511456,nan,nan,nan,nan,0,0
1698049511472,nan,nan,nan,nan,0,0
1698049511487,nan,nan,nan,nan,0,0
1698049511504,nan,nan,nan,nan,0,0
1698049511522,nan,nan,nan,nan,0,0
1698049511537,nan,nan,nan,nan,0,0
1698049511552,nan,nan,nan,nan,0,0
1698049511570,nan,nan,nan,nan,0,0
1698049511585,nan,nan,nan,nan,0,0
1698049511602,nan,nan,nan,nan,0,0
1698049511617,nan,nan,nan,nan,0,0
1698049511633,nan,nan,nan,nan,0,0
1698049511650,nan,nan,nan,nan,0,0
1698049511665,nan,nan,nan,nan,0,0
1698049511682,nan,nan,nan,nan,0,0
1698049511699,nan,nan,nan,nan,0,0
1698049511716,nan,nan,nan,nan,0,0
1698049511733,nan,nan,nan,nan,0,0
1698049511750,nan,nan,nan,nan,0,0
1698049511765,nan,nan,nan,nan,0,0
1698049511782,nan,nan,nan,nan,0,0
1698049511798,nan,nan,nan,nan,0,0
1698049511815,nan,nan,nan,nan,0,0
1698049511830,nan,nan,nan,nan,0,0
1698049511848,nan,nan,nan,nan,0,0
1698049511863,nan,nan,nan,nan,0,0
1698049511881,nan,nan,nan,nan,0,0
1698049511895,nan,nan,nan,nan,0,0
1698049511912,nan,nan,nan,nan,0,0
1698049511927,nan,nan,nan,nan,0,0
1698049511944,nan,nan,nan,nan,0,0
1698049511960,nan,nan,nan,nan,0,0
1698049511977,nan,nan,nan,nan,0,0
1698049511994,nan,nan,nan,nan,0,0
1698049512009,nan,nan,nan,nan,0,0
1698049512024,nan,nan,nan,nan,0,0
1698049512042,nan,nan,nan,nan,0,0
1698049512057,nan,nan,nan,nan,0,0
1698049512073,nan,nan,nan,nan,0,0
1698049512090,nan,nan,nan,nan,0,0
1698049512109,nan,nan,nan,nan,0,0
1698049512121,nan,nan,nan,nan,0,0
1698049512143,nan,nan,0.9936639498349629,0.07222186747820537,0,3
1698049512155,nan,nan,nan,nan,0,3
1698049512172,nan,nan,nan,nan,0,3
1698049512188,nan,nan,nan,nan,0,3
1698049512204,nan,nan,nan,nan,0,0
1698049512221,nan,nan,nan,nan,0,3
1698049512235,nan,nan,nan,nan,0,0
1698049512253,nan,nan,nan,nan,0,3
1698049512268,nan,nan,nan,nan,0,3
1698049512285,nan,nan,nan,nan,0,3
1698049512302,nan,nan,nan,nan,0,3
1698049512317,nan,nan,nan,nan,0,3
1698049512339,nan,nan,nan,nan,3,3
1698049512350,nan,nan,nan,nan,3,3
1698049512369,nan,nan,nan,nan,3,3
1698049512383,nan,nan,nan,nan,3,3
1698049512399,nan,nan,nan,nan,3,3
1698049512414,nan,nan,nan,nan,3,3
1698049512432,nan,nan,nan,nan,3,3
1698049512448,nan,nan,nan,nan,3,3
1698049512465,nan,nan,nan,nan,3,3
1698049512479,nan,nan,nan,nan,3,3
1698049512497,nan,nan,nan,nan,3,3
1698049512511,nan,nan,nan,nan,0,0
1698049512528,0.680939243046483,0.20100290997108952,nan,nan,3,0
1698049512542,nan,nan,nan,nan,0,0
1698049512559,nan,nan,nan,nan,0,0
1698049512576,nan,nan,nan,nan,0,0
1698049512593,nan,nan,nan,nan,0,0
1698049512607,nan,nan,nan,nan,0,0
1698049512625,nan,nan,nan,nan,0,0
1698049512641,nan,nan,nan,nan,0,0
1698049512657,nan,nan,nan,nan,0,0
1698049512674,nan,nan,nan,nan,0,0
1698049512691,nan,nan,nan,nan,0,0
1698049512707,nan,nan,nan,nan,0,0
1698049512722,nan,nan,nan,nan,0,0
1698049512738,nan,nan,nan,nan,0,0
1698049512755,nan,nan,nan,nan,0,0
1698049512770,nan,nan,nan,nan,0,0
1698049512787,nan,nan,nan,nan,0,0
1698049512803,nan,nan,nan,nan,0,0
1698049512818,nan,nan,nan,nan,0,0
1698049512835,nan,nan,nan,nan,0,0
1698049512853,nan,nan,nan,nan,0,0
1698049512868,nan,nan,nan,nan,0,0
1698049512884,nan,nan,nan,nan,0,0
1698049512901,nan,nan,nan,nan,0,0
1698049512915,nan,nan,nan,nan,3,0
1698049512934,nan,nan,nan,nan,3,0
1698049512952,nan,nan,nan,nan,3,0
1698049512966,nan,nan,nan,nan,3,0
1698049512983,nan,nan,nan,nan,3,0
1698049512998,nan,nan,nan,nan,3,0
1698049513015,nan,nan,nan,nan,3,0
1698049513032,nan,nan,nan,nan,3,0
1698049513047,nan,nan,nan,nan,3,0
1698049513063,nan,nan,nan,nan,3,0
1698049513081,nan,nan,nan,nan,3,0
1698049513097,nan,nan,nan,nan,3,0
1698049513114,nan,nan,nan,nan,3,0
1698049513129,nan,nan,nan,nan,3,0
1698049513144,nan,nan,nan,nan,3,0
1698049513162,nan,nan,nan,nan,3,0
1698049513177,nan,nan,nan,nan,3,0
1698049513193,nan,nan,nan,nan,3,0
1698049513210,nan,nan,nan,nan,3,0
1698049513227,0.9479324527697158,0.5187575030625032,0.9479324527697158,0.5187575030625032,3,3
1698049513242,0.9632559883845766,0.4901772205798126,0.9632559883845766,0.4901772205798126,3,3
1698049513259,0.9611135694207972,0.49795171117856357,0.9611135694207972,0.49795171117856357,3,3
1698049513275,0.9649351640993331,0.49584148243611387,0.9649351640993331,0.49584148243611387,3,3
1698049513291,0.8736782048433285,0.5246788965327803,0.8736782048433285,0.5246788965327803,3,3
1698049513307,0.8752466275541692,0.5657828928263389,0.8752466275541692,0.5657828928263389,3,3
1698049513324,0.8603572491221418,0.5036841117615763,0.8603572491221418,0.5036841117615763,3,3
1698049513339,0.8711104415992763,0.533777718532787,0.8711104415992763,0.533777718532787,3,3
1698049513356,0.8646706809865937,0.5448721304715191,0.8646706809865937,0.5448721304715191,3,3
1698049513372,0.8624417060702814,0.5416389939287347,0.8624417060702814,0.5416389939287347,3,3
1698049513389,0.8595430302060131,0.5555563288595753,0.8595430302060131,0.5555563288595753,3,3
1698049513404,0.851928793764164,0.5634765350461924,0.851928793764164,0.5634765350461924,3,3
1698049513421,0.8510925714820978,0.5643602667078335,0.8510925714820978,0.5643602667078335,3,3
