stepId,timestamp,displayId,x,y
0,1698048064176,1,0.5293966480421427,0.5293966480421427
0,1698048064332,0,0.5063819289207458,0.5063819289207458
0,1698048064348,0,0.5063819289207458,0.5063819289207458
0,1698048064351,0,0.4752542078495025,0.4752542078495025
0,1698048064363,0,0.4752542078495025,0.4752542078495025
0,1698048064373,0,0.5065807700157166,0.5065807700157166
0,1698048064384,0,0.5035803318023682,0.5035803318023682
0,1698048064395,0,0.5053476691246033,0.5053476691246033
0,1698048064406,0,0.4972105920314789,0.4972105920314789
0,1698048064418,0,0.4981808364391327,0.4981808364391327
0,1698048064428,0,0.4770624041557312,0.4770624041557312
0,1698048064464,0,0.513299286365509,0.513299286365509
0,1698048064473,0,0.513299286365509,0.513299286365509
0,1698048064486,0,0.502964973449707,0.502964973449707
0,1698048064497,0,0.4780319929122925,0.4780319929122925
0,1698048064507,0,0.4780319929122925,0.4780319929122925
0,1698048064519,0,0.4791272282600403,0.4791272282600403
0,1698048064529,0,0.4791272282600403,0.4791272282600403
0,1698048064541,0,0.5136663019657135,0.5136663019657135
0,1698048064552,0,0.5287008285522461,0.5287008285522461
0,1698048064563,0,0.5204220116138458,0.5204220116138458
0,1698048064576,0,0.5235728621482849,0.5235728621482849
0,1698048064586,0,0.519552081823349,0.519552081823349
0,1698048064621,0,0.5205654501914978,0.5205654501914978
0,1698048064622,0,0.5210238397121429,0.5210238397121429
0,1698048064637,0,0.5237587094306946,0.5237587094306946
0,1698048064643,0,0.5232010185718536,0.5232010185718536
0,1698048064653,0,0.5250366032123566,0.5250366032123566
0,1698048064664,0,0.5221185088157654,0.5221185088157654
0,1698048064675,0,0.5201430916786194,0.5201430916786194
0,1698048064686,0,0.5124335587024689,0.5124335587024689
0,1698048064698,0,0.5145193636417389,0.5145193636417389
0,1698048064709,0,0.5142199099063873,0.5142199099063873
0,1698048064745,0,0.5211865305900574,0.5211865305900574
0,1698048064746,0,0.5138544738292694,0.5138544738292694
0,1698048064752,0,0.5139961242675781,0.5139961242675781
0,1698048064764,0,0.5175787806510925,0.5175787806510925
0,1698048064775,0,0.5195155143737793,0.5195155143737793
0,1698048064786,0,0.5174202919006348,0.5174202919006348
0,1698048064797,0,0.5164942741394043,0.5164942741394043
0,1698048064808,0,0.5168406665325165,0.5168406665325165
0,1698048064819,0,0.5210238993167877,0.5210238993167877
0,1698048064830,0,0.5213899612426758,0.5213899612426758
0,1698048064842,0,0.5216027498245239,0.5216027498245239
0,1698048064874,0,0.5221407413482666,0.5221407413482666
0,1698048064876,0,0.5206175148487091,0.5206175148487091
0,1698048064892,0,0.5193377733230591,0.5193377733230591
0,1698048064898,0,0.5400125682353973,0.5400125682353973
0,1698048064908,0,0.5451883673667908,0.5451883673667908
0,1698048064918,0,0.5458953976631165,0.5458953976631165
0,1698048065017,1,0.4261927056849081,0.4261927056849081
0,1698048065049,1,0.5047782622864474,0.5047782622864474
0,1698048065067,1,0.5014617441902814,0.5014617441902814
0,1698048065082,1,0.5158603803266172,0.5158603803266172
0,1698048065100,1,0.5663024017711609,0.5663024017711609
0,1698048065115,1,0.5117279072465147,0.5117279072465147
0,1698048065133,1,0.4871807925583319,0.4871807925583319
0,1698048065148,1,0.5101095249963257,0.5101095249963257
0,1698048065163,1,0.5598356329755522,0.5598356329755522
0,1698048065181,1,0.5171114622283868,0.5171114622283868
0,1698048065195,1,0.5205193134255472,0.5205193134255472
0,1698048065212,1,0.5241068606133744,0.5241068606133744
0,1698048065227,1,0.5111368418493383,0.5111368418493383
0,1698048065238,0,0.7241466045379639,0.7241466045379639
0,1698048065245,1,0.5098818839391015,0.5098818839391015
0,1698048065259,0,0.7241466045379639,0.7241466045379639
0,1698048065262,1,0.5185691775548568,0.5185691775548568
0,1698048065277,1,0.5138817303495805,0.5138817303495805
0,1698048065278,0,0.7032679319381714,0.7032679319381714
0,1698048065283,0,0.7032679319381714,0.7032679319381714
0,1698048065295,1,0.5589551053998703,0.5589551053998703
0,1698048065306,0,0.730597734451294,0.730597734451294
0,1698048065310,1,0.4890788059627401,0.4890788059627401
0,1698048065316,0,0.730597734451294,0.730597734451294
0,1698048065325,1,0.5472604256880785,0.5472604256880785
0,1698048065343,1,0.4880220548648541,0.4880220548648541
0,1698048065358,1,0.5440310924858347,0.5440310924858347
0,1698048065376,1,0.494517746308393,0.494517746308393
0,1698048065390,1,0.5415351450408158,0.5415351450408158
0,1698048065407,1,0.4885772456371595,0.4885772456371595
0,1698048065424,1,0.5390134235005463,0.5390134235005463
0,1698048065439,1,0.4826704191244642,0.4826704191244642
0,1698048065457,1,0.5593962082640298,0.5593962082640298
0,1698048065472,1,0.3430262555729864,0.3430262555729864
0,1698048065487,1,0.2685868666304243,0.2685868666304243
0,1698048065554,1,0.9119280875447314,0.9119280875447314
0,1698048065596,0,0.5410900712013245,0.5410900712013245
0,1698048065605,0,0.5410900712013245,0.5410900712013245
0,1698048065616,0,0.5410900712013245,0.5410900712013245
0,1698048065650,0,0.548186719417572,0.548186719417572
0,1698048065661,0,0.548186719417572,0.548186719417572
0,1698048065693,0,0.548186719417572,0.548186719417572
0,1698048065694,0,0.5526189208030701,0.5526189208030701
0,1698048065709,0,0.5526189208030701,0.5526189208030701
0,1698048065717,0,0.562736988067627,0.562736988067627
0,1698048065727,0,0.562736988067627,0.562736988067627
0,1698048065739,0,0.562736988067627,0.562736988067627
0,1698048065750,0,0.5490916967391968,0.5490916967391968
0,1698048065761,0,0.5490916967391968,0.5490916967391968
0,1698048065773,0,0.551645815372467,0.551645815372467
0,1698048065784,0,0.5494168996810913,0.5494168996810913
0,1698048065794,0,0.5629755258560181,0.5629755258560181
0,1698048065807,0,0.5652733445167542,0.5652733445167542
0,1698048065843,0,0.570209413766861,0.570209413766861
0,1698048065844,0,0.564735472202301,0.564735472202301
0,1698048065859,0,0.5626250803470612,0.5626250803470612
0,1698048065863,0,0.5590448379516602,0.5590448379516602
0,1698048065876,0,0.5580329596996307,0.5580329596996307
0,1698048065886,0,0.5610587000846863,0.5610587000846863
0,1698048065896,0,0.5662871897220612,0.5662871897220612
0,1698048065907,0,0.5667645037174225,0.5667645037174225
0,1698048065918,0,0.5656385123729706,0.5656385123729706
0,1698048065989,1,0.2147270915763952,0.2147270915763952
0,1698048067159,1,0.6787282387838967,0.6787282387838967
0,1698048067195,1,0.5714449000478597,0.5714449000478597
0,1698048067465,0,0.5010916590690613,0.5010916590690613
0,1698048067472,0,0.5023219287395477,0.5023219287395477
0,1698048067484,0,0.5007115006446838,0.5007115006446838
0,1698048067495,0,0.49149289727211,0.49149289727211
0,1698048067506,0,0.4978490620851517,0.4978490620851517
0,1698048067517,0,0.5003541260957718,0.5003541260957718
0,1698048067528,0,0.5035573840141296,0.5035573840141296
0,1698048067540,0,0.507154256105423,0.507154256105423
0,1698048067550,0,0.5064601004123688,0.5064601004123688
0,1698048067561,0,0.505494549870491,0.505494549870491
0,1698048067596,0,0.504025399684906,0.504025399684906
0,1698048067611,0,0.5028818845748901,0.5028818845748901
0,1698048067617,0,0.5038896799087524,0.5038896799087524
0,1698048067628,0,0.5090535283088684,0.5090535283088684
0,1698048067639,0,0.5067218393087387,0.5067218393087387
0,1698048067650,0,0.5066923946142197,0.5066923946142197
0,1698048067662,0,0.5061262845993042,0.5061262845993042
0,1698048067672,0,0.5084130764007568,0.5084130764007568
0,1698048067684,0,0.511351615190506,0.511351615190506
0,1698048067695,0,0.5085571110248566,0.5085571110248566
0,1698048067729,0,0.5061589181423187,0.5061589181423187
0,1698048067730,0,0.5086657255887985,0.5086657255887985
0,1698048067745,0,0.505776971578598,0.505776971578598
0,1698048067751,0,0.5041379630565643,0.5041379630565643
0,1698048067762,0,0.5035113543272018,0.5035113543272018
0,1698048067772,0,0.504381999373436,0.504381999373436
0,1698048067784,0,0.5024738013744354,0.5024738013744354
0,1698048067795,0,0.5024587363004684,0.5024587363004684
0,1698048067806,0,0.5044778883457184,0.5044778883457184
0,1698048067817,0,0.504911407828331,0.504911407828331
0,1698048067829,0,0.5039737075567245,0.5039737075567245
0,1698048067863,0,0.5022833049297333,0.5022833049297333
