# timestamps [seconds],pts
347412.757981,0
347412.839762,5359
347412.872829,7526
347412.906710,9746
347412.938034,11799
347412.966797,13684
347412.996803,15651
347413.029549,17797
347413.061312,19878
347413.092921,21950
347413.128838,24304
347413.160755,26395
347413.196673,28749
347413.228867,30859
347413.260834,32954
347413.296741,35307
347413.328752,37405
347413.361247,39535
347413.396716,41859
347413.429430,44003
347413.464780,46320
347413.499190,48575
347413.534524,50890
347413.567133,53027
347413.598128,55059
347413.628792,57068
347413.664716,59422
347413.698092,61610
347413.732751,63881
347413.767692,66171
347413.803669,68529
347413.839043,70847
347413.874527,73172
347413.908704,75412
347413.942610,77634
347413.976163,79833
347414.010802,82103
347414.045870,84401
347414.080580,86676
347414.114865,88923
347414.146090,90969
347414.183366,93412
347414.216279,95569
347414.249740,97762
347414.284556,100044
347414.315895,102097
347414.348889,104260
347414.381520,106398
347414.413834,108516
347414.445257,110575
347414.477541,112691
347414.510856,114874
347414.542228,116930
347414.574043,119015
347414.605974,121108
347414.636856,123132
347414.668837,125227
347414.704679,127576
347414.736979,129693
347414.769275,131810
347414.804767,134136
347414.839574,136417
347414.871451,138506
347414.904758,140689
347414.937818,142855
347414.972704,145141
347415.004891,147251
347415.037131,149364
347415.072860,151705
347415.104880,153804
347415.136999,155908
347415.172847,158258
347415.205355,160388
347415.240909,162718
347415.272755,164805
347415.304711,166899
347415.340765,169262
347415.372762,171359
347415.404811,173460
347415.440893,175824
347415.472757,177912
347415.508817,180276
347415.540749,182368
347415.572794,184468
347415.608779,186827
347415.643759,189119
347415.678565,191400
347415.713229,193672
347415.747186,195897
347415.779314,198003
347415.811606,200119
347415.857799,203146
347415.892744,205436
347415.925817,207604
347415.958381,209738
347415.993647,212049
347416.027752,214284
347416.061818,216516
347416.093245,218576
347416.125374,220682
347416.158218,222834
347416.191006,224983
347416.223815,227133
347416.257181,229320
347416.290620,231511
347416.322641,233609
347416.356588,235834
347416.388804,237945
347416.420746,240039
347416.453983,242217
347416.497654,245079
347416.532278,247348
347416.566253,249575
347416.600561,251823
347416.636453,254175
347416.670321,256395
347416.703358,258560
347416.737345,260787
347416.769613,262902
347416.810040,265551
347416.845008,267843
347416.878811,270058
347416.914078,272369
347416.948794,274644
347416.984035,276954
347417.017487,279146
347417.050140,281286
347417.083741,283488
347417.119073,285804
347417.162874,288674
347417.201031,291175
347417.234125,293344
347417.266577,295470
347417.298391,297555
347417.331973,299756
347417.364900,301914
347417.396108,303959
347417.420518,305559
347417.450264,307508
347417.484812,309772
347417.519081,312018
347417.552785,314227
347417.584906,316332
347417.616814,318423
347417.652812,320782
347417.684845,322882
347417.716856,324979
347417.760153,327817
347417.791947,329900
347417.824950,332063
347417.855637,334074
347417.886252,336081
347417.920675,338337
347417.952817,340443
347417.988740,342797
347418.021223,344926
347418.052863,347000
347418.088870,349359
347418.120764,351449
347418.152746,353545
347418.188880,355913
347418.220758,358003
347418.256761,360362
347418.288991,362474
347418.321348,364595
347418.356726,366913
347418.388875,369020
347418.420805,371113
347418.456713,373466
347418.488882,375574
347418.524769,377926
347418.556728,380020
347418.588725,382117
347418.624946,384491
347418.656744,386575
347418.688888,388681
347418.724861,391039
347418.756831,393134
347418.792810,395492
347418.824816,397590
347418.856804,399686
347418.892990,402057
347418.924798,404142
