# timestamps [seconds],pts
62520.740246,4129
62520.752370,4923
62520.760348,5446
62520.768257,5965
62520.776320,6493
62520.784354,7020
62520.792385,7546
62520.800350,8068
62520.808254,8586
62520.816262,9111
62520.824296,9637
62520.836458,10434
62520.844257,10945
62520.852351,11476
62520.860383,12002
62520.868430,12529
62520.876370,13050
62520.884367,13574
62520.892368,14098
62520.900347,14621
62520.908317,15143
62520.920461,15939
62520.928337,16455
62520.936279,16976
62520.944271,17500
62520.952499,18039
62520.960431,18559
62520.968329,19076
62520.976362,19603
62520.984415,20131
62520.992439,20656
62521.004459,21444
62521.012253,21955
62521.020372,22487
62521.028700,23033
62521.036419,23539
62521.044223,24050
62521.052454,24589
62521.060342,25106
62521.068320,25629
62521.076387,26158
62521.088439,26948
62521.096417,27471
62521.104428,27996
62521.112454,28522
62521.120454,29046
62521.128217,29555
62521.136285,30083
62521.144278,30607
62521.152534,31148
62521.160406,31664
62521.172409,32451
62521.180520,32982
62521.188565,33510
62521.196513,34030
62521.204420,34549
62521.212379,35070
62521.220353,35593
62521.228195,36107
62521.237011,36684
62521.244289,37161
62521.256474,37960
62521.264460,38483
62521.272388,39003
62521.280480,39533
62521.288473,40057
62521.296371,40575
62521.304397,41101
62521.312396,41625
62521.320388,42149
62521.328378,42672
62521.340564,43471
62521.348294,43977
62521.356336,44504
62521.364459,45037
62521.372372,45555
62521.380364,46079
62521.388555,46616
62521.396469,47135
62521.404358,47652
62521.412359,48176
62521.424395,48965
62521.432323,49484
62521.440359,50011
62521.448394,50537
62521.456469,51067
62521.464409,51587
62521.472402,52111
62521.480516,52643
62521.488498,53166
62521.496403,53684
62521.508336,54466
62521.516382,54993
62521.524480,55524
62521.532378,56041
62521.540232,56556
62521.548403,57092
62521.556537,57625
62521.564445,58143
62521.572421,58666
62521.580543,59198
62521.592378,59973
62521.600358,60496
62521.608276,61015
62521.616428,61550
62521.624334,62068
62521.632326,62591
62521.640318,63115
62521.648453,63648
62521.656464,64173
62521.664446,64696
62521.676366,65478
62521.684371,66002
62521.692463,66532
62521.700404,67053
62521.708342,67573
62521.716646,68117
62521.724376,68624
62521.732293,69143
62521.740215,69662
62521.748308,70192
62521.760404,70985
62521.768329,71504
62521.776431,72035
62521.784343,72554
62521.792347,73078
62521.800356,73603
62521.808278,74122
62521.816399,74655
62521.824381,75178
62521.832390,75703
62521.844333,76485
62521.852451,77017
62521.860393,77538
62521.868431,78065
62521.876369,78585
62521.884478,79116
62521.892506,79642
62521.900357,80157
62521.908330,80679
62521.916424,81210
62521.928390,81994
62521.936342,82515
62521.944309,83037
62521.952502,83574
62521.960345,84088
62521.968238,84605
62521.976213,85128
62521.984442,85667
62521.992425,86190
62522.000437,86716
62522.012348,87496
62522.020227,88012
62522.028220,88536
62522.036413,89073
62522.044282,89589
62522.052387,90120
62522.060415,90646
62522.068409,91170
62522.076359,91691
62522.084333,92214
62522.096402,93005
62522.104422,93530
62522.112571,94064
62522.120557,94588
62522.128327,95097
62522.136297,95619
62522.144325,96145
62522.152597,96687
62522.160328,97194
62522.168346,97719
62522.180501,98516
62522.188494,99040
62522.196395,99558
62522.204468,100087
62522.212268,100598
62522.220437,101133
62522.228336,101651
62522.236484,102185
62522.244180,102689
62522.252467,103232
62522.264423,104016
62522.272392,104538
62522.280521,105071
62522.288429,105589
62522.296342,106108
62522.304413,106637
62522.312465,107164
62522.320483,107690
62522.328231,108198
62522.336365,108731
62522.348308,109513
62522.356441,110046
62522.364330,110563
62522.372409,111093
62522.380426,111618
62522.388373,112139
62522.396430,112667
62522.404447,113192
62522.412272,113705
62522.420478,114243
62522.432506,115031
62522.440406,115549
62522.448456,116076
62522.456465,116601
62522.464421,117123
62522.472371,117644
62522.480391,118169
62522.488385,118693
62522.498039,119326
62522.505947,119844
62522.516821,120557
62522.526524,121193
62522.533264,121634
62522.541452,122171
62522.548315,122621
62522.556331,123146
62522.566354,123803
62522.574655,124347
62522.584443,124988
62522.592416,125511
62522.600429,126036
62522.608237,126548
62522.616353,127080
62522.624393,127607
62522.632281,128123
62522.640364,128653
62522.648370,129178
62522.656357,129701
62522.664316,130223
62522.672443,130755
62522.684386,131538
62522.692368,132061
62522.700375,132586
62522.708330,133107
62522.716452,133640
62522.724458,134164
62522.732373,134683
62522.740276,135201
62522.748312,135728
62522.756404,136258
62522.768351,137041
62522.776692,137587
62522.786901,138256
62522.796804,138905
62522.807329,139595
62522.818151,140304
62522.827489,140916
62522.837220,141554
62522.842170,141879
62522.852409,142550
62522.860356,143070
62522.868407,143598
62522.876342,144118
62522.884402,144646
62522.892417,145171
62522.900410,145695
62522.908415,146220
62522.916330,146739
62522.924429,147269
62522.936356,148051
62522.944323,148573
62522.952445,149105
62522.960383,149626
62522.973133,150461
62522.977539,150750
62522.986837,151359
62522.992364,151721
62523.000340,152244
62523.008268,152764
62523.020386,153558
62523.028291,154076
62523.036437,154610
62523.044224,155120
62523.052472,155661
62523.060335,156176
62523.068415,156705
62523.076382,157228
62523.084397,157753
62523.092431,158279
62523.104527,159072
62523.112448,159591
62523.120478,160117
62523.128283,160629
62523.136246,161151
62523.144280,161677
62523.152383,162208
62523.160395,162733
62523.168227,163247
62523.176298,163776
62523.188449,164572
62523.196454,165097
62523.204424,165619
62523.212335,166137
62523.220438,166668
62523.228206,167177
62523.236502,167721
62523.244256,168229
62523.252491,168769
62523.260451,169291
62523.272428,170075
62523.280352,170595
62523.288465,171126
62523.296394,171646
62523.304333,172166
62523.312330,172690
62523.320472,173224
62523.328351,173740
62523.336361,174265
62523.344359,174789
62523.356435,175581
62523.364392,176102
62523.372362,176625
62523.380365,177149
62523.388450,177679
62523.396402,178200
62523.404399,178724
62523.412244,179238
62523.420253,179763
62523.428399,180297
62523.440411,181084
62523.448372,181606
62523.456346,182129
62523.464769,182681
62523.472537,183190
62523.480427,183707
62523.488457,184233
62523.496474,184758
62523.504451,185281
62523.512441,185805
62523.524436,186591
62523.532361,187110
62523.540367,187635
62523.548553,188171
62523.556501,188692
62523.564336,189206
62523.572392,189734
62523.580366,190256
62523.588360,190780
62523.596475,191312
62523.608371,192092
62523.616242,192607
62523.624374,193140
62523.632442,193669
62523.640316,194185
62523.648324,194710
62523.656480,195244
62523.664482,195769
62523.672552,196298
62523.680502,196819
62523.692425,197600
62523.700484,198128
62523.708310,198641
62523.716352,199168
62523.724393,199695
62523.732392,200219
62523.740352,200741
62523.748456,201272
62523.757984,201896
62523.767786,202539
62523.777847,203198
62523.784329,203623
62523.792375,204150
62523.800460,204680
62523.808436,205203
62523.816238,205714
62523.824298,206242
62523.832351,206770
62523.840337,207293
62523.848340,207818
62523.860418,208609
62523.868375,209131
62523.876402,209657
62523.884319,210176
62523.892461,210709
62523.900467,211234
62523.908310,211748
62523.916423,212280
62523.924419,212804
62523.932379,213325
62523.944397,214113
62523.952465,214642
62523.960407,215162
62523.968283,215678
62523.979936,216442
62523.990604,217141
62523.995108,217436
62524.000315,217778
62524.008437,218310
62524.016339,218828
62524.028325,219613
62524.036448,220146
62524.044423,220668
62524.052371,221189
62524.060345,221712
62524.068462,222244
62524.076404,222764
62524.084375,223286
62524.092438,223815
62524.100402,224337
62524.112493,225129
62524.120370,225645
62524.128365,226169
62524.136360,226693
62524.144222,227209
62524.152336,227740
62524.160353,228266
62524.168298,228786
62524.176330,229313
62524.184322,229836
62524.196344,230624
62524.204352,231149
62524.212234,231666
62524.220239,232190
62524.228291,232718
62524.236406,233250
62524.244206,233761
62524.252444,234301
62524.260311,234816
62524.268478,235352
62524.280554,236143
62524.288411,236658
62524.296405,237182
62524.304510,237713
62524.312461,238234
62524.320382,238753
62524.328359,239276
62524.336389,239802
62524.344280,240319
62524.352396,240851
62524.364505,241645
62524.372410,242163
62524.380400,242686
62524.388357,243208
62524.396377,243733
62524.404370,244257
62524.412240,244773
62524.420265,245299
62524.428281,245824
62524.438826,246515
62524.448356,247140
62524.456372,247665
62524.464462,248195
62524.472418,248717
62524.480442,249243
62524.488430,249766
62524.496466,250293
62524.504745,250835
62524.512517,251345
62524.520363,251859
62524.532354,252645
62524.540385,253171
62524.548288,253689
62524.556317,254215
62524.564500,254751
62524.572418,255270
62524.580380,255792
62524.588355,256315
62524.596473,256847
62524.604394,257366
62524.616400,258153
62524.624395,258677
62524.632372,259199
62524.640410,259726
62524.648311,260244
62524.656407,260775
62524.664462,261302
62524.672461,261827
62524.680419,262348
62524.688346,262868
62524.700412,263658
62524.709698,264267
62524.717880,264803
62524.724389,265230
62524.732277,265747
62524.740338,266275
62524.748376,266802
62524.756294,267321
62524.764358,267849
62524.772367,268374
62524.784439,269165
62524.792406,269687
62524.800355,270208
62524.808425,270737
62524.816392,271259
62524.824309,271778
62524.832346,272305
62524.840615,272847
62524.848477,273362
62524.856336,273877
62524.868446,274671
62524.876336,275188
62524.884327,275711
62524.892502,276247
62524.900386,276764
62524.908541,277298
62524.916465,277817
62524.924335,278333
62524.932302,278855
62524.940374,279384
62524.952395,280172
62524.960314,280691
62524.968400,281221
62524.976373,281744
62524.984349,282266
62524.992339,282790
62525.000503,283325
62525.008364,283840
62525.016405,284367
62525.024300,284884
62525.036486,285683
62525.044228,286190
62525.052367,286724
62525.060388,287249
62525.068351,287771
62525.076384,288298
62525.084378,288822
62525.092345,289344
62525.100417,289873
62525.108354,290393
62525.120642,291198
62525.128257,291697
62525.136356,292228
62525.144364,292753
62525.152397,293279
62525.160436,293806
62525.171434,294527
62525.176347,294849
62525.185997,295481
62525.197141,296212
62525.204467,296692
62525.212331,297207
62525.220232,297725
62525.228368,298258
62525.236547,298794
62525.244301,299302
62525.252551,299843
62525.260313,300352
62525.268360,300879
62525.276337,301402
62525.288507,302199
62525.296484,302722
62525.304478,303246
62525.312454,303769
62525.320417,304290
62525.328235,304803
62525.336295,305331
62525.344261,305853
62525.352496,306393
62525.360333,306906
62525.372483,307703
62525.380403,308222
62525.388369,308744
62525.396358,309267
62525.404435,309797
62525.412399,310318
62525.420227,310831
62525.428203,311354
62525.436389,311891
62525.444211,312403
62525.456384,313201
62525.464558,313737
62525.472474,314256
62525.480443,314778
62525.488451,315303
62525.496393,315823
62525.504464,316352
62525.512350,316869
62525.520406,317397
62525.528201,317908
62525.540336,318703
62525.548370,319229
62525.556358,319753
62525.564449,320283
62525.572447,320807
62525.580449,321332
62525.588487,321858
62525.596498,322383
62525.604497,322908
62525.612477,323431
62525.624385,324211
62525.632326,324731
62525.640412,325261
62525.648586,325797
62525.656391,326309
62525.664453,326837
62525.672565,327368
62525.680404,327882
62525.688356,328403
62525.696322,328925
62525.708349,329714
62525.716315,330236
62525.724339,330761
62525.732386,331289
62525.740327,331809
62525.748260,332329
62525.756281,332855
62525.764358,333384
62525.772415,333912
62525.780443,334438
62525.792373,335220
62525.800462,335750
62525.808382,336269
62525.816346,336791
62525.824294,337312
62525.832303,337837
62525.840433,338370
62525.848307,338886
62525.856329,339411
62525.864421,339942
62525.876335,340723
62525.884333,341247
62525.892387,341775
62525.900355,342297
62525.908430,342826
62525.916441,343351
62525.924315,343867
62525.932397,344397
62525.940359,344918
62525.949474,345516
62525.960368,346230
62525.968341,346752
62525.976356,347277
62525.984396,347804
62525.992417,348330
62526.000348,348850
62526.008334,349373
62526.016370,349900
62526.024365,350424
62526.032291,350943
62526.044369,351735
62526.052398,352261
62526.060409,352786
62526.068363,353307
62526.076357,353831
62526.084345,354354
62526.092376,354881
62526.100443,355409
62526.108457,355935
62526.116410,356456
62526.128201,357229
62526.136290,357759
62526.144417,358291
62526.152348,358811
62526.160341,359335
62526.168313,359857
62526.176354,360384
62526.184403,360912
62526.192298,361429
62526.200450,361963
62526.212253,362737
62526.220212,363259
62526.228242,363785
62526.236477,364324
62526.244270,364835
62526.252355,365365
62526.260366,365890
62526.268388,366416
62526.276480,366946
62526.284325,367460
62526.296352,368248
62526.304430,368778
62526.312398,369300
62526.320351,369821
62526.328228,370337
62526.336356,370870
62526.344208,371385
62526.352326,371917
62526.360294,372439
62526.368269,372961
62526.380474,373761
62526.389899,374379
62526.398068,374914
62526.408554,375602
62526.417299,376175
62526.427042,376813
62526.431303,377092
62526.436391,377426
62526.444333,377946
62526.452528,378483
62526.464374,379260
62526.472438,379788
62526.480425,380312
62526.488439,380837
62526.496382,381357
62526.504433,381885
62526.512369,382405
62526.520383,382930
62526.528193,383442
62526.536348,383976
62526.548280,384758
62526.556337,385286
62526.564379,385813
62526.572612,386353
62526.580393,386863
62526.588533,387396
62526.596351,387909
62526.604450,388440
62526.612367,388958
62526.620225,389473
62526.632286,390264
62526.640405,390796
62526.648449,391323
62526.656428,391846
62526.664420,392370
62526.672455,392896
62526.680418,393418
62526.688392,393941
62526.696378,394464
62526.704378,394988
62526.716467,395781
62526.724359,396298
62526.732234,396814
62526.740307,397343
62526.748253,397864
62526.756286,398390
62526.764474,398927
62526.772352,399443
62526.780342,399967
62526.788460,400499
62526.800374,401279
62526.808346,401802
62526.816356,402327
62526.824278,402846
62526.832236,403368
62526.840323,403897
62526.848471,404431
62526.856444,404954
62526.864376,405474
62526.872397,405999
62526.884358,406783
62526.892310,407304
62526.900297,407828
62526.908363,408356
62526.916371,408881
62526.924335,409403
62526.932402,409932
62526.940407,410456
62526.948259,410971
62526.956394,411504
62526.968330,412286
62526.976411,412816
62526.984427,413341
62526.992379,413862
62527.000377,414387
62527.008404,414913
62527.016386,415436
62527.024328,415956
62527.032286,416478
62527.040350,417006
62527.052497,417802
62527.060444,418323
62527.068379,418843
62527.076427,419371
62527.084368,419891
62527.092356,420414
62527.100300,420935
62527.108445,421469
62527.116355,421987
62527.124333,422510
62527.136228,423290
62527.144309,423819
62527.152393,424349
62527.160478,424879
62527.168218,425386
62527.176345,425919
62527.184426,426448
62527.192332,426966
62527.200368,427493
62527.208322,428014
62527.220349,428802
62527.228276,429322
62527.236339,429850
62527.244267,430370
62527.252374,430901
62527.260416,431428
62527.268322,431946
62527.276383,432475
62527.284356,432997
62527.292309,433518
62527.304408,434311
62527.312484,434841
62527.320480,435365
62527.328267,435875
62527.336214,436396
62527.344315,436927
62527.352393,437456
62527.360370,437979
62527.368215,438493
62527.376349,439026
62527.388344,439812
62527.396354,440337
62527.404366,440862
62527.412324,441384
62527.420248,441903
62527.428361,442435
62527.436403,442962
62527.444391,443485
62527.452446,444013
62527.460401,444534
62527.472426,445322
62527.480529,445853
62527.488487,446375
62527.496440,446896
62527.504423,447419
62527.512405,447942
62527.520393,448466
62527.528214,448978
62527.536234,449504
62527.544248,450029
62527.556474,450830
62527.564440,451352
62527.572366,451872
62527.580490,452404
62527.588451,452926
62527.596385,453446
62527.604376,453970
62527.612413,454496
62527.620214,455008
62527.628363,455542
62527.640455,456334
62527.648333,456850
62527.656414,457380
62527.664419,457905
62527.672398,458428
62527.680587,458964
62527.688411,459477
62527.696392,460000
62527.704329,460520
62527.712496,461055
62527.724408,461836
62527.732478,462365
62527.740287,462877
62527.748352,463405
62527.756301,463926
62527.764368,464455
62527.772332,464977
62527.780379,465504
62527.788368,466028
62527.796504,466561
62527.808315,467335
62527.816334,467860
62527.824339,468385
62527.832316,468908
62527.840312,469432
62527.848316,469956
62527.856478,470491
62527.864372,471009
62527.872335,471530
62527.880443,472062
62527.892365,472843
62527.900395,473369
62527.908369,473892
62527.916373,474416
62527.924315,474937
62527.932347,475463
62527.940286,475984
62527.948371,476513
62527.956362,477037
62527.964344,477560
62527.976362,478348
62527.984383,478873
62527.992413,479400
62528.000330,479919
62528.008297,480441
62528.016379,480970
62528.024362,481493
62528.032290,482013
62528.040295,482538
62528.048410,483069
62528.060347,483852
62528.068353,484376
62528.076432,484906
62528.084389,485427
62528.092396,485952
62528.100331,486472
62528.108301,486994
62528.116331,487521
62528.124427,488051
62528.132433,488576
62528.144354,489357
62528.152474,489889
62528.160466,490413
62528.168416,490934
62528.176461,491461
62528.184375,491980
62528.192288,492499
62528.200373,493028
62528.208203,493542
62528.216372,494077
62528.228296,494858
62528.236371,495387
62528.244232,495903
62528.252565,496449
62528.260356,496959
62528.268440,497489
62528.276395,498010
62528.284359,498532
62528.292408,499060
62528.300404,499584
62528.312473,500375
62528.320506,500901
62528.328358,501416
62528.336200,501930
62528.344344,502464
62528.352376,502990
62528.360469,503520
62528.368315,504034
62528.376262,504555
62528.384403,505089
62528.396323,505870
62528.404325,506394
62528.412395,506923
62528.420347,507444
62528.428449,507975
62528.436360,508494
62528.444366,509018
62528.452384,509544
62528.460346,510066
62528.468408,510594
62528.480437,511382
62528.488359,511902
62528.496346,512425
62528.504412,512954
62528.512525,513485
62528.520359,513999
62528.528286,514518
62528.538522,515189
62528.544233,515563
62528.552308,516092
62528.564340,516881
62528.572296,517402
62528.580427,517935
62528.588417,518459
62528.596400,518982
62528.604446,519509
62528.612210,520018
62528.620266,520546
62528.628313,521073
62528.636496,521610
62528.648372,522388
62528.656536,522923
62528.666882,523601
62528.676246,524215
62528.684831,524777
62528.694298,525398
62528.699447,525735
62528.704378,526058
62528.712322,526579
62528.720501,527115
62528.732293,527888
62528.740272,528411
62528.748340,528939
62528.756409,529468
62528.764370,529990
62528.772386,530515
62528.780459,531044
62528.788525,531573
62528.796363,532087
62528.804472,532618
62528.816393,533399
62528.824364,533922
62528.832366,534446
62528.840341,534969
62528.848336,535493
62528.856445,536024
62528.864376,536544
62528.872398,537070
62528.880404,537594
62528.888505,538125
62528.900407,538905
62528.908347,539425
62528.916380,539952
62528.924407,540478
62528.932252,540992
62528.940291,541519
62528.948363,542048
62528.956380,542573
62528.964375,543097
62528.972430,543625
62528.984411,544410
62528.992392,544933
62529.000397,545458
62529.008316,545977
62529.016315,546501
62529.024346,547027
62529.032327,547550
62529.040364,548077
62529.048394,548603
62529.056388,549127
62529.068352,549911
62529.078195,550556
62529.086398,551094
62529.092420,551489
62529.100393,552011
62529.108398,552536
62529.116409,553061
62529.124406,553585
62529.132416,554110
62529.144280,554887
62529.152335,555415
62529.160383,555943
62529.168238,556457
62529.176264,556983
62529.184348,557513
62529.192460,558045
62529.200434,558567
62529.208318,559084
62529.216316,559608
62529.228362,560398
62529.236460,560928
62529.244249,561439
62529.252411,561974
62529.260363,562495
62529.268348,563018
62529.276449,563549
62529.284431,564072
62529.292344,564591
62529.300425,565120
62529.312346,565902
62529.320387,566428
62529.328364,566951
62529.336325,567473
62529.344257,567993
62529.352388,568526
62529.360420,569052
62529.368323,569570
62529.376205,570087
62529.384363,570621
62529.396419,571411
62529.404358,571932
62529.412197,572445
62529.420337,572979
62529.428366,573505
62529.436615,574045
62529.444325,574551
62529.452445,575083
62529.460333,575600
62529.468396,576128
62529.480408,576915
62529.488360,577437
62529.496451,577967
62529.504393,578487
62529.512381,579011
62529.520412,579537
62529.528282,580053
62529.536309,580579
62529.544320,581104
62529.552317,581628
62529.564409,582420
62529.572406,582945
62529.580456,583472
62529.588444,583996
62529.596527,584525
62529.604417,585042
62529.612271,585557
62529.620293,586083
62529.628378,586613
62529.636382,587137
62529.644368,587661
62529.656460,588453
