id,colorId,shapeId,x1,y1,x2,y2,x3,y3,x4,y4
0,1,0,110.83333333333334,205.83333333333331,126.66666666666666,205.83333333333331,110.83333333333334,221.66666666666669,126.66666666666666,221.66666666666669
1,1,0,47.5,205.83333333333331,63.33333333333333,205.83333333333331,47.5,221.66666666666669,63.33333333333333,221.66666666666669
2,3,0,585.8333333333334,205.83333333333331,601.6666666666666,205.83333333333331,585.8333333333334,221.66666666666669,601.6666666666666,221.66666666666669
3,3,0,649.1666666666666,205.83333333333331,665.0,205.83333333333331,649.1666666666666,221.66666666666669,665.0,221.66666666666669
4,3,0,554.1666666666666,205.83333333333331,570.0,205.83333333333331,554.1666666666666,221.66666666666669,570.0,221.66666666666669
5,0,1,174.16666666666666,110.83333333333334,190.0,110.83333333333334,174.16666666666666,158.33333333333334,190.0,158.33333333333334
6,0,0,110.83333333333334,47.5,126.66666666666666,47.5,110.83333333333334,63.33333333333333,126.66666666666666,63.33333333333333
