id,colorId,shapeId,x1,y1,x2,y2,x3,y3,x4,y4
0,1,0,380.0,174.16666666666666,395.83333333333337,174.16666666666666,380.0,190.0,395.83333333333337,190.0
1,1,0,380.0,205.83333333333331,395.83333333333337,205.83333333333331,380.0,221.66666666666669,395.83333333333337,221.66666666666669
2,1,1,316.6666666666667,142.5,364.1666666666667,142.5,316.6666666666667,158.33333333333334,364.1666666666667,158.33333333333334
3,1,1,316.6666666666667,174.16666666666666,364.1666666666667,174.16666666666666,316.6666666666667,190.0,364.1666666666667,190.0
4,1,1,316.6666666666667,205.83333333333331,364.1666666666667,205.83333333333331,316.6666666666667,221.66666666666669,364.1666666666667,221.66666666666669
5,0,1,411.66666666666663,174.16666666666666,459.16666666666663,174.16666666666666,411.66666666666663,190.0,459.16666666666663,190.0
6,0,0,443.33333333333337,174.16666666666666,459.16666666666663,174.16666666666666,443.33333333333337,190.0,459.16666666666663,190.0
7,0,0,427.5,142.5,443.33333333333337,142.5,427.5,158.33333333333334,443.33333333333337,158.33333333333334
8,0,0,427.5,205.83333333333331,443.33333333333337,205.83333333333331,427.5,221.66666666666669,443.33333333333337,221.66666666666669
