timestamp,pos_to_place,expand_1,expand_2,expand_4
0,206.4414094980839,190.0,174.88488277213165,150.208188857998
46,106.21322893124001,85.26510944629628,65.28250573894627,35.40440964374663
93,110.8333333333334,96.31040672972183,85.26510944629635,79.16666666666669
140,142.50000000000006,127.65241434806039,115.26840658027491,101.38280042602013
193,79.16666666666671,57.08789519484652,35.40440964374672,15.833333333333329
240,195.84751721683895,177.0220482187334,159.1230306677475,127.65241434806042
287,226.6988335018756,208.25498526779347,190.658580830878,159.1230306677474
335,208.25498526779353,190.658580830878,174.16666666666669,145.97612057380405
384,143.37693135384248,126.66666666666669,111.95857368787006,92.32340500171726
427,92.32340500171726,70.80881928749334,50.06939628599937,15.833333333333364
472,115.26840658027488,96.3104067297218,79.16666666666669,47.500000000000014
735,95.0,79.16666666666666,63.33333333333334,31.66666666666667
782,95.0,79.16666666666666,63.33333333333334,31.66666666666667
828,47.5,31.666666666666657,15.833333333333343,-15.833333333333329
886,265.4150313921367,245.7994326907837,226.6988335018756,190.658580830878
932,15.833333333333314,-15.833333333333314,-31.666666666666657,-63.33333333333334
974,261.1300229557852,242.2034268956573,223.91714737574006,190.0
1015,15.833333333333314,-15.833333333333314,-31.666666666666657,-63.33333333333334
1061,35.404409643746654,15.833333333333343,0.0,-31.666666666666686
1104,79.16666666666666,63.33333333333334,47.5,15.833333333333314
1149,15.833333333333314,0.0,-15.833333333333343,-47.50000000000003
1271,208.25498526779353,190.658580830878,174.16666666666669,145.97612057380405
1311,230.53681316054974,211.24301434866692,192.62081345944364,158.33333333333331
1352,250.34698142999676,230.53681316054974,211.24301434866697,174.88488277213165
1395,233.77636512036221,212.42645786248005,191.31489458191407,142.5
1439,247.8308675062267,226.69883350187558,205.83333333333334,158.33333333333331
1483,255.79532833888896,235.379421832543,215.3566163883112,177.02204821873335
1531,300.4163777159961,280.5673814889314,261.1300229557852,223.91714737574006
2046,221.66666666666669,205.83333333333331,190.0,158.33333333333331
2091,127.65241434806039,110.83333333333331,96.3104067297218,79.16666666666664
2132,262.0883014897418,241.1661483523571,220.5328143887486,174.16666666666669
2176,226.69883350187558,205.83333333333331,185.32441525306075,145.97612057380402
2218,212.42645786248005,191.31489458191407,170.53021889259267,130.56501147789263
2264,95.0,79.16666666666663,63.333333333333314,31.66666666666663
2306,245.79943269078376,226.6988335018756,208.25498526779353,174.16666666666669
2346,269.6319507938347,253.33333333333331,238.02719265757105,211.24301434866692
2391,269.1666666666667,253.82764274645544,239.60181088167462,215.35661638831115
2433,213.01571407866712,142.50000000000003,126.66666666666671,95.00000000000003
2476,110.8333333333334,95.00000000000003,79.16666666666671,47.50000000000003
2521,269.6319507938347,253.33333333333331,238.02719265757105,211.24301434866692
2569,295.7910767942656,276.5172789457389,257.7479927715787,222.2314234206215
2984,205.83333333333337,190.0,174.16666666666669,142.5
3152,94.99999999999994,79.16666666666663,63.333333333333286,31.6666666666666
3196,79.16666666666661,57.087895194846475,35.40440964374662,-15.8333333333334
3241,206.44140949808386,190.0,174.8848827721316,150.208188857998
3284,262.0883014897417,241.16614835235706,220.5328143887485,180.5277756406968
3331,262.0883014897417,241.16614835235706,220.5328143887485,180.5277756406968
3376,276.51727894573884,255.79532833888894,235.379421832543,195.84751721683887
3421,285.4394759742325,265.4150313921367,245.7994326907837,208.25498526779353
3468,305.7924586672761,285.43947597423244,265.4150313921366,226.69883350187555
3516,291.0922915884621,270.56011860172185,250.3469814299967,211.24301434866697
3565,288.9312201891654,271.0230105032084,253.82764274645538,222.23142342062147
3616,330.6097061155008,311.07564281948464,291.9522411476081,255.30482869612078
3666,380.6591505387581,361.0555512813937,341.7946914612793,304.5602476431297
3710,291.0922915884621,270.56011860172185,250.3469814299967,211.24301434866697
3756,270.5601186017218,250.3469814299967,230.5368131605497,192.62081345944364
3799,270.5601186017218,250.3469814299967,230.5368131605497,192.62081345944364
3843,270.5601186017218,250.3469814299967,230.5368131605497,192.62081345944364
3930,220.53281438874856,200.27758514399736,180.5277756406968,143.37693135384242
3973,215.35661638831118,195.84751721683887,177.02204821873332,142.5
4016,200.27758514399733,180.5277756406968,161.46895126377146,126.66666666666663
4059,200.27758514399733,180.5277756406968,161.46895126377146,126.66666666666663
4102,200.27758514399733,180.5277756406968,161.46895126377146,126.66666666666663
4147,215.35661638831118,195.84751721683887,177.02204821873332,142.5
4191,185.32441525306075,165.30485305775042,145.97612057380405,110.83333333333337
4233,185.32441525306075,165.30485305775042,145.97612057380405,110.83333333333337
4276,165.30485305775036,145.97612057380405,127.65241434806033,96.3104067297218
4320,195.8475172168388,177.02204821873332,159.12303066774734,127.65241434806033
4364,165.30485305775036,145.97612057380405,127.65241434806033,96.3104067297218
4407,150.2081888579979,130.56501147789248,111.9585736878699,80.73447563188566
4449,195.8475172168388,177.02204821873332,159.12303066774734,127.65241434806033
4493,150.2081888579979,130.56501147789248,111.9585736878699,80.73447563188566
4541,145.97612057380394,127.65241434806028,110.8333333333332,85.26510944629622
4593,269.1666666666667,253.8276427464555,239.60181088167462,215.3566163883112
4644,257.74799277157865,239.60181088167462,222.23142342062147,190.658580830878
4698,237.49999999999994,222.23142342062147,208.25498526779342,185.3244152530607
4752,174.88488277213165,158.33333333333337,143.37693135384242,120.58307417617858
4805,205.83333333333331,190.658580830878,177.02204821873332,155.94024852843833
5099,233.7763651203622,212.42645786248005,191.31489458191407,150.208188857998
5201,31.666666666666686,22.391714737574016,-31.666666666666657,-63.33333333333334
