timestamp,stepId,actionId,surfaceId,x,y,confidence,markers
62522774.012,0,0,0,0.6136412024497986,0.8111664652824402,0.99,0.75
62522780.61,0,0,0,0.5814598798751831,0.8356097340583801,1.0,0.75
62522788.981,0,0,0,0.5744526982307434,0.8074562549591064,1.0,0.75
62522796.558,0,0,0,0.5564160346984863,0.7948417663574219,1.0,0.75
62522804.493,0,0,0,0.5507839918136597,0.8067651391029358,1.0,0.75
62522812.400000006,0,0,0,0.5425716638565063,0.8345527648925781,1.0,0.75
62522828.7905,0,0,0,0.5412326455116272,0.6926104426383972,0.9932960864788172,0.75
62522834.82400001,0,0,0,0.5418978929519653,0.6926661729812622,0.9932960864788172,0.75
62522838.793000005,0,0,0,0.5399590134620667,0.6970295310020447,0.9932960864788172,0.75
62522841.268,0,0,0,0.54222172498703,0.6994786262512207,0.94237619638443,0.75
62522845.317,0,0,0,0.5448130369186401,0.7169720530509949,0.94237619638443,0.75
62522850.4365,0,0,0,0.5471174120903015,0.721240758895874,1.0,0.75
62522854.3915,0,0,0,0.5471121668815613,0.7266337871551514,1.0,0.75
62522858.365,0,0,0,0.5469200611114502,0.7367358803749084,0.9394367933273317,0.75
62522862.4745,0,0,0,0.55000901222229,0.737720251083374,0.9394367933273317,0.75
62522866.5,0,0,0,0.5507898926734924,0.7426995038986206,0.9158856868743896,0.75
62522870.429000005,0,0,0,0.5515875816345215,0.7429448366165161,0.9158856868743896,0.75
62522874.39650001,0,0,0,0.5547491312026978,0.7490294575691223,0.9569939076900482,0.75
62522878.3495,0,0,0,0.5548418164253235,0.7563772201538086,0.9569939076900482,0.75
62522882.37950001,0,0,0,0.5536671876907349,0.7627408504486084,0.9617476165294648,0.75
62522886.4305,0,0,0,0.5549178719520569,0.7616515755653381,0.9617476165294648,0.75
62522890.438,0,0,0,0.5586292743682861,0.7727088332176208,0.927482932806015,0.75
62522894.452,0,0,0,0.556587278842926,0.7735851407051086,0.927482932806015,0.75
62522898.4485,0,0,0,0.5607914328575134,0.7759265899658203,0.9838248193264008,0.75
62522902.4795,0,0,0,0.561494767665863,0.7764179706573486,0.9838248193264008,0.75
62522906.482,0,0,0,0.5656906366348267,0.7876265048980713,0.9184906482696532,0.75
62522912.447000004,0,0,0,0.5659897923469543,0.7958901524543762,0.9184906482696532,0.75
62522916.4045,0,0,0,0.5676702857017517,0.8017042279243469,0.9517683386802672,0.75
62522920.453999996,0,0,0,0.5653088688850403,0.8048180341720581,0.94801464676857,0.75
62522924.4465,0,0,0,0.5640822052955627,0.8126177787780762,0.94801464676857,0.75
62522930.410000004,0,0,0,0.5616095066070557,0.8151423335075378,0.8950612545013428,0.75
62522934.3475,0,0,0,0.5617192387580872,0.8142425417900085,0.8950612545013428,0.75
62522938.3635,0,0,0,0.5616316795349121,0.8131142258644104,0.8950612545013428,0.75
62522942.346999995,0,0,0,0.561531662940979,0.8041613101959229,0.9604654014110564,0.75
62522946.3405,0,0,0,0.5568848848342896,0.8019108176231384,0.9604654014110564,0.75
62522950.4015,0,0,0,0.5478768944740295,0.7931548357009888,0.8987516760826111,0.75
62522954.4305,0,0,0,0.5288175344467163,0.808844268321991,0.8937516760826111,0.75
62522964.7745,0,0,0,0.3714238703250885,0.7937688827514648,0.99,0.75
62522968.814,0,0,0,0.3348598778247833,0.7987408638000488,0.99,0.75
62522972.758999996,0,0,0,0.2978323400020599,0.8109079599380493,0.99,0.75
62522976.7625,0,0,0,0.2643152177333832,0.8154687285423279,0.99,0.75
62522977.539,0,0,0,0.3106590807437897,0.8212703466415405,0.3710999385609371,0.75
62522983.6145,0,0,0,0.1941123306751251,0.813991904258728,0.99,0.75
62522987.7765,0,0,0,0.1850678324699401,0.8174324035644531,0.995,0.75
62522990.54,0,0,0,0.1869654059410095,0.8267930746078491,1.0,0.75
62522996.3835,0,0,0,0.1924901604652404,0.8290114402770996,1.0,0.75
62523000.3715,0,0,0,0.195009559392929,0.8366172313690186,1.0,0.75
62523004.3355,0,0,0,0.1967098861932754,0.8323096036911011,1.0,0.75
62523008.3225,0,0,0,0.2019995152950287,0.8284955620765686,1.0,0.75
62523014.381500006,0,0,0,0.2000384330749511,0.8312630653381348,1.0,0.75
62523018.40050001,0,0,0,0.19784477353096,0.8311123847961426,1.0,0.75
62523022.405999996,0,0,0,0.1960982233285904,0.8310995101928711,1.0,0.75
62523026.358500004,0,0,0,0.1960664689540863,0.830106794834137,1.0,0.75
62523030.3985,0,0,0,0.1969304680824279,0.8351193070411682,1.0,0.75
62523034.4715,0,0,0,0.1955968141555786,0.8382102847099304,1.0,0.75
62523038.441,0,0,0,0.1953266113996505,0.8368332982063293,1.0,0.75
62523042.3345,0,0,0,0.1933997869491577,0.8419080376625061,1.0,0.75
62523046.3685,0,0,0,0.1817290186882019,0.8520446419715881,1.0,0.75
62523050.4925,0,0,0,0.1844852715730667,0.8534665107727051,1.0,0.75
62523054.453999996,0,0,0,0.1802649348974228,0.8566585183143616,1.0,0.75
62523058.3855,0,0,0,0.1791325062513351,0.8510440587997437,1.0,0.75
62523062.4175,0,0,0,0.1805502325296402,0.8537739515304565,1.0,0.75
62523066.457499996,0,0,0,0.1824926733970642,0.8548233509063721,1.0,0.75
62523070.4445,0,0,0,0.1848973631858825,0.8487553000450134,1.0,0.75
62523074.428,0,0,0,0.1887736469507217,0.8479846119880676,1.0,0.75
62523080.426,0,0,0,0.1864882558584213,0.8499754071235657,1.0,0.75
62523084.4335,0,0,0,0.1878212988376617,0.8513995409011841,1.0,0.75
62523088.4505,0,0,0,0.1874116957187652,0.8523058295249939,0.997552901506424,0.75
62523092.4555,0,0,0,0.1831932663917541,0.8516013026237488,0.997552901506424,0.75
62523098.50350001,0,0,0,0.1837424784898758,0.8509185314178467,1.0,0.75
62523102.47500001,0,0,0,0.1810929030179977,0.8518116474151611,1.0,0.75
62523106.484000005,0,0,0,0.1804388016462326,0.85610431432724,1.0,0.75
62523110.4445,0,0,0,0.1788503378629684,0.8579011559486389,1.0,0.75
62523114.451000005,0,0,0,0.1780489981174469,0.8590596914291382,1.0,0.75
62523118.466,0,0,0,0.1769574582576751,0.8616535663604736,1.0,0.75
62523122.438999996,0,0,0,0.1771980077028274,0.8618529438972473,1.0,0.75
62523126.3415,0,0,0,0.176958829164505,0.8587625622749329,1.0,0.75
62523130.3285,0,0,0,0.1796225607395172,0.862757682800293,1.0,0.75
62523134.31,0,0,0,0.1774772256612777,0.8638750314712524,1.0,0.75
62523138.284499995,0,0,0,0.1782959848642349,0.863720715045929,1.0,0.75
62523142.3015,0,0,0,0.1790207475423813,0.8677002191543579,1.0,0.75
62523146.2895,0,0,0,0.1777922213077545,0.8654507994651794,1.0,0.75
62523150.341,0,0,0,0.1761155277490615,0.8675940036773682,1.0,0.75
62523154.371,0,0,0,0.177643746137619,0.8664296865463257,1.0,0.75
62523158.377,0,0,0,0.1739596724510193,0.8593404293060303,1.0,0.75
62523164.4065,0,0,0,0.1656139642000198,0.8635039925575256,1.0,0.75
62523168.3225,0,0,0,0.1500024944543838,0.8566656708717346,1.0,0.75
62523172.358,0,0,0,0.1192166283726692,0.8521644473075867,0.995,0.75
62523176.3345,0,0,0,0.0970954224467277,0.8572653532028198,0.995,0.75
62523182.410000004,0,0,0,0.0887648686766624,0.861082911491394,1.0,0.75
62523186.43,0,0,0,0.0742124617099762,0.8612038493156433,1.0,0.75
62523190.484500006,0,0,0,0.0777428746223449,0.8610426187515259,1.0,0.75
62523194.487,0,0,0,0.0804796889424324,0.8609792590141296,1.0,0.75
62523198.4055,0,0,0,0.0808567404747009,0.8618839383125305,1.0,0.75
62523202.3905,0,0,0,0.0834590494632721,0.8602898120880127,1.0,0.75
62523206.428500004,0,0,0,0.0823181346058845,0.8627233505249023,1.0,0.75
62523210.384,0,0,0,0.0800715759396553,0.856983482837677,1.0,0.75
62523214.351500005,0,0,0,0.0797748640179634,0.8537868857383728,1.0,0.75
62523218.403000005,0,0,0,0.0786687508225441,0.8529537916183472,1.0,0.75
62523222.4625,0,0,0,0.0752703100442886,0.850653886795044,1.0,0.75
62523226.3465,0,0,0,0.0759678184986114,0.8510951399803162,1.0,0.75
62523230.354,0,0,0,0.0780462920665741,0.8501899242401123,1.0,0.75
