stepId,actionId,surfaceId,timestamp,duration
0.0,0.0,2.0,347877624.169,2070.8079999685287
0.0,0.0,-1.0,347879743.626,378.130999982357
0.0,0.0,-1.0,347880191.843,33.97000002861023
0.0,0.0,2.0,347880260.811,33.79799997806549
0.0,0.0,-1.0,347880330.065,1010.3039999604225
1.0,0.0,0.0,347883045.384,32.0460000038147
1.0,0.0,-1.0,347883113.374,468.1030000448227
1.0,1.0,1.0,347883681.49300003,31.774999976158142
1.0,1.0,2.0,347883749.501,31.95600003004074
1.0,1.0,-1.0,347883817.61,31.914000034332275
1.0,1.0,1.0,347883881.481,540.880999982357
1.0,1.0,-1.0,347884455.54499996,969.8330000638962
1.0,2.0,0.0,347885986.70299995,37.116000056266785
1.0,2.0,2.0,347885986.70299995,114.37900006771088
1.0,2.0,-1.0,347886138.237,753.160000026226
2.0,0.0,0.0,347887520.901,135.78999996185303
2.0,0.0,-1.0,347887690.523,787.5749999880791
2.0,2.0,2.0,347889740.975,250.9879999756813
2.0,2.0,-1.0,347890027.04399997,35.62900000810623
3.0,1.0,1.0,347892493.47400004,268.1349999308586
3.0,1.0,-1.0,347892797.893,175.41500002145767
3.0,1.0,0.0,347893004.056,95.97300004959106
3.0,1.0,-1.0,347893129.937,35.40400004386902
3.0,1.0,0.0,347893199.327,234.0469999909401
3.0,1.0,-1.0,347893465.22900003,36.27599996328354
3.0,1.0,0.0,347893535.826,170.19700002670288
3.0,1.0,-1.0,347893739.239,198.1609999537468
3.0,1.0,0.0,347893970.30799997,99.08399999141693
3.0,1.0,-1.0,347894101.457,136.01899993419647
3.0,1.0,0.0,347894270.12,35.14399999380112
3.0,2.0,2.0,347894538.309,1240.1189999580383
3.0,2.0,2.0,347895846.30799997,673.148000061512
3.0,2.0,-1.0,347896553.117,132.27100002765656
4.0,1.0,1.0,347898426.843,234.6259999871254
4.0,1.0,-1.0,347898694.556,166.9099999666214
4.0,1.0,0.0,347898909.497,99.6800000667572
4.0,1.0,-1.0,347899041.596,133.4869999885559
4.0,1.0,0.0,347899208.263,195.94900000095367
4.0,1.0,-1.0,347899436.486,102.73100000619888
4.0,2.0,2.0,347899765.402,1675.867999970913
4.0,2.0,-1.0,347901477.486,65.56099998950958
5.0,0.0,-1.0,347902649.287,804.2670000195503
5.0,1.0,0.0,347903553.996,235.41600000858307
5.0,1.0,1.0,347903553.996,235.41600000858307
5.0,1.0,-1.0,347903824.082,298.3839999437332
5.0,1.0,0.0,347904157.314,31.99599999189377
5.0,1.0,-1.0,347904221.844,335.6539999842644
5.0,2.0,2.0,347904726.387,1439.2210000157356
5.0,2.0,-1.0,347906201.411,103.5819999575615
6.0,0.0,-1.0,347907541.334,537.0550000071526
6.0,1.0,1.0,347908145.352,268.1409999728203
6.0,1.0,-1.0,347908446.284,402.9850000143051
6.0,1.0,0.0,347908883.03999996,135.7810000181198
6.0,1.0,-1.0,347909051.057,230.3850000500679
6.0,2.0,2.0,347909350.369,1439.1480000019073
6.0,2.0,-1.0,347910834.28900003,263.880999982357
6.0,2.0,0.0,347911132.52099997,33.120000064373016
7.0,0.0,-1.0,347911917.502,783.9990000128746
7.0,1.0,3.0,347912869.493,103.1240000128746
7.0,1.0,3.0,347913038.154,200.60699999332428
7.0,1.0,-1.0,347913274.706,1296.7070000171661
7.0,2.0,2.0,347914637.498,1483.8579999804497
7.0,2.0,-1.0,347916153.781,133.9219999909401
8.0,0.0,-1.0,347917125.315,772.6670000553131
8.0,1.0,3.0,347918297.67,96.84899997711182
8.0,1.0,-1.0,347918431.58,38.85000002384186
8.0,1.0,3.0,347918511.917,147.75800001621246
8.0,1.0,-1.0,347918698.194,32.17699998617172
8.0,2.0,2.0,347918762.223,575.1430000066757
8.0,2.0,-1.0,347919371.537,33.898999989032745
8.0,2.0,2.0,347919437.495,871.8880000114441
8.0,2.0,2.0,347920373.699,269.16299998760223
8.0,2.0,-1.0,347920677.595,235.80299997329712
9.0,1.0,3.0,347922322.646,432.79599994421005
9.0,1.0,-1.0,347922789.28099996,1174.591000020504
9.0,2.0,2.0,347923996.17499995,401.1950000524521
9.0,2.0,-1.0,347924433.05300003,1104.6339999437332
9.0,2.0,2.0,347925570.46999997,1440.1140000224113
9.0,2.0,-1.0,347927045.45199996,503.69300001859665
10.0,1.0,3.0,347929427.846,197.81900000572205
10.0,1.0,-1.0,347929658.58599997,1843.0660000443459
10.0,2.0,2.0,347931737.47400004,132.25599992275238
10.0,2.0,-1.0,347931901.53999996,235.95600003004074
10.0,2.0,2.0,347932169.314,268.1469999551773
10.0,2.0,-1.0,347932473.84599996,201.8100000023842
11.0,1.0,3.0,347934517.52599996,904.8000000119209
11.0,2.0,2.0,347935621.316,1033.1490000486374
11.0,2.0,-1.0,347936689.08699995,79.148000061512
12.0,0.0,0.0,347938212.843,97.07099997997284
12.0,0.0,-1.0,347938344.18299997,135.9440000653267
12.0,1.0,3.0,347938582.41099995,177.2280000448227
12.0,1.0,-1.0,347938794.23,338.0019999742508
12.0,2.0,2.0,347939278.03,325.7480000257492
12.0,2.0,-1.0,347939637.507,244.83899998664856
12.0,2.0,2.0,347939920.037,248.19800001382828
12.0,2.0,-1.0,347940198.904,65.50400000810623
12.0,2.0,2.0,347940298.303,157.73600006103516
12.0,2.0,-1.0,347940487.487,96.90700000524521
12.0,2.0,2.0,347940617.407,642.4909999966621
12.0,2.0,2.0,347941326.945,159.67599999904633
12.0,2.0,-1.0,347941528.514,232.03500002622604
