timestamp,stepId,actionId,surfaceId,x,y,confidence,markers
347770608.2,0,0,0,0.0997611060738563,0.1052393391728401,0.133118802649492,0.125
347770620.255,0,0,0,0.0633413046598434,0.2479879260063171,0.1264217020981569,0.125
347770628.192,0,0,0,0.0547704994678497,0.2555680871009826,0.1269191906938629,0.125
347770668.265,0,0,0,0.749522864818573,0.7324177026748657,0.8297299146652222,0.5
347770676.24200004,0,0,0,0.7371803522109985,0.7195577621459961,0.8368420600891113,0.5
347770684.237,0,0,0,0.7302401661872864,0.7088738679885864,0.892402172088623,0.5
347770692.234,0,0,0,0.7190127968788147,0.6894642114639282,0.8013722896575928,0.5
347770700.236,0,0,0,0.7109866142272949,0.6922585368156433,0.7575345635414124,0.5
347770712.262,0,0,0,0.7152981162071228,0.7007090449333191,0.8606633543968201,0.5
347770720.238,0,0,0,0.7093831300735474,0.693969190120697,0.859517514705658,0.5
347770728.265,0,0,0,0.7001696228981018,0.6806139945983887,0.8326923847198486,0.5
347770736.26,0,0,0,0.7104800939559937,0.6588777303695679,0.8287760615348816,0.5
347770744.329,0,0,0,0.7369875311851501,0.7579877376556396,0.8791553556707606,0.5
347770752.21900004,0,0,0,0.7636341452598572,0.8070380091667175,0.8654523491859436,0.5
347770760.212,0,0,0,0.7629315853118896,0.838321328163147,0.8992290496826172,0.5
347770768.18700004,0,0,0,0.7589020729064941,0.8264549374580383,0.7907329797744751,0.5
347770776.183,0,0,0,0.75008624792099,0.8286756277084351,0.8818294405937195,0.5
347770788.078,0,0,0,0.7433326840400696,0.839577853679657,0.8572134375572205,0.5
347770796.246,0,0,0,0.7391740679740906,0.8390856385231018,0.7483472228050232,0.5
347770804.24899995,0,0,0,0.7372623682022095,0.8313705325126648,0.7020649313926697,0.5
347770828.323,0,0,0,0.7336458563804626,0.8488799929618835,0.7517419457435608,0.5
347770836.426,0,0,0,0.7311690449714661,0.8406858444213867,0.8386053442955017,0.5
347770844.266,0,0,0,0.7314077019691467,0.8469905257225037,0.9816535115242004,0.5
347770852.213,0,0,0,0.7332749366760254,0.8586838245391846,0.9515590667724608,0.5
347770860.228,0,0,0,0.7321094870567322,0.8580060005187988,0.7637984752655029,0.5
347770872.275,0,0,0,0.7338412404060364,0.8625385761260986,0.7389231324195862,0.5
347770880.198,0,0,0,0.8862677216529846,0.7903721928596497,0.6,0.5
347770892.991,0,0,0,0.7353068590164185,0.8632020354270935,0.7722887992858887,0.5
347770896.947,0,0,0,0.7363434433937073,0.8618524670600891,0.7993712425231934,0.5
347770904.224,0,0,0,0.7385761141777039,0.8721784949302673,0.8923147916793823,0.5
347770912.326,0,0,0,0.7475878596305847,0.8416789770126343,0.9428842067718506,0.5
347770920.231,0,0,0,0.7474137544631958,0.847748875617981,0.7628219723701477,0.5
347770928.22300005,0,0,0,0.7512387633323669,0.8440884351730347,0.8996296525001526,0.5
347770936.272,0,0,0,0.752251923084259,0.824458658695221,0.8146175742149353,0.5
347770944.293,0,0,0,0.752537190914154,0.8277467489242554,0.7195520401000977,0.5
347770956.273,0,0,0,0.7520416975021362,0.8182021975517273,0.8364298939704895,0.5
347770964.295,0,0,0,0.7550097107887268,0.8124459385871887,0.9392759203910828,0.5
347770972.381,0,0,0,0.7535781264305115,0.8150017261505127,0.7366570234298706,0.5
347770980.24200004,0,0,0,0.7530297636985779,0.8024612069129944,0.885372519493103,0.5
347770988.147,0,0,0,0.7546042203903198,0.8123508095741272,0.7862511277198792,0.5
347770996.217,0,0,0,0.7544828653335571,0.806647539138794,0.7670037150382996,0.5
347771004.397,0,0,0,0.7598394751548767,0.8177604079246521,0.904418408870697,0.5
347771012.26,0,0,0,0.7595112919807434,0.8119497299194336,0.8122140765190125,0.5
347771020.212,0,0,0,0.7659215331077576,0.8125250935554504,0.9898647665977478,0.5
347771028.293,0,0,0,0.7740405797958374,0.8234975934028625,0.8607459664344788,0.5
347771040.333,0,0,0,0.773611307144165,0.8181726932525635,0.7476547956466675,0.5
347771048.26,0,0,0,0.7746750116348267,0.8132134675979614,0.908039093017578,0.5
347771056.158,0,0,0,0.7775648832321167,0.8244562149047852,0.8008325099945068,0.5
347771064.29,0,0,0,0.7878291010856628,0.8253372311592102,0.8375236988067627,0.5
347771072.218,0,0,0,0.7856641411781311,0.8159410953521729,0.8606202602386475,0.5
347771080.197,0,0,0,0.7855760455131531,0.8153368234634399,0.7859752774238586,0.5
347771088.231,0,0,0,0.8702900409698486,0.7719897031784058,0.6,0.5
