timestamp,stepId,actionId,surfaceId,x,y,duration,dispertion
347612481.555,0,0,0,0.0488308072090148,0.7132391929626465,186.09699996886772,2.0612746533649435
347616166.904,1,1,0,0.0219003446400165,0.4841802418231964,118.11899999156594,2.3670780835201763
347616316.48,1,1,0,0.0653676986694336,0.7881425023078918,219.6279999334365,2.995371156159746
347616316.48,1,1,0,0.0809813663363456,0.9172990918159484,219.6279999334365,2.995371156159746
347616540.128,1,1,0,0.0722335800528526,0.937900722026825,175.97350000869483,2.370049006661862
347616540.128,1,1,0,0.0516285151243209,0.7510073184967041,175.97350000869483,2.370049006661862
347616540.128,1,1,0,0.0441006086766719,0.566770076751709,175.97350000869483,2.370049006661862
347616540.128,1,1,0,0.0589459016919136,0.7642989158630371,175.97350000869483,2.370049006661862
347616540.128,1,1,0,0.0688929036259651,0.8005152940750122,175.97350000869483,2.370049006661862
347616540.128,1,1,0,0.0702652409672737,0.7499576210975647,175.97350000869483,2.370049006661862
347617225.00799996,1,1,0,0.8005560040473938,0.8287492394447327,219.08800001256168,2.762369891233952
347617225.00799996,1,1,0,0.7971417307853699,0.8261645436286926,219.08800001256168,2.762369891233952
347617225.00799996,1,1,0,0.7966727018356323,0.8296540975570679,219.08800001256168,2.762369891233952
347617225.00799996,1,1,0,0.7961958646774292,0.8283021450042725,219.08800001256168,2.762369891233952
347617225.00799996,1,1,0,0.7920578122138977,0.8264293074607849,219.08800001256168,2.762369891233952
347617225.00799996,1,1,0,0.793001115322113,0.8353915810585022,219.08800001256168,2.762369891233952
347617225.00799996,1,1,0,0.7889715433120728,0.8304024934768677,219.08800001256168,2.762369891233952
347617452.111,1,1,0,0.7945598363876343,0.8117481470108032,203.88700003968552,1.812750731261905
347617452.111,1,1,0,0.7931233644485474,0.8085984587669373,203.88700003968552,1.812750731261905
347617452.111,1,1,0,0.789596438407898,0.8053824305534363,203.88700003968552,1.812750731261905
347617452.111,1,1,0,0.7876884937286377,0.8071684837341309,203.88700003968552,1.812750731261905
347617452.111,1,1,0,0.7889204025268555,0.8077253699302673,203.88700003968552,1.812750731261905
347617452.111,1,1,0,0.7812916040420532,0.8015785813331604,203.88700003968552,1.812750731261905
347617452.111,1,1,0,0.7807648777961731,0.8014203310012817,203.88700003968552,1.812750731261905
347616166.904,1,1,1,0.2003033608198166,0.3224326074123382,118.11899999156594,2.3670780835201763
347616166.904,1,1,1,0.1846579760313034,0.3262139856815338,118.11899999156594,2.3670780835201763
347616166.904,1,1,1,0.172036588191986,0.3301880061626434,118.11899999156594,2.3670780835201763
347616166.904,1,1,1,0.1643750965595245,0.3332271873950958,118.11899999156594,2.3670780835201763
347616316.48,1,1,1,0.544690728187561,0.2937187850475311,219.6279999334365,2.995371156159746
347616316.48,1,1,1,0.5407333970069885,0.2922312617301941,219.6279999334365,2.995371156159746
347616316.48,1,1,1,0.5377351641654968,0.2916764616966247,219.6279999334365,2.995371156159746
347616316.48,1,1,1,0.5381848812103271,0.2916798293590545,219.6279999334365,2.995371156159746
347616316.48,1,1,1,0.5408708453178406,0.2911863625049591,219.6279999334365,2.995371156159746
347616316.48,1,1,1,0.5489576458930969,0.2885254323482513,219.6279999334365,2.995371156159746
347616316.48,1,1,1,0.5606499910354614,0.2879625856876373,219.6279999334365,2.995371156159746
347616316.48,1,1,1,0.5719811320304871,0.2907558679580688,219.6279999334365,2.995371156159746
347616540.128,1,1,1,0.5184134840965271,0.2806856036186218,175.97350000869483,2.370049006661862
347616540.128,1,1,1,0.5283409357070923,0.2833378314971924,175.97350000869483,2.370049006661862
347616540.128,1,1,1,0.5392202734947205,0.2857655882835388,175.97350000869483,2.370049006661862
347616540.128,1,1,1,0.5514517426490784,0.2875114977359772,175.97350000869483,2.370049006661862
347616540.128,1,1,1,0.564160943031311,0.2870542109012604,175.97350000869483,2.370049006661862
347616540.128,1,1,1,0.581291675567627,0.283316969871521,175.97350000869483,2.370049006661862
347619449.775,1,2,0,0.0465652495622634,0.6732638478279114,126.25700002536178,1.514194376110381
