timestamp,pos_to_place,expand_1,expand_2,expand_4
0,13.67959229141104,-19.604735961429327,-35.4380692947627,-67.10473596142936
15,12.558419290343895,-22.454137194321163,-38.28747052765448,-69.95413719432116
32,14.32379197522105,-19.288814982688052,-35.12214831602137,-66.78881498268805
47,13.651580381403235,-17.07023969464109,-32.9035730279744,-64.57023969464109
65,14.215349056393872,-15.792899487568178,-31.626232820901492,-63.29289948756818
82,0.40445000466669967,-15.428883328666672,-31.262216661999986,-62.92888332866667
96,28.437089022580327,11.889252320117869,-21.201800740096786,-52.86846740676344
114,12.36793261238307,-11.820854609348999,-27.654187942682313,-59.320854609349
129,27.04875766577684,23.800467237001353,-37.11226216991639,-68.77892883658305
149,-7.679885406403827,-23.51321873973714,-39.34655207307051,-71.01321873973717
161,16.892185477058305,0.23543470441765635,-15.597898628915715,-47.26456529558237
178,-5.327631765560483,-21.160965098893854,-36.99429843222717,-68.66096509889385
192,-3.507068729202956,-19.34040206253627,-35.17373539586964,-66.8404020625363
210,-3.550811650359691,-19.384144983693005,-35.21747831702638,-66.88414498369303
228,11.180819099924719,-4.652514233408596,-20.485847566741967,-52.152514233408624
243,137.0946653877962,114.95079230255136,92.9257757673003,49.86545334425892
261,223.38959147759545,201.0485807717142,178.72026146436713,134.12704889904813
339,163.80713220236368,143.30784551306283,123.4677220515827,87.56078647409598
357,121.56923160115748,107.0340974092085,95.5839720983062,86.62923573017846
2988,52.17800857409179,36.34467524075842,20.511341907425106,-11.15532475924158
3003,60.595040225136536,44.01891925569146,28.185585922358143,-3.4810807443085423
3035,55.43285211301061,39.45933540965774,23.626002076324426,-8.04066459034226
3050,58.312817162635554,35.93724002242789,13.61482916506875,-20.889590632184593
3067,59.28393367147397,41.269219316680356,25.435762825089682,-6.230903841577003
3084,55.02433984325046,33.45278733679625,14.501205268397825,-17.16546139826886
3099,58.16607862927053,41.26710251322294,25.433769179889623,-6.232897486777063
3114,61.856715858970205,42.126713818471615,25.620350915975905,-6.0463157506907805
3131,63.31730543158734,43.73611789877497,27.30122836621257,-4.365438300454116
3149,63.31216957413243,44.035321812427796,27.80878697952619,-3.857879687140496
3161,63.16252992903814,43.39693048975209,26.813958024641863,-4.852708642024822
3181,62.742261157177346,42.68650299587512,25.83414004538224,-5.832526621284444
3195,61.72548726914703,41.25582214080909,23.939473465739297,-7.727193200927388
3212,63.67547071214096,43.073951582825195,25.43236190092466,-6.234304765742024
3229,60.75386854914496,40.343015892733696,23.16441457586177,-8.502252090804916
3243,61.6547613807914,39.424578615720314,17.60860513810449,-24.11589493229343
3258,50.692200681156265,29.93227710552793,12.93982925692427,-18.726837409742416
3281,59.98216991802755,38.6985877976555,19.96918768622612,-11.697478980440565
3295,42.41828547141702,26.563851888729175,10.73051855539586,-20.936148111270825
3307,43.15065029432904,27.16968548308637,11.336352149753054,-20.33031451691363
3325,43.07915965825072,27.144823554707727,11.311490221374413,-20.355176445292273
3343,44.21653511565322,25.57066475930378,9.737331425970467,-21.92933524069622
3358,44.08607816449283,27.765668124689853,11.932334791356539,-19.734331875310147
3373,46.60164740577593,27.323422412551825,11.422899806089788,-20.243766860576898
3390,43.762636942996735,27.452783101510363,11.619449768177049,-20.047216898489637
3407,44.920929006928155,24.516943248414982,8.192608215580663,-23.474058451086023
3421,47.1610267878347,30.1413895638089,14.308056230475586,-17.3586104361911
3438,44.800594930263976,23.97400336515148,7.310361577882304,-24.35630508878438
3453,47.6696882367519,30.245176387464767,14.411843054131452,-17.254823612535233
3473,49.79817162269526,29.45650059701596,12.940884716147877,-18.725781950518808
3487,48.51431250447146,31.53131208806792,15.697978754734606,-15.96868791193208
3504,43.04464593917895,24.70272545774776,8.869392124414446,-22.79727454225224
3519,45.05164018231161,27.715944267932684,11.88261093459937,-19.784055732067316
3537,42.55605159849095,24.520600105049994,8.68726677171668,-22.979399894950006
3552,37.25629943422775,21.161307942765177,5.3279746094318625,-26.338692057234823
3567,37.02379899591236,17.46819435239722,1.6312873153301553,-30.03537935133653
3585,32.42318915557642,16.578503993811808,0.7451706604784931,-30.921496006188192
3600,33.2511701427783,13.947947788812371,-1.8853855445209433,-33.55205221118763
3618,31.425201518815495,15.581212300739082,-0.252121032594232,-31.918787699260918
3634,38.78338040014491,21.68434662469184,5.851013291358527,-25.81565337530816
3649,34.40141466880944,18.132022697731827,2.2986893643985127,-29.367977302268173
3664,37.73288587984767,20.850064745044676,5.016731411711362,-26.649935254955324
3681,38.02243368212849,21.06831025783964,5.234976924506327,-26.43168974216036
3700,36.762066140519245,19.911292402259164,4.07795906892585,-27.588707597740836
3714,37.71039444946104,21.097628569606798,5.264295236273483,-26.402371430393202
3729,38.395771368025756,21.67050838153773,5.837175048204415,-25.82949161846227
3747,39.461197593964656,22.517103952127115,6.683770618793801,-24.982896047872885
3765,38.19048936731837,21.661126521772246,5.827793188438932,-25.838873478227754
3780,35.96146396942271,20.128130636089338,4.294797302756024,-27.371869363910662
3795,37.75814962128187,21.701351245516776,5.868017912183461,-25.798648754483224
3810,37.01960525292893,20.98832990333875,5.154996570005437,-26.51167009666125
3828,37.97182204169272,18.474368204023044,2.6354981299800215,-29.031168536686664
3845,41.09036847997604,22.811928895258006,6.978595561924692,-24.688071104741994
3859,40.664485732645694,22.46949101381722,6.636157680483905,-25.03050898618278
3876,39.66420696314592,21.148994251822955,5.315660918489641,-26.351005748177045
3894,41.48699897975632,22.178237497623762,6.329605412646231,-25.337061254020455
3909,40.609564892677156,22.019161745073177,6.1858284117398625,-25.480838254926823
3926,41.956207224938794,22.401448827532377,6.513607137297072,-25.153059529369614
3943,40.98243638257165,23.58171048901744,7.748377155684125,-23.91828951098256
3957,42.34835474508352,23.29556749758793,7.459298601659668,-24.207368065007017
3977,43.70693991904028,25.480247085813687,9.646913752480373,-22.019752914186313
3992,41.399413679320546,23.585111413182403,7.751778079849089,-23.914888586817597
4006,42.45811884757659,25.001420418031955,9.16808708469864,-22.498579581968045
