# timestamps [seconds],pts
-549487.386130,0
-549487.308299,5100
-549487.257303,8442
-549487.207707,11692
-549487.157810,14962
-549487.110240,18080
-549487.063947,21114
-549487.017493,24158
-549486.969931,27275
-549486.923739,30302
-549486.878236,33284
-549486.829800,36459
-549486.781347,39634
-549486.733545,42767
-549486.684685,45969
-549486.637064,49090
-549486.587256,52354
-549486.537992,55582
-549486.489732,58745
-549486.442102,61866
-549486.396150,64878
-549486.347726,68051
-549486.298521,71276
-549486.245541,74748
-549486.192202,78244
-549486.133800,82071
-549486.079045,85659
-549486.020559,89492
-549485.965961,93070
-549485.912534,96572
-549485.864613,99712
-549485.815617,102923
-549485.766715,106128
-549485.717074,109381
-549485.665419,112766
-549485.612296,116248
-549485.561416,119582
-549485.512643,122778
-549485.463611,125992
-549485.413863,129252
-549485.364705,132474
-549485.314631,135755
-549485.261195,139257
-549485.209035,142675
-549485.151707,146432
-549485.100938,149760
-549485.050719,153051
-549485.001001,156309
-549484.952027,159518
-549484.902739,162749
-549484.848019,166335
-549484.795526,169775
-549484.739665,173436
-549484.686584,176914
-549484.636315,180209
-549484.586536,183471
-549484.537124,186709
-549484.487216,189980
-549484.437593,193232
-549484.389583,196378
-549484.342480,199465
-549484.297253,202429
-549484.249576,205554
-549484.199417,208841
-549484.150439,212051
-549484.101794,215238
-549484.053116,218429
-549484.005515,221548
-549483.956301,224773
-549483.905873,228078
-549483.857406,231254
-549483.807952,234495
-549483.756224,237885
-549483.705371,241218
-549483.655317,244498
-549483.604268,247844
-549483.556447,250978
-549483.508690,254108
-549483.461161,257222
-549483.412755,260395
-549483.366561,263422
-549483.315261,266784
-549483.267300,269927
-549483.220499,272994
-549483.172705,276126
-549483.125998,279187
-549483.077180,282387
-549483.031264,285396
-549482.985397,288402
-549482.935543,291669
-549482.889511,294685
-549482.844362,297644
-549482.794665,300901
-549482.745245,304140
-549482.699495,307138
-549482.652270,310233
-549482.606326,313244
-549482.558539,316376
-549482.510755,319507
-549482.462823,322648
-549482.416321,325696
-549482.370008,328731
-549482.323718,331765
-549482.217322,338737
-549482.169756,341855
-549482.122796,344932
-549482.077046,347930
-549482.032109,350875
-549481.986858,353841
-549481.941673,356802
-549481.896306,359775
-549481.843657,363225
-549481.796914,366289
-549481.747270,369542
-549481.698929,372710
-549481.652468,375755
-549481.601412,379101
-549481.553097,382267
-549481.506525,385319
-549481.458917,388439
-549481.413625,391408
-549481.364374,394635
-549481.315159,397861
-549481.267795,400965
-549481.217217,404279
-549481.168618,407464
-549481.122144,410510
-549481.074493,413633
-549481.026154,416801
-549480.977216,420008
-549480.928649,423191
-549480.877579,426537
-549480.826469,429887
-549480.774275,433307
-549480.724269,436585
-549480.673106,439938
-549480.623194,443209
-549480.568867,446769
-549480.517913,450108
-549480.469668,453270
-549480.420615,456485
-549480.374239,459524
-549480.326435,462657
-549480.278132,465822
-549480.229780,468991
-549480.183844,472001
-549480.137932,475010
-549480.098295,477608
-549480.062471,479955
-549480.028488,482183
-549479.993234,484493
-549479.957092,486862
-549479.917084,489483
-549479.871983,492439
-549479.826974,495389
-549479.781211,498388
-549479.735514,501383
-549479.689180,504419
-549479.639949,507645
