world_index,world_timestamp,surface_name,event_type
0,347877.624169,Screen,enter
0,347877.624169,Right_Stock,enter
0,347877.624169,Assemly_Zone,enter
0,347877.624169,Left_Stock,enter
64,347879.842183,Screen,exit
66,347879.903335,Screen,enter
77,347880.294609,Screen,exit
80,347880.397265,Left_Stock,exit
82,347880.465324,Left_Stock,enter
83,347880.497564,Screen,enter
173,347883.51336599997,Screen,exit
173,347883.51336599997,Left_Stock,exit
176,347883.613424,Left_Stock,enter
178,347883.681493,Screen,enter
226,347885.296117,Screen,exit
226,347885.296117,Left_Stock,exit
227,347885.328662,Right_Stock,exit
227,347885.328662,Assemly_Zone,exit
230,347885.425378,Right_Stock,enter
231,347885.457507,Screen,enter
231,347885.457507,Assemly_Zone,enter
231,347885.457507,Left_Stock,enter
255,347886.368262,Screen,exit
258,347886.471052,Screen,enter
485,347894.339155,Screen,exit
489,347894.47324,Screen,enter
642,347899.60674099997,Screen,exit
646,347899.733435,Screen,enter
1031,347912.634984,Screen,exit
1032,347912.669415,Right_Stock,exit
1032,347912.669415,Assemly_Zone,exit
1032,347912.669415,Left_Stock,exit
1036,347912.801424,Right_Stock,enter
1036,347912.801424,Assemly_Zone,enter
1036,347912.801424,Left_Stock,enter
1038,347912.869493,Screen,enter
1186,347917.832347,Screen,exit
1187,347917.866499,Assemly_Zone,exit
1187,347917.866499,Left_Stock,exit
1189,347917.92954,Assemly_Zone,enter
1190,347917.961362,Left_Stock,enter
1192,347918.031324,Screen,enter
1535,347929.68957499997,Screen,exit
1538,347929.79345399997,Screen,enter
1586,347931.437242,Screen,exit
1588,347931.501652,Screen,enter
1669,347934.213467,Screen,exit
1671,347934.283216,Screen,enter
1940,347943.441573,Screen,exit
1941,347943.472725,Right_Stock,exit
1941,347943.472725,Assemly_Zone,exit
1941,347943.472725,Left_Stock,exit
1945,347943.597362,Right_Stock,enter
1945,347943.597362,Assemly_Zone,enter
1945,347943.597362,Left_Stock,enter
1947,347943.665378,Screen,enter
1991,347945.141413,Screen,exit
1991,347945.141413,Right_Stock,exit
1991,347945.141413,Assemly_Zone,exit
1991,347945.141413,Left_Stock,exit
