# timestamps [seconds],pts
347877.684434,3932
347877.692435,4456
347877.704884,5272
347877.708456,5506
347877.716363,6024
347877.724412,6552
347877.736371,7336
347877.747318,8053
347877.756855,8678
347877.761537,8985
347877.768315,9429
347877.776340,9955
347877.784289,10476
347877.792279,11000
347877.800324,11527
347877.808310,12050
347877.820449,12846
347877.828287,13359
347877.836366,13889
347877.844325,14410
347877.852459,14943
347877.860372,15462
347877.868318,15983
347877.877542,16587
347877.884398,17037
347877.892392,17560
347877.904337,18343
347877.913392,18937
347877.920441,19399
347877.928421,19922
347877.936518,20452
347877.944412,20970
347877.952365,21491
347877.960369,22015
347877.968350,22538
347877.976394,23066
347877.988347,23849
347877.996302,24370
347878.007838,25126
347878.012355,25422
347878.022961,26117
347878.035021,26908
347878.045332,27583
347878.052365,28044
347878.060364,28569
347878.072381,29356
347878.080353,29879
347878.089950,30507
347878.101829,31286
347878.111735,31935
347878.121515,32576
347878.133978,33393
347878.137923,33651
347878.147618,34287
347878.160863,35155
347878.165076,35431
347878.172442,35914
347878.180390,36434
347878.190912,37124
347878.201663,37829
347878.205420,38075
347878.214870,38694
347878.225873,39415
347878.229985,39685
347878.241327,40428
347878.248366,40889
347878.259018,41587
347878.270593,42346
347878.274529,42604
347878.284059,43228
347878.288309,43507
347878.301498,44371
347878.305738,44649
347878.312326,45081
347878.324393,45872
347878.332388,46396
347878.340410,46921
347878.348349,47442
347878.356342,47965
347878.364421,48495
347878.374748,49172
347878.386072,49914
347878.389780,50157
347878.396344,50587
347878.408368,51375
347878.416414,51902
347878.424339,52422
347878.432344,52946
347878.443809,53698
347878.448357,53996
347878.456310,54517
347878.467720,55265
347878.472323,55566
347878.480878,56127
347878.492333,56878
347878.505153,57718
347878.514906,58357
347878.519974,58689
347878.524379,58978
347878.537492,59837
347878.541659,60110
347878.548347,60549
347878.556358,61074
347878.564394,61600
347878.576373,62385
347878.584207,62899
347878.592377,63434
347878.600489,63966
347878.610270,64607
347878.621156,65320
347878.625469,65603
347878.632352,66054
347878.640395,66581
347878.648378,67104
347878.660423,67893
347878.668363,68414
347878.676338,68936
347878.684356,69462
347878.692340,69985
347878.700400,70513
347878.708406,71038
347878.716406,71562
347878.724368,72084
347878.732430,72612
347878.744495,73403
347878.752355,73918
347878.760405,74446
347878.768314,74964
347878.776368,75492
347878.784215,76006
347878.792349,76539
347878.800304,77061
347878.812039,77830
347878.823569,78585
347878.828352,78899
347878.837623,79506
347878.844354,79947
347878.852298,80468
347878.863703,81215
347878.868427,81525
347878.876424,82049
347878.884385,82571
347878.892358,83093
347878.900455,83624
347878.912392,84406
347878.920310,84925
347878.928411,85456
347878.936520,85987
347878.944369,86502
347878.952377,87027
347878.960398,87552
347878.968367,88075
347878.976380,88600
347878.984213,89113
347878.996371,89910
347879.008920,90732
347879.012756,90984
347879.020328,91480
347879.028341,92005
347879.036343,92529
347879.044447,93060
347879.052397,93581
347879.060371,94104
347879.068317,94625
347879.080354,95414
347879.088348,95937
347879.096386,96464
347879.104344,96986
347879.112343,97510
347879.120360,98035
347879.128336,98558
347879.136327,99082
347879.144324,99606
347879.152322,100130
347879.164365,100919
347879.172389,101445
347879.180288,101963
347879.188238,102484
347879.196398,103019
347879.204458,103547
347879.216016,104304
347879.220294,104585
347879.228340,105112
347879.240210,105890
347879.248366,106424
347879.256379,106949
347879.264400,107475
347879.272437,108002
347879.280348,108520
347879.288340,109044
347879.296458,109576
347879.304327,110092
347879.312331,110616
347879.320294,111138
347879.332417,111933
347879.340452,112459
347879.348523,112988
347879.356397,113504
347879.369261,114347
347879.372922,114587
347879.380361,115075
347879.391904,115831
347879.396503,116132
347879.404395,116650
347879.416288,117429
347879.424320,117955
347879.435647,118698
347879.441006,119049
347879.449684,119618
347879.458461,120193
347879.468576,120856
347879.478485,121505
347879.483065,121805
347879.488314,122149
347879.500440,122944
347879.512251,123718
347879.516591,124002
347879.524428,124516
347879.537071,125345
347879.547148,126005
347879.558844,126771
347879.569162,127448
347879.573087,127705
347879.585288,128504
347879.594764,129125
347879.600340,129491
347879.610839,130179
347879.616331,130539
347879.625130,131115
347879.634065,131701
347879.640492,132122
347879.649827,132734
347879.656418,133166
347879.668344,133948
347879.676339,134471
347879.684318,134994
347879.692428,135526
347879.700422,136050
347879.708344,136569
347879.716470,137101
347879.724418,137622
347879.732458,138149
347879.740431,138672
347879.752331,139452
347879.764874,140274
347879.775602,140977
347879.788628,141830
347879.793561,142154
347879.800322,142597
347879.808705,143146
347879.816396,143650
347879.824474,144179
347879.836388,144960
347879.844366,145483
347879.852376,146008
347879.860391,146533
347879.868565,147069
347879.876366,147580
347879.884460,148111
347879.892365,148629
347879.900342,149151
347879.908368,149677
347879.920316,150460
347879.930177,151107
347879.936386,151514
347879.944407,152039
347879.953944,152664
347879.965417,153416
347879.975959,154107
347879.981056,154441
347879.991406,155119
347879.995736,155403
347880.006500,156109
347880.012389,156494
347880.020579,157031
347880.031645,157756
347880.044096,158572
347880.048515,158862
347880.052975,159154
347880.060314,159635
347880.068397,160165
347880.076472,160694
347880.088375,161474
347880.099600,162210
347880.109196,162839
347880.119866,163538
