world_index,world_timestamp,surface_name,event_type
0,62396.449808,Screen,enter
0,62396.449808,Right_Stock,enter
0,62396.449808,Assemly_Zone,enter
57,62398.393687,Screen,exit
57,62398.393687,Right_Stock,exit
57,62398.393687,Assemly_Zone,exit
64,62398.626092,Screen,enter
64,62398.626092,Right_Stock,enter
64,62398.626092,Assemly_Zone,enter
64,62398.626092,Left_Stock,enter
113,62400.26964,Left_Stock,exit
176,62402.381764,Screen,exit
176,62402.381764,Right_Stock,exit
176,62402.381764,Assemly_Zone,exit
182,62402.581793,Right_Stock,enter
182,62402.581793,Assemly_Zone,enter
183,62402.613603,Screen,enter
183,62402.613603,Left_Stock,enter
188,62402.781773,Screen,exit
188,62402.781773,Left_Stock,exit
189,62402.817853,Right_Stock,exit
189,62402.817853,Assemly_Zone,exit
193,62402.949744,Right_Stock,enter
193,62402.949744,Assemly_Zone,enter
194,62402.985656,Screen,enter
239,62404.493543,Screen,exit
239,62404.493543,Assemly_Zone,exit
240,62404.525692,Right_Stock,exit
246,62404.725798,Assemly_Zone,enter
247,62404.761791,Right_Stock,enter
247,62404.761791,Left_Stock,enter
248,62404.794871,Screen,enter
258,62405.129509,Screen,exit
258,62405.129509,Left_Stock,exit
259,62405.161565,Right_Stock,exit
259,62405.161565,Assemly_Zone,exit
266,62405.397752,Right_Stock,enter
268,62405.461591,Screen,enter
269,62405.497745,Assemly_Zone,enter
274,62405.665662,Screen,exit
275,62405.697709,Assemly_Zone,exit
278,62405.79788,Right_Stock,exit
284,62406.001688000004,Right_Stock,enter
285,62406.033806,Assemly_Zone,enter
285,62406.033806,Left_Stock,enter
286,62406.065872,Screen,enter
291,62406.2337,Screen,exit
292,62406.269631,Left_Stock,exit
295,62406.369611,Screen,enter
295,62406.369611,Screen,exit
295,62406.369611,Left_Stock,enter
297,62406.433841,Screen,enter
314,62407.015892,Screen,exit
318,62407.14028,Screen,enter
318,62407.14028,Screen,exit
320,62407.20792,Screen,enter
322,62407.273799,Screen,exit
324,62407.341709,Screen,enter
330,62407.541747,Screen,exit
331,62407.573732,Right_Stock,exit
331,62407.573732,Assemly_Zone,exit
331,62407.573732,Left_Stock,exit
339,62407.841758,Screen,enter
339,62407.841758,Right_Stock,enter
339,62407.841758,Assemly_Zone,enter
373,62408.981821,Screen,exit
373,62408.981821,Right_Stock,exit
373,62408.981821,Assemly_Zone,exit
377,62409.117695,Right_Stock,enter
377,62409.117695,Assemly_Zone,enter
378,62409.149844,Left_Stock,enter
379,62409.181682,Screen,enter
386,62409.421705,Screen,exit
386,62409.421705,Assemly_Zone,exit
386,62409.421705,Left_Stock,exit
387,62409.455004,Right_Stock,exit
392,62409.617713,Right_Stock,enter
394,62409.68568,Screen,enter
