id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,-549130.303077,215.57299990672618,0,1,0.5243614408960016,0.8674567086356851,1.6959460399041337,0.8521102517843246,3d gaze,11.937971113152562,-94.37973945647438,230.5044435218836,-549130.303077 -549130.29547 -549130.287382 -549130.2794850001 -549130.271476 -549130.26351 -549130.2555130001 -549130.232833 -549130.227455 -549130.219448 -549130.211487 -549130.203319 -549130.195423 -549130.187438 -549130.179434 -549130.171266 -549130.159402 -549130.151508 -549130.143502 -549130.135502 -549130.118677 -549130.098967 -549130.093815 -549130.087504
1,-549130.064842,157.3670000070706,1,4,0.5253160997971208,0.8622306418720481,2.491567676972307,0.8057874185698373,3d gaze,12.901435919402186,-98.20704218738508,243.58767010934503,-549130.064842 -549130.059258 -549130.051499 -549130.038921 -549130.033913 -549130.027489 -549130.0194250001 -549130.011477 -549129.99148 -549129.943651 -549129.93619 -549129.922192 -549129.915235 -549129.907475
2,-549129.731454,83.99099996313453,8,10,0.32815054969178853,0.7324313167388661,2.8684505535145877,0.808371020687951,3d gaze,-68.47696231833811,-65.91102536092298,238.44918840515746,-549129.731454 -549129.723399 -549129.715423 -549129.697658 -549129.683055 -549129.6753390001 -549129.667486 -549129.655451 -549129.647463
3,-549129.639388,143.79400003235787,11,14,0.3110715832608474,0.7164459654961598,2.3957396728385465,0.7731440332200792,3d gaze,-75.1807043901967,-61.91257614055207,236.31037252749346,-549129.639388 -549129.631329 -549129.614647 -549129.6067240001 -549129.59947 -549129.571401 -549129.534801 -549129.521592 -549129.495594
4,-549129.470646,120.22499996237457,14,17,0.27954931372433595,0.6799913893373731,2.823791556537111,0.8015176653862,3d gaze,-90.59732349889082,-55.03285712448891,240.67708835387825,-549129.470646 -549129.436329 -549129.350421
5,-549129.346126,202.68300001043826,17,21,0.25313205003628336,0.6508149563905163,2.293328205824051,0.7517943657361544,3d gaze,-100.84066143691868,-47.68705372562528,235.8306081419082,-549129.346126 -549129.339454 -549129.319472 -549129.3114380001 -549129.303468 -549129.295471 -549129.277862 -549129.253644 -549129.200207 -549129.186165 -549129.179462 -549129.151497 -549129.143443
6,-549129.032669,205.1949999295175,24,28,0.28330508405326815,0.6870405967592066,2.855656022685254,0.8169009017178261,3d gaze,-86.80924776996919,-55.34265510460538,235.06690173024342,-549129.032669 -549129.027429 -549129.000909 -549128.983583 -549128.97546 -549128.9674430001 -549128.95948 -549128.951487 -549128.943488 -549128.935472 -549128.927469 -549128.832389 -549128.827474
7,-549128.796603,81.16800000425428,29,31,0.3009823150473939,0.7034704906824238,1.8462863692652753,0.8143175125122071,3d gaze,-81.26917717802965,-60.37142487977091,241.57500373925615,-549128.796603 -549128.791482 -549128.725449 -549128.720365 -549128.715435
8,-549128.687567,82.39800005685538,31,33,0.31172136280066265,0.7169625650904604,2.844695056043589,0.8237633928656578,3d gaze,-74.81767703656864,-62.0659518858771,236.35070986660006,-549128.687567 -549128.682994 -549128.6754610001 -549128.667453 -549128.655422 -549128.647476 -549128.619572 -549128.605169
9,-549128.599501,87.65100000891834,33,35,0.2915365378366028,0.6998580607163923,0.9887893925621,0.8012689873576164,3d gaze,-80.24883272586447,-56.04269690347712,226.45165369123572,-549128.599501 -549128.578973 -549128.560809 -549128.554761 -549128.547119 -549128.538302 -549128.531422 -549128.51185
