timestamp,pos_to_place,expand_1,expand_2,expand_4
0,76.94275426061907,55.99839509283444,36.79987568612334,28.27340409164336
531,272.07021613891106,251.99888349726677,232.3519955490851,192.73160324011377
1052,173.32044867597872,157.53365963282468,143.51483436619546,123.14279738653636
1090,374.5754177149831,356.01436108721697,337.91786697672893,303.44906854192465
1102,339.80255482066224,322.6920725353711,306.2635284676825,275.93483395072093
1134,159.54838518822038,137.15690856960822,114.76552486854561,69.98339297038905
1149,361.3222649073381,343.7054290698623,326.6739086676581,294.7694305754133
1183,337.9453304406276,321.27264173991574,305.3325270459098,276.15207565573115
1232,215.93817903503205,194.60700901593242,173.54324109301004,132.72651206250688
1247,166.8150395517321,144.47559076828523,122.15528237788932,77.63813313127066
1262,134.6068779903077,112.32252487956212,90.09142781707861,46.09805029557414
1280,145.67566583061898,123.38711059829032,101.14413619272773,57.008631524209086
1297,205.72130814364127,184.85131061892795,164.382283803692,125.43095687993122
1311,144.7566590368852,122.38840670378474,100.03065346801839,55.3975093489556
1329,145.28982805017483,122.91753364562223,100.5538850466443,55.89404773506074
1344,148.71555048335162,126.33573017904237,103.96103242059044,59.2502209232583
1361,87.57089353444736,67.10133097152377,48.36624463048797,31.95366889735825
1408,237.20942794247833,215.19278911811037,193.26235549077575,149.81146319958052
1443,23.965166543702185,5.688116578187902,-10.145216755145412,-41.8118834218121
1476,94.36801344900375,80.04081763694319,70.07510821573673,70.19138644943679
1605,246.31220363076008,224.33736946109613,202.45391276482022,159.1118570102208
1928,115.11143243437654,93.69124740749082,72.85763914804708,36.588545516345604
1946,155.74722080089137,134.99011509017413,114.84878464612966,78.32241692705628
1964,177.5229798678867,155.79821951241235,134.29273920461713,92.55151179800153
1993,185.22105619911937,162.9736021436302,140.77190099448453,96.63191848864265
2011,130.97059666148996,109.89476266955069,89.46059642269788,53.3759762877455
2025,165.08510874547045,142.7496643548599,120.43511944247946,75.9424385429905
2042,123.38434621020382,102.08244677894854,81.36788536524747,44.8627594632825
2057,160.92145695241774,138.54328476726616,116.1703317473809,71.45969325441672
2075,127.83917832678456,106.43442288179938,85.53651273505217,47.969210504887045
2096,163.13597755773034,140.75221800531392,118.3714676384994,73.62997106599609
2108,131.20942648738895,109.68683694527476,88.59609797698106,49.93730735086971
2123,163.57707217254458,141.1854653340437,118.79389917170334,74.0110365513339
2141,117.48614058949565,95.75747764485739,74.42293730412527,35.8542977164481
2156,164.41219375407127,142.02168775555975,119.63163423036114,74.85450870414326
2173,114.98033015311306,93.85558407453068,73.4849833612384,38.5831289024912
2187,160.53895862472004,138.2079298092479,115.90032038689189,71.4431410729533
2205,49.82165684146013,28.932894618180864,11.84021304109956,-19.826453625567098
2220,32.55777391760456,11.857357344678727,-4.062508354413524,-35.72917502108018
2241,63.176587074762516,44.63273499030403,31.5540597830476,-44.74854317989201
2253,17.327258304201894,10.630675604069955,-26.44176209254627,-58.10842875921293
2267,33.43982106850268,18.75145483417795,24.244386184862094,-55.89301984883687
2285,18.769868996310123,10.778392255989818,-26.38910640461245,-58.055773071279106
2303,21.577484433745212,20.104049152574923,-35.18295810931099,-66.84962477597765
2318,21.472445595508706,14.781504418292124,-29.540004006856066,-61.20667067352272
2335,66.25723879014303,46.64377008190041,31.048971973160622,-39.3278218806324
2349,21.822665592176012,5.173843211530394,-20.218657236842233,-51.88532390350889
2367,49.65061791415642,33.77415814487381,28.617851689288553,-54.5396865776633
2384,18.543768076685495,13.1152968706183,-28.713227615021253,-60.37989428168791
2399,87.43180032508475,66.72753328514526,47.57715277664919,29.89920292735007
2414,90.92534070642091,68.56677223501947,46.24029308576149,4.474699749327365
2432,61.23104613524659,38.83960238900403,16.44889645030732,-19.86712706406911
2447,50.75092029847578,34.91741795085443,19.084084617521114,-12.582582049145572
2465,58.126910396052914,35.788839513925744,13.627990794466939,-24.522757699452086
2479,38.15516447224522,22.022051703172792,6.188718369839478,-25.477948296827208
2497,57.621931107288624,35.2599595968928,13.000782083924118,-24.263701096677153
2512,58.549976939589136,36.28759486750039,14.431114325894432,-18.58333682840731
2530,59.272177830514195,36.88386120117291,14.506038302046946,-22.001500160720695
2545,35.347332485002035,19.406858293539358,3.5735249602060435,-28.093141706460642
2562,58.45484155155501,36.34614209656648,15.096137504937365,-17.16128143445144
2576,55.40280226867688,33.72729775582932,14.406992977924574,-17.25967368874211
2597,60.32677281053826,38.27445307187581,17.126756141952978,-15.195664540331904
2609,49.512745336230765,30.41931103785911,14.519575295110542,-17.147091371556144
2626,59.85253539688959,38.38239611650812,19.153744926279956,-12.51292174038673
2643,41.2815074876043,20.034914376480483,3.1912141747617966,-28.47545249190489
2660,57.677059948449674,36.3111431229977,17.613829919019963,-14.052836747646722
2675,62.77352223076507,42.16569362219971,24.57341076631593,-7.093255900350755
2689,60.884975915019346,39.976207607955644,21.9911711391087,-9.675495527557985
2706,62.928224773617835,42.04303024899414,23.940956144874065,-7.725710521792621
2723,63.62226609378481,42.632389494256245,24.25431026104178,-7.412356405624905
2740,63.40029325436343,42.58133705444885,24.57200348735114,-7.094663179315546
2755,63.86182944857755,42.98028942582603,24.811358184618484,-6.855308482048201
2771,59.32638268620902,39.045153982393416,22.10480891551839,-9.561857751148295
2789,62.01391589122222,41.54452544815028,24.211270979367555,-7.455395687299131
2804,55.21752347499278,36.57212371367571,20.70022723537579,-10.966439431290894
2822,62.0844065115704,40.147532438368806,19.286082226922126,-12.934284517104857
2837,56.44161796611108,36.59752874035047,20.19231680232099,-11.474349864345697
2852,61.591815333831995,39.56980696578507,18.45982958425941,-13.929230745236225
2870,53.42904048898507,34.90225836213096,19.05582176497751,-12.610844901689177
2885,64.99610207769709,43.060014589617154,22.059333747859217,-10.489254588968095
2902,50.62634015927258,32.66541978739292,16.832086454059606,-14.83458021260708
2919,59.5979555506268,37.29268882824299,15.243055863034963,-18.367084960812463
2934,57.10002951078882,36.69822864818887,19.73729660369412,-11.929370062972566
2952,55.018009913073406,34.74785515179106,18.038007253667672,-13.628659412999014
2966,44.72701094850055,28.893677615167235,13.06034428183392,-18.606322384832765
2983,58.58657349995845,37.00462270092357,17.580539974277166,-14.086259623061324
2997,47.586132712037056,31.75279937870374,15.919466045370427,-15.747200621296258
3015,30.07384092551387,26.450636148242435,-38.62398972480267,-70.29065639146933
3033,211.5307921700325,189.16767904575423,166.81223975719305,122.14123685574876
3502,12.201448961297672,129.64781510182758,113.81448176849426,82.14781510182758
