# timestamps [seconds],pts
354660.563931,0
354660.605100,2698
354660.632192,4473
354660.660993,6360
354660.684192,7881
354660.709882,9564
354660.741913,11664
354660.777735,14011
354660.809832,16115
354660.841896,18216
354660.877805,20569
354660.909872,22671
354660.941999,24776
354660.977779,27121
354661.009861,29224
354661.045756,31576
354661.077760,33673
354661.110055,35790
354661.145771,38130
354661.177728,40225
354661.213693,42582
354661.245728,44681
354661.277788,46782
354661.313711,49136
354661.345750,51236
354661.377885,53342
354661.413771,55694
354661.445917,57800
354661.481885,60158
354661.513734,62245
354661.545869,64351
354661.581897,66712
354661.613836,68805
354661.645834,70902
354661.681830,73261
354661.713909,75363
354661.749915,77723
354661.782101,79832
354661.813835,81912
354661.849959,84279
354661.882009,86380
354661.913828,88465
354661.949904,90829
354661.981997,92932
354662.017954,95289
354662.049898,97382
354662.081974,99484
354662.117822,101834
354662.150038,103945
354662.181989,106039
354662.218032,108401
354662.249947,110493
354662.286057,112859
354662.317856,114943
354662.350026,117051
354662.386452,119438
354662.421166,121713
354662.449911,123597
354662.485989,125962
354662.517847,128049
354662.553881,130411
354662.585989,132515
354662.617838,134602
354662.653920,136967
354662.686053,139073
354662.721766,141413
354662.753846,143516
354662.785898,145616
354662.821751,147966
354662.853873,150071
354662.885844,152166
354662.922277,154554
354662.958662,156938
354662.989925,158987
354663.021987,161088
354663.053801,163173
354663.090049,165549
354663.121806,167630
354663.153761,169724
354663.189940,172095
354663.221774,174181
354663.258016,176556
354663.289947,178649
354663.321778,180735
354663.358051,183112
354663.389871,185197
354663.421746,187286
354663.457992,189662
354663.489999,191759
354663.525847,194109
354663.557923,196211
354663.589738,198296
354663.625918,200667
354663.657873,202761
354663.689970,204864
354663.725807,207213
354663.757921,209318
354663.794473,211713
354663.825989,213778
354663.857887,215869
354663.893860,218226
354663.925876,220325
354663.958711,222476
354663.994002,224789
354664.025931,226882
354664.061744,229229
354664.094001,231343
354664.125946,233436
354664.161853,235789
354664.193997,237896
354664.226373,240018
354664.261866,242344
354664.294093,244456
354664.329879,246801
