# timestamps [seconds],pts
354660.624839,3932
354660.634308,4553
354660.640779,4977
354660.652832,5767
354660.660781,6288
354660.668815,6814
354660.676886,7343
354660.684788,7861
354660.692759,8383
354660.700848,8913
354660.708821,9436
354660.716830,9961
354660.724921,10491
354660.736797,11269
354660.744820,11795
354660.752910,12325
354660.760783,12841
354660.768796,13366
354660.776833,13893
354660.784870,14420
354660.792868,14944
354660.800782,15463
354660.808873,15993
354660.820960,16785
354660.829061,17316
354660.836900,17830
354660.844785,18346
354660.852933,18880
354660.860831,19398
354660.868859,19924
354660.876793,20444
354660.884870,20973
354660.892887,21499
354660.904902,22286
354660.912974,22815
354660.920916,23336
354660.929005,23866
354660.936887,24382
354660.944893,24907
354660.952955,25435
354660.960871,25954
354660.968797,26473
354660.976808,26998
354660.988987,27797
354660.997034,28324
354661.004916,28840
354661.013131,29379
354661.020807,29882
354661.028866,30410
354661.036881,30935
354661.044961,31465
354661.052841,31981
354661.060889,32509
354661.072789,33289
354661.080956,33824
354661.088786,34337
354661.096927,34870
354661.104940,35396
354661.112965,35921
354661.120903,36442
354661.128930,36968
354661.136893,37490
354661.144933,38016
354661.156950,38804
354661.164925,39327
354661.172680,39835
354661.180763,40365
354661.188946,40901
354661.196979,41427
354661.204955,41950
354661.212911,42471
354661.220903,42995
354661.228962,43523
354661.240837,44302
354661.248893,44829
354661.256899,45354
354661.264872,45877
354661.272815,46397
354661.280926,46929
354661.288850,47448
354661.296991,47982
354661.304897,48500
354661.312935,49026
354661.324801,49804
354661.332843,50331
354661.340837,50855
354661.348906,51384
354661.356909,51908
354661.364961,52436
354661.372692,52943
354661.380794,53474
354661.388952,54008
354661.396990,54535
354661.408793,55309
354661.416863,55837
354661.424778,56356
354661.432843,56885
354661.440900,57413
354661.448940,57940
354661.456853,58458
354661.464943,58988
354661.472861,59507
354661.480830,60029
354661.492970,60825
354661.500892,61344
354661.508820,61864
354661.516910,62394
354661.524826,62913
354661.532788,63435
354661.540846,63963
354661.548853,64487
354661.556833,65010
354661.564883,65538
354661.576860,66323
354661.584893,66849
354661.592855,67371
354661.600815,67893
354661.608868,68420
354661.616798,68940
354661.624821,69466
354661.632802,69989
354661.640861,70517
354661.648862,71041
354661.660798,71824
354661.668884,72354
354661.676828,72874
354661.684758,73394
354661.693366,73958
354661.700830,74447
354661.708809,74970
354661.716900,75500
354661.724865,76022
354661.732878,76547
354661.744901,77335
354661.752896,77859
354661.760883,78383
354661.768869,78906
354661.776836,79428
354661.784831,79952
354661.792817,80476
354661.800856,81002
354661.808745,81519
354661.816797,82047
354661.828938,82843
354661.837094,83377
354661.844947,83892
354661.852917,84414
354661.860836,84933
354661.868871,85460
354661.876936,85988
354661.884894,86510
354661.892828,87030
354661.900862,87556
354661.912910,88346
354661.920908,88870
354661.928970,89398
354661.936928,89920
354661.944884,90441
354661.953063,90977
354661.960962,91495
354661.968831,92011
354661.976856,92537
354661.984864,93061
354661.997029,93859
354662.005018,94382
354662.012973,94903
354662.020894,95423
354662.028943,95950
354662.036983,96477
354662.044845,96992
354662.052975,97525
354662.060789,98037
354662.068843,98565
354662.080919,99356
354662.088938,99882
354662.096835,100399
354662.104874,100926
354662.112864,101450
354662.120864,101974
354662.128854,102498
354662.136957,103029
354662.144869,103547
354662.152899,104074
354662.165012,104867
354662.172868,105382
354662.180829,105904
354662.188874,106431
354662.196889,106956
354662.205015,107489
354662.212868,108004
354662.220828,108525
354662.228803,109048
354662.236984,109584
354662.248913,110366
354662.256913,110890
354662.264911,111414
354662.272917,111939
354662.280913,112463
354662.288897,112986
354662.296903,113511
354662.304915,114036
354662.312907,114560
354662.320835,115079
354662.332765,115861
354662.341060,116405
354662.348896,116918
354662.356903,117443
354662.364874,117965
354662.372834,118487
354662.380709,119003
354662.388890,119539
354662.396824,120059
354662.404911,120589
354662.416839,121371
354662.424788,121892
354662.432804,122417
354662.441378,122979
