# timestamps [seconds],pts
347412.819788,3998
347412.828406,4563
347412.835758,5045
347412.843904,5578
347412.855618,6346
347412.863695,6875
347412.871676,7399
347412.879704,7925
347412.887755,8452
347412.895780,8978
347412.903804,9504
347412.911789,10027
347412.919709,10546
347412.927738,11073
347412.939865,11867
347412.947965,12398
347412.955854,12915
347412.963788,13435
347412.971735,13956
347412.979660,14475
347412.987780,15007
347412.995686,15525
347413.003753,16054
347413.011730,16577
347413.023837,17370
347413.031818,17893
347413.039776,18415
347413.047836,18943
347413.055656,19456
347413.063715,19984
347413.071706,20507
347413.079647,21028
347413.087724,21557
347413.095778,22085
347413.107783,22872
347413.115811,23398
347413.123807,23922
347413.136241,24737
347413.141857,25105
347413.147920,25502
347413.155804,26019
347413.163876,26548
347413.171853,27071
347413.179708,27585
347413.191664,28369
347413.199755,28899
347413.207740,29422
347413.215826,29952
347413.223823,30476
347413.231753,30996
347413.239810,31524
347413.247873,32053
347413.255643,32562
347413.263658,33087
347413.275636,33872
347413.283934,34416
347413.291884,34937
347413.299784,35455
347413.311732,36238
347413.315803,36504
347413.323851,37032
347413.331758,37550
347413.339802,38077
347413.347769,38599
347413.359794,39387
347413.367654,39902
347413.375711,40430
347413.383773,40959
347413.391676,41477
347413.399854,42013
347413.407733,42529
347413.415843,43060
347413.423780,43581
347413.431850,44110
347413.443825,44894
347413.451737,45413
347413.459658,45932
347413.469935,46605
347413.481361,47354
347413.485066,47597
347413.491846,48041
347413.499950,48572
347413.512573,49400
347413.516244,49640
347413.527832,50400
347413.536144,50944
347413.546282,51609
347413.552245,52000
347413.559716,52489
347413.571278,53247
347413.582560,53986
347413.593697,54716
347413.605472,55488
347413.613377,56006
347413.619787,56426
347413.627740,56947
347413.635960,57486
347413.643931,58008
347413.651791,58523
347413.659707,59042
347413.667709,59567
347413.675784,60096
347413.683762,60619
347413.695893,61414
347413.703796,61931
347413.711757,62453
347413.719759,62978
347413.727837,63507
347413.735889,64035
347413.743815,64554
347413.756292,65372
347413.766399,66034
347413.778240,66810
347413.787294,67404
347413.796392,68000
347413.808277,68779
347413.817341,69373
347413.827341,70028
347413.837303,70681
347413.848885,71440
347413.857654,72015
347413.868637,72734
347413.879226,73428
347413.891616,74240
347413.900242,74806
347413.909119,75387
347413.921138,76175
347413.929911,76750
347413.942898,77601
347413.953273,78281
347413.962459,78883
347413.973416,79601
347413.983210,80243
347413.991769,80804
347414.000605,81383
347414.010416,82026
347414.021679,82764
347414.033335,83528
347414.041928,84091
347414.054044,84885
347414.064610,85577
347414.074331,86214
347414.086890,87038
347414.096357,87658
347414.105434,88253
347414.115954,88942
347414.127014,89667
347414.135667,90234
347414.140823,90572
347414.147806,91030
347414.160084,91834
347414.168742,92402
347414.172938,92677
347414.179662,93117
347414.187731,93646
347414.199779,94436
347414.208706,95021
347414.218533,95665
347414.228627,96326
347414.238656,96984
347414.248389,97621
347414.258908,98311
347414.268470,98937
347414.276811,99484
347414.285097,100027
347414.295515,100710
347414.306193,101410
347414.314356,101945
347414.323378,102536
347414.333288,103185
347414.342041,103759
347414.351436,104375
347414.358285,104823
347414.367633,105436
347414.375649,105961
347414.383793,106495
347414.391640,107009
347414.399772,107542
347414.407738,108064
347414.415766,108590
347414.423735,109113
347414.431775,109640
347414.439804,110166
347414.451731,110947
347414.459768,111474
347414.467683,111993
347414.475704,112518
347414.483784,113048
347414.491773,113572
347414.499755,114095
347414.507818,114623
347414.515825,115148
347414.523869,115675
347414.535750,116454
347414.543862,116985
347414.551793,117505
347414.559774,118028
347414.567651,118544
347414.575693,119071
347414.583750,119599
347414.591698,120120
347414.599797,120651
347414.607861,121179
347414.619848,121965
347414.627758,122483
347414.635783,123009
347414.643894,123541
347414.651710,124053
347414.659649,124573
347414.667606,125095
347414.675676,125624
347414.683817,126157
347414.691917,126688
347414.703827,127469
347414.711736,127987
347414.719772,128513
347414.727740,129036
347414.735820,129565
347414.743832,130090
347414.751917,130620
347414.759732,131132
347414.767674,131653
347414.775764,132183
347414.787807,132972
347414.795661,133487
347414.803761,134018
