timestamp,distance
0,33.13586858214108
15,38.48781961070238
35,45.333322793384575
50,52.74545287613154
65,26.62463362036688
83,52.34860446696386
104,77.65368939788986
113,58.129882861258096
131,63.93581473911926
145,59.970526426833565
162,53.37394669396806
179,45.745609321800764
194,29.94045848108667
211,39.18963960420328
226,22.660169430808107
246,27.0875915682512
261,22.81893266267015
276,24.32029703533857
293,21.100481181058356
308,24.55976278700049
323,14.36931187708654
340,13.286058928335693
358,17.46044789752096
373,16.340851236755373
391,24.21442616058752
406,28.242006109382984
421,32.43862864571793
438,27.525806270493224
456,24.00046871152195
471,27.732098235457624
488,27.55931157138097
503,32.284563227679406
523,53.91774582952484
534,39.6495624201716
551,44.96107310478752
568,44.61268937150975
585,44.348574787618915
600,44.91279114475775
618,31.451999043014116
633,42.375228093446104
653,70.6078900969191
665,30.790656606587596
680,92.24815251131785
698,281.32658640794267
731,129.22399999961803
802,59.58569021997115
