# timestamps [seconds],pts
347766.846691,0
347766.929763,5444
347766.966292,7838
347766.997916,9910
347767.033045,12212
347767.065112,14314
347767.097149,16413
347767.133158,18773
347767.165118,20868
347767.197148,22967
347767.233192,25329
347767.265144,27423
347767.301354,29796
347767.333937,31931
347767.380188,34962
347767.414016,37179
347767.448299,39426
347767.480236,41519
347767.510734,43518
347767.543115,45640
347767.574532,47699
347767.610608,50063
347767.645651,52359
347767.677264,54431
347767.712040,56710
347767.745065,58874
347767.779737,61147
347767.812817,63315
347767.846889,65547
347767.878972,67650
347767.911677,69793
347767.948450,72203
347767.980018,74272
347768.014414,76526
347768.051833,78978
347768.090200,81493
347768.128565,84007
347768.164756,86379
347768.200595,88728
347768.234457,90947
347768.268670,93189
347768.302460,95403
347768.336680,97646
347768.372510,99994
347768.405222,102138
347768.437269,104238
347768.473112,106587
347768.506706,108789
347768.541068,111040
347768.573878,113191
347768.606247,115312
347768.642890,117713
347768.677408,119976
347768.710340,122134
347768.741383,124168
347768.773832,126295
347768.809242,128615
347768.841738,130745
347768.873694,132839
347768.909250,135169
347768.944299,137466
347768.978080,139680
347769.009214,141720
347769.041923,143864
347769.077213,146177
347769.109403,148286
347769.142380,150447
347769.177228,152731
347769.209270,154831
347769.245342,157195
347769.296101,160522
347769.330790,162795
347769.359923,164704
347769.393896,166931
347769.425241,168985
347769.459459,171227
347769.489922,173224
347769.520963,175258
347769.554832,177478
347769.586986,179585
347769.618501,181650
347769.650234,183730
347769.682651,185854
347769.718609,188211
347769.755532,190630
347769.791389,192980
347769.825338,195205
347769.861206,197556
347769.896082,199841
347769.934347,202349
347769.970800,204738
347770.004040,206916
347770.038629,209183
347770.073339,211458
347770.106332,213620
347770.138975,215759
347770.172231,217939
347770.207548,220253
347770.240215,222394
347770.271864,224468
347770.306947,226767
347770.338817,228856
347770.373301,231116
347770.408830,233444
347770.441953,235615
347770.470705,237499
347770.497937,239284
347770.518426,240627
347770.549336,242652
347770.585296,245009
347770.617270,247104
347770.649193,249196
347770.685293,251562
347770.717320,253661
347770.749289,255756
347770.785515,258130
347770.818336,260281
347770.853354,262576
347770.885375,264675
347770.917432,266776
347770.953136,269115
