# timestamps [seconds],pts
354860.403525,0
354860.438722,2306
354860.466295,4113
354860.498246,6207
354860.530180,8300
354860.566413,10674
354860.598197,12757
354860.634294,15123
354860.666085,17206
354860.698206,19311
354860.734406,21684
354860.766249,23771
354860.798160,25862
354860.834332,28232
354860.866179,30320
354860.902321,32688
354860.934275,34782
354860.966182,36873
354861.002288,39239
354861.034230,41333
354861.070180,43689
354861.102234,45789
354861.134229,47886
354861.170200,50244
354861.202097,52334
354861.234278,54443
354861.270221,56798
354861.302178,58893
354861.338166,61251
354861.370194,63350
354861.402174,65446
354861.438093,67800
354861.470109,69898
354861.502187,72000
354861.538146,74357
354861.570085,76450
354861.606074,78809
354861.638154,80911
354861.670156,83008
354861.706624,85398
354861.738119,87462
354861.770114,89559
354861.806167,91922
354861.838178,94019
354861.874191,96380
354861.906063,98468
354861.938128,100570
354861.974200,102934
354862.006100,105024
354862.038201,107128
354862.074259,109491
354862.106053,111575
354862.142222,113945
354862.174212,116041
354862.206223,118139
354862.242199,120497
354862.274116,122589
354862.306194,124691
354862.342231,127053
354862.374285,129153
354862.410194,131507
354862.442298,133610
354862.474239,135704
354862.510253,138064
354862.542209,140158
354862.574214,142256
354862.610250,144617
354862.642354,146721
354862.678181,149069
354862.710336,151176
354862.742335,153273
354862.778165,155622
354862.810208,157721
354862.846130,160076
354862.878206,162178
354862.910325,164283
354862.946585,166659
354862.978133,168726
354863.010343,170837
354863.046226,173189
354863.078163,175282
354863.114181,177642
354863.146236,179743
354863.178190,181837
354863.214688,184229
354863.246058,186285
354863.278124,188386
354863.314197,190750
354863.346400,192861
354863.382781,195245
354863.415218,197371
354863.446123,199396
354863.482320,201768
354863.514189,203857
354863.546163,205952
354863.582201,208314
354863.614146,210408
354863.650344,212780
354863.682302,214874
354863.714086,216957
354863.750270,219328
354863.782367,221432
354863.814144,223514
354863.850522,225898
354863.882298,227981
354863.918230,230336
354863.950331,232439
354863.982214,234529
354864.018230,236889
354864.050180,238983
354864.082205,241082
354864.118113,243435
354864.150198,245538
354864.186305,247904
354864.218318,250002
354864.250384,252103
354864.286225,254452
354864.318160,256545
354864.354206,258907
354864.386289,261010
354864.418191,263101
354864.454112,265455
354864.486207,267558
354864.518167,269653
354864.553991,272000
354864.586186,274110
354864.622069,276462
354864.654132,278563
354864.686213,280665
354864.722605,283050
354864.757560,285341
354864.786140,287214
354864.822141,289573
354864.854118,291669
354864.890217,294035
354864.922143,296127
354864.954098,298221
354864.990079,300579
354865.022088,302677
354865.054120,304776
354865.090189,307140
354865.122191,309237
354865.158246,311600
354865.190120,313689
354865.222095,315784
354865.258365,318161
354865.290245,320251
354865.322588,322370
354865.358124,324699
354865.390082,326794
354865.426248,329164
354865.458185,331257
354865.490607,333381
354865.526214,335715
354865.558246,337814
354865.590115,339903
354865.626240,342270
354865.658251,344368
354865.694194,346723
354865.726220,348822
354865.758561,350942
354865.794293,353283
354865.826339,355384
354865.858364,357482
354865.894161,359828
354865.926203,361928
354865.962145,364284
354865.994085,366377
354866.026362,368492
354866.062065,370832
354866.094357,372948
354866.130197,375297
354866.162612,377421
354866.195748,379593
354866.230128,381846
354866.262207,383948
354866.294349,386055
354866.330511,388425
354866.362212,390502
354866.398141,392857
354866.430205,394958
354866.462261,397059
354866.498307,399421
354866.530207,401512
354866.562194,403608
354866.598222,405969
354866.630202,408065
354866.666672,410455
354866.698342,412530
354866.730204,414618
354866.766330,416986
354866.798193,419074
354866.830160,421169
354866.866346,423540
354866.898302,425635
354866.934202,427987
354866.966351,430094
354866.998116,432176
354867.034337,434550
354867.066319,436646
354867.098254,438739
354867.134313,441102
354867.166216,443192
354867.202589,445576
354867.234345,447657
354867.266683,449777
354867.302300,452111
354867.334229,454203
354867.366243,456301
354867.402340,458667
354867.434294,460761
354867.470220,463115
354867.502258,465215
354867.534218,467309
354867.570168,469665
354867.602193,471764
354867.638216,474125
354867.670179,476220
354867.702220,478319
354867.738148,480674
354867.770224,482776
354867.802213,484873
354867.838140,487227
354867.870144,489324
354867.906362,491698
354867.938168,493782
354867.970038,495871
354868.006167,498239
354868.038228,500340
354868.070141,502431
354868.106559,504818
354868.138190,506891
354868.174185,509250
354868.206671,511379
354868.238835,513487
354868.274238,515807
354868.306143,517898
354868.338090,519991
354868.374249,522361
354868.406152,524452
354868.442240,526817
354868.474185,528910
354868.506429,531023
354868.542223,533369
354868.574213,535466
354868.606203,537562
354868.642134,539917
354868.674281,542023
354868.710141,544374
354868.742277,546480
354868.774230,548574
354868.810174,550929
354868.842757,553065
354868.879801,555492
354868.910218,557486
354868.942595,559607
354868.979082,561999
354869.010215,564039
354869.042218,566136
354869.078148,568491
354869.110169,570589
354869.146063,572942
354869.178128,575043
354869.210121,577140
354869.246117,579499
354869.277976,581587
354869.310153,583695
354869.346092,586051
354869.378103,588148
354869.414093,590507
354869.446103,592605
354869.478091,594701
354869.514958,597117
354869.546816,599205
354869.578199,601262
354869.614198,603621
354869.646170,605716
354869.682243,608080
354869.714118,610169
354869.746111,612266
354869.782229,614633
354869.814174,616726
354869.846054,618816
354869.882274,621189
354869.914183,623280
354869.950310,625648
354869.982336,627747
354870.014185,629834
354870.050363,632205
354870.082299,634298
354870.114060,636379
354870.150339,638757
354870.182323,640853
354870.218317,643212
354870.250230,645303
354870.282252,647402
354870.318203,649758
354870.350329,651863
354870.382237,653954
354870.418358,656322
354870.450156,658405
354870.486293,660774
354870.518239,662867
354870.550198,664962
354870.586242,667324
354870.618201,669418
354870.650200,671515
354870.686182,673873
354870.718159,675969
354870.754145,678327
354870.786157,680425
354870.818379,682537
354870.854136,684880
354870.886170,686980
354870.922146,689337
354870.954047,691428
354870.986221,693536
354871.022003,695881
354871.054228,697993
354871.086264,700093
354871.122086,702440
354871.154102,704539
354871.190167,706902
354871.222112,708996
354871.254141,711095
354871.290341,713467
354871.322120,715550
354871.354016,717640
354871.413358,721529
354871.441303,723360
354871.466524,725013
354871.492757,726732
354871.522227,728664
354871.558211,731022
354871.590160,733116
354871.622166,735213
354871.658205,737575
354871.690240,739674
354871.726114,742025
354871.758140,744124
354871.790036,746214
354871.826223,748586
354871.858190,750681
354871.890328,752787
354871.926139,755134
354871.958237,757238
354871.994214,759595
354872.026152,761688
354872.058299,763795
354872.094175,766146
354872.126210,768246
354872.158271,770347
354872.194172,772700
354872.226191,774798
354872.262014,777146
354872.294245,779258
354872.326063,781343
354872.362300,783718
354872.394204,785809
