# timestamps [seconds],pts
62260.725122,4063
62260.737092,4848
62260.744981,5365
62260.752941,5886
62260.761015,6415
62260.769074,6944
62260.781026,7727
62260.787390,8144
62260.793406,8538
62260.805323,9319
62260.810601,9665
62260.821144,10356
62260.829127,10879
62260.837151,11405
62260.845252,11936
62260.853275,12462
62260.865009,13231
62260.869308,13512
62260.877059,14020
62260.887420,14699
62260.893825,15119
62260.905203,15865
62260.913129,16384
62260.921149,16910
62260.929564,17461
62260.937107,17956
62260.945008,18473
62260.953089,19003
62260.961089,19527
62260.969195,20059
62260.977664,20614
62260.989161,21367
62260.997151,21891
62261.005141,22414
62261.013150,22939
62261.021119,23461
62261.029052,23981
62261.037403,24529
62261.045104,25033
62261.053149,25560
62261.061124,26083
62261.073158,26872
62261.081089,27391
62261.089088,27916
62261.097091,28440
62261.105141,28968
62261.117960,29808
62261.121936,30068
62261.129013,30532
62261.137079,31061
62261.144980,31579
62261.156902,32360
62261.165441,32919
62261.173185,33427
62261.181274,33957
62261.189183,34475
62261.197258,35005
62261.205458,35542
62261.213103,36043
62261.221044,36563
62261.229004,37085
62261.241098,37878
62261.249103,38402
62261.260944,39178
62261.265852,39500
62261.273154,39978
62261.281102,40499
62261.289729,41065
62261.300687,41783
62261.309748,42377
62261.316087,42792
62261.325277,43394
62261.335157,44042
62261.343947,44618
62261.356114,45415
62261.363913,45926
62261.371101,46397
62261.381415,47073
62261.391876,47759
62261.401347,48380
62261.413589,49182
62261.417868,49462
62261.425498,49962
62261.434354,50543
62261.441019,50979
62261.449017,51504
62261.457072,52032
62261.465014,52552
62261.473144,53085
62261.481180,53611
62261.493199,54399
62261.502993,55041
62261.511187,55578
62261.516980,55958
62261.525210,56497
62261.535186,57151
62261.541235,57547
62261.549066,58060
62261.557040,58583
62261.567756,59285
62261.577085,59897
62261.586721,60528
62261.593054,60943
62261.601407,61491
62261.609024,61990
62261.617032,62515
62261.625001,63037
62261.634305,63646
62261.645887,64406
62261.651460,64771
62261.661107,65403
62261.669104,65927
62261.677058,66448
62261.686197,67047
62261.693072,67498
62261.704013,68215
62261.709332,68563
62261.719740,69245
62261.728785,69838
62261.734235,70195
62261.744985,70900
62261.753052,71429
62261.761153,71959
62261.769040,72476
62261.777154,73008
62261.785121,73530
62261.793124,74055
62261.801300,74591
62261.809057,75099
62261.817029,75621
62261.829018,76407
62261.837102,76937
62261.845134,77463
62261.853134,77987
62261.861139,78512
62261.869064,79031
62261.877002,79552
62261.885129,80084
62261.893001,80600
62261.901089,81130
62261.913048,81914
62261.921268,82453
62261.929109,82966
62261.937149,83493
62261.945021,84009
62261.952987,84531
62261.961059,85060
62261.968993,85580
62261.977184,86117
62261.987334,86782
62261.997106,87423
62262.008756,88186
62262.018290,88811
62262.022032,89056
62262.029098,89519
62262.037071,90042
62262.045140,90571
62262.053191,91098
62262.061146,91620
62262.069026,92136
62262.081232,92936
62262.089187,93457
62262.097108,93976
62262.105121,94501
62262.113220,95032
62262.121297,95562
62262.129090,96072
62262.137121,96599
62262.145030,97117
62262.152948,97636
62262.165132,98434
62262.173171,98961
62262.181110,99481
62262.189202,100012
62262.197095,100529
62262.205069,101052
62262.213084,101577
62262.221076,102101
62262.229199,102633
62262.237130,103153
62262.249060,103934
62262.257239,104470
62262.265134,104988
62262.273336,105525
62262.281102,106034
62262.289154,106562
62262.297189,107089
62262.309527,107897
62262.320855,108640
62262.330512,109272
62262.339947,109891
62262.347975,110417
62262.359678,111184
62262.366831,111653
62262.374253,112139
62262.381121,112589
62262.389546,113141
62262.397171,113641
62262.405153,114164
62262.417072,114945
62262.425010,115465
62262.433060,115993
62262.441061,116517
62262.449022,117039
62262.457315,117582
62262.465064,118090
62262.473146,118620
62262.481090,119141
62262.489085,119664
62262.501148,120455
62262.509134,120978
62262.517167,121505
62262.525098,122025
62262.533138,122552
62262.541130,123075
62262.548964,123589
62262.557046,124118
62262.565110,124647
62262.573118,125172
62262.585094,125956
62262.593185,126487
62262.601113,127006
62262.609106,127530
62262.617162,128058
62262.625000,128572
62262.633116,129104
62262.641260,129637
62262.649151,130154
62262.657052,130672
62262.669079,131460
62262.677136,131988
62262.685147,132513
62262.693026,133030
62262.701100,133559
62262.708980,134075
62262.717060,134605
62262.725187,135137
62262.733104,135656
62262.741118,136181
62262.753062,136964
62262.760979,137483
62262.769076,138014
62262.777102,138540
62262.785083,139063
62262.793005,139582
62262.801074,140111
62262.811256,140778
62262.817130,141163
62262.825065,141683
62262.837133,142474
62262.845117,142997
62262.853053,143517
62262.861009,144039
62262.869052,144566
62262.877054,145090
62262.884994,145610
62262.892981,146134
62262.901089,146665
62262.909168,147195
62262.921174,147981
62262.929143,148504
62262.937151,149029
62262.945053,149546
62262.952928,150062
62262.961022,150593
62262.969096,151122
62262.977006,151640
62262.985046,152167
62262.993071,152693
62263.005057,153479
62263.013041,154002
62263.021035,154526
62263.029046,155051
62263.037164,155583
62263.045090,156102
62263.053125,156629
62263.061070,157150
62263.069178,157681
62263.077169,158205
62263.089192,158993
62263.097139,159513
62263.105167,160039
62263.113203,160566
62263.121106,161084
62263.129149,161611
62263.137175,162137
62263.144969,162648
62263.153028,163176
62263.160998,163698
62263.173059,164489
62263.181115,165017
62263.189150,165543
62263.197196,166071
62263.205065,166586
62263.213075,167111
62263.221040,167633
62263.229078,168160
62263.237118,168687
62263.245057,169207
62263.257059,169994
62263.265214,170528
62263.273042,171041
62263.281051,171566
62263.289106,172094
62263.297095,172617
62263.305130,173144
62263.313266,173677
62263.321120,174192
62263.328976,174707
62263.340989,175494
62263.349029,176021
62263.357013,176544
62263.365136,177076
62263.373106,177599
62263.381164,178127
62263.389201,178654
62263.397151,179175
62263.405211,179703
62263.413083,180219
62263.425007,181000
62263.433059,181528
62263.441051,182052
62263.449110,182580
62263.457067,183101
62263.465107,183628
62263.473076,184150
62263.481114,184677
62263.489189,185206
62263.497140,185727
62263.508988,186504
62263.517082,187034
62263.525117,187561
62263.532978,188076
62263.541240,188617
62263.548968,189124
62263.556991,189650
62263.565032,190177
62263.573092,190705
62263.581217,191237
62263.593090,192015
62263.601037,192536
62263.609085,193064
62263.616964,193580
62263.625011,194107
62263.633093,194637
62263.641030,195157
62263.649090,195685
62263.657155,196214
62263.665131,196737
62263.677033,197517
62263.685062,198043
62263.693030,198565
62263.701016,199088
62263.709112,199619
62263.717126,200144
62263.725171,200671
62263.732993,201184
62263.742672,201818
62263.750589,202337
62263.763963,203214
62263.773443,203835
62263.784843,204582
62263.794452,205212
62263.801921,205701
62263.810614,206271
62263.817016,206690
62263.825021,207215
62263.833031,207740
62263.845113,208532
62263.853182,209061
62263.861088,209579
62263.869063,210101
62263.877099,210628
62263.885070,211150
62263.892979,211669
62263.900969,212192
62263.909068,212723
62263.917115,213250
62263.929148,214039
62263.937151,214564
62263.945037,215080
62263.953066,215606
62263.960985,216125
62263.969168,216662
62263.976981,217174
62263.985121,217707
62263.993133,218232
62264.001065,218752
62264.012987,219533
62264.020994,220058
62264.029020,220584
62264.037141,221116
62264.045050,221635
62264.053191,222168
62264.061089,222686
62264.069027,223206
62264.077131,223737
62264.085077,224258
62264.097135,225048
62264.105344,225586
62264.113088,226094
62264.121083,226617
62264.129086,227142
62264.137082,227666
62264.144930,228180
62264.153025,228711
62264.161035,229236
62264.169123,229766
62264.181117,230552
62264.189179,231080
62264.197189,231605
62264.205342,232139
62264.213114,232649
62264.221081,233171
62264.229026,233692
62264.237236,234230
62264.245070,234743
62264.253139,235272
62264.265128,236057
62264.273198,236586
62264.281112,237105
62264.289089,237628
62264.297165,238157
62264.305094,238677
62264.313109,239202
62264.321079,239724
62264.328990,240243
62264.337122,240776
62264.348986,241553
62264.357069,242083
62264.365104,242609
62264.373148,243137
62264.381155,243661
62264.389098,244182
62264.397177,244711
62264.405089,245230
62264.413019,245750
62264.421126,246281
62264.433074,247064
62264.441040,247586
62264.449016,248109
62264.457013,248633
62264.465067,249160
62264.473155,249691
62264.481163,250215
62264.489097,250735
62264.497021,251255
62264.505056,251781
62264.517055,252568
62264.525003,253088
62264.533056,253616
62264.541025,254138
62264.548927,254656
62264.557024,255187
62264.564981,255708
62264.573093,256240
62264.581098,256765
62264.589102,257289
62264.601043,258072
62264.609080,258598
62264.617044,259120
62264.625111,259649
62264.633092,260172
62264.641093,260696
62264.649077,261220
62264.657185,261751
62264.665068,262268
62264.673115,262795
62264.685106,263581
62264.693072,264103
62264.701159,264633
62264.709083,265152
62264.717024,265672
62264.725120,266203
62264.733046,266722
62264.741004,267244
62264.748984,267767
62264.757064,268296
62264.768998,269079
62264.777016,269604
62264.784983,270126
62264.793086,270657
62264.801152,271186
62264.809071,271705
62264.816993,272224
62264.825194,272761
62264.833119,273281
62264.841078,273802
62264.853184,274596
62264.861190,275120
62264.869004,275632
62264.877090,276162
62264.885057,276685
62264.893209,277219
62264.901026,277731
62264.909061,278258
62264.917102,278785
62264.924981,279301
62264.937123,280097
62264.944929,280608
62264.953000,281137
62264.960873,281653
62264.969003,282186
62264.976983,282709
62264.985065,283239
62264.993143,283768
62265.001003,284283
62265.008998,284807
62265.021119,285601
62265.029042,286121
62265.037214,286656
62265.046857,287288
62265.053100,287697
62265.061213,288229
62265.069119,288747
62265.077081,289269
62265.085013,289789
62265.093177,290324
62265.105255,291115
62265.113038,291625
62265.121046,292150
62265.129095,292678
62265.137079,293201
62265.144980,293719
62265.152933,294240
62265.161021,294770
62265.169105,295300
62265.177115,295825
62265.189055,296607
62265.197094,297134
62265.205200,297665
62265.213088,298182
62265.221152,298711
62265.231558,299392
62265.238628,299856
62265.245024,300275
62265.253023,300799
62265.261059,301326
62265.273052,302112
62265.281061,302637
62265.289117,303165
62265.297133,303690
62265.305122,304213
62265.313020,304731
62265.321044,305257
62265.329066,305783
62265.337125,306311
62265.344937,306823
62265.357050,307617
62265.365173,308149
62265.373193,308675
62265.381072,309191
62265.389119,309718
62265.397153,310245
62265.405109,310766
62265.413113,311291
62265.421018,311809
62265.429042,312335
62265.441141,313127
62265.449035,313645
62265.457049,314170
62265.465170,314702
62265.473196,315228
62265.481184,315752
62265.489177,316276
62265.497162,316799
62265.505168,317323
62265.513143,317846
62265.525122,318631
62265.533108,319155
62265.541011,319672
62265.549089,320202
62265.557086,320726
62265.565044,321247
62265.573098,321775
62265.581077,322298
62265.589090,322823
62265.597178,323353
62265.609160,324139
62265.617141,324662
62265.625137,325186
62265.632989,325700
62265.641154,326235
62265.649160,326760
62265.657044,327277
62265.667342,327952
62265.673317,328343
62265.681179,328858
62265.693137,329642
62265.700994,330157
62265.709089,330687
62265.717045,331209
62265.725111,331737
62265.733002,332255
62265.740996,332778
62265.749019,333304
62265.757004,333828
62265.765084,334357
62265.777096,335144
62265.785031,335664
62265.793021,336188
62265.801081,336716
62265.810815,337354
62265.817145,337769
62265.825118,338291
62265.832991,338807
62265.841120,339340
62265.850240,339938
62265.861090,340649
62265.869331,341189
62265.877985,341756
62265.886046,342284
62265.893008,342741
62265.901042,343267
62265.909123,343797
62265.917226,344328
62265.925082,344843
62265.933148,345371
62265.944971,346146
62265.953183,346684
62265.960964,347194
62265.969106,347728
62265.977568,348282
62265.985027,348771
62265.993034,349296
62266.001209,349832
62266.009014,350343
62266.017021,350868
62266.029052,351656
62266.037020,352178
62266.045051,352705
62266.053005,353226
62266.061009,353751
62266.069057,354278
62266.076987,354798
62266.084987,355322
62266.093049,355850
62266.101131,356380
62266.113059,357162
62266.121126,357690
62266.129876,358264
62266.137641,358773
62266.145040,359258
62266.153023,359781
62266.160968,360301
62266.169040,360830
62266.176994,361352
62266.185081,361882
62266.197105,362670
62266.205105,363194
62266.213058,363715
62266.221018,364237
62266.229022,364761
62266.237151,365294
62266.245015,365809
62266.254760,366448
62266.261056,366861
62266.269036,367384
62266.281005,368168
62266.289092,368698
62266.297023,369218
62266.305002,369741
62266.313083,370270
62266.321109,370796
62266.329219,371328
62266.337073,371842
62266.345042,372365
62266.353007,372887
62266.365094,373679
62266.373151,374207
62266.381219,374735
62266.389153,375255
62266.397188,375782
62266.405197,376307
62266.412980,376817
62266.420984,377341
62266.429032,377869
62266.437196,378404
62266.449089,379183
62266.457038,379704
62266.465228,380241
62266.473182,380762
62266.481152,381285
62266.489152,381809
62266.497238,382339
62266.505240,382863
62266.513125,383380
62266.521112,383903
62266.533149,384692
62266.541023,385208
62266.549007,385731
62266.557079,386260
62266.565210,386793
62266.573047,387307
62266.584022,388026
62266.589168,388363
62266.597120,388885
62266.605168,389412
62266.617139,390197
62266.625212,390726
62266.632998,391236
62266.641086,391766
62266.649075,392289
62266.656994,392808
62266.665199,393346
62266.673237,393873
62266.681041,394384
62266.689036,394908
62266.701086,395698
62266.709007,396217
62266.717150,396751
62266.725051,397269
62266.733074,397794
62266.741206,398327
62266.748985,398837
62266.756941,399358
62266.765324,399908
62266.773039,400413
62266.784994,401197
62266.793003,401722
62266.801104,402253
62266.809005,402770
62266.817093,403300
62266.825052,403822
62266.833102,404350
62266.841083,404873
62266.849105,405398
62266.857084,405921
62266.869060,406706
62266.877013,407227
62266.885037,407753
62266.893006,408275
62266.901146,408809
62266.909164,409334
62266.917106,409855
62266.925028,410374
62266.933183,410908
62266.941061,411425
62266.953027,412209
62266.960977,412730
62266.969086,413261
62266.977051,413783
62266.985007,414305
62266.993120,414836
62267.001123,415361
62267.009099,415884
62267.017061,416405
62267.025159,416936
62267.037074,417717
62267.045140,418246
62267.053153,418771
