# timestamps [seconds],pts
347609.256051,3801
347609.265134,4396
347609.272008,4847
347609.282066,5506
347609.288013,5896
347609.295987,6418
347609.303992,6943
347609.315983,7729
347609.323977,8252
347609.333877,8901
347609.346770,9746
347609.351217,10038
347609.357206,10430
347609.364022,10877
347609.373540,11501
347609.384583,12224
347609.388482,12480
347609.396035,12975
347609.404014,13498
347609.411970,14019
347609.423997,14807
347609.436006,15594
347609.442334,16009
347609.448053,16384
347609.456017,16906
347609.464005,17429
347609.471963,17951
347609.480113,18485
347609.488028,19004
347609.500057,19792
347609.508065,20317
347609.516180,20848
347609.524040,21364
347609.536271,22165
347609.541359,22499
347609.548046,22937
347609.556026,23460
347609.565269,24066
347609.572080,24512
347609.582919,25222
347609.592035,25820
347609.599955,26339
347609.608019,26867
347609.616098,27397
347609.627863,28168
347609.634844,28625
347609.640081,28968
347609.649101,29559
347609.656099,30018
347609.664955,30598
347609.676056,31326
347609.686784,32029
347609.692107,32378
347609.700047,32898
347609.711229,33631
347609.720608,34246
347609.724238,34484
347609.732072,34997
347609.743522,35747
347609.748122,36049
347609.760095,36833
347609.767963,37349
347609.776108,37883
347609.784081,38405
347609.792024,38926
347609.800014,39450
347609.808066,39977
347609.818759,40678
347609.824368,41046
347609.833360,41635
347609.844028,42334
347609.853966,42985
347609.860106,43388
347609.867973,43903
347609.876094,44435
347609.884049,44957
347609.892090,45484
347609.900072,46007
347609.908123,46534
347609.916076,47056
347609.928043,47840
347609.936072,48366
347609.944109,48893
347609.953279,49494
347609.960085,49940
347609.968024,50460
347609.976113,50990
347609.983966,51505
347609.995952,52290
347610.005180,52895
347610.012109,53349
347610.020088,53872
347610.028130,54399
347610.036058,54919
347610.044045,55442
347610.052277,55982
347610.060078,56493
347610.068246,57028
347610.076077,57541
347610.084176,58072
347610.100032,59111
347610.105778,59488
347610.113388,59987
347610.122707,60597
347610.128064,60948
347610.139831,61719
347610.144086,61998
347610.152061,62521
347610.160021,63043
347610.168027,63567
347610.180214,64366
347610.188071,64881
347610.196083,65406
347610.204075,65930
347610.212052,66452
347610.220053,66977
347610.228190,67510
347610.236058,68026
347610.244051,68550
347610.252128,69079
347610.265590,69961
347610.272011,70382
347610.280039,70908
347610.288031,71432
347610.296977,72018
347610.304014,72479
347610.312024,73004
347610.320023,73528
347610.330904,74241
347610.336044,74578
347610.348250,75378
347610.359075,76088
347610.365064,76480
347610.374587,77104
347610.380049,77462
347610.392633,78287
347610.398082,78644
347610.404198,79045
347610.412198,79569
347610.420073,80085
347610.432625,80908
347610.440231,81406
347610.448066,81920
347610.458233,82586
347610.470023,83359
347610.480777,84063
347610.488065,84541
347610.500631,85364
347610.504235,85601
347610.516046,86375
347610.524187,86908
347610.537904,87807
347610.542790,88127
347610.555710,88974
347610.559986,89254
347610.564030,89519
347610.572064,90046
347610.584407,90855
347610.593225,91433
347610.600060,91881
347610.608081,92406
347610.616133,92934
347610.623978,93448
347610.632183,93986
347610.640042,94501
347610.648155,95032
347610.658510,95711
347610.664182,96083
347610.673013,96662
347610.684186,97394
347610.692172,97917
347610.700006,98431
347610.708068,98959
347610.716305,99499
347610.724158,100013
347610.732068,100532
347610.740020,101053
347610.748186,101588
347610.756053,102104
347610.772031,103151
347610.782997,103869
347610.794199,104603
347610.803976,105244
347610.809559,105610
347610.816101,106039
347610.824061,106560
347610.836042,107346
347610.848184,108141
347610.858652,108827
347610.869505,109539
347610.876362,109988
347610.884405,110515
347610.892081,111018
347610.903054,111737
347610.908180,112073
347610.916277,112604
347610.924029,113112
347610.936118,113904
347610.944037,114423
347610.952107,114952
347610.960133,115478
347610.968057,115997
347610.976020,116519
347610.983999,117042
347610.992225,117581
347611.004018,118354
347611.015399,119100
347611.020117,119409
347611.028076,119931
347611.036171,120461
347611.043978,120973
347611.052050,121502
347611.060075,122028
347611.068007,122547
347611.076023,123073
347611.088095,123864
347611.098334,124535
347611.108544,125204
347611.113664,125540
347611.120066,125959
347611.127998,126479
347611.137353,127092
347611.144102,127534
347611.152080,128057
347611.162689,128752
347611.168023,129102
347611.176051,129628
347611.188705,130457
347611.199895,131191
347611.206076,131596
347611.218323,132398
347611.224376,132795
347611.233346,133383
347611.237193,133635
347611.244096,134087
347611.252037,134608
347611.260010,135130
347611.271982,135915
347611.280150,136450
347611.288007,136965
347611.296102,137496
347611.305618,138119
347611.315044,138737
347611.320071,139066
347611.328001,139586
347611.338602,140281
347611.344030,140637
347611.356036,141423
347611.364058,141949
347611.372837,142524
347611.380017,142995
347611.387868,143510
347611.396009,144043
347611.406604,144737
347611.412776,145142
347611.420116,145623
347611.428032,146142
347611.440080,146931
347611.449409,147543
347611.456118,147982
347611.463984,148498
347611.471969,149021
347611.480203,149561
347611.492154,150344
347611.498801,150780
347611.503984,151119
347611.512134,151653
347611.524261,152448
347611.535246,153168
347611.539986,153479
347611.548187,154016
347611.556263,154545
347611.564235,155068
347611.572055,155580
347611.584894,156422
347611.588624,156666
347611.596126,157158
347611.608074,157941
347611.617461,158556
347611.624081,158990
347611.632095,159515
347611.642140,160173
347611.648118,160565
347611.656007,161082
347611.664091,161612
347611.674191,162274
347611.680143,162664
347611.692141,163450
347611.703001,164162
347611.712095,164758
347611.716149,165023
347611.724102,165545
347611.732223,166077
347611.740031,166589
347611.748183,167123
347611.756133,167644
347611.764026,168161
347611.776029,168948
347611.784081,169475
347611.792125,170003
347611.800070,170523
347611.807996,171043
347611.816039,171570
347611.824003,172092
347611.831997,172616
347611.840119,173148
347611.848148,173674
347611.860088,174456
347611.868006,174975
347611.875996,175499
347611.886270,176172
347611.897882,176933
347611.901849,177193
347611.911578,177831
347611.918667,178295
347611.924187,178657
347611.932174,179181
347611.944081,179961
347611.958295,180892
347611.964234,181282
347611.968070,181533
347611.981996,182446
347611.993993,183232
347612.007379,184109
347612.011934,184408
347612.021404,185028
347612.028076,185466
347612.041461,186343
347612.045921,186635
347612.052007,187034
347612.064241,187836
347612.067986,188081
347612.076003,188606
347612.086423,189289
347612.098308,190068
347612.101978,190309
347612.113879,191089
347612.123753,191736
347612.129844,192135
347612.136150,192548
347612.144023,193064
347612.153601,193692
347612.163427,194336
347612.170160,194777
347612.179545,195392
347612.195119,196413
347612.206414,197153
347612.217701,197893
347612.227240,198518
347612.231768,198815
347612.236260,199109
347612.244008,199617
347612.251971,200139
347612.260065,200669
347612.268070,201194
347612.280053,201979
347612.288000,202500
347612.296006,203024
347612.303967,203546
347612.312022,204074
347612.322507,204761
347612.328902,205180
347612.336038,205648
347612.344066,206174
347612.352024,206696
347612.364110,207488
347612.373135,208079
347612.379979,208528
347612.387858,209044
347612.395997,209577
347612.404034,210104
347612.412034,210628
347612.419979,211149
347612.427993,211674
347612.436107,212206
347612.448020,212987
347612.456055,213513
347612.468608,214336
347612.477465,214916
347612.481555,215184
347612.487964,215604
347612.500108,216400
347612.504391,216681
347612.512247,217196
347612.519984,217703
347612.532162,218501
347612.539981,219013
347612.548008,219539
347612.555990,220062
347612.564027,220589
347612.572149,221121
347612.580155,221646
347612.590689,222336
347612.596004,222685
347612.604018,223210
347612.615968,223993
347612.623997,224519
347612.632034,225046
347612.640133,225577
347612.651416,226316
347612.656124,226625
347612.667652,227380
347612.672245,227681
347612.680060,228193
347612.691512,228944
347612.704227,229777
347612.709194,230103
347612.718206,230693
347612.724052,231076
347612.732086,231603
347612.740186,232134
347612.748113,232653
347612.756181,233182
347612.764429,233722
347612.772120,234227
347612.783934,235001
347612.791993,235529
347612.799989,236053
347612.808107,236585
347612.816077,237107
347612.824155,237637
347612.832053,238154
347612.840059,238679
347612.848039,239202
347612.856045,239727
347612.868005,240510
347612.876007,241035
347612.884172,241570
347612.892046,242086
347612.900061,242611
