# timestamps [seconds],pts
347609.255945,3801
347609.263963,4326
347609.271935,4849
347609.279892,5370
347609.287932,5897
347609.296027,6428
347609.304012,6951
347609.315917,7731
347609.323977,8259
347609.333899,8910
347609.346709,9749
347609.351191,10043
347609.356080,10363
347609.364044,10885
347609.372036,11409
347609.379896,11924
347609.388037,12458
347609.395931,12975
347609.404063,13508
347609.416098,14297
347609.423961,14812
347609.435966,15599
347609.440141,15872
347609.448075,16392
347609.455970,16910
347609.463976,17434
347609.471941,17956
347609.480099,18491
347609.487948,19005
347609.500148,19805
347609.508065,20324
347609.516180,20855
347609.524061,21372
347609.536101,22161
347609.543501,22646
347609.548103,22948
347609.556040,23468
347609.564145,23999
347609.572098,24520
347609.584025,25302
347609.592007,25825
347609.600483,26380
347609.611809,27123
347609.617842,27518
347609.627866,28175
347609.633119,28519
347609.640090,28976
347609.648039,29497
347609.656122,30027
347609.668002,30805
347609.675978,31328
347609.684059,31857
347609.692079,32383
347609.700054,32906
347609.708188,33439
347609.716098,33957
347609.724167,34486
347609.732136,35008
347609.740111,35531
347609.752059,36314
347609.759990,36834
347609.767955,37356
347609.775990,37882
347609.784081,38412
347609.791930,38927
347609.800021,39457
347609.808030,39982
347609.818693,40681
347609.824389,41054
347609.836074,41820
347609.844027,42341
347609.853945,42991
347609.859927,43383
347609.867957,43909
347609.876056,44440
347609.884015,44962
347609.892021,45486
347609.900069,46014
347609.908133,46542
347609.919985,47319
347609.927973,47842
347609.936072,48373
347609.944115,48900
347609.952019,49418
347609.959988,49940
347609.967923,50460
347609.976010,50990
347609.984171,51525
347609.995990,52300
347610.004084,52830
347610.012095,53355
347610.020062,53877
347610.028140,54407
347610.036133,54931
347610.044019,55447
347610.052259,55987
347610.059998,56495
347610.068180,57031
347610.076074,57548
347610.088042,58332
347610.100000,59116
347610.104358,59402
347610.112186,59915
347610.120006,60427
347610.127991,60951
347610.136055,61479
347610.144199,62013
347610.152018,62525
347610.159947,63045
347610.172128,63843
347610.180065,64363
347610.188064,64887
347610.196082,65413
347610.204150,65942
347610.212071,66461
347610.220167,66991
347610.228139,67514
347610.236040,68032
347610.244101,68560
347610.256093,69346
347610.263882,69856
347610.272003,70388
347610.279956,70910
347610.287914,71431
347610.296101,71968
347610.304085,72491
347610.312117,73017
347610.320052,73537
347610.328053,74062
347610.340275,74863
347610.348074,75374
347610.356180,75905
347610.364256,76434
347610.372163,76952
347610.379931,77461
347610.388023,77992
347610.395984,78513
347610.404100,79045
347610.412161,79574
347610.424064,80354
347610.432655,80917
347610.440192,81411
347610.448052,81926
347610.455970,82445
347610.463950,82968
347610.472013,83496
347610.480075,84024
347610.487970,84542
347610.496022,85069
347610.508332,85876
347610.519194,86588
347610.524755,86952
347610.537928,87816
347610.542706,88129
347610.555790,88986
347610.560166,89273
347610.564414,89551
347610.572070,90053
347610.580048,90576
347610.592017,91360
347610.599980,91882
347610.607993,92407
347610.616086,92938
347610.623973,93455
347610.632194,93993
347610.640055,94509
347610.648168,95040
347610.656074,95558
347610.664016,96079
347610.675985,96863
347610.684237,97404
347610.692223,97927
347610.700080,98442
347610.708108,98968
347610.716297,99505
347610.724148,100020
347610.732309,100554
347610.740023,101060
347610.748208,101596
347610.759968,102367
347610.767946,102890
347610.776170,103429
347610.784033,103944
347610.795696,104709
347610.803989,105252
347610.809587,105619
347610.816124,106047
347610.824042,106566
347610.835984,107349
347610.844131,107883
347610.852072,108403
347610.859985,108922
347610.868061,109451
