device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
4991952332,771703446723,"(0.7706363797187805, 0.734950840473175)","(147.5679473876953, 91.7406997680664, 25.345050811767578)",1,3.5039520263671875,1,"(-12.280954360961914, -16.387088775634766, 679.6116333007812)","(0.5207368731498718, 0.5258029103279114, 0.559840202331543)",1,"(0.7467904686927795, 0.7509287595748901)","(134.82313537597656, 87.22687530517578, 23.702102661132812)",1,3.5831756591796875,1,"(40.137149810791016, -21.346982955932617, 678.6640014648438)","(0.4109616279602051, 0.5410780310630798, 0.5603697299957275)",1,1695979519274,0.76,0.74
4991963435,771703457826,"(0.7699174284934998, 0.737119734287262)","(147.18368530273438, 91.12797546386719, 25.121990203857422)",1,3.5010528564453125,1,"(-12.274457931518555, -16.38405990600586, 679.7264404296875)","(0.5207188129425049, 0.5257869362831116, 0.5600693225860596)",1,"(0.7484118938446045, 0.7505921125411987)","(135.68971252441406, 87.32199096679688, 23.73672103881836)",1,3.5747222900390625,1,"(40.153568267822266, -21.345478057861328, 678.7778930664062)","(0.4109412431716919, 0.5410640835762024, 0.5605989694595337)",1,1695979519285,0.76,0.74
4991974538,771703468928,"(0.7702302932739258, 0.7362368106842041)","(147.3509063720703, 91.37738800048828, 25.2127742767334)",1,3.499725341796875,1,"(-12.275732040405273, -16.386816024780273, 679.831298828125)","(0.5207175016403198, 0.5257875919342041, 0.5602790713310242)",1,"(0.7482216954231262, 0.7514795064926147)","(135.58810424804688, 87.0712890625, 23.64549446105957)",1,3.5755157470703125,1,"(40.16120910644531, -21.348674774169922, 678.8824462890625)","(0.41093817353248596, 0.5410638451576233, 0.5608087182044983)",1,1695979519297,0.76,0.74
4991985641,771703480029,"(0.7693558931350708, 0.7375898361206055)","(146.883544921875, 90.99517059326172, 25.07364845275879)",1,3.4992523193359375,1,"(-12.284668922424316, -16.389421463012695, 679.8192749023438)","(0.5207367539405823, 0.5257954001426697, 0.5602554678916931)",1,"(0.7462156414985657, 0.7499133944511414)","(134.51588439941406, 87.51371765136719, 23.80654525756836)",1,3.580108642578125,1,"(40.15229415893555, -21.351247787475586, 678.8711547851562)","(0.410955548286438, 0.5410718321800232, 0.5607852935791016)",1,1695979519308,0.76,0.74
4991996744,771703491130,"(0.7709804177284241, 0.736966609954834)","(147.7517852783203, 91.17125701904297, 25.13776206970215)",1,3.4948883056640625,1,"(-12.285170555114746, -16.390064239501953, 679.887939453125)","(0.5207352042198181, 0.5257925987243652, 0.5603927969932556)",1,"(0.7465209364891052, 0.7500001788139343)","(134.67906188964844, 87.48919677734375, 23.79764747619629)",1,3.5735321044921875,1,"(40.16115188598633, -21.352270126342773, 678.939453125)","(0.41094541549682617, 0.5410687923431396, 0.5609226226806641)",1,1695979519319,0.76,0.74
4992007847,771703502232,"(0.770361602306366, 0.7392904758453369)","(147.42103576660156, 90.51476287841797, 24.8988037109375)",1,3.496856689453125,1,"(-12.289592742919922, -16.390457153320312, 679.967041015625)","(0.5207414031028748, 0.5257883071899414, 0.5605511665344238)",1,"(0.7467780113220215, 0.7463509440422058)","(134.8164825439453, 88.52013397216797, 24.17285919189453)",1,3.56793212890625,1,"(40.165435791015625, -21.353633880615234, 679.0184936523438)","(0.41094622015953064, 0.5410656929016113, 0.5610809326171875)",1,1695979519353,0.76,0.74
4992018950,771703513334,"(0.7698841094970703, 0.7393229007720947)","(147.1658172607422, 90.505615234375, 24.895465850830078)",1,3.5003509521484375,1,"(-12.304710388183594, -16.393726348876953, 679.9365844726562)","(0.5207743048667908, 0.5257990956306458, 0.5604909658432007)",1,"(0.7485271096229553, 0.7462353706359863)","(135.75128173828125, 88.55278015136719, 24.18473243713379)",1,3.54827880859375,1,"(40.14944839477539, -21.357566833496094, 678.9892578125)","(0.4109761714935303, 0.5410788655281067, 0.5610209703445435)",1,1695979519353,0.76,0.74
4992030053,771703524436,"(0.7691505551338196, 0.7394434213638306)","(146.77374267578125, 90.47154998779297, 24.883087158203125)",1,3.5008087158203125,1,"(-12.314617156982422, -16.391157150268555, 679.921875)","(0.5207955241203308, 0.5257925987243652, 0.5604618191719055)",1,"(0.7502961754798889, 0.74752277135849)","(136.69680786132812, 88.1890640258789, 24.052349090576172)",1,3.54669189453125,1,"(40.142093658447266, -21.353578567504883, 678.9750366210938)","(0.41098979115486145, 0.5410687923431396, 0.5609914660453796)",1,1695979519354,0.76,0.74
4992041157,771703535540,"(0.7691013216972351, 0.7390458583831787)","(146.74745178222656, 90.5838623046875, 24.923980712890625)",1,3.4999847412109375,1,"(-12.32822036743164, -16.397449493408203, 679.9331665039062)","(0.5208236575126648, 0.525809109210968, 0.5604852437973022)",1,"(0.7506750822067261, 0.748093843460083)","(136.89935302734375, 88.0277328491211, 23.993629455566406)",1,3.5447540283203125,1,"(40.13315200805664, -21.35871696472168, 678.9872436523438)","(0.41101008653640747, 0.5410817861557007, 0.5610151290893555)",1,1695979519370,0.76,0.74
4992052260,771703546643,"(0.7694326043128967, 0.7387421131134033)","(146.9245147705078, 90.66963195800781, 24.955232620239258)",1,3.4967041015625,1,"(-12.34325122833252, -16.394575119018555, 679.9114379882812)","(0.5208559036254883, 0.5258021354675293, 0.5604421496391296)",1,"(0.7499820590019226, 0.7508353590965271)","(136.5289306640625, 87.25324249267578, 23.71172332763672)",1,3.5542755126953125,1,"(40.118560791015625, -21.35455894470215, 678.9666137695312)","(0.4110380709171295, 0.5410717129707336, 0.5609720349311829)",1,1695979519374,0.76,0.74
4992063363,771703557746,"(0.7701582312583923, 0.7388989925384521)","(147.3123779296875, 90.62531280517578, 24.939088821411133)",1,3.496490478515625,1,"(-12.359843254089355, -16.394651412963867, 679.8726196289062)","(0.5208920836448669, 0.5258045196533203, 0.5603651404380798)",1,"(0.7512792348861694, 0.7505117654800415)","(137.22219848632812, 87.34468841552734, 23.74498748779297)",1,3.5479278564453125,1,"(40.10057067871094, -21.35293960571289, 678.9290161132812)","(0.41107112169265747, 0.5410700440406799, 0.5608946681022644)",1,1695979519386,0.76,0.74
4992074466,771703568848,"(0.7706706523895264, 0.7367479205131531)","(147.58621215820312, 91.2330093383789, 25.160280227661133)",1,3.5004425048828125,1,"(-12.379888534545898, -16.3919677734375, 679.8619384765625)","(0.5209344625473022, 0.5257972478866577, 0.5603443384170532)",1,"(0.7486156821250916, 0.7483760118484497)","(135.79867553710938, 87.94802856445312, 23.964582443237305)",1,3.554534912109375,1,"(40.08209991455078, -21.348705291748047, 678.9196166992188)","(0.4111085534095764, 0.5410585999488831, 0.5608735084533691)",1,1695979519397,0.76,0.74
4992085569,771703579951,"(0.7703019976615906, 0.7364397644996643)","(147.38919067382812, 91.320068359375, 25.191926956176758)",1,3.5010223388671875,1,"(-12.395610809326172, -16.38831901550293, 679.88671875)","(0.5209663510322571, 0.525784969329834, 0.560394287109375)",1,"(0.7478252053260803, 0.750596284866333)","(135.37620544433594, 87.32080841064453, 23.73632049560547)",1,3.54840087890625,1,"(40.07377624511719, -21.342496871948242, 678.9451293945312)","(0.41112905740737915, 0.5410387516021729, 0.5609230995178223)",1,1695979519408,0.76,0.74
4992096672,771703591054,"(0.7846454977989197, 0.7466042041778564)","(155.05526733398438, 88.44856262207031, 24.146766662597656)",1,3.498687744140625,1,"(-12.30871295928955, -16.453248977661133, 680.4378051757812)","(0.5207645893096924, 0.5259314775466919, 0.5614959597587585)",1,"(0.7562694549560547, 0.7551273703575134)","(139.88929748535156, 86.04073333740234, 23.270418167114258)",1,3.5508880615234375,1,"(40.20417022705078, -21.40700340270996, 679.488037109375)","(0.4109240472316742, 0.5411737561225891, 0.5620259046554565)",1,1695979519419,0.77,0.75
4992107775,771703602157,"(0.809614360332489, 0.7720500826835632)","(168.40017700195312, 81.26000213623047, 21.530344009399414)",1,3.4922637939453125,1,"(-12.122832298278809, -16.550304412841797, 679.1780395507812)","(0.5204253196716309, 0.5262918472290039, 0.5589755773544312)",1,"(0.7815544009208679, 0.7785865068435669)","(153.40318298339844, 79.41339874267578, 20.8582763671875)",1,3.5455169677734375,1,"(40.298118591308594, -21.495454788208008, 678.2180786132812)","(0.410571813583374, 0.5415374040603638, 0.5595084428787231)",1,1695979519430,0.8,0.78
4992118878,771703613259,"(0.8609927296638489, 0.8216826915740967)","(195.8600311279297, 67.2385482788086, 16.42694854736328)",1,3.4918975830078125,1,"(-11.840791702270508, -16.639266967773438, 679.097900390625)","(0.5198389887809753, 0.5265530347824097, 0.5588098168373108)",1,"(0.8288308382034302, 0.825450599193573)","(178.670654296875, 66.17411041259766, 16.03955078125)",1,3.540740966796875,1,"(40.55074691772461, -21.574905395507812, 678.1178588867188)","(0.4100308418273926, 0.5417751669883728, 0.5593435168266296)",1,1695979519441,0.84,0.82
4992129982,771703624363,"(0.9194848537445068, 0.8932228684425354)","(227.1219024658203, 47.02808380126953, 9.070969581604004)",1,3.4994354248046875,1,"(-11.808242797851562, -16.64608383178711, 678.1215209960938)","(0.5198070406913757, 0.526639461517334, 0.556857168674469)",1,"(0.8897807598114014, 0.8961454033851624)","(211.24615478515625, 46.20249557495117, 8.770488739013672)",1,3.5454254150390625,1,"(40.492794036865234, -21.573986053466797, 677.1427001953125)","(0.41003063321113586, 0.5418595671653748, 0.5573906302452087)",1,1695979519452,0.9,0.89
4992141085,771703635466,"(0.9209581613540649, 0.9010855555534363)","(227.90928649902344, 44.80683135986328, 8.262503623962402)",1,3.4975433349609375,1,"(-11.783517837524414, -16.655561447143555, 679.4163208007812)","(0.5197076201438904, 0.5265783667564392, 0.5594452023506165)",1,"(0.8950033783912659, 0.9000571966171265)","(214.03744506835938, 45.09735107421875, 8.368250846862793)",1,3.5489654541015625,1,"(40.60026550292969, -21.583209991455078, 678.4324951171875)","(0.4099663496017456, 0.5417712330818176, 0.5599777698516846)",1,1695979519488,0.91,0.9
4992152188,771703646569,"(0.9134342074394226, 0.894020676612854)","(223.88803100585938, 46.80269241333008, 8.988944053649902)",1,3.4948577880859375,1,"(-11.868919372558594, -16.651594161987305, 679.6561889648438)","(0.5198774933815002, 0.5265488028526306, 0.5599274635314941)",1,"(0.8896600008010864, 0.8912565112113953)","(211.18157958984375, 47.58359909057617, 9.273186683654785)",1,3.5472869873046875,1,"(40.520816802978516, -21.57773208618164, 678.678955078125)","(0.41016364097595215, 0.5417315363883972, 0.5604597330093384)",1,1695979519489,0.9,0.89
4992163291,771703657672,"(0.9143114686012268, 0.8914286494255066)","(224.35687255859375, 47.53495788574219, 9.25544261932373)",1,3.49310302734375,1,"(-11.876130104064941, -16.65791893005371, 680.264892578125)","(0.5198702216148376, 0.5265249609947205, 0.5611448884010315)",1,"(0.8905847668647766, 0.886000394821167)","(211.67584228515625, 49.068511962890625, 9.813591957092285)",1,3.550323486328125,1,"(40.55833435058594, -21.588111877441406, 679.2867431640625)","(0.4101608693599701, 0.5417066216468811, 0.5616776347160339)",1,1695979519489,0.9,0.89
4992174394,771703668773,"(0.915040910243988, 0.8905360698699951)","(224.74671936035156, 47.78712463378906, 9.347206115722656)",1,3.4938201904296875,1,"(-11.893594741821289, -16.68620491027832, 680.6257934570312)","(0.5198939442634583, 0.5265788435935974, 0.56186842918396)",1,"(0.8885155320167542, 0.8877436518669128)","(210.5698699951172, 48.57600784301758, 9.634333610534668)",1,3.548126220703125,1,"(40.5648307800293, -21.616239547729492, 679.648193359375)","(0.4101927876472473, 0.5417526960372925, 0.5624013543128967)",1,1695979519504,0.9,0.89
4992185497,771703679874,"(0.9131532311439514, 0.8893539905548096)","(223.7378387451172, 48.12104034423828, 9.468758583068848)",1,3.5023956298828125,1,"(-11.922351837158203, -16.696855545043945, 680.7776489257812)","(0.5199486017227173, 0.5265974998474121, 0.5621734857559204)",1,"(0.8897051215171814, 0.8919011950492859)","(211.20570373535156, 47.40150451660156, 9.206838607788086)",1,3.54815673828125,1,"(40.54182434082031, -21.620418548583984, 679.8020629882812)","(0.4102601408958435, 0.541749894618988, 0.562705934047699)",1,1695979519508,0.9,0.89
