# timestamps [seconds],pts
354543.902671,4260
354543.908983,4673
354543.916693,5179
354543.924664,5701
354543.936585,6482
354543.942406,6864
354543.948635,7272
354543.956639,7796
354543.968710,8587
354543.979211,9276
354543.984643,9632
354543.992682,10158
354544.000630,10679
354544.008674,11206
354544.018502,11851
354544.027434,12436
354544.032790,12787
354544.040648,13302
354544.052630,14087
354544.060808,14623
354544.068780,15146
354544.079978,15879
354544.084667,16187
354544.092662,16711
354544.104157,17464
354544.108771,17766
354544.118930,18432
354544.124637,18806
354544.136734,19599
354544.144796,20127
354544.153224,20680
354544.160691,21169
354544.168639,21690
354544.176681,22217
354544.184679,22741
354544.197015,23549
354544.200893,23804
354544.209642,24377
354544.220664,25099
354544.228836,25635
354544.236808,26157
354544.244653,26671
354544.252621,27194
354544.262610,27848
354544.268675,28246
354544.276634,28767
354544.284661,29293
354544.292662,29818
354544.304708,30607
354544.312720,31132
354544.323062,31810
354544.328788,32185
354544.336766,32708
354544.344743,33231
354544.353306,33792
354544.361021,34298
354544.368633,34796
354544.376617,35320
354544.388702,36112
354544.398773,36772
354544.406782,37297
354544.413979,37768
354544.422553,38330
354544.430642,38860
354544.436729,39259
354544.444606,39775
354544.452658,40303
354544.460682,40829
354544.472703,41617
354544.480709,42141
354544.488727,42667
354544.496758,43193
354544.504764,43718
354544.512776,44243
354544.520725,44764
354544.528748,45290
354544.536739,45813
354544.544817,46343
354544.556766,47126
354544.564714,47647
354544.572538,48159
354544.580520,48682
354544.588789,49224
354544.598890,49886
354544.606914,50412
354544.613776,50862
354544.620847,51325
354544.629465,51890
354544.640752,52630
354544.648692,53150
354544.656826,53683
354544.664796,54205
354544.672773,54728
354544.680748,55251
354544.688777,55777
354544.696708,56297
354544.704680,56819
354544.712797,57351
354544.724702,58131
354544.732743,58658
354544.740662,59177
354544.748728,59706
354544.756750,60232
354544.764782,60758
354544.772657,61274
354544.780523,61790
354544.788722,62327
354544.796790,62856
354544.808622,63631
354544.817576,64218
354544.825257,64721
354544.833533,65264
354544.842965,65882
354544.850032,66345
354544.857731,66849
354544.864740,67309
354544.873653,67893
354544.881257,68391
354544.892655,69138
354544.901904,69744
354544.909828,70264
354544.917007,70734
354544.926751,71373
354544.932674,71761
354544.941173,72318
354544.948941,72827
354544.958164,73431
354544.966002,73945
354544.976647,74643
354544.984823,75178
354544.994014,75781
354545.002085,76310
354545.009883,76821
354545.018376,77377
354545.025989,77876
354545.032692,78316
354545.040723,78842
354545.048812,79372
354545.060731,80153
354545.068727,80677
354545.077152,81229
354545.084775,81729
354545.092746,82251
354545.100784,82778
354545.109400,83343
354545.116651,83818
354545.124717,84346
354545.132637,84865
