# timestamps [seconds],pts
354543.837300,0
354543.874271,2422
354543.901548,4210
354543.925800,5799
354543.957734,7892
354543.993910,10263
354544.025724,12348
354544.057721,14445
354544.093788,16808
354544.125690,18899
354544.161715,21260
354544.194060,23380
354544.225721,25455
354544.261606,27806
354544.293828,29918
354544.325701,32007
354544.361718,34367
354544.393860,36474
354544.429569,38814
354544.461593,40913
354544.493870,43028
354544.529736,45378
354544.561606,47467
354544.593744,49573
354544.629600,51923
354544.661598,54020
354544.697689,56385
354544.729755,58487
354544.761704,60580
354544.797736,62942
354544.829666,65034
354544.861583,67126
354544.897756,69496
354544.929839,71599
354544.965757,73953
354544.997633,76042
354545.029818,78151
354545.065710,80503
354545.097821,82608
354545.133873,84970
354545.165751,87060
354545.197583,89146
354545.233860,91523
354545.265897,93623
354545.297801,95713
354545.333818,98074
354545.365910,100177
354545.401765,102527
354545.433868,104631
354545.465864,106727
354545.502200,109109
354545.535843,111314
354545.565758,113274
354545.601755,115633
354545.633857,117737
354545.669670,120084
354545.701807,122190
354545.733833,124289
354545.769678,126638
354545.801832,128745
354545.833912,130847
354545.869657,133190
354545.901923,135305
354545.937568,137641
354545.969669,139744
354546.001875,141855
354546.037727,144204
354546.069690,146299
354546.101737,148399
354546.138056,150780
354546.171142,152948
354546.205705,155213
354546.237744,157313
354546.269587,159399
354546.305809,161773
354546.337707,163864
354546.369590,165953
354546.405725,168321
354546.437631,170412
354546.473879,172788
354546.505712,174874
354546.537585,176963
354546.573902,179343
354546.605603,181420
354546.641797,183792
354546.673834,185892
354546.705721,187981
354546.741868,190350
354546.773829,192445
354546.805691,194533
354546.841823,196901
354546.873895,199003
354546.909852,201359
354546.941869,203457
354546.973736,205546
354547.009946,207919
354547.041768,210004
354547.073751,212100
354547.109788,214462
354547.142295,216592
354547.177880,218924
354547.209784,221015
354547.241763,223111
354547.278055,225489
354547.309792,227569
354547.342022,229681
354547.377634,232015
354547.409767,234121
354547.445631,236471
354547.477650,238570
354547.509773,240675
354547.545744,243032
354547.577692,245126
354547.609739,247226
354547.645635,249579
354547.677724,251682
354547.713710,254040
354547.745662,256134
354547.778222,258268
354547.813733,260595
354547.845753,262693
354547.877820,264795
354547.913703,267147
354547.945794,269250
354547.981752,271606
354548.013728,273702
354548.045786,275803
354548.081851,278166
354548.113646,280250
354548.149824,282621
354548.181799,284716
354548.213566,286798
354548.249736,289168
354548.281832,291272
354548.313775,293365
354548.349745,295723
354548.381838,297826
354548.417887,300188
354548.449829,302282
354548.481905,304384
354548.517788,306735
354548.549695,308826
354548.581814,310931
354548.617945,313299
354548.649914,315394
354548.685947,317756
354548.717780,319842
354548.749742,321936
354548.785935,324308
354548.818305,326430
354548.849835,328496
354548.885956,330863
354548.917776,332948
354548.953816,335310
354548.985917,337414
354549.017936,339512
354549.053834,341865
354549.086023,343975
354549.117890,346063
354549.153802,348416
354549.185878,350519
354549.221814,352874
354549.253826,354972
354549.285928,357075
354549.321783,359425
354549.353815,361524
354549.385809,363621
354549.421807,365980
354549.453817,368078
354549.489833,370438
354549.521805,372534
354549.553723,374625
354549.589867,376994
354549.621800,379087
354549.653586,381170
354549.690402,383583
354549.721761,385638
354549.757850,388003
354549.789804,390097
354549.821720,392188
354549.857830,394555
354549.889803,396650
354549.925793,399009
354549.957830,401108
354549.989750,403200
354550.025851,405566
354550.057842,407663
354550.089811,409758
354550.125802,412116
354550.157831,414215
354550.193848,416576
354550.225834,418672
354550.258306,420800
354550.293891,423132
354550.325813,425224
354550.357804,427321
354550.393881,429685
354550.425850,431780
354550.461833,434138
354550.516797,437740
354550.540922,439321
354550.562447,440732
354550.593861,442791
354550.626066,444901
354550.661757,447240
354550.693840,449343
354550.729730,451695
354550.761695,453790
354550.793848,455897
354550.829598,458240
354550.861638,460339
354550.894015,462461
354550.929741,464803
354550.961627,466892
354550.997674,469255
354551.029626,471349
354551.061709,473451
354551.097746,475813
354551.129674,477905
354551.161755,480008
354551.197649,482360
354551.229787,484466
354551.265773,486824
354551.297854,488927
354551.329706,491014
354551.365803,493380
354551.397782,495476
354551.433792,497836
354551.465715,499928
354551.497890,502036
354551.533883,504395
354551.565852,506490
354551.597742,508580
354551.633734,510939
354551.665878,513045
354551.701907,515407
354551.733947,517506
354551.765914,519601
354551.801995,521966
354551.833874,524055
354551.865955,526157
354551.901777,528505
354551.933920,530611
354551.969709,532957
354552.001914,535067
354552.033952,537167
354552.069780,539515
354552.101855,541617
354552.134274,543742
354552.169810,546071
354552.201955,548177
354552.237809,550527
354552.269807,552624
354552.301921,554728
354552.338228,557108
354552.378136,559723
354552.401847,561277
354552.437809,563634
354552.469785,565729
354552.505812,568090
354552.537809,570187
354552.569713,572278
354552.605741,574639
354552.637808,576741
354552.669684,578830
354552.705801,581197
354552.737731,583289
354552.774374,585691
354552.807339,587851
354552.837669,589839
354552.873839,592209
354552.905632,594293
354552.937702,596394
354552.973858,598764
354553.005722,600852
354553.041850,603220
354553.074127,605335
354553.105739,607407
354553.141913,609777
354553.173768,611865
354553.209893,614232
354553.241964,616334
354553.273814,618421
354553.309826,620781
354553.341769,622875
354553.373988,624986
354553.409851,627337
354553.441940,629440
354553.477743,631786
354553.509896,633893
354553.541863,635988
354553.577804,638343
354553.609832,640442
354553.641849,642541
354553.677744,644893
354553.709841,646996
354553.745743,649349
354553.777713,651444
354553.810029,653562
354553.845729,655902
354553.877673,657995
354553.909941,660110
354553.945756,662457
354553.977775,664556
354554.013825,666918
354554.045753,669010
354554.078069,671128
354554.113736,673466
