# timestamps [seconds],pts
347877.684434,3932
347877.692391,4453
347877.700509,4985
347877.708442,5505
347877.720455,6293
347877.728400,6813
347877.736309,7332
347877.744375,7860
347877.752474,8391
347877.760415,8911
347877.768300,9428
347877.776238,9948
347877.784382,10482
347877.792194,10994
347877.804426,11796
347877.812338,12314
347877.820417,12844
347877.828335,13363
347877.836350,13888
347877.844330,14411
347877.852391,14939
347877.860378,15462
347877.868375,15987
347877.876319,16507
347877.888323,17294
347877.896333,17819
347877.904354,18344
347877.912396,18871
347877.920472,19401
347877.928452,19924
347877.936588,20457
347877.944348,20965
347877.952381,21492
347877.960315,22012
347877.972473,22809
347877.980337,23324
347877.988356,23849
347877.996325,24372
347878.004357,24898
347878.012354,25422
347878.020519,25957
347878.032672,26754
347878.036702,27018
347878.044367,27520
347878.056399,28309
347878.064308,28827
347878.072318,29352
347878.080264,29873
347878.088363,30403
347878.096392,30930
347878.108188,31703
347878.112349,31975
347878.120340,32499
347878.128470,33032
347878.136454,33555
347878.148504,34345
347878.156808,34889
347878.164416,35388
347878.172418,35912
347878.180308,36429
347878.192972,37259
347878.204691,38027
347878.212334,38528
347878.220539,39066
347878.232362,39840
347878.240488,40373
347878.248366,40889
347878.256248,41406
347878.264656,41957
347878.272447,42467
347878.280261,42979
347878.288303,43507
347878.296379,44036
347878.309721,44910
347878.316414,45349
347878.324322,45867
347878.337201,46711
347878.341234,46975
347878.348377,47443
347878.356353,47966
347878.364389,48493
347878.372361,49015
347878.380443,49545
347878.392237,50318
347878.400406,50853
347878.408319,51372
347878.416464,51906
347878.424384,52425
347878.432358,52947
347878.440385,53473
347878.448407,53999
347878.456291,54516
347878.464317,55042
347878.476826,55861
347878.484377,56356
347878.492337,56878
347878.500470,57411
347878.508420,57932
347878.516681,58473
347878.524379,58978
347878.532412,59504
347878.540437,60030
347878.548380,60551
347878.560373,61337
347878.568319,61857
347878.576256,62378
347878.584308,62905
347878.592287,63428
347878.600416,63961
347878.608315,64479
347878.616374,65007
347878.624376,65531
347878.632359,66054
347878.644432,66845
347878.652334,67363
347878.660251,67882
347878.668187,68402
347878.676259,68931
347878.684323,69460
347878.692354,69986
347878.700396,70513
347878.708361,71035
347878.716361,71559
347878.728362,72346
347878.736417,72874
347878.744495,73403
347878.752370,73919
347878.760319,74440
347878.768228,74958
347878.776311,75488
347878.784331,76014
347878.792213,76530
347878.800336,77063
347878.812410,77854
347878.820360,78375
347878.828386,78901
347878.837616,79506
347878.844347,79947
347878.852347,80471
347878.860300,80992
347878.868260,81514
347878.876303,82041
347878.884336,82568
347878.896357,83355
347878.904364,83880
347878.912325,84402
347878.920317,84926
347878.928388,85454
347878.936541,85989
347878.944395,86504
347878.952310,87022
347878.960249,87543
347878.968285,88069
347878.980251,88853
347878.988368,89385
347878.996255,89902
347879.004435,90438
347879.012370,90958
347879.020322,91479
347879.028368,92007
347879.036403,92533
347879.044447,93060
347879.052327,93577
347879.064336,94364
347879.072285,94885
347879.080202,95404
347879.088228,95930
347879.096386,96464
347879.104329,96985
347879.112419,97515
347879.120328,98033
347879.128351,98559
347879.136339,99083
347879.148444,99876
347879.156674,100415
347879.164379,100920
347879.172471,101450
347879.180310,101964
347879.188303,102488
347879.196275,103010
347879.204361,103540
347879.212369,104065
347879.220355,104589
347879.232402,105378
347879.240411,105903
347879.248366,106424
347879.256371,106949
347879.264320,107470
347879.272392,107999
347879.280340,108520
347879.288273,109040
347879.296415,109573
347879.304440,110099
347879.316447,110886
347879.324404,111407
347879.332422,111933
347879.340438,112458
347879.348538,112989
347879.356343,113501
347879.364465,114033
347879.372466,114557
347879.380291,115070
347879.388297,115595
347879.400394,116387
347879.408382,116911
347879.416295,117429
347879.424375,117959
347879.432364,118483
347879.440420,119011
347879.448426,119535
347879.456254,120048
347879.464416,120583
347879.472383,121105
347879.484479,121898
347879.492430,122419
347879.500375,122940
347879.508432,123468
347879.516456,123994
347879.524434,124516
347879.532428,125040
347879.540410,125563
347879.548354,126084
347879.556419,126613
347879.568241,127387
347879.576324,127917
347879.584367,128444
347879.592197,128957
347879.600342,129491
347879.608428,130021
347879.616352,130540
347879.624419,131069
347879.632373,131590
347879.640480,132121
347879.652352,132899
347879.660276,133419
347879.668228,133940
347879.676349,134472
347879.684333,134995
347879.692426,135526
347879.700333,136044
347879.708382,136571
347879.716502,137104
347879.724344,137617
347879.732434,138148
347879.744473,138937
347879.756045,139695
347879.764706,140263
347879.773100,140813
347879.781826,141385
347879.791498,142018
347879.799869,142567
347879.809532,143200
347879.819478,143852
347879.828412,144438
347879.836415,144962
347879.846265,145608
347879.854466,146145
347879.863132,146713
347879.873368,147384
347879.882475,147981
347879.891223,148554
347879.900123,149137
347879.910729,149832
347879.919178,150386
347879.929301,151049
347879.937706,151600
347879.945926,152139
347879.957669,152908
347879.967184,153532
347879.976465,154140
347879.988100,154903
347879.997445,155515
347880.006402,156102
347880.015471,156696
347880.025413,157348
347880.034761,157961
347880.045048,158635
347880.053703,159202
347880.063230,159826
347880.071729,160383
347880.080320,160946
347880.088290,161469
347880.098521,162139
347880.107557,162731
347880.117321,163371
347880.128390,164097
347880.136362,164619
347880.144977,165184
347880.153325,165731
347880.166058,166565
347880.175645,167193
347880.183685,167720
347880.195505,168495
347880.205000,169117
347880.214897,169766
347880.225049,170431
347880.234241,171034
347880.244029,171675
347880.253805,172316
347880.262713,172899
347880.271006,173443
347880.281259,174115
347880.289463,174653
347880.297652,175189
347880.309474,175964
347880.319227,176603
347880.327875,177170
347880.339748,177948
347880.348768,178539
347880.358963,179207
347880.367842,179789
347880.376684,180369
347880.385054,180917
347880.393925,181498
347880.401805,182015
347880.411583,182656
347880.420826,183261
347880.428398,183758
347880.437011,184322
347880.446293,184930
347880.453881,185428
347880.461877,185952
347880.470307,186504
347880.477179,186955
347880.485017,187468
347880.493740,188040
347880.501722,188563
347880.510876,189163
347880.520078,189766
347880.527618,190260
347880.537068,190879
347880.545712,191446
347880.555285,192073
347880.564262,192661
347880.573043,193237
347880.584337,193977
347880.593405,194571
347880.600877,195061
347880.608311,195548
347880.617283,196136
347880.625057,196646
347880.632478,197132
347880.642984,197821
347880.651467,198376
347880.659961,198933
347880.668321,199481
347880.677725,200097
347880.685217,200588
347880.693466,201129
347880.701500,201655
347880.711086,202284
347880.719047,202805
347880.728425,203420
347880.738994,204113
347880.747069,204642
347880.755030,205163
347880.764110,205759
347880.772044,206278
347880.779782,206786
347880.787682,207303
347880.797777,207965
347880.808155,208645
347880.816002,209159
347880.824018,209685
347880.832530,210242
347880.841301,210817
347880.852878,211576
347880.862368,212198
347880.871309,212784
347880.879387,213313
347880.884372,213640
347880.894422,214299
347880.902974,214859
347880.912942,215512
347880.920412,216002
347880.929472,216596
347880.938183,217166
347880.948453,217839
347880.955769,218319
347880.965378,218949
347880.973810,219501
347880.981724,220020
347880.991064,220632
347880.999167,221163
347881.008488,221774
347881.016554,222302
347881.025384,222881
347881.034051,223449
347881.041687,223950
347881.050480,224526
347881.058840,225074
347881.067985,225673
347881.079679,226439
347881.088452,227014
347881.096331,227531
347881.104361,228057
347881.113526,228658
347881.121285,229166
347881.131191,229815
347881.141696,230504
347881.149748,231031
347881.156978,231505
347881.166845,232152
347881.174340,232643
347881.182772,233196
347881.190916,233729
347881.199368,234283
347881.207872,234840
347881.215428,235336
347881.225215,235977
347881.233676,236532
347881.243599,237182
347881.251266,237684
347881.259304,238211
347881.267340,238738
347881.277193,239383
347881.285656,239938
347881.293702,240465
347881.301017,240945
347881.310751,241583
347881.319845,242179
347881.327996,242713
347881.337880,243361
347881.345404,243854
347881.353064,244356
347881.361551,244912
347881.369317,245421
347881.377536,245959
347881.385733,246497
347881.394087,247044
347881.401542,247533
347881.412428,248246
347881.424331,249026
347881.432335,249551
347881.440376,250078
347881.449726,250690
347881.456945,251163
347881.464243,251642
347881.472678,252195
347881.481924,252800
347881.489473,253295
347881.497084,253794
347881.508389,254535
347881.517315,255120
347881.525703,255670
347881.533588,256186
347881.543079,256808
347881.551416,257355
347881.559981,257916
347881.567061,258380
347881.578265,259114
347881.585804,259608
347881.592195,260027
347881.600321,260560
347881.610928,261255
347881.617834,261707
347881.624582,262150
347881.632722,262683
347881.640359,263184
347881.649362,263774
347881.657009,264275
347881.665262,264816
347881.676311,265540
347881.686471,266205
347881.693156,266644
347881.700387,267117
347881.709168,267693
347881.717266,268224
347881.726845,268851
347881.734331,269342
347881.743386,269935
347881.751234,270450
347881.760294,271043
347881.771170,271756
347881.779387,272295
347881.787288,272813
347881.795110,273325
347881.802597,273816
347881.809368,274260
347881.818172,274836
347881.830980,275676
347881.837679,276115
347881.846477,276691
347881.854475,277216
347881.862554,277745
347881.869103,278174
347881.877477,278723
347881.884750,279200
347881.893006,279741
347881.901159,280275
347881.908416,280751
347881.916388,281273
347881.928339,282056
347881.940082,282826
347881.953997,283738
347881.961063,284201
347881.968240,284671
347881.976807,285233
347881.984333,285726
347881.992418,286256
