id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
1,347877.5543875,217.8890000213869,0,3,0.5074536316972948,0.42216829695262825,2.068945958318673,0.8466939295225188,3d gaze,10.663823590158207,12.010245099661974,501.28694729699924,347877.5543875 347877.55836449994 347877.56428149994 347877.56826 347877.57227749994 347877.57628 347877.5803095 347877.5842595 347877.58831599995 347877.592254 347877.596315 347877.6003255 347877.6043375 347877.6083365 347877.6142365 347877.61828399997 347877.6222385 347877.6243395 347877.624341 347877.63805099996 347877.6441435 347877.648453 347877.652389 347877.6563625 347877.6603455 347877.664305 347877.6683025 347877.67232799996 347877.676324 347877.680388 347877.684434 347877.68841249996 347877.692413 347877.696472 347877.7026965 347877.706663 347877.70844899997 347877.7144555 347877.71840899996 347877.7224335 347877.726406 347877.7323855 347877.73634 347877.74037300004 347877.74584650004 347877.749896 347877.7546645 347877.758635 347877.760976 347877.7649185 347877.7683075 347877.7722765
2,347877.77628899994,216.04000008665025,3,10,0.508960864545228,0.40913125155547975,2.7663482060812,0.8013225798541042,3d gaze,10.629121909943477,16.749416022778266,470.9799150654488,347877.77628899994 347877.780361 347877.7843355 347877.7883305 347877.79223649995 347877.79835249996 347877.80237499997 347877.806368 347877.81032399996 347877.81639349996 347877.820433 347877.824392 347877.828311 347877.8323505 347877.836358 347877.840348 347877.8443275 347877.8483945 347877.85242499993 347877.85641849996 347877.860375 347877.86434800003 347877.8683465 347877.87295849994 347877.8769305 347877.8829325 347877.8863605 347877.8903575 347877.8943625 347877.90486249997 347877.90887299995 347877.91289399995 347877.91693199996 347877.92045649997 347877.92444649996 347877.92843649996 347877.932485 347877.936553 347877.9405 347877.94438 347877.94839649997 347877.952373 347877.95637499995 347877.960342 347877.96642099996 347877.97041149996 347877.97443349997 347877.9783655 347877.984342 347877.9883515 347877.99232900003
3,347877.9963135,172.4335000035353,10,15,0.5057766827986601,0.41626510247149867,2.1651344999248066,0.7485666603701454,3d gaze,8.57170021812172,13.59170903003239,447.2284634268503,347877.9963135 347878.0020815 347878.0060975 347878.010096 347878.0123545 347878.0278165 347878.0338465 347878.03586149996 347878.041017 347878.0448495 347878.0508655 347878.054382 347878.05838149996 347878.062336 347878.0683445 347878.07234949997 347878.0763225 347878.0803085 347878.08435799996 347878.08915649995 347878.1050085 347878.1099615 347878.112042 347878.11693200003 347878.12092749996 347878.1249925 347878.131224 347878.13521599997 347878.142036 347878.148061 347878.15468349995 347878.1588355 347878.1626395 347878.16474599997 347878.168747
4,347878.1978015,154.55800003837794,16,20,0.5054773099367452,0.42158327748730823,2.310970293968113,0.7721283212729864,3d gaze,7.696657675962376,10.542963858192868,432.2612326027448,347878.1978015 347878.203177 347878.20505550003 347878.208877 347878.213602 347878.21770449996 347878.223206 347878.2291175 347878.23117349995 347878.23684449994 347878.2409075 347878.2448465 347878.248366 347878.252307 347878.257633 347878.261837 347878.2676245 347878.27151999995 347878.273488 347878.277395 347878.28215999994 347878.28618099994 347878.28830599994 347878.3056095 347878.3077295 347878.3110235 347878.31437000004 347878.3204035 347878.330797 347878.33479449997 347878.33880549995 347878.340822 347878.3447915 347878.34836299997 347878.3523595
5,347878.3563475,135.9894999768585,20,25,0.5008561411864317,0.4469522434542627,2.057756900103891,0.8610084729054499,3d gaze,4.4375724935856775,0.266684409969106,416.57570181758825,347878.3563475 347878.360387 347878.364405 347878.36839099997 347878.3735545 347878.3775955 347878.3832575 347878.3891545 347878.3910085 347878.3942905 347878.398375 347878.404387 347878.4083435 347878.41241600004 347878.416439 347878.42040149996 347878.42436149996 347878.424384 347878.43808349996 347878.44209699996 347878.446108 347878.448382 347878.448407 347878.4620055 347878.46601850004 347878.472273 347878.478852 347878.48262749997 347878.48437699996 347878.492337
6,347878.507688,218.6770000262186,25,32,0.5209291370661177,0.41962699060065756,2.1171888899646154,0.8905053031897984,3d gaze,14.658251986666302,8.892435405408845,342.0930734065137,347878.507688 347878.511663 347878.5157935 347878.5183275 347878.5221765 347878.5309355 347878.534952 347878.53896449995 347878.541048 347878.54501949996 347878.5483635 347878.552369 347878.55836549995 347878.5623835 347878.5663565 347878.572346 347878.57631449995 347878.5803405 347878.5842575 347878.5883425 347878.592332 347878.5963965 347878.6004525 347878.60440199997 347878.60929249995 347878.613322 347878.618765 347878.622766 347878.6249225 347878.628914 347878.6323555 347878.636377 347878.6424135 347878.646405 347878.650356 347878.6563785 347878.660337 347878.664305 347878.66827499995 347878.67231099994 347878.6762985 347878.6803305 347878.6843395 347878.688355 347878.692347 347878.69637699996 347878.70039799996 347878.7043805 347878.7083835 347878.71238349995 347878.71638349997 347878.72238399996 347878.726365
7,347878.73039599997,217.99000003375113,32,38,0.5214052373832159,0.4299485278687919,1.5605548872227046,0.9144972500228632,3d gaze,14.639098600434561,5.5618465174432385,336.2582123916348,347878.73039599997 347878.7344235 347878.74045599997 347878.744495 347878.7484325 347878.7523625 347878.7563875 347878.760362 347878.7643165 347878.768271 347878.7723125 347878.7763395 347878.7803495 347878.78427299997 347878.78833999997 347878.792281 347878.7963425 347878.80032 347878.8061875 347878.8122245 347878.8179895 347878.8219645 347878.8259775 347878.828369 347878.8330045 347878.8376195 347878.840985 347878.84435050003 347878.8483505 347878.85232249997 347878.85802499996 347878.8620015 347878.8659815 347878.86834349995 347878.87236499996 347878.87636349996 347878.88038 347878.8843605 347878.890371 347878.8943575 347878.898406 347878.9024095 347878.90837799996 347878.91235849995 347878.9163545 347878.9203135 347878.924364 347878.9283995 347878.932476 347878.93653049995 347878.940455 347878.944382 347878.948386
8,347878.9523435,216.04049997404218,38,45,0.5196989636548047,0.4204564126065443,1.9895385101211098,0.9116038868600825,3d gaze,13.897830896289369,8.621125207209102,342.0586436107417,347878.9523435 347878.956313 347878.9603235 347878.96434149996 347878.96832600003 347878.97430899995 347878.97831549996 347878.982232 347878.9862905 347878.9923695 347878.996313 347879.000403 347879.0066775 347879.01064500003 347879.01256299997 347879.016539 347879.020325 347879.024348 347879.02835449995 347879.03235550004 347879.036373 347879.040425 347879.04444699996 347879.048387 347879.052362 347879.05836649996 347879.0623535 347879.06632650003 347879.070301 347879.0763195 347879.080278 347879.084291 347879.08828799997 347879.09236699995 347879.096386 347879.1003575 347879.1043365 347879.1083815 347879.11238099996 347879.1163895 347879.120344 347879.1243555 347879.12834349996 347879.132339 347879.136333 347879.1403315 347879.14638399996 347879.15038300003 347879.154498 347879.1605195 347879.16437199997 347879.16838399996
9,347879.17243000004,217.67049992922693,45,51,0.5195630566984224,0.4178284795565099,2.0567792986134936,0.883760897573357,3d gaze,14.211608782523223,9.771649213759536,350.07915138902956,347879.17243000004 347879.17637949996 347879.180299 347879.184274 347879.1882705 347879.19235050003 347879.1963365 347879.2003795 347879.2044095 347879.2084135 347879.2141925 347879.2181855 347879.2203245 347879.2243475 347879.230371 347879.236306 347879.24031049997 347879.2443885 347879.248366 347879.2523685 347879.256375 347879.2603495 347879.26436 347879.268396 347879.2724145 347879.2763885 347879.28034399997 347879.2843105 347879.28830649995 347879.2923775 347879.2964365 347879.300449 347879.3043835 347879.3083855 347879.31438899995 347879.3183705 347879.322349 347879.32841049996 347879.3324195 347879.33643699996 347879.340445 347879.34449499997 347879.34853049996 347879.35246749996 347879.35636999994 347879.360431 347879.366863 347879.3708635 347879.372694 347879.3766065 347879.380326 347879.38432899996 347879.39010049996
10,347879.396149,90.24749998934567,52,54,0.5203113914095153,0.41614522659051917,2.712710405663047,0.8623233292962299,3d gaze,14.360952939416435,10.179374698595602,344.30783307051803,347879.396149 347879.39844849997 347879.4023945 347879.4063885 347879.412335 347879.4162915 347879.4203075 347879.42434749997 347879.430011 347879.4340055 347879.4380335 347879.445052 347879.449055 347879.452969 347879.4573575 347879.4614385 347879.47145049996 347879.475434 347879.481482 347879.48377199995 347879.48639649997
11,347879.52443399996,85.199500026647,55,58,0.5272187037683675,0.4257712686725504,2.815803637441302,0.9107357643933897,3d gaze,22.52978915842579,7.1475121778704285,422.86681937219794,347879.52443399996 347879.532428 347879.54040999996 347879.54835399997 347879.5627905 347879.56870149996 347879.572743 347879.57632399997 347879.5895655 347879.5934805 347879.59755299997 347879.60559049994 347879.6096335
12,347879.6135955,98.83049997733906,58,61,0.5238014453966862,0.41657113995234313,2.80255444297594,0.8673171418168686,3d gaze,19.259895705079693,11.417340646301279,407.2806303051914,347879.6135955 347879.616352 347879.629242 347879.63321899995 347879.63727249997 347879.6451535 347879.6510895 347879.654385 347879.658347 347879.66431 347879.66828600003 347879.6723465 347879.676344 347879.6803335 347879.6843255 347879.68838049995 347879.692427 347879.6963805 347879.7003775 347879.70440199994 347879.70836299995 347879.712426
13,347879.900342,106.15799995139241,66,69,0.6534416442518735,0.029121281524915426,2.8375991458723853,0.7738039137804861,3d gaze,84.08154406961694,124.88116842666689,294.7704248967654,347879.900342 347879.908368 347879.930177 347879.93638599996 347879.975959 347879.991406 347880.00649999996
14,347880.052975,83.38600001297891,71,73,0.6406120939162249,0.08385548162367855,2.9587459274801327,0.8137287411309624,3d gaze,78.196712506754,109.78697340658566,305.93263626715213,347880.052975 347880.060314 347880.06839699997 347880.130815 347880.136361
15,347880.144368,143.93700001528487,73,77,0.6208820271281188,0.11786769723339105,1.6687974334999076,0.7304152250289917,3d gaze,68.93917474756894,101.48629317126648,317.57177724217684,347880.144368 347880.164113 347880.172684 347880.180374 347880.201207 347880.21517499996 347880.23101499997 347880.23639 347880.25634699996 347880.264798 347880.272487 347880.280338 347880.288305
16,347880.58421299997,108.18100004689768,86,89,0.9966282393846952,0.9352333812880461,2.987755066831049,0.8600853894438062,3d gaze,194.20746900758263,-106.29898742206478,110.47936296502995,347880.58421299997 347880.592356 347880.600333 347880.60831499996 347880.61635799997 347880.624321 347880.632347 347880.640408 347880.648438 347880.65635199996 347880.668367 347880.676303 347880.684372 347880.692394
17,347880.708369,145.61199996387586,90,94,1.0190383306859232,0.8708651132569369,2.552159353176304,0.8353676343169302,3d gaze,198.97261517476247,-90.48974863007541,106.45105053325297,347880.708369 347880.726896 347880.73242 347880.74034899997 347880.752343 347880.760419 347880.768537 347880.776424 347880.784382 347880.79242899996 347880.800351 347880.80832899996 347880.816366 347880.82432799996 347880.836508 347880.85398099996
18,347880.89506899996,217.37800003029406,95,102,1.01687558778406,0.8758849473293082,2.2720837700500414,0.8608169257640839,3d gaze,198.55341989753555,-91.74449831436233,106.98981259147207,347880.89506899996 347880.900371 347880.90867 347880.920328 347880.93947 347880.944548 347880.952483 347880.960537 347880.968382 347880.976357 347880.98423299997 347880.99244199996 347881.004479 347881.012474 347881.020431 347881.028369 347881.036388 347881.04435499996 347881.052539 347881.06040799996 347881.068326 347881.076333 347881.08831799997 347881.09632 347881.104357 347881.112447
19,347881.130158,198.19500000448897,102,108,1.01494831146089,0.8615377130678662,2.0227517372115353,0.8804950284957885,3d gaze,198.27541526191868,-88.86232975869441,109.78005440886338,347881.130158 347881.136482 347881.144415 347881.152326 347881.160364 347881.172427 347881.180522 347881.188433 347881.196321 347881.20450299996 347881.21243099996 347881.22042699996 347881.22832399997 347881.23636 347881.244325 347881.256469 347881.264429 347881.272397 347881.280327 347881.288348 347881.29633499996 347881.304488 347881.312703 347881.320372 347881.328353
20,347881.348419,216.08500002184883,109,115,1.005003761984142,0.8289914594429618,1.821660889431359,0.8279731494409067,3d gaze,196.2846777407584,-82.60283865836047,119.69931325160417,347881.348419 347881.35641099996 347881.36440099997 347881.372375 347881.380325 347881.388226 347881.396309 347881.40440299996 347881.41238 347881.424348 347881.432299 347881.440382 347881.44838099997 347881.45632399997 347881.464316 347881.47233899997 347881.480399 347881.488326 347881.496304 347881.50838899997 347881.51636999997 347881.524387 347881.53236099996 347881.540369 347881.548548 347881.556453 347881.564504
21,347881.64035299997,127.96300003537908,118,121,1.0013797452462614,0.9053132582484454,2.3694061875854775,0.832088812192281,3d gaze,195.41014920401938,-99.43836985070524,111.8252482105654,347881.64035299997 347881.648412 347881.666157 347881.676359 347881.684358 347881.69247899996 347881.700378 347881.708398 347881.716377 347881.72440899996 347881.732408 347881.74035499996 347881.74843499996 347881.760393 347881.768316
22,347881.776655,151.66199998930097,122,126,1.0016557170918157,0.8664263601177005,0.6462385160555735,0.8359611928462982,3d gaze,195.5792729655351,-90.99381339312018,116.93764447361215,347881.776655 347881.784329 347881.792363 347881.800362 347881.808342 347881.81636 347881.82431399997 347881.832315 347881.844384 347881.85240699997 347881.860447 347881.868333 347881.889745 347881.89432699996 347881.900431 347881.90838499996 347881.916401 347881.928317
23,347881.96032899996,207.98700000159442,127,133,0.9941433499420268,0.8665993658127122,1.5312487974254498,0.8872455620765686,3d gaze,193.90654384764719,-91.59901047066498,121.5535147619443,347881.96032899996 347881.96831799997 347881.976373 347881.984221 347881.992418 347882.000337 347882.01233 347882.02029899997 347882.02834099997 347882.03637399996 347882.044433 347882.052333 347882.060335 347882.068334 347882.076367 347882.084394 347882.096327 347882.11714399996 347882.121989 347882.128308 347882.136333 347882.144379 347882.152326 347882.160306 347882.16831599997
24,347882.18036999996,215.99400002742186,134,140,0.9920690053527798,0.8659396350678755,2.143535867589883,0.8822098418518349,3d gaze,193.42180001660998,-91.61391593593753,122.9302360809735,347882.18036999996 347882.188226 347882.196306 347882.204322 347882.212346 347882.22031199996 347882.228319 347882.236374 347882.244343 347882.25230399997 347882.264302 347882.272361 347882.280327 347882.288313 347882.29641999997 347882.304295 347882.312338 347882.320313 347882.328322 347882.336359 347882.34846199997 347882.356415 347882.364445 347882.372333 347882.380383 347882.388202 347882.396364
25,347882.404337,183.91100002918392,140,146,0.9883065859068146,0.8629412998250803,2.7722737214758473,0.8214442253112793,3d gaze,192.53461304389367,-91.23609599720903,125.68403685368673,347882.404337 347882.412355 347882.42037 347882.43229799997 347882.440447 347882.44836 347882.466909 347882.472327 347882.490551 347882.496366 347882.504382 347882.516386 347882.52439599996 347882.53232999996 347882.55288599996 347882.556836 347882.564451 347882.572428 347882.580354 347882.588248
