# timestamps [seconds],pts
347877.624169,0
347877.711916,5750
347877.750368,8270
347877.785517,10573
347877.817490,12669
347877.849366,14758
347877.885512,17127
347877.918523,19290
347877.951671,21462
347877.986953,23775
347878.017567,25781
347878.053455,28133
347878.090500,30561
347878.123482,32722
347878.156907,34912
347878.188662,36994
347878.225087,39381
347878.260479,41700
347878.295451,43992
347878.330320,46277
347878.361314,48308
347878.393937,50446
347878.426668,52591
347878.458691,54690
347878.492066,56877
347878.524303,58990
347878.556506,61100
347878.590104,63302
347878.624005,65524
347878.656366,67645
347878.689522,69817
347878.722123,71954
347878.755731,74156
347878.790883,76460
347878.828294,78912
347878.861366,81079
347878.894911,83278
347878.927694,85426
347878.961427,87637
347878.994556,89808
347879.025627,91844
347879.057281,93918
347879.090304,96083
347879.125328,98378
347879.158173,100530
347879.191423,102709
347879.225304,104930
347879.257914,107067
347879.293461,109397
347879.326653,111572
347879.358750,113675
347879.393449,115949
347879.426441,118111
347879.458032,120182
347879.493389,122499
347879.526153,124646
347879.561325,126951
347879.593806,129080
347879.625364,131148
347879.661525,133518
347879.694977,135710
347879.743626,138898
347879.778706,141197
347879.809965,143246
347879.842183,145357
347879.873395,147403
347879.903335,149365
347879.938260,151653
347879.972117,153872
347880.011469,156451
347880.047814,158833
347880.082138,161082
347880.121757,163679
347880.156314,165944
347880.191843,168272
347880.225813,170498
347880.260811,172792
347880.294609,175007
347880.330065,177330
347880.365326,179641
347880.397265,181734
347880.429393,183840
347880.465324,186195
347880.497564,188307
347880.533287,190649
347880.565299,192746
347880.597316,194845
347880.633360,197207
347880.666148,199356
347880.698406,201470
347880.733323,203758
347880.766994,205965
347880.801384,208218
347880.833305,210310
347880.865252,212404
347880.901377,214771
347880.937995,217171
347880.970263,219286
347881.003991,221496
347881.037888,223718
347881.070045,225825
347881.103909,228044
347881.136386,230173
347881.169263,232327
347881.201469,234438
347881.233254,236521
347881.269671,238907
347881.305237,241238
347881.340369,243541
347881.373504,245712
347881.405221,247791
347881.437459,249903
347881.469404,251997
347881.501506,254101
347881.537403,256453
347881.570403,258616
347881.605367,260907
347881.637887,263039
347881.670750,265192
347881.705294,267456
347881.739783,269716
347881.771025,271764
347881.805500,274023
347881.838961,276216
347881.873331,278468
347881.905298,280563
347881.937449,282670
347881.973307,285020
347882.005362,287121
347882.037512,289228
347882.073382,291579
347882.105273,293669
347882.141285,296029
347882.174223,298187
347882.206123,300278
347882.241386,302589
347882.274243,304742
347882.309448,307049
347882.341930,309178
347882.373378,311239
347882.409289,313592
347882.441373,315695
347882.473268,317785
347882.509455,320157
347882.542779,322341
347882.577256,324600
347882.609330,326702
347882.641290,328797
347882.677496,331169
347882.709861,333290
347882.741305,335351
347882.777386,337716
347882.832120,341303
347882.865784,343509
347882.894394,345384
347882.922555,347229
347882.953806,349277
347882.983426,351218
347883.012500,353124
347883.045384,355279
347883.077430,357379
347883.113374,359735
347883.146371,361897
347883.177707,363951
347883.213426,366291
347883.245490,368393
347883.277517,370492
347883.313341,372839
347883.345448,374944
347883.381510,377307
347883.413397,379397
347883.445456,381498
347883.481439,383856
347883.513366,385948
347883.545424,388049
347883.581477,390412
347883.613424,392505
347883.649289,394856
347883.681493,396966
347883.713268,399049
347883.749501,401423
347883.781457,403517
347883.817610,405887
347883.849524,407978
347883.881481,410072
347883.917473,412431
347883.949479,414529
347883.981484,416626
347884.017453,418983
347884.049323,421072
347884.096335,424153
347884.130331,426381
347884.162189,428469
347884.191739,430405
347884.222131,432397
347884.250757,434273
347884.285456,436547
347884.317497,438647
347884.353291,440993
347884.386204,443149
347884.422362,445519
