world_index,world_timestamp,surface_name,event_type
0,354543.8373,Screen,enter
0,354543.8373,Right_Stock,enter
0,354543.8373,Assemly_Zone,enter
0,354543.8373,Left_Stock,enter
117,354547.745662,Screen,exit
119,354547.813733,Screen,enter
119,354547.813733,Screen,exit
121,354547.87782,Screen,enter
145,354548.685947,Screen,exit
145,354548.685947,Left_Stock,exit
146,354548.71778,Right_Stock,exit
146,354548.71778,Assemly_Zone,exit
156,354549.053834,Right_Stock,enter
157,354549.086023,Assemly_Zone,enter
158,354549.11789,Screen,enter
209,354550.829598,Screen,exit
209,354550.829598,Right_Stock,exit
209,354550.829598,Assemly_Zone,exit
215,354551.029626,Right_Stock,enter
215,354551.029626,Assemly_Zone,enter
215,354551.029626,Left_Stock,enter
216,354551.061709,Screen,enter
218,354551.12967399997,Screen,exit
218,354551.12967399997,Right_Stock,exit
218,354551.12967399997,Assemly_Zone,exit
218,354551.12967399997,Left_Stock,exit
225,354551.365803,Right_Stock,enter
225,354551.365803,Assemly_Zone,enter
225,354551.365803,Left_Stock,enter
235,354551.701907,Screen,enter
235,354551.701907,Screen,exit
269,354552.837669,Screen,enter
269,354552.837669,Screen,exit
270,354552.873839,Right_Stock,exit
272,354552.93770199997,Assemly_Zone,exit
274,354553.005722,Left_Stock,exit
282,354553.273814,Right_Stock,enter
283,354553.309826,Assemly_Zone,enter
284,354553.341769,Screen,enter
310,354554.213741,Screen,exit
311,354554.245835,Right_Stock,exit
311,354554.245835,Assemly_Zone,exit
319,354554.51382399997,Assemly_Zone,enter
319,354554.51382399997,Left_Stock,enter
320,354554.549744,Right_Stock,enter
337,354555.11774,Right_Stock,exit
337,354555.11774,Assemly_Zone,exit
337,354555.11774,Left_Stock,exit
342,354555.285843,Right_Stock,enter
342,354555.285843,Assemly_Zone,enter
342,354555.285843,Left_Stock,enter
345,354555.385836,Screen,enter
358,354555.82184,Screen,exit
358,354555.82184,Right_Stock,exit
358,354555.82184,Left_Stock,exit
359,354555.853696,Assemly_Zone,exit
366,354556.089951,Screen,enter
366,354556.089951,Right_Stock,enter
366,354556.089951,Assemly_Zone,enter
452,354558.969796,Screen,exit
453,354559.005748,Right_Stock,exit
453,354559.005748,Assemly_Zone,exit
463,354559.341845,Right_Stock,enter
463,354559.341845,Assemly_Zone,enter
463,354559.341845,Left_Stock,enter
512,354560.981809,Right_Stock,exit
512,354560.981809,Assemly_Zone,exit
513,354561.013853,Left_Stock,exit
522,354561.31786,Right_Stock,enter
527,354561.485958,Assemly_Zone,enter
529,354561.554242,Screen,enter
554,354562.389729,Left_Stock,enter
563,354562.689821,Left_Stock,exit
565,354562.757824,Left_Stock,enter
576,354563.125787,Left_Stock,exit
578,354563.193923,Screen,exit
578,354563.193923,Left_Stock,enter
578,354563.193923,Left_Stock,exit
579,354563.225797,Right_Stock,exit
579,354563.225797,Assemly_Zone,exit
586,354563.462212,Right_Stock,enter
586,354563.462212,Assemly_Zone,enter
586,354563.462212,Left_Stock,enter
587,354563.494268,Screen,enter
600,354563.929726,Screen,exit
