timestamp,stepId,actionId,surfaceId,x,y,confidence,markers
354964133.20600003,0,0,0,0.5321274399757385,0.628920316696167,0.8339371085166931,1.0
354964141.273,0,0,0,0.5320942997932434,0.6303727626800537,0.8627509474754333,1.0
354964153.299,0,0,0,0.5319362282752991,0.6386875510215759,0.8303863406181335,1.0
354964161.28,0,0,0,0.5281901359558105,0.6340495944023132,0.9757562279701232,1.0
354964169.18700004,0,0,0,0.5274518728256226,0.6351750493049622,0.910439908504486,1.0
354964177.12399995,0,0,0,0.5272485017776489,0.6360722780227661,0.7753069400787354,1.0
354964185.15999997,0,0,0,0.5278545022010803,0.6272064447402954,0.926514446735382,1.0
354964193.177,0,0,0,0.5258225202560425,0.6400981545448303,0.8970420360565186,1.0
354964201.189,0,0,0,0.5290996432304382,0.6416582465171814,0.8688953518867493,1.0
354964209.213,0,0,0,0.5290997624397278,0.6422796845436096,0.7912702560424805,1.0
354964217.259,0,0,0,0.5304754972457886,0.645560622215271,0.943223237991333,1.0
354964225.15900004,0,0,0,0.5276118516921997,0.6465497016906738,0.8051235675811768,1.0
354964237.256,0,0,0,0.5278143286705017,0.6350226402282715,0.892751932144165,1.0
354964245.282,0,0,0,0.5232661366462708,0.6359073519706726,0.8746578693389893,1.0
354964253.26199996,0,0,0,0.5253012180328369,0.6352140307426453,0.7441909909248352,1.0
354964261.23,0,0,0,0.5162494778633118,0.6221882700920105,0.6,1.0
354964269.25200003,0,0,0,0.5240854024887085,0.6369755864143372,0.9249420762062072,1.0
354964277.132,0,0,0,0.5278190970420837,0.6270709037780762,0.9917778372764589,1.0
354964285.238,0,0,0,0.5283771753311157,0.6277872920036316,0.922077476978302,1.0
354964293.31600004,0,0,0,0.5308694839477539,0.6280499696731567,0.8200315237045288,1.0
354964301.263,0,0,0,0.5317880511283875,0.6315428614616394,0.7513594031333923,1.0
354964309.297,0,0,0,0.5308448076248169,0.6307617425918579,0.7378514409065247,1.0
354964321.338,0,0,0,0.531863272190094,0.6177708506584167,0.9063609838485718,1.0
354964329.29800004,0,0,0,0.5335040092468262,0.6186221837997437,0.795507550239563,1.0
354964337.41899997,0,0,0,0.5342087745666504,0.6117405891418457,0.8395722508430481,1.0
354964345.277,0,0,0,0.5361880660057068,0.615236222743988,0.8681713938713074,1.0
354964353.262,0,0,0,0.5327406525611877,0.6021610498428345,0.8113663196563721,1.0
354964361.252,0,0,0,0.5168665051460266,0.6269486546516418,0.99,1.0
354964369.523,0,0,0,0.4917554259300232,0.6520812511444092,0.99,1.0
354964377.166,0,0,0,0.3643839955329895,0.7233139276504517,0.6,1.0
354964385.299,0,0,0,0.3232916891574859,0.7815768718719482,0.6,1.0
354964393.263,0,0,0,0.3050568699836731,0.779377818107605,0.6,1.0
354964405.356,0,0,0,0.3829365074634552,0.7571630477905273,0.99,1.0
354964413.277,0,0,0,0.3735095858573913,0.7797958850860596,1.0,1.0
354964421.255,0,0,0,0.3275154531002044,0.8107872605323792,0.99,1.0
354964429.27000004,0,0,0,0.2867985963821411,0.823817789554596,0.99,1.0
354964437.42899996,0,0,0,0.2646796405315399,0.8393133878707886,1.0,1.0
354964445.199,0,0,0,0.2545676827430725,0.8430408239364624,1.0,1.0
354964453.181,0,0,0,0.257370114326477,0.8309072852134705,1.0,1.0
