stepId,actionId,surfaceId,timestamp,duration
0.0,0.0,0.0,354964146.35,200.0329999923706
0.0,0.0,-1.0,354964382.45500004,63.79699993133545
0.0,0.0,0.0,354964482.491,935.8620000481606
0.0,0.0,0.0,354965486.32199997,772.0440000295639
0.0,0.0,-1.0,354966290.373,1139.8299999833107
0.0,0.0,0.0,354967462.282,1275.9620000123978
0.0,0.0,0.0,354968802.926,571.4700000286102
0.0,0.0,-1.0,354969406.268,99.9889999628067
1.0,0.0,-1.0,354970478.252,0.0
1.0,0.0,0.0,354970514.366,1035.9819999933243
1.0,0.0,-1.0,354971586.267,31.94899994134903
1.0,1.0,1.0,354971786.311,267.91200000047684
1.0,1.0,-1.0,354972086.454,303.686999976635
1.0,1.0,2.0,354972422.197,68.17599993944168
1.0,2.0,-1.0,354972690.351,35.93599998950958
1.0,2.0,2.0,354972758.346,635.9909999370575
1.0,2.0,-1.0,354973430.199,300.08600002527237
1.0,2.0,0.0,354973762.264,136.08200001716614
2.0,0.0,0.0,354974834.364,203.8779999613762
2.0,0.0,-1.0,354975070.29399997,32.02500003576279
2.0,1.0,1.0,354975306.27599996,232.08100003004074
2.0,1.0,-1.0,354975574.29999995,268.05300003290176
2.0,2.0,2.0,354975874.329,136.05599999427795
2.0,2.0,2.0,354976074.414,103.8740000128746
2.0,2.0,-1.0,354976210.47599995,435.63900005817413
2.0,2.0,2.0,354976678.15,304.2189999818802
2.0,2.0,-1.0,354977046.078,204.28700000047684
3.0,0.0,0.0,354978622.23899996,636.211000084877
3.0,0.0,-1.0,354979294.287,31.95899999141693
3.0,0.0,0.0,354979358.359,336.11500000953674
3.0,0.0,-1.0,354979730.18,31.96399998664856
3.0,1.0,-1.0,354979962.57199997,603.841000020504
3.0,2.0,0.0,354980598.13,336.14800000190735
3.0,2.0,-1.0,354980970.204,499.9219999909401
3.0,2.0,2.0,354981506.584,435.74000000953674
3.0,2.0,-1.0,354981974.32199997,200.12000000476837
3.0,2.0,2.0,354982210.85700005,331.9689999818802
4.0,0.0,0.0,354983382.37399995,704.0470000505447
4.0,0.0,-1.0,354984118.28499997,32.07400006055832
4.0,1.0,-1.0,354984318.364,367.94400000572205
4.0,1.0,0.0,354984722.277,232.07699996232986
4.0,2.0,-1.0,354985158.31799996,1471.8009999990463
4.0,2.0,0.0,354986666.389,435.9539999961853
4.0,2.0,-1.0,354987134.307,100.03900003433228
5.0,0.0,0.0,354988574.495,435.81800001859665
5.0,0.0,-1.0,354989046.224,32.074000000953674
5.0,1.0,-1.0,354989178.338,368.37900000810623
5.0,1.0,0.0,354989582.314,163.96199995279312
5.0,2.0,-1.0,354990118.363,399.9269999861717
5.0,2.0,2.0,354990554.27099997,367.91600000858307
5.0,2.0,-1.0,354990954.178,99.94800001382828
