stepId,actionId,surfaceId,timestamp,duration
0.0,0.0,-1.0,347427688.377,420.4190000295639
0.0,0.0,2.0,347428140.755,102.59899997711182
0.0,0.0,0.0,347428208.68,34.67399996519089
0.0,0.0,-1.0,347428279.86399996,368.13200002908707
0.0,0.0,2.0,347428682.568,295.2379999756813
0.0,0.0,-1.0,347429012.803,1807.8840000033379
0.0,0.0,2.0,347430856.647,201.37199997901917
0.0,0.0,1.0,347431088.967,169.55699998140335
0.0,0.0,-1.0,347431295.948,505.0359999537468
0.0,0.0,0.0,347431837.069,168.53000003099442
0.0,0.0,-1.0,347432037.88100004,176.53099995851517
0.0,0.0,0.0,347432250.94,218.88300001621246
0.0,0.0,-1.0,347432506.042,36.92200005054474
0.0,0.0,0.0,347432578.25899994,182.45200008153915
0.0,0.0,-1.0,347432794.735,828.8989999890327
0.0,0.0,1.0,347433657.16300005,230.89299994707108
0.0,0.0,1.0,347433956.361,65.03600001335144
0.0,0.0,2.0,347434054.162,64.17299997806549
0.0,0.0,-1.0,347434152.779,130.69999998807907
0.0,0.0,2.0,347434347.579,68.13400000333786
0.0,0.0,1.0,347434415.713,309.97300004959106
0.0,0.0,-1.0,347434762.674,163.80199998617172
0.0,0.0,0.0,347434958.814,162.91000002622604
0.0,0.0,-1.0,347435145.47400004,67.34399998188019
0.0,0.0,0.0,347435244.911,335.93199998140335
0.0,0.0,-1.0,347435612.821,1375.82800000906
0.0,0.0,1.0,347437020.761,268.16299998760223
0.0,0.0,0.0,347437121.427,35.30900001525879
0.0,0.0,0.0,347437220.799,68.12499994039536
0.0,0.0,-1.0,347437321.40999997,1178.6480000019073
1.0,0.0,-1.0,347438651.183,198.09799993038177
1.0,0.0,0.0,347438916.972,39.41100001335144
1.0,0.0,-1.0,347438992.12399995,48.40900003910065
1.0,1.0,3.0,347439200.829,468.0750000476837
1.0,1.0,-1.0,347439701.065,1210.67199999094
1.0,1.0,3.0,347440945.31799996,68.36900007724762
1.0,1.0,-1.0,347441046.336,35.28899997472763
1.0,1.0,3.0,347441116.883,824.1389999389648
1.0,1.0,-1.0,347441975.206,34.12000000476837
1.0,2.0,2.0,347442075.303,2317.632000029087
1.0,2.0,-1.0,347444425.724,774.3100000023842
2.0,0.0,-1.0,347446312.468,2000.257000029087
2.0,0.0,-1.0,347448382.084,1574.688000023365
2.0,0.0,2.0,347449988.832,317.0859999656677
2.0,0.0,-1.0,347450340.623,1267.9049999713898
2.0,0.0,0.0,347451643.0,108.07700002193451
2.0,0.0,-1.0,347451788.114,287.8629999756813
2.0,0.0,0.0,347452110.61899996,172.90300005674362
2.0,0.0,2.0,347452110.61899996,172.90300005674362
2.0,0.0,-1.0,347452313.963,64.7960000038147
2.0,0.0,0.0,347452410.578,64.8649999499321
2.0,0.0,2.0,347452410.578,64.8649999499321
2.0,0.0,-1.0,347452507.726,1705.2029999494553
2.0,0.0,3.0,347454244.886,236.06000006198883
2.0,1.0,-1.0,347455389.446,70.39100003242493
2.0,2.0,2.0,347455523.305,102.00599998235703
2.0,2.0,-1.0,347455658.952,199.9889999628067
2.0,2.0,2.0,347455897.89000005,1094.9309999346733
2.0,2.0,2.0,347457061.028,368.7360000014305
2.0,2.0,-1.0,347457462.828,97.89599996805191
2.0,2.0,0.0,347457596.76500005,299.970999956131
3.0,0.0,-1.0,347458538.434,1577.4860000014305
3.0,1.0,3.0,347460147.718,633.2060000300407
3.0,1.0,-1.0,347460816.90999997,67.45800006389618
3.0,1.0,2.0,347460919.121,34.10600000619888
3.0,2.0,-1.0,347461050.231,30.794000029563904
3.0,2.0,2.0,347461112.86499995,1543.917000055313
3.0,2.0,-1.0,347462689.486,775.9539999961853
3.0,2.0,2.0,347463501.27,104.16100001335144
4.0,0.0,0.0,347463675.586,254.9219999909401
4.0,0.0,-1.0,347463965.197,2108.2730000019073
4.0,1.0,3.0,347466211.516,172.46100002527237
4.0,1.0,-1.0,347466418.43700004,734.629999935627
4.0,1.0,3.0,347467185.565,664.9329999685287
4.0,2.0,2.0,347467984.888,100.06400001049042
4.0,2.0,-1.0,347468116.952,35.86999994516373
4.0,2.0,2.0,347468184.934,436.1449999809265
4.0,2.0,2.0,347468688.951,667.777999997139
4.0,2.0,2.0,347469424.84499997,99.89000004529953
4.0,2.0,2.0,347469593.63199997,235.39100003242493
4.0,2.0,-1.0,347469864.512,335.1430000066757
5.0,0.0,-1.0,347472184.069,365.03799998760223
5.0,1.0,3.0,347472820.358,705.2820000052452
5.0,1.0,-1.0,347473561.338,1240.6220000386238
5.0,2.0,2.0,347474901.07199997,288.8320000767708
5.0,2.0,-1.0,347475221.83100003,35.0689999461174
5.0,2.0,2.0,347475288.99700004,99.83299994468689
5.0,2.0,-1.0,347475424.98200005,767.9409999847412
5.0,2.0,0.0,347476228.885,1192.8360000252724
5.0,2.0,-1.0,347477454.41499996,300.2590000629425
5.0,2.0,1.0,347477792.65900004,37.46299999952316
5.0,2.0,-1.0,347477866.142,91.89699995517731
5.0,2.0,1.0,347477996.134,153.99699997901917
5.0,2.0,-1.0,347478188.418,433.8710000514984
6.0,1.0,3.0,347480685.124,67.62499994039536
6.0,1.0,-1.0,347480785.915,1191.8949999809265
6.0,2.0,2.0,347482301.556,100.43599998950958
6.0,2.0,-1.0,347482433.97999996,98.9200000166893
6.0,2.0,2.0,347482562.834,870.0170000195503
6.0,2.0,-1.0,347483465.388,403.5460000038147
6.0,2.0,2.0,347483901.33000004,338.07299995422363
6.0,2.0,-1.0,347484274.439,367.56999999284744
