stepId,actionId,surfaceId,timestamp,duration
0.0,0.0,-1.0,62260740.338,31.649999998509884
0.0,0.0,0.0,62260803.782000005,231.39099998772144
0.0,0.0,0.0,62261101.935,133.31199999153614
0.0,0.0,-1.0,62261269.977000006,200.17499999701977
0.0,0.0,0.0,62261502.04,136.08000000566244
1.0,0.0,0.0,62264822.045,636.0229999944568
1.0,0.0,-1.0,62265490.124000005,36.028999991714954
1.0,0.0,0.0,62265558.189,67.92399999499321
1.0,0.0,-1.0,62265658.052999996,68.03900000452995
1.0,1.0,1.0,62266293.972,268.0119999945164
1.0,1.0,-1.0,62266598.047,63.92000000178814
1.0,1.0,2.0,62266698.143,31.943000003695488
1.0,2.0,-1.0,62268482.061000004,260.0249999910593
2.0,0.0,0.0,62269545.93,436.14500000327826
2.0,0.0,-1.0,62270013.932000004,36.242999993264675
2.0,0.0,0.0,62270082.102,131.89000000059605
2.0,0.0,-1.0,62270250.075,31.99499999731779
2.0,1.0,1.0,62270482.048999995,371.85200000554323
2.0,1.0,-1.0,62270885.945,32.0519999936223
2.0,2.0,2.0,62270954.036000006,448.8859999924898
2.0,2.0,-1.0,62271434.849,523.1759999990463
2.0,2.0,-1.0,62272026.072,235.81199999898672
2.0,2.0,0.0,62272293.985,568.0459999963641
2.0,2.0,-1.0,62272898.043,551.5949999988079
2.0,2.0,2.0,62273482.747,1627.2280000001192
3.0,0.0,0.0,62278593.977,435.929999999702
3.0,0.0,-1.0,62279062.04,100.0080000013113
3.0,1.0,1.0,62279498.019999996,1107.8800000101328
3.0,1.0,-1.0,62280641.372999996,31.57200000435114
3.0,1.0,1.0,62280706.059999995,170.05500000715256
3.0,2.0,-1.0,62281112.988,178.58000000566244
3.0,2.0,-1.0,62281369.435,222.10800000280142
3.0,2.0,-1.0,62281663.124,36.64800000190735
3.0,2.0,0.0,62281736.563999996,36.42500000447035
3.0,2.0,-1.0,62281808.072,33.51700000464916
3.0,2.0,-1.0,62281979.942999996,165.94400000572205
3.0,2.0,0.0,62282177.898,35.972999997437
3.0,2.0,-1.0,62282245.871,200.05099999904633
3.0,2.0,2.0,62282481.995000005,101.82199999690056
3.0,2.0,-1.0,62282618.724,211.79500000178814
3.0,2.0,2.0,62282863.083,72.04299999773502
3.0,2.0,-1.0,62282972.64,277.4270000010729
