stepId,actionId,surfaceId,timestamp,duration
0.0,0.0,0.0,354863814.144,36.378000020980835
0.0,0.0,-1.0,354863882.298,167.88200002908707
0.0,0.0,0.0,354864082.205,304.08399999141693
0.0,0.0,-1.0,354864418.191,268.02200001478195
0.0,0.0,0.0,354864722.605,1071.688000023365
0.0,0.0,-1.0,354865826.33900005,32.0249999165535
0.0,0.0,0.0,354865894.16099995,436.3500000834465
0.0,0.0,-1.0,354866362.212,872.1330000162125
0.0,0.0,0.0,354867266.683,1107.5659999847412
0.0,0.0,-1.0,354868406.152,100.27700001001358
0.0,0.0,1.0,354868542.22300005,63.97999995946884
1.0,0.0,0.0,354869646.17,636.0820000171661
1.0,0.0,-1.0,354870318.203,32.1259999871254
1.0,0.0,0.0,354870382.237,104.05599999427795
1.0,0.0,-1.0,354870518.239,68.00299996137619
1.0,1.0,1.0,354870786.157,100.01300001144409
1.0,1.0,-1.0,354870922.146,231.9559999704361
1.0,1.0,2.0,354871190.167,163.84899997711182
1.0,2.0,-1.0,354871413.358,108.86900001764297
1.0,2.0,2.0,354871558.211,299.97899997234344
1.0,2.0,2.0,354871926.139,368.1060000061989
1.0,2.0,-1.0,354872326.063,36.23699992895126
1.0,2.0,2.0,354872394.204,167.9350000023842
1.0,2.0,-1.0,354872594.641,67.50900000333786
1.0,2.0,2.0,354872698.13799995,135.33100003004074
1.0,2.0,-1.0,354872862.563,67.64199995994568
2.0,0.0,0.0,354874474.211,368.1879999637604
2.0,0.0,-1.0,354874874.22300005,100.12899994850159
2.0,0.0,0.0,354875010.259,232.4099999666214
2.0,0.0,0.0,354875310.349,100.02900004386902
2.0,0.0,-1.0,354875442.69,35.528999984264374
2.0,1.0,1.0,354875678.173,436.02999997138977
2.0,1.0,-1.0,354876146.109,68.10699999332428
2.0,2.0,-1.0,354876350.174,63.82399994134903
2.0,2.0,2.0,354876450.366,1371.7849999666214
2.0,2.0,-1.0,354877858.189,32.014999985694885
2.0,2.0,-1.0,354877958.17499995,68.02400004863739
3.0,0.0,0.0,354878794.393,471.9269999861717
3.0,0.0,-1.0,354879298.16,31.939999997615814
3.0,1.0,1.0,354879430.695,67.60100001096725
3.0,1.0,-1.0,354879534.24,467.9379999637604
3.0,1.0,2.0,354880034.318,35.71699994802475
3.0,2.0,-1.0,354880202.184,31.9650000333786
3.0,2.0,2.0,354880270.038,203.50999999046326
3.0,2.0,2.0,354880538.032,168.04399996995926
3.0,2.0,-1.0,354880738.054,36.27099996805191
3.0,2.0,2.0,354880806.08,771.9729999899864
3.0,2.0,-1.0,354881610.243,236.37099999189377
4.0,0.0,-1.0,354882714.227,68.47900003194809
4.0,0.0,0.0,354882818.33699995,64.10300004482269
4.0,0.0,0.0,354882950.19,504.04100000858307
4.0,0.0,-1.0,354883486.23899996,68.01700001955032
4.0,1.0,3.0,354883954.056,204.17400002479553
4.0,1.0,3.0,354884222.24700004,203.96499997377396
4.0,2.0,2.0,354884490.237,907.9650000333786
4.0,2.0,2.0,354885462.533,336.02200001478195
4.0,2.0,-1.0,354885834.27400005,99.92899996042252
5.0,0.0,0.0,354886738.213,131.94999998807907
