world_index,world_timestamp,surface_name,event_type
0,-548763.679306,Right,enter
0,-548763.679306,Assembly,enter
0,-548763.679306,Left,enter
102,-548758.65753,Screen,enter
133,-548757.157654,Screen,exit
141,-548756.78877,Right,exit
141,-548756.78877,Assembly,exit
141,-548756.78877,Screen,enter
141,-548756.78877,Screen,exit
142,-548756.745607,Left,exit
147,-548756.5779739999,Left,enter
148,-548756.543734,Right,enter
148,-548756.543734,Assembly,enter
180,-548755.201421,Right,exit
180,-548755.201421,Assembly,exit
186,-548754.966772,Right,enter
186,-548754.966772,Assembly,enter
190,-548754.794439,Screen,enter
191,-548754.748515,Right,exit
191,-548754.748515,Screen,exit
192,-548754.7020119999,Assembly,exit
193,-548754.6612819999,Left,exit
195,-548754.5921189999,Left,enter
196,-548754.556578,Assembly,enter
197,-548754.5229709999,Right,enter
232,-548753.035833,Right,exit
232,-548753.035833,Assembly,exit
232,-548753.035833,Left,exit
238,-548752.8078549999,Right,enter
238,-548752.8078549999,Assembly,enter
238,-548752.8078549999,Left,enter
241,-548752.6718179999,Screen,enter
262,-548751.726547,Screen,exit
265,-548751.5998549999,Right,exit
265,-548751.5998549999,Assembly,exit
266,-548751.559634,Left,exit
272,-548751.3569359999,Left,enter
273,-548751.3190299999,Right,enter
273,-548751.3190299999,Assembly,enter
314,-548749.561398,Right,exit
315,-548749.522902,Assembly,exit
315,-548749.522902,Left,exit
319,-548749.383087,Left,enter
320,-548749.347156,Right,enter
320,-548749.347156,Assembly,enter
323,-548749.218423,Screen,enter
323,-548749.218423,Screen,exit
372,-548747.1505499999,Assembly,exit
372,-548747.1505499999,Left,exit
375,-548747.0264699999,Left,enter
376,-548746.98434,Assembly,enter
381,-548746.761537,Screen,enter
394,-548746.176104,Screen,exit
405,-548745.7141079999,Right,exit
406,-548745.674273,Assembly,exit
406,-548745.674273,Left,exit
411,-548745.517347,Left,enter
412,-548745.481663,Right,enter
412,-548745.481663,Assembly,enter
431,-548744.6965689999,Right,exit
431,-548744.6965689999,Assembly,exit
436,-548744.515621,Assembly,enter
437,-548744.478657,Right,enter
450,-548743.878222,Right,exit
451,-548743.833429,Assembly,exit
454,-548743.7179729999,Right,enter
454,-548743.7179729999,Assembly,enter
503,-548741.683827,Right,exit
503,-548741.683827,Assembly,exit
503,-548741.683827,Left,exit
507,-548741.542989,Right,enter
508,-548741.5051249999,Assembly,enter
508,-548741.5051249999,Left,enter
515,-548741.214805,Screen,enter
517,-548741.126234,Screen,exit
519,-548741.041187,Screen,enter
536,-548740.302861,Screen,exit
541,-548740.0964889999,Right,exit
541,-548740.0964889999,Assembly,exit
541,-548740.0964889999,Left,exit
549,-548739.8427789999,Right,enter
549,-548739.8427789999,Assembly,enter
549,-548739.8427789999,Left,enter
564,-548739.209602,Right,exit
564,-548739.209602,Assembly,exit
564,-548739.209602,Left,exit
571,-548738.972278,Right,enter
571,-548738.972278,Assembly,enter
571,-548738.972278,Left,enter
585,-548738.344101,Right,exit
585,-548738.344101,Assembly,exit
590,-548738.1644969999,Assembly,enter
591,-548738.129937,Right,enter
644,-548735.858345,Right,exit
644,-548735.858345,Assembly,exit
644,-548735.858345,Left,exit
649,-548735.677516,Left,enter
650,-548735.6416529999,Right,enter
650,-548735.6416529999,Assembly,enter
651,-548735.600959,Screen,enter
661,-548735.168582,Screen,exit
662,-548735.125166,Right,exit
662,-548735.125166,Assembly,exit
664,-548735.0447359999,Left,exit
671,-548734.8073399999,Left,enter
672,-548734.769688,Right,enter
672,-548734.769688,Assembly,enter
684,-548734.2454929999,Right,exit
684,-548734.2454929999,Assembly,exit
685,-548734.202278,Left,exit
690,-548734.027286,Assembly,enter
690,-548734.027286,Left,enter
691,-548733.9848549999,Right,enter
744,-548731.4841619999,Right,exit
744,-548731.4841619999,Assembly,exit
744,-548731.4841619999,Left,exit
748,-548731.3337549999,Right,enter
748,-548731.3337549999,Left,enter
749,-548731.294934,Assembly,enter
766,-548730.493421,Right,exit
766,-548730.493421,Assembly,exit
767,-548730.444285,Left,exit
