# timestamps [seconds],pts
-548993.503281,4260
-548993.491279,5047
-548993.483314,5569
-548993.475206,6100
-548993.467247,6622
-548993.459261,7145
-548993.451217,7672
-548993.443267,8193
-548993.435336,8713
-548993.427242,9243
-548993.419321,9762
-548993.407299,10550
-548993.399247,11078
-548993.391316,11598
-548993.383413,12116
-548993.375336,12645
-548993.367317,13171
-548993.359292,13696
-548993.351291,14221
-548993.343315,14744
-548993.335314,15268
-548993.323204,16062
-548993.315289,16580
-548993.307356,17100
-548993.299313,17627
-548993.291147,18162
-548993.283303,18676
-548993.275156,19210
-548993.267260,19728
-548993.259240,20253
-548993.251290,20774
-548993.239317,21559
-548993.231314,22084
-548993.223162,22618
-548993.211296,23395
-548993.204900,23815
-548993.199346,24179
-548993.191247,24709
-548993.183440,25221
-548993.175303,25754
-548993.167252,26282
-548993.155296,27065
-548993.147231,27594
-548993.139233,28118
-548993.131136,28649
-548993.123263,29165
-548993.115163,29695
-548993.107261,30213
-548993.099190,30742
-548993.091188,31267
-548993.083268,31786
-548993.071231,32575
-548993.063343,33091
-548993.055243,33622
-548993.047234,34147
-548993.039331,34665
-548993.031263,35194
-548993.023284,35717
-548993.015255,36243
-548993.007302,36764
-548992.999347,37285
-548992.987220,38080
-548992.979321,38598
-548992.971264,39126
-548992.963187,39655
-548992.955244,40176
-548992.947140,40707
-548992.937950,41309
-548992.931218,41750
-548992.923232,42274
-548992.915276,42795
-548992.902915,43605
-548992.895304,44104
-548992.887291,44629
-548992.879305,45152
-548992.871254,45680
-548992.863330,46199
-548992.854354,46788
-548992.847295,47250
-548992.839332,47772
-548992.831341,48296
-548992.819310,49084
-548992.811273,49611
-548992.803315,50132
-548992.795304,50657
-548992.787293,51182
-548992.779312,51705
-548992.771294,52231
-548992.763261,52757
-548992.755299,53279
-548992.747254,53806
-548992.735224,54595
-548992.726278,55181
-548992.719322,55637
-548992.711320,56161
-548992.703331,56685
-548992.695271,57213
-548992.683689,57972
-548992.677026,58409
-548992.671355,58780
-548992.663321,59307
-548992.651280,60096
-548992.643210,60625
-548992.635265,61146
-548992.627263,61670
-548992.619251,62195
-548992.610977,62737
-548992.603237,63245
-548992.595153,63774
-548992.587229,64294
-548992.579121,64825
-548992.567300,65600
-548992.559319,66123
-548992.550205,66720
-548992.543205,67179
-548992.535332,67695
-548992.527231,68226
-548992.519295,68746
-548992.511327,69268
-548992.503326,69792
-548992.495325,70317
-548992.483256,71107
-548992.475173,71637
-548992.467272,72155
-548992.459233,72682
-548992.451228,73206
-548992.443275,73728
-548992.435316,74249
-548992.427250,74778
-548992.418548,75348
-548992.411280,75824
-548992.399296,76610
-548992.391313,77133
-548992.383413,77651
-548992.375304,78182
-548992.367248,78710
-548992.359305,79231
-548992.351267,79757
-548992.343227,80284
-548992.335333,80802
-548992.327318,81327
-548992.315317,82113
-548992.307293,82639
-548992.299210,83169
-548992.291186,83695
-548992.282109,84290
-548992.275255,84739
-548992.267225,85265
-548992.259215,85790
-548992.251138,86319
-548992.242843,86863
-548992.231198,87626
-548992.223123,88155
-548992.215258,88671
-548992.207285,89193
-548992.199250,89720
-548992.191265,90243
-548992.183347,90762
-548992.175293,91290
-548992.167284,91815
-548992.159312,92337
-548992.147284,93125
-548992.139262,93651
-548992.131309,94172
-548992.123213,94703
-548992.115128,95233
-548992.106122,95823
-548992.099228,96275
-548992.091082,96809
-548992.083290,97319
-548992.075240,97847
-548992.063181,98637
-548992.055243,99157
-548992.047291,99678
-548992.039304,100202
-548992.031298,100727
-548992.023243,101254
-548992.015293,101775
-548992.007202,102306
-548991.999331,102822
-548991.991250,103351
-548991.979258,104137
-548991.971303,104658
-548991.963287,105184
-548991.955192,105714
-548991.947271,106233
-548991.939224,106761
-548991.931230,107285
-548991.923259,107807
-548991.915280,108330
-548991.907221,108858
-548991.895202,109646
-548991.887278,110165
-548991.879311,110687
-548991.871266,111214
-548991.862705,111775
-548991.853503,112378
-548991.847275,112787
-548991.839289,113310
-548991.831300,113833
-548991.823277,114359
-548991.811249,115147
-548991.803296,115669
-548991.795280,116194
-548991.787244,116721
-548991.779314,117240
-548991.771244,117769
-548991.763294,118290
-548991.755248,118818
-548991.747296,119339
-548991.739289,119863
-548991.727193,120656
-548991.718515,121225
-548991.711275,121699
-548991.703257,122225
-548991.695180,122754
-548991.687304,123270
-548991.679262,123797
-548991.671265,124321
-548991.663292,124844
-548991.655192,125375
-548991.643279,126155
-548991.635268,126680
-548991.627238,127207
-548991.619242,127731
-548991.611258,128254
-548991.603264,128778
-548991.595265,129302
-548991.587243,129828
-548991.579175,130356
-548991.571266,130875
-548991.559292,131659
-548991.551309,132183
-548991.543273,132709
-548991.535238,133236
-548991.527210,133762
-548991.519312,134280
-548991.511307,134804
-548991.503312,135328
-548991.495302,135853
-548991.487309,136377
-548991.475247,137167
-548991.467287,137689
-548991.459235,138217
-548991.451289,138737
-548991.443282,139262
-548991.435305,139785
-548991.427188,140317
-548991.419250,140837
-548991.411313,141357
-548991.403255,141885
-548991.391280,142670
-548991.383396,143187
-548991.375314,143716
-548991.367332,144240
-548991.359286,144767
-548991.351117,145302
-548991.343282,145816
-548991.335325,146337
-548991.327253,146866
-548991.318563,147436
-548991.307195,148181
-548991.299241,148702
-548991.291221,149228
-548991.283256,149749
-548991.274952,150294
-548991.267259,150798
-548991.259247,151323
-548991.251304,151843
-548991.243267,152370
-548991.235257,152895
-548991.223097,153692
-548991.215188,154210
-548991.201347,155117
-548991.196510,155434
-548991.188629,155951
-548991.183310,156299
-548991.175282,156826
-548991.167220,157354
-548991.159183,157881
-548991.151292,158398
-548991.139273,159185
-548991.131307,159707
-548991.123204,160239
-548991.115254,160760
-548991.107223,161286
-548991.099282,161806
-548991.091145,162339
-548991.083258,162856
-548991.075268,163380
-548991.067312,163901
-548991.055229,164693
-548991.047302,165213
-548991.039300,165737
-548991.031278,166263
-548991.023284,166787
-548991.015315,167309
-548991.007237,167838
-548990.999305,168358
-548990.991313,168882
-548990.983413,169400
-548990.971229,170198
-548990.963302,170718
-548990.955294,171242
-548990.947155,171776
-548990.939283,172292
-548990.931315,172814
-548990.923218,173345
-548990.915236,173868
-548990.907304,174388
-548990.899291,174913
-548990.887277,175700
-548990.879273,176225
-548990.871322,176746
-548990.863314,177270
-548990.855308,177795
-548990.847308,178319
-548990.839183,178852
-548990.831118,179380
-548990.823179,179901
-548990.761381,183951
-548990.754531,184399
-548990.747266,184876
-548990.739283,185399
-548990.731151,185932
-548990.719187,186716
-548990.711325,187231
-548990.703314,187756
-548990.695218,188287
-548990.687308,188805
-548990.679210,189336
-548990.671292,189855
-548990.663334,190376
-548990.655280,190904
-548990.647332,191425
-548990.635306,192213
-548990.627308,192737
-548990.619313,193261
-548990.611268,193788
-548990.603318,194309
-548990.595125,194846
-548990.587288,195360
-548990.579312,195882
-548990.571249,196411
-548990.563304,196932
-548990.551111,197731
-548990.543316,198241
-548990.535320,198765
-548990.527319,199290
-548990.519337,199813
-548990.511312,200339
-548990.503292,200864
-548990.495337,201386
-548990.487332,201910
-548990.479307,202436
-548990.467291,203224
-548990.459289,203748
-548990.451308,204271
-548990.443304,204796
-548990.435286,205321
-548990.427303,205844
-548990.419250,206372
-548990.411269,206895
-548990.403309,207417
-548990.395303,207941
-548990.383359,208724
-548990.375290,209253
-548990.367279,209778
-548990.359291,210302
-548990.351295,210826
-548990.343312,211349
-548990.335294,211874
-548990.327326,212396
-548990.319332,212920
-548990.311280,213448
-548990.299300,214233
-548990.291286,214758
-548990.283292,215282
-548990.275279,215807
-548990.267305,216330
-548990.259266,216857
-548990.251303,217379
-548990.243313,217902
-548990.235225,218432
-548990.227313,218951
-548990.215325,219736
-548990.207267,220264
-548990.199338,220784
-548990.191283,221312
-548990.183417,221827
-548990.175293,222360
-548990.167276,222885
-548990.159307,223407
-548990.151322,223931
-548990.143226,224461
-548990.131313,225242
-548990.123281,225768
-548990.115330,226290
-548990.107191,226823
-548990.099305,227340
-548990.091286,227865
-548990.083298,228389
-548990.075297,228913
-548990.067318,229436
-548990.059304,229961
-548990.047329,230746
-548990.039292,231273
-548990.031308,231796
-548990.023307,232320
-548990.015357,232841
-548990.007307,233369
-548989.999318,233892
-548989.991331,234416
-548989.983389,234936
-548989.975238,235470
-548989.963327,236251
-548989.955285,236778
-548989.947314,237300
-548989.939290,237826
-548989.931306,238350
-548989.923263,238877
-548989.915226,239403
-548989.907276,239924
-548989.899319,240446
-548989.891234,240976
-548989.879209,241764
-548989.871337,242280
-548989.863279,242808
-548989.855313,243330
-548989.847307,243854
-548989.839316,244378
-548989.831334,244901
-548989.823247,245431
-548989.815346,245949
-548989.807306,246476
-548989.795232,247267
-548989.787307,247787
-548989.779273,248313
-548989.771282,248837
-548989.763290,249360
-548989.755205,249890
-548989.747326,250407
-548989.739088,250947
-548989.731316,251456
-548989.723246,251985
-548989.711295,252768
-548989.703300,253292
-548989.695295,253817
-548989.687310,254340
-548989.679303,254865
-548989.671314,255388
-548989.663280,255915
-548989.655303,256437
-548989.647248,256965
-548989.639297,257486
-548989.627313,258272
-548989.619269,258799
-548989.611326,259319
-548989.603282,259847
-548989.595311,260369
-548989.587298,260894
-548989.579281,261420
-548989.571313,261942
-548989.563286,262468
-548989.555288,262992
-548989.543334,263775
-548989.535299,264302
-548989.527336,264824
-548989.519317,265349
-548989.511318,265873
-548989.503335,266397
-548989.495306,266923
-548989.487328,267446
-548989.479332,267970
-548989.471344,268493
-548989.459308,269282
-548989.451300,269807
-548989.443306,270331
-548989.435307,270855
-548989.427304,271379
-548989.419308,271903
-548989.411253,272431
-548989.403314,272951
-548989.395309,273476
-548989.387270,274003
-548989.375321,274786
-548989.367266,275314
-548989.359345,275833
-548989.351290,276361
-548989.343326,276883
-548989.335205,277415
-548989.327318,277932
-548989.319319,278456
-548989.311323,278980
-548989.303324,279504
-548989.291178,280300
-548989.283282,280818
-548989.275279,281342
-548989.267286,281866
-548989.259231,282394
-548989.251298,282914
-548989.243290,283439
-548989.235306,283962
-548989.227282,284488
-548989.219285,285012
-548989.207296,285798
-548989.199271,286323
-548989.191281,286847
-548989.183271,287372
-548989.175293,287895
-548989.167320,288417
-548989.159347,288940
-548989.151321,289466
-548989.143336,289989
-548989.135302,290516
-548989.123281,291303
-548989.115265,291829
-548989.107301,292351
-548989.099306,292875
-548989.091237,293403
-548989.083295,293924
-548989.075247,294451
-548989.067292,294973
-548989.059306,295496
-548989.051300,296021
-548989.039294,296808
-548989.031289,297332
-548989.023235,297860
-548989.015315,298379
-548989.007311,298904
-548988.999350,299425
-548988.991276,299954
-548988.983431,300469
-548988.975328,301000
-548988.967328,301524
-548988.955300,302312
-548988.947276,302838
-548988.939280,303362
-548988.931306,303885
-548988.923215,304415
-548988.915296,304934
-548988.907199,305464
-548988.899318,305981
-548988.891160,306516
-548988.883298,307031
-548988.871278,307818
-548988.863224,308346
-548988.855303,308865
-548988.847322,309388
-548988.839082,309928
-548988.831335,310436
-548988.822871,310991
-548988.815325,311485
-548988.807292,312012
-548988.799331,312534
-548988.787302,313322
-548988.779304,313846
-548988.771313,314370
-548988.763318,314894
-548988.755229,315424
-548988.747293,315944
-548988.739265,316470
-548988.731292,316992
-548988.723111,317529
-548988.715269,318043
-548988.703279,318828
-548988.695293,319352
-548988.687207,319882
-548988.679204,320406
-548988.633872,323377
-548988.622236,324139
-548988.616750,324499
-548988.607127,325130
-548988.596805,325806
-548988.587418,326421
-548988.577898,327045
-548988.569846,327573
-548988.559960,328221
-548988.551812,328755
-548988.542084,329392
-548988.533922,329927
-548988.524376,330553
-548988.516113,331094
-548988.506955,331694
-548988.499285,332197
-548988.490002,332805
-548988.482765,333280
-548988.473192,333907
-548988.467494,334280
-548988.460387,334746
-548988.451036,335359
-548988.443136,335877
-548988.432584,336568
-548988.424295,337112
-548988.412869,337860
-548988.403407,338480
-548988.398298,338815
-548988.387391,339530
-548988.378831,340091
-548988.367287,340848
-548988.359293,341371
-548988.350114,341973
-548988.341613,342530
-548988.331350,343203
-548988.322754,343766
-548988.312530,344436
-548988.307230,344783
-548988.298623,345347
-548988.288931,345983
-548988.280424,346540
-548988.270395,347197
-548988.261061,347809
-548988.255135,348197
-548988.245188,348849
-548988.235923,349456
-548988.226149,350097
-548988.217096,350690
-548988.207600,351313
-548988.199312,351856
-548988.188901,352538
-548988.183250,352908
-548988.172293,353626
-548988.163876,354178
-548988.154125,354817
-548988.144970,355417
-548988.134213,356122
-548988.124484,356760
-548988.114631,357405
-548988.106525,357937
-548988.097329,358539
-548988.088962,359088
-548988.078582,359768
-548988.069860,360339
-548988.060054,360982
-548988.051565,361538
-548988.041725,362183
-548988.031288,362867
-548988.020363,363583
-548988.011702,364151
-548988.001995,364787
-548987.993082,365371
-548987.982813,366044
-548987.975308,366536
-548987.967312,367060
-548987.959266,367587
-548987.947278,368373
-548987.939295,368896
-548987.931291,369421
-548987.923179,369952
-548987.915289,370469
-548987.907208,370999
-548987.899297,371517
-548987.891275,372043
-548987.883314,372565
-548987.875280,373091
-548987.863265,373879
-548987.855296,374401
-548987.847332,374923
-548987.839311,375448
-548987.831290,375974
-548987.823254,376501
-548987.815341,377019
-548987.807330,377544
-548987.799334,378068
-548987.791257,378598
-548987.779283,379382
-548987.771243,379909
-548987.763285,380431
-548987.755263,380957
-548987.747298,381479
-548987.739239,382007
-548987.731297,382527
-548987.723234,383056
-548987.715303,383575
-548987.707190,384107
-548987.695290,384887
-548987.687310,385410
-548987.679345,385932
-548987.671308,386459
-548987.663309,386983
-548987.655278,387509
-548987.647319,388031
-548987.639331,388554
-548987.631285,389081
-548987.623239,389609
-548987.611307,390391
-548987.603245,390919
-548987.595306,391439
-548987.587260,391967
-548987.579320,392487
-548987.571275,393014
-548987.563183,393544
-548987.555294,394061
-548987.547230,394590
-548987.539306,395109
-548987.527330,395894
-548987.518195,396493
-548987.511335,396942
-548987.503281,397470
-548987.495354,397990
-548987.487317,398516
-548987.479316,399041
-548987.471330,399564
-548987.463297,400091
-548987.454199,400687
-548987.443266,401403
-548987.433016,402075
-548987.422850,402741
-548987.417833,403070
-548987.408948,403652
-548987.398900,404311
-548987.394039,404629
-548987.385616,405181
-548987.375320,405856
-548987.365944,406471
-548987.355717,407141
-548987.347261,407695
-548987.337315,408347
-548987.328647,408915
-548987.318442,409584
-548987.310211,410123
-548987.299883,410800
-548987.291798,411330
-548987.282297,411952
-548987.272896,412568
-548987.264011,413151
-548987.256069,413671
-548987.248319,414179
-548987.239059,414786
-548987.230851,415324
-548987.221324,415948
-548987.213290,416475
-548987.204148,417074
-548987.196002,417608
-548987.186747,418214
-548987.178751,418738
-548987.169430,419349
-548987.160968,419904
-548987.149993,420623
-548987.141943,421150
-548987.131638,421826
-548987.122663,422414
-548987.112753,423063
-548987.104121,423629
-548987.094444,424263
-548987.086368,424793
-548987.076626,425431
-548987.068243,425980
-548987.058361,426628
-548987.049683,427197
-548987.040472,427800
-548987.031538,428386
-548987.021267,429059
-548987.012545,429631
-548987.002862,430265
-548986.994081,430841
-548986.989013,431173
-548986.983022,431565
-548986.975329,432069
-548986.965277,432728
-548986.956917,433276
-548986.945847,434002
-548986.936216,434633
-548986.926903,435243
-548986.917326,435871
-548986.912456,436190
-548986.905060,436675
-548986.896575,437231
-548986.886781,437872
-548986.878516,438414
-548986.868828,439049
-548986.860210,439614
-548986.849987,440284
-548986.841452,440843
-548986.830395,441568
-548986.823085,442047
-548986.815309,442556
-548986.807334,443079
-548986.799049,443622
-548986.789937,444219
-548986.780977,444806
-548986.769659,445548
-548986.759770,446196
-548986.748329,446946
-548986.738188,447611
-548986.723895,448547
-548986.714606,449156
-548986.703299,449897
-548986.697575,450272
-548986.687130,450957
-548986.677298,451601
-548986.667692,452230
-548986.658650,452823
-548986.648813,453468
-548986.640079,454040
-548986.634261,454421
-548986.622217,455211
-548986.613001,455815
-548986.601779,456550
-548986.592519,457157
-548986.584387,457690
-548986.576472,458209
-548986.566687,458850
-548986.558477,459388
-548986.548929,460014
-548986.539250,460648
-548986.529366,461296
-548986.519294,461956
-548986.511310,462479
-548986.503187,463011
-548986.495332,463526
-548986.484454,464239
-548986.478883,464604
-548986.471318,465100
-548986.463318,465624
-548986.455293,466150
-548986.447307,466673
-548986.435265,467463
-548986.427292,467985
-548986.419279,468510
-548986.411320,469032
-548986.402566,469606
-548986.395010,470101
-548986.386336,470669
-548986.379267,471132
-548986.371276,471656
-548986.362476,472233
-548986.351284,472966
-548986.342399,473549
-548986.335286,474015
-548986.327327,474536
-548986.319286,475063
-548986.311347,475584
-548986.303287,476112
-548986.295341,476633
-548986.287262,477162
-548986.279283,477685
-548986.267302,478470
-548986.259267,478997
-548986.250475,479573
-548986.242851,480072
-548986.233688,480673
-548986.226507,481144
-548986.218896,481642
-548986.209914,482231
-548986.202614,482709
-548986.195305,483188
-548986.183388,483969
-548986.175244,484503
-548986.166518,485075
-548986.159319,485547
-548986.151296,486072
-548986.142729,486634
-548986.135317,487120
-548986.125952,487733
-548986.117740,488272
-548986.111241,488698
-548986.099192,489487
-548986.091280,490006
-548986.082271,490596
-548986.074566,491101
-548986.065663,491684
-548986.057761,492202
-548986.050681,492666
-548986.042345,493213
-548986.035266,493677
-548986.027294,494199
-548986.015311,494984
-548986.007239,495513
-548985.997978,496120
-548985.991292,496558
-548985.983403,497075
-548985.953546,499032
-548985.947383,499436
-548985.939979,499921
-548985.931249,500493
-548985.922074,501095
-548985.915196,501545
-548985.907314,502062
-548985.899249,502590
-548985.891249,503115
-548985.882207,503707
-548985.874947,504183
-548985.866893,504711
-548985.857921,505299
-548985.847293,505995
-548985.838149,506595
-548985.830952,507066
-548985.823231,507572
-548985.813906,508183
-548985.806962,508638
-548985.799298,509141
-548985.791256,509668
-548985.783368,510185
-548985.774699,510753
-548985.763314,511499
-548985.753318,512154
-548985.747301,512548
-548985.739269,513075
-548985.730346,513659
-548985.722190,514194
-548985.715302,514645
-548985.707206,515176
-548985.699268,515696
-548985.691272,516220
-548985.679308,517004
-548985.671312,517528
-548985.662886,518080
-548985.655320,518576
-548985.646897,519128
-548985.639323,519625
-548985.631277,520152
-548985.622786,520708
-548985.615292,521200
-548985.607305,521723
-548985.595289,522510
-548985.587246,523038
-548985.579269,523560
-548985.571262,524085
-548985.563005,524626
-548985.555240,525135
-548985.547286,525656
-548985.539266,526182
-548985.531298,526704
-548985.523211,527234
-548985.511268,528017
-548985.503323,528537
-548985.495322,529062
-548985.487289,529588
-548985.475598,530354
-548985.470527,530687
-548985.458412,531481
-548985.453417,531808
-548985.447301,532209
-548985.439320,532732
-548985.427257,533522
-548985.419263,534046
-548985.411292,534569
-548985.403274,535094
-548985.395270,535619
-548985.387301,536141
-548985.379295,536666
-548985.371256,537192
-548985.363268,537716
-548985.355246,538242
-548985.343232,539029
-548985.335330,539547
-548985.327291,540074
-548985.319284,540598
-548985.311340,541119
-548985.303225,541651
-548985.295331,542168
-548985.287275,542696
-548985.279324,543217
-548985.271298,543743
-548985.259283,544531
-548985.251306,545053
-548985.243290,545579
-548985.235307,546102
-548985.227266,546629
-548985.219277,547152
-548985.211298,547675
-548985.203289,548200
-548985.195313,548723
-548985.187289,549249
-548985.175240,550038
-548985.167346,550556
-548985.159311,551082
-548985.151320,551606
-548985.143304,552131
-548985.135254,552659
-548985.127324,553179
-548985.119298,553704
-548985.111340,554226
-548985.103252,554756
-548985.091197,555546
-548985.083316,556063
-548985.075288,556589
-548985.067167,557121
-548985.059310,557636
-548985.051246,558164
-548985.043315,558684
-548985.035288,559210
-548985.027323,559732
-548985.019300,560258
-548985.007240,561048
-548984.999329,561567
-548984.991231,562097
-548984.983373,562612
-548984.975337,563139
-548984.967312,563665
-548984.955052,564468
-548984.944125,565184
-548984.932658,565936
-548984.923239,566553
-548984.911448,567326
-548984.902164,567934
-548984.892070,568596
-548984.883230,569175
-548984.873788,569794
-548984.865908,570310
-548984.856773,570909
-548984.848567,571447
-548984.839338,572052
-548984.831257,572581
-548984.820177,573307
-548984.812338,573821
-548984.802622,574458
-548984.794934,574962
-548984.784695,575633
