world_index,world_timestamp,surface_name,event_type
0,-549596.087081,Right,enter
0,-549596.087081,Assembly,enter
0,-549596.087081,Left,enter
303,-549581.498059,Screen,enter
324,-549580.4480849999,Right,exit
324,-549580.4480849999,Assembly,exit
324,-549580.4480849999,Left,exit
324,-549580.4480849999,Screen,exit
327,-549580.326758,Left,enter
329,-549580.254585,Right,enter
329,-549580.254585,Assembly,enter
345,-549579.521689,Right,exit
345,-549579.521689,Assembly,exit
345,-549579.521689,Left,exit
351,-549579.314052,Left,enter
351,-549579.314052,Screen,enter
352,-549579.2713139999,Assembly,enter
353,-549579.2269649999,Right,enter
357,-549579.0317709999,Screen,exit
359,-549578.93458,Right,exit
359,-549578.93458,Assembly,exit
359,-549578.93458,Left,exit
367,-549578.632795,Right,enter
367,-549578.632795,Assembly,enter
367,-549578.632795,Left,enter
375,-549578.259918,Right,exit
375,-549578.259918,Assembly,exit
375,-549578.259918,Left,exit
380,-549578.08578,Screen,enter
381,-549578.046625,Assembly,enter
381,-549578.046625,Left,enter
383,-549577.952934,Right,enter
395,-549577.3652659999,Right,exit
399,-549577.178826,Screen,exit
400,-549577.131146,Right,enter
400,-549577.131146,Right,exit
401,-549577.082154,Screen,enter
401,-549577.082154,Screen,exit
402,-549577.0344349999,Right,enter
402,-549577.0344349999,Right,exit
403,-549576.9612659999,Screen,enter
403,-549576.9612659999,Screen,exit
404,-549576.91305,Right,enter
404,-549576.91305,Right,exit
404,-549576.91305,Assembly,exit
405,-549576.870088,Left,exit
409,-549576.716269,Assembly,enter
409,-549576.716269,Left,enter
410,-549576.674412,Right,enter
431,-549575.743104,Screen,enter
431,-549575.743104,Screen,exit
433,-549575.6508109999,Screen,enter
435,-549575.558386,Screen,exit
437,-549575.463975,Right,exit
440,-549575.335487,Right,enter
484,-549573.296242,Right,exit
484,-549573.296242,Assembly,exit
484,-549573.296242,Left,exit
488,-549573.1334899999,Assembly,enter
488,-549573.1334899999,Left,enter
489,-549573.08804,Right,enter
489,-549573.08804,Screen,enter
502,-549572.4344479999,Screen,exit
505,-549572.2900429999,Screen,enter
528,-549571.24402,Right,exit
528,-549571.24402,Assembly,exit
529,-549571.192922,Screen,exit
530,-549571.1511479999,Left,exit
532,-549571.0788009999,Left,enter
535,-549570.963397,Right,enter
535,-549570.963397,Assembly,enter
577,-549569.0545539999,Right,exit
577,-549569.0545539999,Assembly,exit
578,-549569.014997,Left,exit
581,-549568.902911,Left,enter
582,-549568.8627149999,Assembly,enter
583,-549568.8204849999,Right,enter
584,-549568.771909,Screen,enter
590,-549568.47142,Screen,exit
594,-549568.2751839999,Right,exit
594,-549568.2751839999,Assembly,exit
594,-549568.2751839999,Left,exit
601,-549568.023874,Right,enter
601,-549568.023874,Assembly,enter
601,-549568.023874,Left,enter
627,-549566.8717499999,Right,exit
627,-549566.8717499999,Assembly,exit
627,-549566.8717499999,Left,exit
633,-549566.633494,Assembly,enter
633,-549566.633494,Left,enter
634,-549566.5853739999,Right,enter
634,-549566.5853739999,Screen,enter
642,-549566.129965,Right,exit
643,-549566.077069,Assembly,exit
643,-549566.077069,Left,exit
644,-549566.0270469999,Screen,exit
648,-549565.873327,Left,enter
649,-549565.8304959999,Right,enter
649,-549565.8304959999,Assembly,enter
680,-549564.356116,Right,exit
680,-549564.356116,Assembly,exit
680,-549564.356116,Left,exit
685,-549564.158192,Right,enter
685,-549564.158192,Assembly,enter
685,-549564.158192,Left,enter
693,-549563.768373,Screen,enter
693,-549563.768373,Screen,exit
706,-549563.134018,Right,exit
707,-549563.08531,Assembly,exit
707,-549563.08531,Left,exit
710,-549562.968809,Left,enter
711,-549562.931994,Right,enter
712,-549562.891813,Assembly,enter
822,-549557.8911829999,Right,exit
824,-549557.8089549999,Right,enter
859,-549556.126936,Right,exit
859,-549556.126936,Assembly,exit
859,-549556.126936,Left,exit
861,-549556.041769,Right,enter
861,-549556.041769,Left,enter
862,-549556.0027419999,Assembly,enter
877,-549555.2679219999,Screen,enter
883,-549554.9695369999,Screen,exit
904,-549553.9896849999,Screen,enter
905,-549553.9441839999,Screen,exit
961,-549551.359067,Right,exit
961,-549551.359067,Assembly,exit
961,-549551.359067,Left,exit
963,-549551.2748949999,Right,enter
964,-549551.2347589999,Assembly,enter
964,-549551.2347589999,Left,enter
1076,-549545.771752,Right,exit
1076,-549545.771752,Assembly,exit
1076,-549545.771752,Left,exit
