# timestamps [seconds],pts
347766.912274,4260
347766.924419,5056
347766.932307,5573
347766.940225,6092
347766.948229,6617
347766.956198,7139
347766.964223,7665
347766.972215,8189
347766.980076,8704
347766.988151,9233
347766.996060,9751
347767.008221,10548
347767.016181,11070
347767.024196,11595
347767.032186,12119
347767.040371,12655
347767.048239,13171
347767.056128,13688
347767.064084,14209
347767.072090,14734
347767.080116,15260
347767.092306,16059
347767.100232,16578
347767.108187,17100
347767.116190,17624
347767.124196,18149
347767.132236,18676
347767.140170,19196
347767.148209,19722
347767.156216,20247
347767.164225,20772
347767.176155,21554
347767.184178,22080
347767.192109,22599
347767.200194,23129
347767.208176,23652
347767.216191,24178
347767.224176,24701
347767.232269,25231
347767.240186,25750
347767.248303,26282
347767.260128,27057
347767.268077,27578
347767.276235,28113
347767.284318,28642
347767.292286,29165
347767.300378,29695
347767.308230,30209
347767.316288,30738
347767.324334,31265
347767.332340,31790
347767.344295,32573
347767.352220,33092
347767.360161,33613
347767.368280,34145
347767.376226,34666
347767.384208,35189
347767.392041,35702
347767.400168,36235
347767.408179,36760
347767.416216,37286
347767.428207,38072
347767.436232,38598
347767.444173,39118
347767.452226,39646
347767.460045,40159
347767.468032,40682
347767.476085,41210
347767.484278,41747
347767.492294,42272
347767.500237,42793
347767.512203,43577
347767.520162,44098
347767.528183,44624
347767.536245,45152
347767.544249,45677
347767.552204,46198
347767.560127,46718
347767.568100,47240
347767.576096,47764
347767.584293,48301
347767.596095,49075
347767.604185,49605
347767.612232,50132
347767.620261,50658
347767.628204,51179
347767.636206,51703
347767.644365,52238
347767.652313,52759
347767.660066,53267
347767.668039,53790
347767.680219,54588
347767.688068,55102
347767.696279,55640
347767.704318,56167
347767.712233,56686
347767.720192,57207
347767.728192,57732
347767.736288,58262
347767.744253,58784
347767.752209,59306
347767.764398,60104
347767.772393,60628
347767.780152,61137
347767.788196,61664
347767.796154,62186
347767.804401,62726
347767.812271,63242
347767.820263,63766
347767.828230,64288
347767.836218,64811
347767.848400,65609
347767.856069,66112
347767.864191,66644
347767.872097,67162
347767.880185,67693
347767.888115,68212
347767.896319,68750
347767.904210,69267
347767.912203,69791
347767.920205,70315
347767.932453,71118
347767.940229,71628
347767.948390,72162
347767.956194,72674
347767.964242,73201
347767.972321,73731
347767.980163,74245
347767.988281,74777
347767.996168,75293
347768.004303,75827
347768.016243,76609
347768.024207,77131
347768.032208,77655
347768.040232,78181
347768.048297,78710
347768.056078,79220
347768.064762,79789
347768.072074,80268
347768.080197,80800
347768.088164,81322
347768.100697,82144
347768.108349,82645
347768.117135,83221
347768.124319,83692
347768.132310,84216
347768.140312,84740
347768.148309,85264
347768.156252,85785
347768.166365,86447
347768.176614,87119
347768.185094,87675
347768.192672,88171
347768.200736,88700
347768.211285,89391
347768.220690,90008
347768.230677,90662
347768.243127,91478
347768.254412,92217
347768.265045,92914
347768.277909,93757
347768.288259,94436
347768.293801,94799
347768.300530,95240
347768.308303,95749
347768.316264,96271
347768.324212,96792
347768.332301,97322
347768.340260,97844
347768.352261,98630
347768.360098,99144
347768.368084,99667
347768.376103,100193
347768.384184,100722
347768.392030,101236
347768.400173,101770
347768.408231,102298
347768.416408,102834
347768.424197,103344
347768.436263,104135
347768.447794,104891
347768.452190,105179
347768.460038,105693
347768.468054,106219
347768.476099,106746
347768.484221,107278
347768.492207,107801
347768.500264,108329
347768.508249,108853
347768.520234,109638
347768.528187,110159
347768.536295,110691
347768.544340,111218
347768.552218,111734
347768.560097,112251
347768.568076,112773
347768.576091,113299
347768.584181,113829
347768.592063,114345
347768.604415,115155
347768.612323,115673
347768.620241,116192
347768.628309,116721
347768.636243,117241
347768.644219,117763
347768.652177,118285
347768.660061,118802
347768.668064,119326
347768.676068,119851
347768.688138,120642
347768.696180,121169
347768.704186,121693
347768.712264,122223
347768.720207,122743
347768.728242,123270
347768.736200,123791
347768.744213,124317
347768.752203,124840
347768.760060,125355
347768.772220,126152
347768.780091,126668
347768.788191,127199
347768.796069,127715
347768.804242,128251
347768.812289,128778
347768.820176,129295
347768.828169,129819
347768.836239,130348
347768.844208,130870
347768.856094,131649
347768.864221,132181
347768.872060,132695
347768.880161,133226
347768.888064,133744
347768.896208,134278
347768.904190,134801
347768.912218,135327
347768.920218,135851
347768.928307,136381
347768.940263,137165
347768.948235,137687
347768.956241,138212
347768.964213,138734
347768.972207,139258
347768.980173,139780
347768.988219,140308
347768.996069,140822
347769.004232,141357
347769.012224,141881
347769.024151,142662
347769.032225,143191
347769.040211,143715
347769.048294,144245
347769.056075,144754
347769.064116,145281
347769.072054,145802
347769.080114,146330
347769.088054,146850
347769.096160,147381
347769.108400,148184
347769.117067,148752
347769.124318,149227
347769.132252,149747
347769.140215,150269
347769.148276,150797
347769.156212,151317
347769.164289,151846
347769.172184,152364
347769.180192,152888
347769.192080,153668
347769.200205,154200
347769.208222,154725
347769.216219,155250
347769.224176,155771
347769.232182,156296
347769.240215,156822
347769.248243,157348
347769.256186,157869
347769.264180,158393
347769.276162,159178
347769.284314,159712
347769.292317,160237
347769.300366,160764
347769.308298,161284
347769.316233,161804
347769.324230,162328
347769.332328,162859
347769.340254,163378
347769.348245,163902
347769.360121,164680
347769.368194,165209
347769.376067,165725
347769.384243,166261
347769.392136,166778
347769.400192,167306
347769.408239,167834
347769.416193,168355
347769.424292,168886
347769.432194,169403
347769.444215,170191
347769.452264,170719
347769.460107,171233
347769.468058,171754
347769.476093,172280
347769.484290,172818
347769.492209,173337
347769.500227,173862
347769.508260,174388
347769.516277,174914
347769.528249,175698
347769.536273,176224
347769.544307,176751
347769.552173,177266
347769.560079,177784
347769.568113,178311
347769.576077,178833
347769.584232,179367
347769.592166,179887
347769.600179,180412
347769.612285,181206
347769.620216,181725
347769.628248,182252
347769.636210,182774
347769.644214,183298
347769.652265,183826
347769.660171,184344
347769.668091,184863
347769.679652,185621
347769.685109,185978
347769.696213,186706
347769.704223,187231
347769.713392,187832
347769.721460,188360
347769.731978,189050
347769.739823,189564
347769.747932,190095
347769.757139,190699
347769.766795,191332
347769.774953,191866
347769.783524,192428
347769.793543,193084
347769.802526,193673
347769.811642,194271
347769.821988,194949
347769.832305,195625
347769.841374,196219
347769.851491,196882
347769.859044,197377
347769.867739,197947
347769.877985,198618
347769.885503,199111
347769.895353,199757
347769.903356,200281
347769.913271,200931
347769.922113,201510
347769.932241,202174
347769.940729,202730
347769.948297,203226
347769.956221,203746
347769.965398,204347
347769.974156,204921
347769.983842,205556
347769.994334,206243
347770.002344,206768
347770.010762,207320
347770.020337,207947
347770.032254,208728
347770.040542,209272
347770.051117,209965
347770.059398,210507
347770.069761,211186
347770.078929,211787
347770.087092,212322
347770.094774,212826
