# timestamps [seconds],pts
-549487.327924,3801
-549487.317023,4515
-549487.310084,4970
-549487.303931,5373
-549487.295752,5909
-549487.287938,6422
-549487.279690,6962
-549487.271735,7483
-549487.259835,8263
-549487.251915,8782
-549487.243924,9306
-549487.235885,9833
-549487.227875,10358
-549487.219872,10882
-549487.211870,11407
-549487.203874,11931
-549487.194042,12575
-549487.186923,13042
-549487.175926,13762
-549487.167901,14288
-549487.159931,14810
-549487.151944,15334
-549487.143905,15861
-549487.135430,16416
-549487.127825,16915
-549487.119840,17438
-549487.111891,17959
-549487.103875,18484
-549487.091885,19270
-549487.083894,19794
-549487.075900,20317
-549487.067921,20840
-549487.059860,21369
-549487.051928,21888
-549487.043894,22415
-549487.035911,22938
-549487.027922,23462
-549487.019877,23989
-549487.007940,24771
-549486.999907,25298
-549486.991948,25819
-549486.984032,26338
-549486.975940,26868
-549486.967749,27405
-549486.955866,28184
-549486.948669,28656
-549486.943955,28964
-549486.935939,29490
-549486.923899,30279
-549486.915910,30802
-549486.906968,31388
-549486.899906,31851
-549486.891937,32373
-549486.883905,32900
-549486.875934,33422
-549486.867933,33947
-549486.859929,34471
-549486.851800,35004
-549486.839849,35787
-549486.831942,36305
-549486.823930,36830
-549486.815469,37385
-549486.807874,37883
-549486.799896,38405
-549486.791863,38932
-549486.783958,39450
-549486.775903,39978
-549486.767841,40506
-549486.755763,41298
-549486.747916,41812
-549486.739877,42339
-549486.731924,42860
-549486.723843,43389
-549486.715835,43914
-549486.707839,44438
-549486.699893,44959
-549486.691868,45485
-549486.683536,46031
-549486.671932,46791
-549486.663870,47320
-549486.655715,47854
-549486.647932,48364
-549486.639185,48938
-549486.631863,49417
-549486.622785,50012
-549486.615918,50462
-549486.607958,50984
-549486.599885,51513
-549486.587895,52299
-549486.579887,52824
-549486.571773,53355
-549486.563830,53876
-549486.555808,54402
-549486.547840,54924
-549486.539865,55446
-549486.531840,55972
-549486.523862,56495
-549486.515910,57016
-549486.503948,57800
-549486.495896,58328
-549486.487829,58857
-549486.475920,59637
-549486.469187,60078
-549486.463924,60423
-549486.455887,60950
-549486.447904,61473
-549486.439894,61998
-549486.427921,62783
-549486.419843,63312
-549486.411934,63830
-549486.403865,64359
-549486.395922,64880
-549486.387892,65406
-549486.379894,65930
-549486.371698,66467
-549486.363916,66977
-549486.355853,67506
-549486.347921,68026
-549486.335926,68812
-549486.327884,69339
-549486.319936,69860
-549486.311924,70385
-549486.303907,70910
-549486.295898,71435
-549486.287923,71957
-549486.279910,72483
-549486.271940,73005
-549486.263811,73538
-549486.251804,74325
-549486.243840,74846
-549486.235613,75386
-549486.227849,75894
-549486.219749,76425
-549486.211823,76945
-549486.203621,77482
-549486.195846,77992
-549486.187844,78516
-549486.179850,79040
-549486.167762,79832
-549486.159854,80350
-549486.147161,81182
-549486.135252,81963
-549486.123024,82764
-549486.113048,83418
-549486.099938,84277
-549486.089795,84942
-549486.078424,85687
-549486.069386,86279
-549486.058355,87002
-549486.049207,87602
-549486.039488,88239
-549486.031133,88786
-549486.020881,89458
-549486.012611,90000
-549486.001032,90759
-549485.992663,91307
-549485.981913,92012
-549485.973650,92553
-549485.963582,93213
-549485.958124,93571
-549485.950988,94039
-549485.940506,94725
-549485.932707,95237
-549485.922838,95883
-549485.914471,96432
-549485.904978,97054
-549485.896723,97595
-549485.883783,98443
-549485.875801,98966
-549485.867894,99484
-549485.859917,100007
-549485.851910,100532
-549485.843883,101058
-549485.831929,101841
-549485.823843,102371
-549485.815934,102889
-549485.807944,103413
-549485.799851,103943
-549485.791914,104463
-549485.784037,104980
-549485.775922,105511
-549485.767925,106036
-549485.759941,106559
-549485.747828,107353
-549485.739666,107888
-549485.731896,108397
-549485.723793,108928
-549485.715744,109455
-549485.707913,109968
-549485.699820,110499
-549485.691915,111017
-549485.683875,111544
-549485.675906,112066
-549485.663516,112878
-549485.655898,113377
-549485.647906,113901
-549485.639955,114422
-549485.631898,114950
-549485.623786,115482
-549485.615845,116002
-549485.607943,116520
-549485.599712,117059
-549485.591856,117574
-549485.579750,118368
-549485.571814,118888
-549485.563734,119417
-549485.555867,119933
-549485.547830,120459
-549485.539842,120983
-549485.531862,121506
-549485.523852,122031
-549485.515878,122553
-549485.507903,123076
-549485.495877,123864
-549485.487897,124387
-549485.479930,124909
-549485.471911,125435
-549485.463914,125959
-549485.455908,126484
-549485.447920,127007
-549485.439932,127531
-549485.431944,128054
-549485.423685,128595
-549485.411896,129368
-549485.403912,129891
-549485.395892,130417
-549485.387872,130942
-549485.379835,131469
-549485.371865,131991
-549485.363694,132527
-549485.355903,133037
-549485.347815,133567
-549485.339902,134086
-549485.327896,134873
-549485.319909,135396
-549485.311905,135921
-549485.303936,136443
-549485.295735,136981
-549485.287881,137495
-549485.279895,138019
-549485.271893,138543
-549485.263886,139068
-549485.255916,139590
-549485.243532,140402
-549485.235820,140907
-549485.227823,141431
-549485.219737,141961
-549485.211679,142489
-549485.203819,143004
-549485.195882,143524
-549485.187863,144050
-549485.179883,144573
-549485.171686,145110
-549485.149778,146546
-549485.142980,146991
-549485.135760,147464
-549485.127885,147981
-549485.118640,148586
-549485.111168,149076
-549485.103900,149552
-549485.095923,150075
-549485.087873,150603
-549485.075798,151394
-549485.067895,151912
-549485.059895,152436
-549485.051808,152966
-549485.043913,153484
-549485.035851,154012
-549485.027927,154531
-549485.019902,155057
-549485.011872,155583
-549485.003827,156111
-549484.991917,156891
-549484.983950,157413
-549484.975942,157938
-549484.967923,158464
-549484.959922,158988
-549484.951853,159517
-549484.943916,160037
-549484.935897,160563
-549484.927907,161086
-549484.919844,161615
-549484.907894,162398
-549484.899892,162922
-549484.891909,163445
-549484.883819,163975
-549484.875911,164494
-549484.867895,165019
-549484.859868,165545
-549484.851835,166072
-549484.843918,166590
-549484.835871,167118
-549484.823815,167908
-549484.815923,168425
-549484.807924,168949
-549484.795318,169775
-549484.789811,170136
-549484.783971,170519
-549484.775885,171049
-549484.767906,171572
-549484.754586,172445
-549484.743404,173178
-549484.736495,173630
-549484.731660,173947
-549484.723817,174461
-549484.715888,174981
-549484.707689,175518
-549484.699725,176040
-549484.691176,176600
-549484.683912,177076
-549484.675884,177602
-549484.667798,178132
-549484.655447,178942
-549484.646947,179499
-549484.639918,179960
-549484.631908,180484
-549484.623874,181011
-549484.615899,181534
-549484.607957,182054
-549484.599904,182582
-549484.591938,183104
-549484.583978,183626
-549484.571883,184418
