timestamp,x,y,duration,dispersion,size
1698316556542,408.5,364.1666666666667,168,0.019505583550717673,5
1698316561950,346.07142857142856,212.61904761904762,305,0.07355129048854064,7
1698316563862,399.7916666666667,30.347222222222204,479,0.0859124045255739,12
1698316563908,401.11111111111103,30.347222222222204,477,0.0859124045255739,12
1698316563952,403.74999999999994,27.708333333333314,475,0.04829574865479627,12
1698316563996,399.7916666666667,27.708333333333314,474,0.04829574865479627,12
1698316564040,398.47222222222223,26.38888888888887,474,0.04829574865479627,12
1698316564125,391.51515151515144,25.909090909090892,477,0.04829574865479627,11
1698316564168,392.95454545454544,25.909090909090892,479,0.04829574865479627,11
1698316564211,394.3939393939394,25.909090909090892,481,0.04469864186725812,11
1698316564255,391.51515151515144,25.909090909090892,482,0.04469864186725812,11
1698316564341,386.3333333333333,28.499999999999982,495,0.04469864186725812,10
1698316564385,386.3333333333333,28.499999999999982,497,0.04469864186725812,10
1698316564470,383.5185185185185,29.90740740740739,458,0.04469864186725812,9
1698316564514,383.5185185185185,29.90740740740739,459,0.04469864186725812,9
1698316564602,381.7592592592593,33.42592592592592,417,0.03628769412990299,9
1698316567377,263.07692307692315,228.97435897435892,498,0.06422689274733229,13
1698316567418,260.64102564102575,227.75641025641022,498,0.06422689274733229,13
1698316567463,260.6410256410257,226.5384615384615,492,0.06422689274733229,13
1698316567505,259.4230769230769,225.32051282051282,492,0.06422689274733229,13
1698316572374,608.8636363636365,57.57575757575756,486,0.09844615921263203,11
1698316572424,598.7878787878789,60.45454545454543,481,0.09844615921263203,11
1698316572468,581.5151515151515,64.77272727272725,481,0.09605386198933413,11
1698316572514,572.8787878787879,69.09090909090907,477,0.06924036644149734,11
1698316572688,546.25,83.12499999999999,477,0.0746907288217964,12
1698316572731,544.9305555555555,85.76388888888887,476,0.04734192633817488,12
1698316572774,539.6527777777779,87.08333333333331,477,0.04734192633817488,12
1698316572817,535.6944444444445,89.72222222222221,482,0.07735167604021809,12
1698316572860,542.2916666666667,95.0,491,0.08330841869027548,12
1698316572905,547.5694444444445,96.31944444444446,497,0.08330841869027548,12
1698316572991,551.2878787878788,103.63636363636364,465,0.08654468409363487,11
1698316574347,499.62962962962956,260.3703703703704,414,0.07405290045278053,9
1698316577725,411.66666666666663,182.08333333333331,487,0.04727931812320093,4
1698316577770,415.625,186.04166666666666,492,0.04727931812320093,4
1698316577817,419.58333333333337,190.0,496,0.029295645577939067,4
1698316578212,395.8333333333333,197.91666666666663,481,0.09622698347980083,6
1698316578262,385.2777777777778,200.55555555555551,477,0.09622698347980083,6
1698316578313,374.72222222222223,203.19444444444443,472,0.09622698347980083,6
1698316578600,364.1666666666666,198.63636363636363,465,0.03356403286369835,11
1698316578646,364.1666666666666,197.1969696969697,463,0.03356403286369835,11
1698316578693,364.1666666666666,195.75757575757572,459,0.03356403286369835,11
1698316578739,364.1666666666666,194.3181818181818,457,0.03356403286369835,11
1698316578785,364.1666666666666,191.4393939393939,456,0.06834576411562472,11
1698316578834,365.60606060606057,188.56060606060603,452,0.08468903396234223,11
1698316578880,368.125,182.08333333333334,499,0.08609616049557307,12
1698316578974,368.48484848484844,178.48484848484847,457,0.08609616049557307,11
1698316579021,368.125,174.16666666666666,500,0.08609616049557307,12
1698316579109,368.48484848484844,169.8484848484848,457,0.08609616049557307,11
1698316582985,23.749999999999964,233.54166666666663,123,0.07587743712548702,4
1698316584221,540.3125,73.22916666666666,493,0.0782338785322468,8
1698316587233,7.9166666666666545,277.08333333333337,180,0.058755822715721336,2
1698316587916,585.8333333333333,47.49999999999999,462,0.05807415956295091,12
1698316587957,585.8333333333333,47.49999999999999,464,0.05807415956295091,12
1698316587998,585.8333333333333,47.49999999999999,467,0.05807415956295091,12
1698316589629,375.6818181818182,34.54545454545453,468,0.09554902686221174,11
1698316593361,576.7857142857143,190.0,427,0.09718776714243628,7
1698316593402,549.6428571428571,190.0,473,0.09718776714243628,7
1698316593571,496.11111111111114,184.7222222222222,480,0.02835470417726986,6
1698316593656,477.6388888888889,182.08333333333334,483,0.0887833256003398,6
1698316594276,374.2424242424242,145.3787878787879,472,0.08837678614484823,11
1698316594321,372.80303030303025,142.50000000000003,476,0.08837678614484823,11
1698316596919,33.92857142857139,318.92857142857144,341,0.04694534826140455,7
1698316599517,424.86111111111114,207.15277777777774,484,0.061764977906052516,12
1698316599561,427.5,205.83333333333334,484,0.0,12
1698316599606,427.5,204.51388888888889,483,0.030499014431489266,12
1698316599651,427.5,203.19444444444443,482,0.030499014431489266,12
1698316599694,427.5,201.87499999999997,484,0.030499014431489266,12
1698316599737,428.8194444444444,200.55555555555551,486,0.04383155772563445,12
1698316599782,430.13888888888886,197.91666666666663,485,0.07438972800313559,12
1698316599825,431.45833333333326,195.27777777777774,488,0.07438972800313559,12
1698316599869,431.4583333333333,191.31944444444446,491,0.0940176919997805,12
1698316604407,683.4722222222223,133.26388888888889,464,0.0702990994264344,12
1698316604449,675.5555555555555,135.90277777777777,467,0.04537481689526519,12
1698316604490,662.3611111111111,133.26388888888889,472,0.05153616837944832,12
1698316604531,649.1666666666666,130.625,473,0.05153616837944832,12
1698316604573,629.375,130.625,476,0.09082411777900191,12
1698316604615,610.9027777777777,129.30555555555554,480,0.09082411777900191,12
1698316605139,531.1363636363636,61.89393939393938,476,0.06949144824573623,11
1698316605184,532.5757575757575,59.0151515151515,479,0.06949144824573623,11
1698316605280,536.75,60.16666666666665,482,0.07185551003549678,10
1698316605326,544.6666666666667,56.999999999999986,480,0.0694673288519022,10
