timestamp,left_x,left_y,right_x,right_y,left_validity,right_validity
1698316549474,nan,nan,nan,nan,0,0
1698316549546,nan,nan,nan,nan,0,0
1698316549599,nan,nan,nan,nan,0,0
1698316549644,nan,nan,nan,nan,0,0
1698316549690,nan,nan,nan,nan,0,0
1698316549733,nan,nan,nan,nan,0,0
1698316549778,nan,nan,nan,nan,0,0
1698316549819,nan,nan,nan,nan,0,0
1698316549862,nan,nan,nan,nan,0,0
1698316549903,nan,nan,nan,nan,0,0
1698316549948,nan,nan,nan,nan,0,0
1698316549993,nan,nan,nan,nan,0,0
1698316550042,nan,nan,nan,nan,0,0
1698316550089,nan,nan,nan,nan,0,0
1698316550137,nan,nan,nan,nan,0,0
1698316550183,nan,nan,nan,nan,0,0
1698316550227,nan,nan,nan,nan,0,0
1698316550270,nan,nan,nan,nan,0,0
1698316550316,nan,nan,nan,nan,0,0
1698316550362,nan,nan,nan,nan,0,0
1698316550408,nan,nan,nan,nan,0,0
1698316550461,nan,nan,nan,nan,0,0
1698316550510,nan,nan,nan,nan,0,0
1698316550556,nan,nan,nan,nan,0,0
1698316550599,nan,nan,nan,nan,0,0
1698316550644,nan,nan,nan,nan,0,0
1698316550688,nan,nan,nan,nan,0,0
1698316550731,nan,nan,nan,nan,0,0
1698316550775,nan,nan,nan,nan,0,0
1698316550825,nan,nan,nan,nan,0,0
1698316550870,nan,nan,nan,nan,0,0
1698316550914,nan,nan,nan,nan,0,0
1698316550961,nan,nan,nan,nan,0,0
1698316551013,nan,nan,nan,nan,0,0
1698316551068,nan,nan,nan,nan,0,0
1698316551118,nan,nan,nan,nan,0,0
1698316551166,nan,nan,nan,nan,0,0
1698316551212,nan,nan,nan,nan,0,0
1698316551258,nan,nan,nan,nan,0,0
1698316551304,0.0,0.8333333333333334,0.0,0.8333333333333334,0.8052355051040649,0.8052355051040649
1698316551351,0.0,0.8333333333333334,0.0,0.8333333333333334,0.8810651898384094,0.8810651898384094
1698316551394,nan,nan,nan,nan,0,0
1698316551436,nan,nan,nan,nan,0,0
1698316551481,0.0,0.7083333333333334,0.0,0.7083333333333334,0.8271100521087646,0.8271100521087646
1698316551527,0.0625,0.5416666666666666,0.0625,0.5416666666666666,0.5532430903732867,0.5532430903732867
1698316551572,nan,nan,nan,nan,0,0
1698316551615,nan,nan,nan,nan,0,0
1698316551666,nan,nan,nan,nan,0,0
1698316551709,0.041666666666666664,0.8333333333333334,0.041666666666666664,0.8333333333333334,0.99,0.99
1698316551753,0.020833333333333332,0.7916666666666666,0.020833333333333332,0.7916666666666666,0.8959787487983704,0.8959787487983704
1698316551799,0.0,0.75,0.0,0.75,0.8122174143791199,0.8122174143791199
1698316551848,nan,nan,nan,nan,0,0
1698316551895,nan,nan,nan,nan,0,0
1698316551944,0.0,0.5833333333333334,0.0,0.5833333333333334,0.7994019389152527,0.7994019389152527
1698316551987,0.041666666666666664,0.625,0.041666666666666664,0.625,1.0,1.0
1698316552036,0.0625,0.6666666666666666,0.0625,0.6666666666666666,0.8636611700057983,0.8636611700057983
1698316552081,0.041666666666666664,0.625,0.041666666666666664,0.625,0.9176048636436462,0.9176048636436462
1698316552125,0.041666666666666664,0.625,0.041666666666666664,0.625,0.9086199402809144,0.9086199402809144
1698316552172,0.0625,0.5833333333333334,0.0625,0.5833333333333334,0.9733253121376038,0.9733253121376038
1698316552218,0.0625,0.5833333333333334,0.0625,0.5833333333333334,0.8894868493080139,0.8894868493080139
1698316552263,0.0625,0.5833333333333334,0.0625,0.5833333333333334,0.8712026476860046,0.8712026476860046
1698316552308,0.0625,0.5833333333333334,0.0625,0.5833333333333334,0.9444233179092408,0.9444233179092408
1698316552352,0.041666666666666664,0.5416666666666666,0.041666666666666664,0.5416666666666666,0.7873970866203308,0.7873970866203308
1698316552396,0.041666666666666664,0.5416666666666666,0.041666666666666664,0.5416666666666666,0.8497922420501709,0.8497922420501709
1698316552438,0.041666666666666664,0.5416666666666666,0.041666666666666664,0.5416666666666666,0.8452836275100708,0.8452836275100708
1698316552480,0.0625,0.5416666666666666,0.0625,0.5416666666666666,0.8563603162765503,0.8563603162765503
1698316552524,0.0625,0.5,0.0625,0.5,0.8116545081138611,0.8116545081138611
1698316552571,0.041666666666666664,0.5,0.041666666666666664,0.5,0.904577374458313,0.904577374458313
1698316552616,0.041666666666666664,0.5,0.041666666666666664,0.5,0.7828930616378784,0.7828930616378784
1698316552660,0.041666666666666664,0.4583333333333333,0.041666666666666664,0.4583333333333333,0.7358021140098572,0.7358021140098572
1698316552704,0.041666666666666664,0.4583333333333333,0.041666666666666664,0.4583333333333333,0.8125824928283691,0.8125824928283691
1698316552748,0.10416666666666667,0.4583333333333333,0.10416666666666667,0.4583333333333333,0.4551752213264955,0.4551752213264955
1698316552791,0.020833333333333332,0.5,0.020833333333333332,0.5,0.8799071311950684,0.8799071311950684
1698316552834,0.020833333333333332,0.4583333333333333,0.020833333333333332,0.4583333333333333,0.8204328417778015,0.8204328417778015
1698316552878,0.041666666666666664,0.5,0.041666666666666664,0.5,0.7957133054733276,0.7957133054733276
1698316552924,0.020833333333333332,0.5,0.020833333333333332,0.5,0.9056304693222046,0.9056304693222046
1698316552970,0.020833333333333332,0.5,0.020833333333333332,0.5,0.9524378776550292,0.9524378776550292
1698316553021,0.020833333333333332,0.5,0.020833333333333332,0.5,0.817449152469635,0.817449152469635
1698316553090,0.22916666666666666,0.5833333333333334,0.22916666666666666,0.5833333333333334,0.3261513998586055,0.3261513998586055
1698316553142,0.1875,0.4583333333333333,0.1875,0.4583333333333333,0.3145432044940638,0.3145432044940638
1698316553191,0.125,0.4583333333333333,0.125,0.4583333333333333,0.3172289687211591,0.3172289687211591
1698316553248,0.20833333333333334,0.3333333333333333,0.20833333333333334,0.3333333333333333,0.1979069356482259,0.1979069356482259
1698316553306,0.20833333333333334,0.25,0.20833333333333334,0.25,0.1664010350872835,0.1664010350872835
1698316553355,0.20833333333333334,0.3333333333333333,0.20833333333333334,0.3333333333333333,0.2061378490059711,0.2061378490059711
1698316553406,0.2708333333333333,0.4583333333333333,0.2708333333333333,0.4583333333333333,0.1791119007938749,0.1791119007938749
1698316553456,0.125,0.5833333333333334,0.125,0.5833333333333334,0.7179153561592102,0.7179153561592102
1698316553503,0.10416666666666667,0.5833333333333334,0.10416666666666667,0.5833333333333334,0.8187270760536194,0.8187270760536194
1698316553551,0.08333333333333333,0.5416666666666666,0.08333333333333333,0.5416666666666666,0.8985520005226135,0.8985520005226135
1698316553599,0.0,0.5416666666666666,0.0,0.5416666666666666,0.8106790781021118,0.8106790781021118
1698316553644,nan,nan,nan,nan,0,0
1698316553695,nan,nan,nan,nan,0,0
1698316553743,0.20833333333333334,0.625,0.20833333333333334,0.625,0.4388007969265112,0.4388007969265112
1698316553792,0.0,0.5833333333333334,0.0,0.5833333333333334,0.7950763702392578,0.7950763702392578
1698316553842,0.041666666666666664,0.6666666666666666,0.041666666666666664,0.6666666666666666,0.9401678442955016,0.9401678442955016
1698316553888,0.041666666666666664,0.6666666666666666,0.041666666666666664,0.6666666666666666,0.7819432020187378,0.7819432020187378
1698316553932,0.20833333333333334,0.5416666666666666,0.20833333333333334,0.5416666666666666,0.4210467319889791,0.4210467319889791
1698316553981,0.0625,0.7083333333333334,0.0625,0.7083333333333334,0.7256799340248108,0.7256799340248108
1698316554028,0.0625,0.6666666666666666,0.0625,0.6666666666666666,0.8670879006385803,0.8670879006385803
1698316554075,0.0625,0.6666666666666666,0.0625,0.6666666666666666,0.8051480650901794,0.8051480650901794
1698316554119,0.22916666666666666,0.625,0.22916666666666666,0.625,0.4250431787889599,0.4250431787889599
1698316554163,0.0625,0.7083333333333334,0.0625,0.7083333333333334,0.8880699872970581,0.8880699872970581
1698316554209,0.08333333333333333,0.75,0.08333333333333333,0.75,0.8776441216468811,0.8776441216468811
1698316554256,0.10416666666666667,0.8333333333333334,0.10416666666666667,0.8333333333333334,0.7010776996612549,0.7010776996612549
1698316554305,0.125,0.8333333333333334,0.125,0.8333333333333334,0.776205837726593,0.776205837726593
1698316554356,nan,nan,nan,nan,0,0
1698316554400,nan,nan,nan,nan,0,0
1698316554436,nan,nan,nan,nan,0,0
1698316554473,nan,nan,nan,nan,0,0
1698316554510,nan,nan,nan,nan,0,0
1698316554550,0.5208333333333334,0.6666666666666666,0.5208333333333334,0.6666666666666666,0.3629643881161936,0.3629643881161936
1698316554591,0.6458333333333334,0.7083333333333334,0.6458333333333334,0.7083333333333334,0.3742611571953251,0.3742611571953251
1698316554632,nan,nan,nan,nan,0,0
1698316554675,nan,nan,nan,nan,0,0
1698316554720,nan,nan,nan,nan,0,0
1698316554767,0.9583333333333334,0.20833333333333334,0.9583333333333334,0.20833333333333334,0.8712174892425537,0.8712174892425537
1698316554812,0.9375,0.16666666666666666,0.9375,0.16666666666666666,0.8408499956130981,0.8408499956130981
1698316554855,0.9375,0.16666666666666666,0.9375,0.16666666666666666,0.8500622510910034,0.8500622510910034
1698316554898,0.9375,0.125,0.9375,0.125,0.7291739583015442,0.7291739583015442
1698316554943,0.75,0.625,0.75,0.625,0.4192189358731962,0.4192189358731962
1698316554987,0.8541666666666666,0.6666666666666666,0.8541666666666666,0.6666666666666666,0.4981417378503613,0.4981417378503613
1698316555031,0.9375,0.125,0.9375,0.125,0.7840437889099121,0.7840437889099121
1698316555072,nan,nan,nan,nan,0,0
1698316555117,nan,nan,nan,nan,0,0
1698316555159,0.9166666666666666,0.0,0.9166666666666666,0.0,0.8578559160232544,0.8578559160232544
1698316555201,0.9166666666666666,0.041666666666666664,0.9166666666666666,0.041666666666666664,0.8209203481674194,0.8209203481674194
1698316555242,0.9166666666666666,0.041666666666666664,0.9166666666666666,0.041666666666666664,0.8687892556190491,0.8687892556190491
1698316555286,nan,nan,nan,nan,0,0
1698316555328,nan,nan,nan,nan,0,0
1698316555373,0.8958333333333334,0.16666666666666666,0.8958333333333334,0.16666666666666666,0.8959780335426331,0.8959780335426331
1698316555417,0.8333333333333334,0.4166666666666667,0.8333333333333334,0.4166666666666667,0.8277187347412109,0.8277187347412109
1698316555462,0.8333333333333334,0.4166666666666667,0.8333333333333334,0.4166666666666667,0.7548567652702332,0.7548567652702332
1698316555507,0.875,0.7916666666666666,0.875,0.7916666666666666,0.3977382450533134,0.3977382450533134
1698316555553,0.8541666666666666,0.7916666666666666,0.8541666666666666,0.7916666666666666,0.3446734223324636,0.3446734223324636
1698316555602,0.875,0.8333333333333334,0.875,0.8333333333333334,0.4225678176531238,0.4225678176531238
1698316555648,0.8333333333333334,0.4166666666666667,0.8333333333333334,0.4166666666666667,0.7549607753753662,0.7549607753753662
1698316555698,0.875,0.5416666666666666,0.875,0.5416666666666666,0.7876827716827393,0.7876827716827393
1698316555749,0.4375,0.5833333333333334,0.4375,0.5833333333333334,0.3296995897849599,0.3296995897849599
1698316555798,nan,nan,nan,nan,0,0
1698316555851,0.875,0.5833333333333334,0.875,0.5833333333333334,0.7774595618247986,0.7774595618247986
1698316555901,0.5208333333333334,0.6666666666666666,0.5208333333333334,0.6666666666666666,0.3575737268683997,0.3575737268683997
1698316555952,0.4583333333333333,0.625,0.4583333333333333,0.625,0.3790582168172073,0.3790582168172073
1698316555999,0.8541666666666666,0.9166666666666666,0.8541666666666666,0.9166666666666666,0.3372897264694203,0.3372897264694203
