Obsv.	Frame	Capture Time	System Time	Sensor Time	Lft X Pos	Lft Y Pos	Lft Pupil Diameter	Rt X Pos	Rt Y Pos	Rt Pupil Diameter	L Display	R Display	L Quality	R Quality	Lft Pupil Quality	Rt Pupil Quality	L Eye Rot (X)	L Eye Rot (Y)	L Eye Rot (Z)	R Eye Rot (X)	R Eye Rot (Y)	R Eye Rot (Z)	L Eye Pos (X)	L Eye Pos (Y)	L Eye Pos (Z)	R Eye Pos (X)	R Eye Pos (Y)	R Eye Pos (Z)	Head Rot (X)	Head Rot (Y)	Head Rot (Z)	Head Pos (X)	Head Pos (Y)	Head Pos (Z)	L Eyelid Valid	L Eyelid Opening	R Eyelid Valid	R Eyelid Opening
1	5627	771923246428	1695979739057646	771911066462	455.382800	326.011000	2.892001	455.382800	326.011000	3.238002	1	1	3	3	0	0	-0.159205	0.284897	0.000000	-0.144359	0.392068	0.000000	-0.067373	0.390751	0.148094	-0.015479	0.384607	0.138315	-0.000000	0.000000	0.000000	-0.041426	0.387679	0.143205	0	0.000000	0	0.000000
2	5628	771923261385	1695979739072603	771911082610	454.763300	325.852400	2.919818	454.763300	325.852400	3.250143	1	1	3	3	0	0	-0.159294	0.282641	0.000000	-0.144312	0.396011	0.000000	-0.067504	0.390902	0.148201	-0.015519	0.385344	0.139139	-0.000000	0.000000	0.000000	-0.041512	0.388123	0.143670	0	0.000000	0	0.000000
3	5629	771923278340	1695979739089559	771911098840	427.345000	338.589000	2.961240	427.345000	338.589000	3.249342	1	1	3	3	0	0	-0.162871	0.397756	0.000000	-0.143595	0.413507	0.000000	-0.067507	0.392319	0.149855	-0.015556	0.384295	0.137902	-0.000000	0.000000	0.000000	-0.041532	0.388307	0.143878	0	0.000000	0	0.000000
4	5630	771923293303	1695979739104521	771911115060	403.367700	378.981500	2.967058	403.367700	378.981500	3.256305	1	1	3	3	0	0	-0.165727	0.457851	0.000000	-0.164569	0.543657	0.000000	-0.067872	0.390932	0.148159	-0.016064	0.387030	0.141187	-0.000000	0.000000	0.000000	-0.041968	0.388981	0.144673	0	0.000000	0	0.000000
5	5631	771923310289	1695979739121508	771911131271	372.623200	388.019000	2.955169	372.623200	388.019000	3.223175	1	1	3	3	0	0	-0.168133	0.556382	0.000000	-0.156437	0.592189	0.000000	-0.067416	0.389143	0.145948	-0.015904	0.386221	0.140105	-0.000000	0.000000	0.000000	-0.041660	0.387682	0.143027	0	0.000000	0	0.000000
6	5632	771923325218	1695979739136437	771911147476	392.833100	360.820600	2.942206	392.833100	360.820600	3.227434	1	1	3	3	0	0	-0.157770	0.449383	0.000000	-0.153637	0.545727	0.000000	-0.067489	0.387016	0.143608	-0.016072	0.386541	0.140626	-0.000000	0.000000	0.000000	-0.041781	0.386778	0.142117	0	0.000000	0	0.000000
7	5633	771923343170	1695979739154388	771911163709	379.444100	377.844800	2.908363	379.444100	377.844800	3.184387	1	1	3	3	0	0	-0.161946	0.522793	0.000000	-0.155848	0.571253	0.000000	-0.066962	0.384537	0.140573	-0.015869	0.385279	0.139104	-0.000000	0.000000	0.000000	-0.041415	0.384908	0.139839	0	0.000000	0	0.000000
8	5634	771923358130	1695979739169348	771911179970	387.993200	355.353500	2.908185	387.993200	355.353500	3.202890	1	1	3	3	0	0	-0.153771	0.434857	0.000000	-0.150567	0.565085	0.000000	-0.067310	0.385277	0.141595	-0.016169	0.383279	0.136826	-0.000000	0.000000	0.000000	-0.041739	0.384278	0.139210	0	0.000000	0	0.000000
9	5635	771923373120	1695979739184338	771911196130	374.416300	380.669700	2.924062	374.416300	380.669700	3.213409	1	1	3	3	0	0	-0.166931	0.550419	0.000000	-0.151165	0.571308	0.000000	-0.067153	0.386580	0.143005	-0.015909	0.383596	0.137172	-0.000000	0.000000	0.000000	-0.041531	0.385088	0.140088	0	0.000000	0	0.000000
10	5636	771923391043	1695979739202261	771911212341	381.217300	372.395400	2.884484	381.217300	372.395400	3.208756	1	1	3	3	0	0	-0.163100	0.504901	0.000000	-0.151434	0.567412	0.000000	-0.067388	0.386091	0.142530	-0.016129	0.383794	0.137433	-0.000000	0.000000	0.000000	-0.041758	0.384943	0.139981	0	0.000000	0	0.000000
11	5637	771923406002	1695979739217220	771911228578	365.938600	383.634400	2.963583	365.938600	383.634400	3.283656	1	1	3	3	0	0	-0.164517	0.533193	0.000000	-0.154259	0.626401	0.000000	-0.067397	0.389427	0.146343	-0.015770	0.386059	0.140044	-0.000000	0.000000	0.000000	-0.041583	0.387743	0.143193	0	0.000000	0	0.000000
12	5638	771923423955	1695979739235173	771911244778	383.367200	373.096200	2.922060	383.367200	373.096200	3.286665	1	1	3	3	0	0	-0.164885	0.518045	0.000000	-0.152154	0.547286	0.000000	-0.067489	0.387402	0.144042	-0.016002	0.386115	0.140152	-0.000000	0.000000	0.000000	-0.041745	0.386759	0.142097	0	0.000000	0	0.000000
13	5639	771923438914	1695979739250132	771911261048	384.002000	376.511500	2.937465	384.002000	376.511500	3.238014	1	1	3	3	0	0	-0.168940	0.508085	0.000000	-0.151056	0.564980	0.000000	-0.067455	0.390195	0.147196	-0.015835	0.383944	0.137534	-0.000000	0.000000	0.000000	-0.041645	0.387070	0.142365	0	0.000000	0	0.000000
14	5640	771923456868	1695979739268086	771911277295	383.541600	373.947200	2.913478	383.541600	373.947200	3.235363	1	1	3	3	0	0	-0.166360	0.499850	0.000000	-0.151101	0.567943	0.000000	-0.067644	0.389205	0.146117	-0.016085	0.383494	0.137031	-0.000000	0.000000	0.000000	-0.041864	0.386350	0.141574	0	0.000000	0	0.000000
15	5641	771923471827	1695979739283045	771911293465	385.724000	377.888100	2.925532	385.724000	377.888100	3.267848	1	1	3	3	0	0	-0.167010	0.508383	0.000000	-0.154546	0.561391	0.000000	-0.067248	0.388494	0.145106	-0.015746	0.385378	0.139120	-0.000000	0.000000	0.000000	-0.041497	0.386936	0.142113	0	0.000000	0	0.000000
16	5642	771923488783	1695979739300001	771911309681	387.865200	380.702400	2.929665	387.865200	380.702400	3.283732	1	1	3	3	0	0	-0.167983	0.505222	0.000000	-0.157103	0.563038	0.000000	-0.067545	0.388569	0.145197	-0.015883	0.387050	0.141089	-0.000000	0.000000	0.000000	-0.041714	0.387810	0.143143	0	0.000000	0	0.000000
17	5643	771923503770	1695979739314988	771911325880	377.278400	386.604900	2.947725	377.278400	386.604900	3.267781	1	1	3	3	0	0	-0.169817	0.556838	0.000000	-0.155770	0.569760	0.000000	-0.067301	0.389763	0.146466	-0.015696	0.386215	0.139975	-0.000000	0.000000	0.000000	-0.041499	0.387989	0.143221	0	0.000000	0	0.000000
18	5644	771923521693	1695979739332911	771911342085	389.043400	372.860500	2.956657	389.043400	372.860500	3.273457	1	1	3	3	0	0	-0.165735	0.478015	0.000000	-0.154043	0.564526	0.000000	-0.067678	0.390496	0.147412	-0.015880	0.385536	0.139190	-0.000000	0.000000	0.000000	-0.041779	0.388016	0.143301	0	0.000000	0	0.000000
19	5645	771923536682	1695979739347900	771911358269	375.736900	384.755600	2.978181	375.736900	384.755600	3.265708	1	1	3	3	0	0	-0.171555	0.560307	0.000000	-0.151419	0.567292	0.000000	-0.067254	0.389781	0.146388	-0.015726	0.384307	0.137644	-0.000000	0.000000	0.000000	-0.041490	0.387044	0.142016	0	0.000000	0	0.000000
20	5646	771923554604	1695979739365823	771911374507	388.013200	375.419700	3.017278	388.013200	375.419700	3.272362	1	1	3	3	0	0	-0.169796	0.481785	0.000000	-0.151121	0.572910	0.000000	-0.067663	0.391149	0.148060	-0.015865	0.383644	0.136801	-0.000000	0.000000	0.000000	-0.041764	0.387397	0.142431	0	0.000000	0	0.000000
21	5647	771923569565	1695979739380783	771911390698	374.387700	380.845000	3.011614	374.387700	380.845000	3.301258	1	1	3	3	0	0	-0.168963	0.546611	0.000000	-0.150502	0.575657	0.000000	-0.067265	0.390569	0.147205	-0.015651	0.383126	0.136115	-0.000000	0.000000	0.000000	-0.041458	0.386847	0.141660	0	0.000000	0	0.000000
