world_index,world_timestamp,surface_name,event_type
0,-548993.568676,Right,enter
0,-548993.568676,Assembly,enter
0,-548993.568676,Left,enter
124,-548988.028448,Screen,enter
135,-548987.5707779999,Right,exit
135,-548987.5707779999,Assembly,exit
136,-548987.5308289999,Left,exit
137,-548987.4943649999,Screen,exit
142,-548987.325598,Right,enter
143,-548987.2880699999,Assembly,enter
143,-548987.2880699999,Left,enter
151,-548986.930451,Right,exit
151,-548986.930451,Assembly,exit
151,-548986.930451,Left,exit
155,-548986.776948,Right,enter
155,-548986.776948,Assembly,enter
155,-548986.776948,Left,enter
156,-548986.7361989999,Screen,enter
178,-548985.732747,Right,exit
178,-548985.732747,Screen,exit
179,-548985.689181,Assembly,exit
180,-548985.648967,Left,exit
185,-548985.4814749999,Left,enter
186,-548985.447759,Right,enter
186,-548985.447759,Assembly,enter
197,-548984.9878489999,Right,exit
197,-548984.9878489999,Assembly,exit
197,-548984.9878489999,Left,exit
202,-548984.806308,Assembly,enter
202,-548984.806308,Left,enter
203,-548984.76336,Right,enter
215,-548984.2222859999,Right,exit
215,-548984.2222859999,Assembly,exit
216,-548984.180876,Left,exit
218,-548984.1068089999,Left,enter
219,-548984.068352,Assembly,enter
220,-548984.026143,Right,enter
269,-548981.8643649999,Assembly,exit
270,-548981.819114,Right,exit
270,-548981.819114,Left,exit
275,-548981.644946,Left,enter
276,-548981.607503,Assembly,enter
277,-548981.568196,Right,enter
277,-548981.568196,Screen,enter
299,-548980.637017,Right,exit
299,-548980.637017,Screen,exit
300,-548980.591392,Assembly,exit
300,-548980.591392,Left,exit
306,-548980.383189,Left,enter
307,-548980.349094,Right,enter
307,-548980.349094,Assembly,enter
332,-548979.2487939999,Right,exit
333,-548979.202201,Assembly,exit
333,-548979.202201,Left,exit
336,-548979.0918909999,Left,enter
337,-548979.054136,Right,enter
337,-548979.054136,Assembly,enter
343,-548978.773698,Right,exit
347,-548978.603288,Right,enter
387,-548976.7921549999,Right,exit
387,-548976.7921549999,Assembly,exit
387,-548976.7921549999,Left,exit
391,-548976.615413,Right,enter
391,-548976.615413,Left,enter
392,-548976.571177,Assembly,enter
404,-548976.0034749999,Right,exit
405,-548975.960673,Assembly,exit
409,-548975.8146899999,Assembly,enter
410,-548975.775101,Right,enter
499,-548971.801716,Right,exit
499,-548971.801716,Assembly,exit
499,-548971.801716,Left,exit
502,-548971.688736,Right,enter
502,-548971.688736,Left,enter
503,-548971.649078,Assembly,enter
512,-548971.251018,Screen,enter
520,-548970.8877729999,Screen,exit
557,-548969.315812,Right,exit
560,-548969.188197,Right,enter
609,-548966.965643,Right,exit
609,-548966.965643,Assembly,exit
609,-548966.965643,Left,exit
612,-548966.8494109999,Left,enter
614,-548966.7709769999,Assembly,enter
615,-548966.730522,Right,enter
616,-548966.687623,Screen,enter
641,-548965.5836929999,Screen,exit
658,-548964.8810159999,Screen,enter
674,-548964.179348,Right,exit
674,-548964.179348,Screen,exit
677,-548964.0594339999,Right,enter
710,-548962.6118879999,Screen,enter
721,-548962.0990309999,Right,exit
721,-548962.0990309999,Assembly,exit
721,-548962.0990309999,Screen,exit
723,-548962.020806,Left,exit
725,-548961.9531769999,Right,enter
725,-548961.9531769999,Left,enter
726,-548961.9160089999,Assembly,enter
744,-548961.0721509999,Right,exit
744,-548961.0721509999,Assembly,exit
745,-548961.0251879999,Left,exit
748,-548960.912025,Left,enter
749,-548960.8734899999,Assembly,enter
750,-548960.832634,Right,enter
752,-548960.74789,Screen,enter
765,-548960.153051,Screen,exit
779,-548959.572803,Screen,enter
779,-548959.572803,Screen,exit
786,-548959.2797699999,Screen,enter
799,-548958.7256029999,Screen,exit
803,-548958.55635,Right,exit
806,-548958.4338779999,Right,enter
859,-548956.1445149999,Right,exit
859,-548956.1445149999,Assembly,exit
860,-548956.0985579999,Left,exit
864,-548955.951778,Left,enter
865,-548955.914042,Assembly,enter
866,-548955.8741949999,Right,enter
867,-548955.834418,Screen,enter
890,-548954.8038229999,Screen,exit
902,-548954.3177649999,Screen,enter
926,-548953.2594079999,Right,exit
926,-548953.2594079999,Screen,exit
928,-548953.17248,Assembly,exit
930,-548953.090539,Assembly,enter
931,-548953.052529,Right,enter
975,-548951.148942,Right,exit
975,-548951.148942,Assembly,exit
975,-548951.148942,Left,exit
978,-548951.02628,Right,enter
978,-548951.02628,Assembly,enter
978,-548951.02628,Left,enter
987,-548950.6202359999,Screen,enter
1027,-548948.823091,Screen,exit
1029,-548948.7325169999,Right,exit
1035,-548948.473773,Right,enter
1082,-548946.440738,Right,exit
1082,-548946.440738,Assembly,exit
1083,-548946.3972619999,Left,exit
1088,-548946.2163099999,Left,enter
1089,-548946.174901,Right,enter
1089,-548946.174901,Assembly,enter
1089,-548946.174901,Screen,enter
1148,-548943.5708219999,Screen,exit
1150,-548943.478898,Right,exit
1156,-548943.229482,Right,enter
1212,-548940.813232,Assembly,exit
1214,-548940.728642,Assembly,enter
1227,-548940.1473879999,Screen,enter
1231,-548939.9714009999,Right,exit
1231,-548939.9714009999,Assembly,exit
1231,-548939.9714009999,Left,exit
1231,-548939.9714009999,Screen,exit
