timestamp,distance
0,155.71894764714887
163,34.728367300936085
226,99.42890131157232
243,50.83583318444662
360,220.87113848643693
373,167.4421253703865
764,117.80101369599689
779,213.07468388063538
968,121.1507349323641
974,106.26191451079943
1024,120.63579901082586
1059,138.1922902090071
1074,158.61753459384028
1092,143.71187564822358
1313,50.26808366725682
1346,26.276907382680214
1378,29.841451637558944
1411,26.975123033918265
1443,29.71611795571238
1461,23.019299767686434
1476,20.986899466812574
1494,21.85303142617856
1508,16.134488762398078
1529,13.540177538582302
1540,13.533708440551543
1558,13.463942506550145
1572,13.588027173029813
1590,14.986483599010409
1605,12.01182732718678
1623,13.260942756389628
1638,13.806073592414027
1655,10.550108007770755
1673,14.946123613280827
1688,33.26386010506326
1703,232.68867756019563
1883,105.52357134051849
1915,196.9387811311162
