timestamp,x,y,duration,dispersion,size
1698316204239,335.6666666666667,319.83333333333337,471,0.04164257909859222,10
1698316204285,324.5833333333333,311.9166666666667,468,0.027020449187260924,10
1698316204332,315.08333333333337,304.0,467,0.027020449187260924,10
1698316204382,308.75,299.25,462,0.027020449187260924,10
1698316204431,304.0,296.0833333333333,459,0.027020449187260924,10
1698316204474,299.25,292.9166666666667,460,0.027020449187260924,10
1698316204521,294.5,289.75,458,0.027020449187260924,10
1698316204612,289.3181818181818,284.99999999999994,457,0.02856365783876343,11
1698316204660,287.63888888888886,281.04166666666663,497,0.05549850524571561,12
1698316204710,287.6388888888889,279.7222222222222,491,0.05549850524571561,12
1698316204753,288.95833333333337,278.4027777777777,493,0.05549850524571561,12
1698316204799,290.2777777777778,277.0833333333333,491,0.05549850524571561,12
1698316204844,291.5972222222223,277.0833333333333,490,0.05549850524571561,12
1698316204890,291.59722222222223,277.0833333333333,488,0.05549850524571561,12
1698316204934,290.27777777777777,277.0833333333333,488,0.08406216308447508,12
1698316204979,288.9583333333333,277.08333333333337,490,0.08406216308447508,12
1698316209504,269.1666666666667,358.8888888888889,227,0.07792751479232637,6
1698316209550,266.52777777777777,358.8888888888889,493,0.07792751479232637,6
1698316209597,263.8888888888889,361.5277777777778,492,0.05008660906824992,6
1698316209641,263.8888888888889,364.1666666666667,493,0.028706219673992655,6
1698316209685,266.52777777777777,364.1666666666667,492,0.05624416671272309,6
1698316209731,274.44444444444446,364.1666666666667,489,0.0826444609407317,6
1698316210043,289.75,357.83333333333337,491,0.07584938230637898,10
1698316210089,292.9166666666667,356.2500000000001,490,0.07584938230637898,10
1698316210134,296.08333333333337,354.66666666666674,488,0.07584938230637898,10
1698316210177,299.25,353.08333333333337,489,0.04831143526764552,10
1698316210220,300.83333333333337,351.50000000000006,491,0.021911141039641136,10
1698316210308,300.8333333333333,348.33333333333337,490,0.0,9
1698316210447,299.25,348.33333333333337,486,0.026628087188038482,10
1698316210491,300.8333333333333,348.33333333333337,487,0.0520855492141783,10
1698316210579,302.59259259259255,350.0925925925926,488,0.0520855492141783,9
1698316210622,304.3518518518518,351.85185185185185,489,0.0520855492141783,9
1698316210666,306.1111111111111,353.6111111111111,488,0.0520855492141783,9
1698316210711,307.8703703703703,355.37037037037027,489,0.0520855492141783,9
1698316210798,309.6296296296296,357.12962962962956,445,0.0520855492141783,9
1698316212103,367.0454545454545,323.86363636363643,493,0.07273314101603826,11
1698316213088,328.9814814814815,91.48148148148148,459,0.0845761798831449,9
1698316216235,318.4259259259259,343.05555555555554,456,0.07304056530311916,9
1698316216331,325.462962962963,346.57407407407413,420,0.07304056530311916,9
1698316216517,346.74999999999994,346.75000000000006,419,0.09300638269855982,10
1698316216936,307.4305555555556,348.3333333333333,495,0.09966865249116186,12
1698316216980,307.4305555555556,348.3333333333333,494,0.09966865249116186,12
1698316217027,310.06944444444446,347.0138888888889,491,0.09966865249116186,12
1698316220007,562.8030303030303,185.6818181818182,465,0.05756345444137751,11
1698316221802,357.5694444444445,292.9166666666667,478,0.030692113370020396,12
1698316221847,354.93055555555566,290.27777777777777,476,0.026400294228009737,12
1698316221891,356.25000000000006,288.9583333333333,480,0.053938241266741196,12
1698316221936,354.9305555555556,287.63888888888886,478,0.053938241266741196,12
1698316221979,353.61111111111114,284.99999999999994,477,0.053938241266741196,12
1698316222023,352.2916666666667,282.36111111111103,473,0.053938241266741196,12
1698316222067,350.97222222222223,279.7222222222222,473,0.053938241266741196,12
1698316222110,349.6527777777778,277.0833333333333,472,0.04922129511833705,12
1698316222154,350.97222222222223,277.0833333333333,472,0.04922129511833705,12
1698316222197,352.29166666666674,277.0833333333333,470,0.04922129511833705,12
1698316222238,353.61111111111114,277.0833333333333,472,0.04922129511833705,12
1698316222280,354.9305555555555,277.08333333333337,472,0.04922129511833705,12
1698316222323,356.24999999999994,277.08333333333337,473,0.04922129511833705,12
1698316222371,358.88888888888886,275.76388888888886,467,0.04774922543061141,12
1698316222414,361.52777777777766,275.76388888888886,467,0.06686950473400492,12
1698316222456,364.1666666666667,275.76388888888886,469,0.06686950473400492,12
1698316222496,365.4861111111111,277.0833333333333,473,0.06686950473400492,12
1698316222540,366.8055555555556,278.40277777777777,475,0.06686950473400492,12
1698316222582,368.125,279.72222222222223,481,0.06686950473400492,12
1698316222626,369.4444444444444,281.0416666666667,478,0.06686950473400492,12
1698316222667,369.4444444444444,281.0416666666667,481,0.06686950473400492,12
1698316222710,369.4444444444444,281.0416666666667,482,0.06686950473400492,12
1698316222752,369.4444444444444,279.72222222222223,482,0.06686950473400492,12
1698316222796,369.4444444444444,278.40277777777777,481,0.06686950473400492,12
1698316222838,369.4444444444444,275.76388888888886,483,0.06686950473400492,12
