world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
347766.846691,0,0,347766.6026055,217.5759999663569,2.297037423402437,-0.6709067225456238,-1.4850021600723267,-0.6709067225456238,-1.4850021600723267,False
347766.846691,0,1,347766.824219,216.09699999680743,0.5193565539226895,-0.6728500127792358,-1.470590353012085,-0.6728500127792358,-1.470590353012085,False
347766.929763,1,1,347766.824219,216.09699999680743,0.5193565539226895,-0.6850441694259644,-1.4930416345596313,-0.6850441694259644,-1.4930416345596313,False
347766.96629199997,2,1,347766.824219,216.09699999680743,0.5193565539226895,-0.6607083082199097,-1.4400218725204468,-0.6607083082199097,-1.4400218725204468,False
347766.997916,3,1,347766.824219,216.09699999680743,0.5193565539226895,-1.356095790863037,-3.001940965652466,-1.356095790863037,-3.001940965652466,False
347767.033045,4,1,347766.824219,216.09699999680743,0.5193565539226895,-0.6745038628578186,-1.470583200454712,-0.6745038628578186,-1.470583200454712,False
347767.033045,4,2,347767.044299,219.87949998583645,0.5666403830848554,-0.6706436276435852,-1.4784232378005981,-0.6706436276435852,-1.4784232378005981,False
347767.065112,5,2,347767.044299,219.87949998583645,0.5666403830848554,-0.6718295812606812,-1.4879124164581299,-0.6718295812606812,-1.4879124164581299,False
347767.097149,6,2,347767.044299,219.87949998583645,0.5666403830848554,-0.664788007736206,-1.4702033996582031,-0.664788007736206,-1.4702033996582031,False
347767.133158,7,2,347767.044299,219.87949998583645,0.5666403830848554,-0.668318510055542,-1.4750136137008667,-0.668318510055542,-1.4750136137008667,False
347767.165118,8,2,347767.044299,219.87949998583645,0.5666403830848554,-0.688326895236969,-1.5268343687057495,-0.688326895236969,-1.5268343687057495,False
347767.197148,9,2,347767.044299,219.87949998583645,0.5666403830848554,-0.6676139831542969,-1.4805136919021606,-0.6676139831542969,-1.4805136919021606,False
347767.233192,10,2,347767.044299,219.87949998583645,0.5666403830848554,-0.665957510471344,-1.473832130432129,-0.665957510471344,-1.473832130432129,False
347767.265144,11,2,347767.044299,219.87949998583645,0.5666403830848554,-0.671983540058136,-1.4941723346710205,-0.671983540058136,-1.4941723346710205,False
347767.265144,11,3,347767.268153,216.15199994994327,0.5323023073237806,-0.6669241189956665,-1.499117374420166,-0.6669241189956665,-1.499117374420166,False
347767.301354,12,3,347767.268153,216.15199994994327,0.5323023073237806,-0.6557435989379883,-1.4754184484481812,-0.6557435989379883,-1.4754184484481812,False
347767.333937,13,3,347767.268153,216.15199994994327,0.5323023073237806,-0.681191086769104,-1.5278652906417847,-0.681191086769104,-1.5278652906417847,False
347767.380188,14,3,347767.268153,216.15199994994327,0.5323023073237806,-0.6578904986381531,-1.4756546020507812,-0.6578904986381531,-1.4756546020507812,False
347767.414016,15,3,347767.268153,216.15199994994327,0.5323023073237806,-0.6551471948623657,-1.4642738103866577,-0.6551471948623657,-1.4642738103866577,False
347767.448299,16,3,347767.268153,216.15199994994327,0.5323023073237806,-0.6679956316947937,-1.4956663846969604,-0.6679956316947937,-1.4956663846969604,False
347767.480236,17,3,347767.268153,216.15199994994327,0.5323023073237806,-0.6622735261917114,-1.4887059926986694,-0.6622735261917114,-1.4887059926986694,False
347767.480236,17,4,347767.48831299995,218.45050004776567,1.4716107901578477,-0.6641802191734314,-1.525901198387146,-0.6641802191734314,-1.525901198387146,False
347767.510734,18,4,347767.48831299995,218.45050004776567,1.4716107901578477,-0.6524955034255981,-1.5012890100479126,-0.6524955034255981,-1.5012890100479126,False
347767.543115,19,4,347767.48831299995,218.45050004776567,1.4716107901578477,-0.6778784990310669,-1.5590211153030396,-0.6778784990310669,-1.5590211153030396,False
347767.574532,20,4,347767.48831299995,218.45050004776567,1.4716107901578477,-0.6720104813575745,-1.545236587524414,-0.6720104813575745,-1.545236587524414,False
347767.610608,21,4,347767.48831299995,218.45050004776567,1.4716107901578477,-0.6587919592857361,-1.511765480041504,-0.6587919592857361,-1.511765480041504,False
347767.64565099997,22,4,347767.48831299995,218.45050004776567,1.4716107901578477,-0.6601914167404175,-1.519492268562317,-0.6601914167404175,-1.519492268562317,False
347767.677264,23,4,347767.48831299995,218.45050004776567,1.4716107901578477,-0.6111046075820923,-1.4164090156555176,-0.6111046075820923,-1.4164090156555176,False
347767.71204,24,4,347767.48831299995,218.45050004776567,1.4716107901578477,-1.1180963516235352,-2.597965955734253,-1.1180963516235352,-2.597965955734253,False
347767.71204,24,5,347767.710721,209.48399999178946,1.9654982223569715,-1.1420679092407227,-2.5659985542297363,-1.1420679092407227,-2.5659985542297363,False
347767.74506499997,25,5,347767.710721,209.48399999178946,1.9654982223569715,-0.6717956066131592,-1.4865319728851318,-0.6717956066131592,-1.4865319728851318,False
347767.779737,26,5,347767.710721,209.48399999178946,1.9654982223569715,-0.6959792375564575,-1.542938232421875,-0.6959792375564575,-1.542938232421875,False
347767.81281699997,27,5,347767.710721,209.48399999178946,1.9654982223569715,-0.69753098487854,-1.5435551404953003,-0.69753098487854,-1.5435551404953003,False
347767.846889,28,5,347767.710721,209.48399999178946,1.9654982223569715,-0.6812219619750977,-1.5031695365905762,-0.6812219619750977,-1.5031695365905762,False
347767.878972,29,5,347767.710721,209.48399999178946,1.9654982223569715,-0.6962853670120239,-1.5394705533981323,-0.6962853670120239,-1.5394705533981323,False
347767.911677,30,5,347767.710721,209.48399999178946,1.9654982223569715,-0.6821352243423462,-1.5114312171936035,-0.6821352243423462,-1.5114312171936035,False
