timestamp,left_x,left_y,right_x,right_y,left_validity,right_validity
1698316915910,nan,nan,nan,nan,0,0
1698316915983,nan,nan,nan,nan,0,0
1698316916032,nan,nan,nan,nan,0,0
1698316916078,nan,nan,nan,nan,0,0
1698316916127,nan,nan,nan,nan,0,0
1698316916172,nan,nan,nan,nan,0,0
1698316916215,nan,nan,nan,nan,0,0
1698316916260,nan,nan,nan,nan,0,0
1698316916304,nan,nan,nan,nan,0,0
1698316916353,nan,nan,nan,nan,0,0
1698316916400,nan,nan,nan,nan,0,0
1698316916445,nan,nan,nan,nan,0,0
1698316916490,nan,nan,nan,nan,0,0
1698316916533,nan,nan,nan,nan,0,0
1698316916580,nan,nan,nan,nan,0,0
1698316916622,nan,nan,nan,nan,0,0
1698316916668,nan,nan,nan,nan,0,0
1698316916711,nan,nan,nan,nan,0,0
1698316916752,nan,nan,nan,nan,0,0
1698316916803,nan,nan,nan,nan,0,0
1698316916850,nan,nan,nan,nan,0,0
1698316916896,nan,nan,nan,nan,0,0
1698316916942,nan,nan,nan,nan,0,0
1698316916990,nan,nan,nan,nan,0,0
1698316917037,nan,nan,nan,nan,0,0
1698316917082,nan,nan,nan,nan,0,0
1698316917127,nan,nan,nan,nan,0,0
1698316917173,nan,nan,nan,nan,0,0
1698316917221,nan,nan,nan,nan,0,0
1698316917267,nan,nan,nan,nan,0,0
1698316917310,nan,nan,nan,nan,0,0
1698316917355,nan,nan,nan,nan,0,0
1698316917399,nan,nan,nan,nan,0,0
1698316917444,nan,nan,nan,nan,0,0
1698316917487,nan,nan,nan,nan,0,0
1698316917530,nan,nan,nan,nan,0,0
1698316917572,nan,nan,nan,nan,0,0
1698316917619,nan,nan,nan,nan,0,0
1698316917663,nan,nan,nan,nan,0,0
1698316917712,nan,nan,nan,nan,0,0
1698316917760,nan,nan,nan,nan,0,0
1698316917810,nan,nan,nan,nan,0,0
1698316917857,nan,nan,nan,nan,0,0
1698316917900,nan,nan,nan,nan,0,0
1698316917945,nan,nan,nan,nan,0,0
1698316917986,nan,nan,nan,nan,0,0
1698316918029,nan,nan,nan,nan,0,0
1698316918071,nan,nan,nan,nan,0,0
1698316918116,nan,nan,nan,nan,0,0
1698316918162,nan,nan,nan,nan,0,0
1698316918207,nan,nan,nan,nan,0,0
1698316918252,nan,nan,nan,nan,0,0
1698316918298,nan,nan,nan,nan,0,0
1698316918344,nan,nan,nan,nan,0,0
1698316918391,nan,nan,nan,nan,0,0
1698316918437,nan,nan,nan,nan,0,0
1698316918482,nan,nan,nan,nan,0,0
1698316918527,nan,nan,nan,nan,0,0
1698316918571,nan,nan,nan,nan,0,0
1698316918616,nan,nan,nan,nan,0,0
1698316918662,nan,nan,nan,nan,0,0
1698316918706,nan,nan,nan,nan,0,0
1698316918754,nan,nan,nan,nan,0,0
1698316918847,nan,nan,nan,nan,0,0
1698316918893,nan,nan,nan,nan,0,0
1698316918939,nan,nan,nan,nan,0,0
1698316918984,nan,nan,nan,nan,0,0
1698316919030,nan,nan,nan,nan,0,0
1698316919073,nan,nan,nan,nan,0,0
1698316919120,nan,nan,nan,nan,0,0
1698316919163,nan,nan,nan,nan,0,0
1698316919208,nan,nan,nan,nan,0,0
1698316919250,nan,nan,nan,nan,0,0
1698316919294,nan,nan,nan,nan,0,0
1698316919337,nan,nan,nan,nan,0,0
1698316919381,nan,nan,nan,nan,0,0
1698316919424,nan,nan,nan,nan,0,0
1698316919469,nan,nan,nan,nan,0,0
1698316919514,nan,nan,nan,nan,0,0
1698316919654,nan,nan,nan,nan,0,0
1698316919699,nan,nan,nan,nan,0,0
1698316919745,nan,nan,nan,nan,0,0
1698316919790,nan,nan,nan,nan,0,0
1698316919836,nan,nan,nan,nan,0,0
1698316919879,nan,nan,nan,nan,0,0
1698316919926,nan,nan,nan,nan,0,0
1698316919975,nan,nan,nan,nan,0,0
1698316920020,nan,nan,nan,nan,0,0
1698316920064,nan,nan,nan,nan,0,0
1698316920112,nan,nan,nan,nan,0,0
1698316920188,nan,nan,nan,nan,0,0
1698316920237,nan,nan,nan,nan,0,0
1698316920286,nan,nan,nan,nan,0,0
1698316920382,nan,nan,nan,nan,0,0
1698316920431,nan,nan,nan,nan,0,0
1698316920479,nan,nan,nan,nan,0,0
1698316920527,nan,nan,nan,nan,0,0
1698316920575,nan,nan,nan,nan,0,0
1698316920676,nan,nan,nan,nan,0,0
1698316920745,nan,nan,nan,nan,0,0
1698316920804,nan,nan,nan,nan,0,0
1698316920887,nan,nan,nan,nan,0,0
1698316920932,nan,nan,nan,nan,0,0
1698316920977,nan,nan,nan,nan,0,0
1698316921018,nan,nan,nan,nan,0,0
1698316921062,nan,nan,nan,nan,0,0
