timestamp,x,y,duration,dispersion,size
1698316923509,444.6527777777778,207.1527777777778,460,0.08314123188844197,12
1698316923551,440.6944444444445,208.47222222222226,460,0.08314123188844197,12
1698316923592,436.73611111111114,209.79166666666666,460,0.04222840211300389,12
1698316923632,432.7777777777778,209.79166666666666,462,0.04222840211300389,12
1698316926084,404.46969696969694,92.12121212121211,469,0.06559917183103949,11
1698316929183,395.8333333333333,277.0833333333333,467,0.08497189345895505,12
1698316929225,391.87500000000006,278.40277777777777,468,0.07604355927911743,12
1698316929267,389.23611111111114,279.72222222222223,469,0.07604355927911743,12
1698316929309,387.9166666666667,279.72222222222223,470,0.07604355927911743,12
1698316929353,387.9166666666666,279.72222222222223,471,0.07604355927911743,12
1698316929397,390.5555555555556,279.72222222222223,467,0.08497189345895505,12
1698316932439,142.49999999999997,0.0,436,0.0,2
1698316934184,465.7638888888889,158.33333333333331,455,0.07998928479492039,12
1698316934224,467.0833333333333,159.65277777777777,499,0.07998928479492039,12
1698316934268,467.0833333333333,160.97222222222223,496,0.07998928479492039,12
1698316936162,321.53846153846155,183.91025641025638,478,0.08080296646949132,13
1698316936203,323.97435897435895,183.91025641025638,476,0.05790620524810874,13
1698316936244,325.1923076923077,185.12820512820514,474,0.05790620524810874,13
1698316936285,325.1923076923077,186.34615384615384,471,0.05790620524810874,13
1698316936324,325.1923076923077,187.56410256410254,475,0.05790620524810874,13
1698316936364,325.1923076923077,188.78205128205127,478,0.05790620524810874,13
1698316936404,327.62820512820514,187.56410256410254,480,0.07677189126977907,13
1698316936442,330.0641025641026,186.3461538461538,483,0.07677189126977907,13
1698316937208,295.5555555555556,5.27777777777777,479,0.04758310327698479,3
1698316937334,295.5555555555556,0.0,396,0.0,3
1698316937687,217.70833333333334,0.0,435,0.0,4
1698316941796,336.15384615384613,208.2692307692308,500,0.08865588186743699,13
1698316941838,336.15384615384613,208.26923076923077,500,0.08865588186743699,13
1698316941920,337.7777777777778,208.4722222222222,461,0.08865588186743699,12
1698316941962,339.0972222222223,207.1527777777778,461,0.08865588186743699,12
1698316942004,340.41666666666674,205.83333333333334,461,0.08865588186743699,12
1698316942846,241.01851851851856,8.796296296296283,482,0.07130746478529053,9
1698316942892,244.53703703703707,8.796296296296283,478,0.07130746478529053,9
1698316946704,337.77777777777777,204.51388888888883,482,0.06738249584337741,12
1698316946748,337.77777777777777,205.8333333333333,482,0.08865588186743699,12
1698316946795,336.45833333333337,208.47222222222217,482,0.08865588186743699,12
1698316952031,460.4861111111111,39.583333333333314,491,0.05044976599134508,12
1698316952075,467.0833333333333,38.26388888888887,491,0.04623038174834336,12
1698316952122,469.72222222222223,36.94444444444442,488,0.04623038174834336,12
1698316952163,475.0,35.62499999999998,492,0.04623038174834336,12
1698316952204,474.99999999999994,34.305555555555536,499,0.04623038174834336,12
1698316952249,475.0,32.98611111111109,496,0.04623038174834336,12
1698316952293,475.0,32.98611111111109,496,0.04623038174834336,12
1698316952340,472.36111111111114,34.305555555555536,492,0.04623038174834336,12
1698316957506,279.72222222222223,0.0,483,0.0,6
1698316957728,179.44444444444443,0.0,488,0.0,3
1698316959845,276.474358974359,192.43589743589743,480,0.06484402755320755,13
1698316959885,282.5641025641026,197.30769230769226,481,0.06484402755320755,13
1698316959923,288.6538461538462,202.17948717948713,485,0.06484402755320755,13
1698316959963,293.52564102564105,207.05128205128202,487,0.06484402755320755,13
1698316960000,297.1794871794872,209.48717948717947,493,0.05549850524572162,13
1698316960038,300.83333333333326,214.35897435897434,498,0.08673833867598743,13
1698316960618,258.2051282051282,270.38461538461536,490,0.05875582271572511,13
1698316960658,256.98717948717945,271.6025641025641,491,0.05875582271572511,13
1698316960699,256.98717948717945,271.6025641025641,493,0.05875582271572511,13
1698316960738,256.9871794871795,272.8205128205128,495,0.05875582271572511,13
1698316960779,255.76923076923077,274.03846153846155,495,0.09065988720074745,13
1698316960820,254.55128205128207,272.8205128205128,494,0.09065988720074745,13
1698316960861,253.33333333333337,272.8205128205128,495,0.09065988720074745,13
1698316965770,307.4305555555556,141.18055555555554,464,0.08314123188844197,12
1698316965813,306.11111111111114,142.5,462,0.040793682867870926,12
1698316965857,304.48717948717956,142.5,500,0.040793682867870926,13
1698316965900,304.48717948717956,142.5,500,0.040793682867870926,13
1698316965943,303.26923076923083,142.5,498,0.040793682867870926,13
1698316965985,302.0512820512821,142.5,499,0.040793682867870926,13
1698316966028,300.8333333333334,142.5,498,0.040793682867870926,13
1698316966068,299.6153846153847,142.5,498,0.040793682867870926,13
1698316966110,298.39743589743597,142.5,500,0.02127338602406181,13
1698316966194,299.5138888888889,142.5,460,0.02127338602406181,12
1698316966234,299.5138888888889,142.5,462,0.02127338602406181,12
1698316966275,296.875,142.5,467,0.04452500883452417,12
1698316970204,7.9166666666666545,292.91666666666663,493,0.05549850524571561,2
1698316971952,286.21794871794873,131.53846153846155,476,0.0927563201881458,13
1698316971992,286.2179487179487,133.97435897435898,475,0.0730405653031222,13
1698316972033,287.4358974358974,136.4102564102564,473,0.04542327942157941,13
1698316972072,288.65384615384613,137.62820512820514,474,0.04542327942157941,13
1698316972112,291.0897435897436,138.84615384615384,475,0.04542327942157941,13
1698316972152,292.3076923076923,138.84615384615384,474,0.04542327942157941,13
1698316972191,293.52564102564105,138.84615384615384,474,0.04542327942157941,13
1698316972231,297.1794871794872,140.06410256410257,475,0.04542327942157941,13
1698316972271,300.83333333333337,141.28205128205127,475,0.04542327942157941,13
1698316972311,303.2692307692308,142.49999999999997,476,0.04542327942157941,13
1698316972351,305.7051282051282,144.93589743589743,477,0.08461888134863098,13
1698316972390,309.35897435897436,148.5897435897436,478,0.08461888134863098,13
1698316972428,313.0128205128205,152.24358974358975,482,0.08461888134863098,13
1698316972467,316.66666666666663,155.8974358974359,483,0.079989284794919,13
1698316972506,319.1025641025641,158.33333333333334,482,0.079989284794919,13
1698316972546,322.7564102564102,160.7692307692308,481,0.079989284794919,13
1698316972587,325.1923076923077,164.42307692307696,479,0.09629218811358303,13
1698316972626,328.84615384615387,168.07692307692312,480,0.09629218811358303,13
1698316973309,304.7916666666667,15.833333333333318,466,0.09966865249116408,4
1698316975618,0.0,285.0,491,0.0,3
1698316976997,299.6153846153846,135.19230769230768,475,0.092756320188147,13
1698316977036,302.051282051282,136.41025641025638,476,0.092756320188147,13
1698316977194,308.14102564102564,152.24358974358975,483,0.079989284794919,13
1698316977234,309.35897435897436,154.67948717948718,484,0.079989284794919,13
1698316977274,310.57692307692304,157.11538461538464,483,0.079989284794919,13
1698316977313,311.79487179487177,159.55128205128207,487,0.079989284794919,13
1698316977472,309.35897435897436,166.8589743589744,487,0.08242154867336335,13
1698316982137,327.62820512820514,181.474358974359,472,0.05790620524810874,13
1698316982176,326.41025641025647,182.69230769230768,472,0.05790620524810874,13
1698316982213,325.1923076923077,183.91025641025647,475,0.05790620524810874,13
1698316982253,325.1923076923077,183.9102564102564,475,0.05790620524810874,13
1698316982292,325.1923076923077,183.9102564102564,475,0.05790620524810874,13
1698316982333,323.97435897435895,183.91025641025638,474,0.08080296646949132,13
1698316982372,322.7564102564102,183.91025641025638,476,0.08080296646949132,13
