# timestamps [seconds],pts
62260.728922,4325
62260.736877,4847
62260.744896,5372
62260.753039,5906
62260.765067,6694
62260.773618,7254
62260.781026,7740
62260.793467,8555
62260.803787,9231
62260.812562,9807
62260.821700,10405
62260.830329,10971
62260.840826,11659
62260.849032,12197
62260.858033,12787
62260.867370,13398
62260.877732,14077
62260.887348,14708
62260.896044,15278
62260.905927,15925
62260.914286,16473
62260.923341,17066
62260.933009,17700
62260.941722,18271
62260.949308,18768
62260.957121,19280
62260.965774,19847
62260.975671,20496
62260.984319,21063
62260.992812,21619
62261.003207,22300
62261.011826,22865
62261.021346,23489
62261.029163,24002
62261.037530,24550
62261.048404,25262
62261.057376,25850
62261.066118,26423
62261.078591,27241
62261.089505,27956
62261.101124,28717
62261.111146,29374
62261.121212,30034
62261.132673,30785
62261.141428,31359
62261.150851,31976
62261.160553,32612
62261.168633,33142
62261.177517,33724
62261.186186,34292
62261.195181,34881
62261.203621,35435
62261.212018,35985
62261.221763,36624
62261.229616,37138
62261.237188,37634
62261.247161,38288
62261.255299,38821
62261.262342,39283
62261.269519,39753
62261.278028,40311
62261.286395,40859
62261.295883,41481
62261.302369,41906
62261.310381,42431
62261.321170,43138
62261.328724,43633
62261.335301,44064
62261.340954,44435
62261.353044,45227
62261.362040,45817
62261.369104,46280
62261.377036,46799
62261.385043,47324
62261.393010,47846
62261.401037,48372
62261.408934,48890
62261.416951,49415
62261.426491,50040
62261.437056,50733
62261.444878,51245
62261.453076,51783
62261.460992,52301
62261.469231,52841
62261.477004,53351
62261.486200,53953
62261.493118,54407
62261.502976,55053
62261.509181,55459
62261.521113,56241
62261.529005,56759
62261.537263,57300
62261.545026,57809
62261.553995,58396
62261.561030,58857
62261.568910,59374
62261.576975,59902
62261.586742,60542
62261.593020,60954
62261.605104,61746
62261.612917,62258
62261.620969,62786
62261.628870,63303
62261.637097,63842
62261.648157,64567
62261.653359,64908
62261.665104,65678
62261.670034,66001
62261.681622,66760
62261.689094,67250
62261.697043,67771
62261.705066,68297
62261.713171,68828
62261.724350,69561
62261.728938,69861
62261.736899,70383
62261.745044,70917
62261.753179,71450
62261.761144,71972
62261.773138,72758
62261.781994,73338
62261.789076,73802
62261.797065,74326
62261.805097,74852
62261.812908,75364
62261.820994,75894
62261.828881,76411
62261.837172,76954
62261.845038,77470
62261.857123,78262
62261.865227,78793
62261.873064,79307
62261.881050,79830
62261.889007,80351
62261.896995,80875
62261.905064,81404
62261.913046,81927
62261.921216,82462
62261.928982,82971
62261.941120,83767
62261.948954,84280
62261.957021,84809
62261.965001,85332
62261.973100,85862
62261.981107,86387
62261.989887,86963
62261.997061,87433
62262.005077,87958
62262.012978,88476
62262.025026,89265
62262.033003,89788
62262.041169,90323
62262.049119,90844
62262.057107,91368
62262.065051,91888
62262.073136,92418
62262.081166,92945
62262.089186,93470
62262.097114,93990
62262.109042,94771
62262.117052,95296
62262.125075,95822
62262.133075,96346
62262.141100,96872
62262.148977,97389
62262.157120,97922
62262.165107,98446
62262.173550,98999
62262.181071,99492
62262.193034,100276
