device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
4444598903,771156087433,"(0.7523148655891418, 0.7440513968467712)","(137.77572631835938, 89.16970825195312, 24.40926742553711)",1,3.473388671875,1,"(-5.485531806945801, -17.31452751159668, 684.9732666015625)","(0.5064334869384766, 0.5281890034675598, 0.5704279541969299)",1,"(0.7271192669868469, 0.7504041790962219)","(124.30966186523438, 87.37503051757812, 23.75604820251465)",1,3.5881805419921875,1,"(45.378143310546875, -24.871814727783203, 683.7098388671875)","(0.400741308927536, 0.5505436658859253, 0.5713306665420532)",1,1695978971916,0.74,0.75
4444610006,771156098534,"(0.7491147518157959, 0.7397128343582153)","(136.06539916992188, 90.3954086303711, 24.855403900146484)",1,3.474700927734375,1,"(-5.550318717956543, -17.319650650024414, 685.0065307617188)","(0.5065675973892212, 0.5281992554664612, 0.5704958438873291)",1,"(0.7278832793235779, 0.7475981116294861)","(124.71800231933594, 88.16777801513672, 24.04456901550293)",1,3.587554931640625,1,"(45.314735412597656, -24.87494468688965, 683.7479858398438)","(0.40087857842445374, 0.5505467653274536, 0.5713985562324524)",1,1695978971926,0.74,0.74
4444621109,771156109632,"(0.7495679259300232, 0.7447501420974731)","(136.3075714111328, 88.97235870361328, 24.337465286254883)",1,3.47039794921875,1,"(-5.608336448669434, -17.28826904296875, 685.0618896484375)","(0.5066865682601929, 0.5281069874763489, 0.5706058144569397)",1,"(0.7270774841308594, 0.7447690963745117)","(124.28729248046875, 88.96698760986328, 24.33551025390625)",1,3.5858612060546875,1,"(45.264644622802734, -24.840795516967773, 683.8067626953125)","(0.40099018812179565, 0.5504447817802429, 0.5715067386627197)",1,1695978971937,0.74,0.74
4444632213,771156120732,"(0.7485725283622742, 0.7435014843940735)","(135.7755889892578, 89.32511138916016, 24.465848922729492)",1,3.467071533203125,1,"(-5.690389156341553, -17.252742767333984, 684.9512939453125)","(0.5068582892417908, 0.5280141830444336, 0.5703843832015991)",1,"(0.7269349098205566, 0.7415061593055725)","(124.21112060546875, 89.8887710571289, 24.670997619628906)",1,3.5788726806640625,1,"(45.18313217163086, -24.798309326171875, 683.7015380859375)","(0.4011445641517639, 0.5503355860710144, 0.5712829828262329)",1,1695978971949,0.74,0.74
4444643316,771156131830,"(0.7504488229751587, 0.7481439709663391)","(136.7783660888672, 88.01361083984375, 23.988466262817383)",1,3.4693450927734375,1,"(-5.743373394012451, -17.213315963745117, 684.9552612304688)","(0.5069675445556641, 0.5279033780097961, 0.5703912377357483)",1,"(0.7254027128219604, 0.7480692267417908)","(123.39219665527344, 88.03468322753906, 23.99614143371582)",1,3.5797119140625,1,"(45.131309509277344, -24.752084732055664, 683.7088012695312)","(0.40125250816345215, 0.5502052307128906, 0.5712873339653015)",1,1695978971959,0.74,0.75
4444654419,771156142927,"(0.7498220801353455, 0.7437843084335327)","(136.4434051513672, 89.24523162841797, 24.436697006225586)",1,3.4742431640625,1,"(-5.78966760635376, -17.200794219970703, 684.9324951171875)","(0.5070638656616211, 0.5278691053390503, 0.5703458189964294)",1,"(0.7264577150344849, 0.751577615737915)","(123.95608520507812, 87.04356384277344, 23.635345458984375)",1,3.58148193359375,1,"(45.08651351928711, -24.731292724609375, 683.6888427734375)","(0.40134260058403015, 0.5501484870910645, 0.5712401270866394)",1,1695978971970,0.74,0.75
4444665522,771156154029,"(0.7514790892601013, 0.7424584627151489)","(137.32904052734375, 89.61978149414062, 24.573017120361328)",1,3.4711761474609375,1,"(-5.858176231384277, -17.16171646118164, 684.85595703125)","(0.5072068572044373, 0.5277643799781799, 0.5701920390129089)",1,"(0.7226050496101379, 0.7569862008094788)","(121.8969497680664, 85.51564025878906, 23.07923126220703)",1,3.6072845458984375,1,"(45.01263427734375, -24.684274673461914, 683.616943359375)","(0.4014856219291687, 0.5500234365463257, 0.5710836052894592)",1,1695978971982,0.74,0.75
4444676625,771156165131,"(0.7515842914581299, 0.7415978908538818)","(137.3852996826172, 89.8628921508789, 24.661544799804688)",1,3.4717254638671875,1,"(-5.882148742675781, -17.14035987854004, 685.0082397460938)","(0.5072534680366516, 0.5276941657066345, 0.5704957246780396)",1,"(0.7202590703964233, 0.7531237006187439)","(120.64312744140625, 86.60682678222656, 23.476423263549805)",1,3.600555419921875,1,"(45.00273513793945, -24.65981674194336, 683.77001953125)","(0.40152665972709656, 0.549939751625061, 0.5713858604431152)",1,1695978972015,0.74,0.75
4444687728,771156176234,"(0.7507749795913696, 0.746741533279419)","(136.95274353027344, 88.40978240966797, 24.132665634155273)",1,3.4677276611328125,1,"(-5.915211200714111, -17.125591278076172, 685.1511840820312)","(0.5073192119598389, 0.527642548084259, 0.5707814693450928)",1,"(0.7221805453300476, 0.7472052574157715)","(121.67008972167969, 88.27877807617188, 24.084964752197266)",1,3.594970703125,1,"(44.97682189941406, -24.642282485961914, 683.9150390625)","(0.4015999734401703, 0.5498757362365723, 0.571670413017273)",1,1695978972016,0.74,0.75
4444698831,771156187336,"(0.7510274648666382, 0.7471308708190918)","(137.08770751953125, 88.2998046875, 24.0926513671875)",1,3.468170166015625,1,"(-5.950940132141113, -17.09051513671875, 685.0869140625)","(0.5073939561843872, 0.5275489091873169, 0.5706518292427063)",1,"(0.7252844572067261, 0.7448239326477051)","(123.3289794921875, 88.95154571533203, 24.329845428466797)",1,3.57489013671875,1,"(44.936031341552734, -24.597518920898438, 683.8529052734375)","(0.4016754627227783, 0.5497568249702454, 0.571537971496582)",1,1695978972016,0.74,0.75
4444709934,771156198438,"(0.7505487203598022, 0.747031033039093)","(136.83175659179688, 88.32803344726562, 24.10289764404297)",1,3.466552734375,1,"(-5.932106018066406, -17.1029052734375, 685.03662109375)","(0.5073559880256653, 0.5275871157646179, 0.5705515146255493)",1,"(0.7317073941230774, 0.7456032633781433)","(126.76184844970703, 88.73136901855469, 24.24968910217285)",1,3.58380126953125,1,"(44.96502685546875, -24.604061126708984, 683.8003540039062)","(0.4016081392765045, 0.5497810244560242, 0.5714373588562012)",1,1695978972030,0.74,0.75
4444721038,771156209541,"(0.7533170580863953, 0.7479615211486816)","(138.31134033203125, 88.06513977050781, 24.007238388061523)",1,3.4725189208984375,1,"(-5.99403715133667, -17.087072372436523, 685.0597534179688)","(0.5074838995933533, 0.5275401473045349, 0.5705981254577637)",1,"(0.7274746894836426, 0.7485573887825012)","(124.49958038330078, 87.89678192138672, 23.945955276489258)",1,3.576171875,1,"(44.9031867980957, -24.57886505126953, 683.8276977539062)","(0.40174004435539246, 0.5497068166732788, 0.5714820623397827)",1,1695978972037,0.74,0.75
4444732141,771156220643,"(0.752230167388916, 0.7492486238479614)","(137.73043823242188, 87.7015151977539, 23.874889373779297)",1,3.473785400390625,1,"(-6.023392677307129, -17.10235023498535, 685.0658569335938)","(0.5075451135635376, 0.5275812745094299, 0.5706115961074829)",1,"(0.7226742506027222, 0.7513835430145264)","(121.93394470214844, 87.098388671875, 23.65534019470215)",1,3.601654052734375,1,"(44.875648498535156, -24.591018676757812, 683.8359375)","(0.40179866552352905, 0.5497390031814575, 0.5714957118034363)",1,1695978972048,0.74,0.75
4444743244,771156231746,"(0.7556393146514893, 0.7483428716659546)","(139.5525360107422, 87.95735931396484, 23.96803092956543)",1,3.4701690673828125,1,"(-6.023623943328857, -17.099788665771484, 684.963623046875)","(0.5075474381446838, 0.5275812149047852, 0.570406973361969)",1,"(0.7226742506027222, 0.7513835430145264)","(121.93394470214844, 87.098388671875, 23.65534019470215)",1,3.601654052734375,1,"(44.881587982177734, -24.582508087158203, 683.7329711914062)","(0.4017722010612488, 0.5497259497642517, 0.5712905526161194)",1,1695978972059,0.74,0.75
4444754347,771156242848,"(0.7519943118095398, 0.7477443814277649)","(137.60443115234375, 88.12643432617188, 24.029573440551758)",1,3.470550537109375,1,"(-6.068765640258789, -17.1065731048584, 684.9852905273438)","(0.5076409578323364, 0.5275973677635193, 0.5704514384269714)",1,"(0.7239353060722351, 0.7541371583938599)","(122.60791778564453, 86.32046508789062, 23.37222671508789)",1,3.5944366455078125,1,"(44.83272933959961, -24.584606170654297, 683.7581176757812)","(0.4018773138523102, 0.5497280359268188, 0.5713344812393188)",1,1695978972070,0.74,0.75
4444765450,771156253950,"(0.7510010004043579, 0.7458741068840027)","(137.07351684570312, 88.65483093261719, 24.221887588500977)",1,3.4687347412109375,1,"(-6.099266529083252, -17.114439010620117, 685.0568237304688)","(0.5077031254768372, 0.5276134610176086, 0.5705954432487488)",1,"(0.727783203125, 0.7516385912895203)","(124.66445922851562, 87.0263442993164, 23.629150390625)",1,3.5643768310546875,1,"(44.80580520629883, -24.585519790649414, 683.8316040039062)","(0.4019433557987213, 0.5497223734855652, 0.5714775323867798)",1,1695978972082,0.74,0.75
4444776553,771156265052,"(0.7481197714805603, 0.7447270154953003)","(135.5336151123047, 88.97889709472656, 24.3398494720459)",1,3.467041015625,1,"(-6.100101947784424, -17.138757705688477, 684.970703125)","(0.5077069401741028, 0.5276867151260376, 0.5704245567321777)",1,"(0.727783203125, 0.7516385912895203)","(124.66445922851562, 87.0263442993164, 23.629150390625)",1,3.5643768310546875,1,"(44.813385009765625, -24.60383415222168, 683.7449951171875)","(0.40191617608070374, 0.5497821569442749, 0.5713071227073669)",1,1695978972092,0.74,0.75
