timestamp,pos_to_place,expand_1,expand_2,expand_4
0,157.86723573689824,138.2583770890913,119.63056185267668,86.672587247867
969,110.36950636771883,93.30011292760577,77.4644903151478,45.79782364848113
1037,269.24214667319694,248.37812518227395,227.8043686383321,187.908058122418
1069,269.015491435483,250.31416957705264,232.266678900789,198.84012858083025
1087,266.963583715393,248.85137796115802,231.48917766052548,199.7899767977316
1102,280.23445474631814,260.72841768645935,241.72307239769458,205.76649130241555
1118,272.28462697776774,254.51512268004888,237.52842995110345,206.66809887537437
1135,263.658361993339,246.59322815971123,230.44193688914774,201.74823869502413
1150,270.8541404594125,253.20898124589334,236.36917891496955,205.8881327055489
1167,264.97790216915047,247.29860176461682,230.44020050608123,200.00798606983935
1184,263.0310325236223,245.60667198205581,229.04743690235264,199.37713947126107
1199,264.90185888194645,247.09999418699164,230.10127594841725,199.32714481018323
1216,262.7011048377446,244.99844858484738,228.12143019183932,197.68159867241022
1230,237.97372297637577,220.06886693686423,203.05638955790428,172.75246152937163
1248,263.9694885387193,246.43744826422895,229.75142809644012,199.7564959054534
1263,207.9769798809604,191.50829798938435,176.34968107414875,151.50942868552326
1279,267.73096872656646,250.29619147191684,233.707665884551,203.88669814937717
1297,269.3937016446251,251.1009694192116,233.52345701988943,201.25743360770093
1312,263.09168874950564,245.92519310227144,229.66049354098746,200.70316143255997
1327,260.8124343268836,243.48728555862937,227.05014498053467,197.71576033022708
1345,124.37502431637452,107.5890562966064,93.19034914446712,76.88203161173438
1360,8.786783904092678,-7.49451054707788,-23.327843880411223,-54.99451054707791
1380,19.380531301221964,3.1684773603053884,-12.664855973027954,-44.33152263969464
1394,20.847104096316798,5.013770762983484,-10.81956257034986,-42.486229237016545
1408,7.180417622103458,-18.129468370744462,-33.962801704077776,-65.62946837074445
1428,11.611485645697387,-4.350819895006481,-20.184153228339824,-51.85081989500651
1442,4.656090850376862,-11.533861741932753,-27.367195075266096,-59.03386174193278
1457,5.716497945045543,-19.048697752232243,-34.882031085565586,-66.54869775223227
1475,7.89803428395183,-7.935299049381484,-23.768632382714827,-55.43529904938151
1493,7.391086552185658,-8.469686221553104,-24.303019554886447,-55.96968622155313
1508,8.989639705711511,-6.843693627621803,-22.677026960955146,-54.34369362762183
1523,12.78572183430208,-3.047611499031234,-18.880944832364577,-50.54761149903126
1538,12.530731065456024,-3.3026022678772904,-19.135935601210633,-50.80260226787732
1559,18.9291186425543,3.095785309220986,-12.737548024112357,-44.40421469077904
1571,1.7396791835991792,-14.093654149734135,-29.926987483067478,-61.593654149734164
1588,11.924351645339215,-3.9089816879940997,-19.742315021327443,-51.40898168799413
1605,-7.07360359333731,-22.906936926670653,-38.74027026000397,-70.40693692667064
1620,13.878464436162886,-1.954868897170428,-17.78820223050377,-49.454868897170456
1635,13.495262164408407,-2.466250041140853,-18.299583374474196,-49.96625004114088
1653,13.239106793111233,-2.594226540222081,-18.427559873555424,-50.09422654022211
1667,15.808171592506994,-0.025161740826320056,-15.858495074159663,-47.52516174082635
1685,16.077420850314184,0.24408751698086917,-15.589245816352474,-47.25591248301916
1703,17.90521917451224,2.0718858411789256,-13.761447492154417,-45.4281141588211
1718,21.59030260448509,5.756961696813931,-10.076371636519411,-41.7430383031861
1733,21.01651706113411,5.177262271379078,-10.656071061954265,-42.32273772862095
1750,19.628653217907985,3.7853538275101926,-12.04797950582315,-43.714646172489836
1768,16.538478260303,0.644112486426053,-15.18922084690729,-46.855887513573975
