# timestamps [seconds],pts
354961.641340,4653
354961.649238,5171
354961.657225,5694
354961.665188,6216
354961.673272,6746
354961.681246,7268
354961.689367,7801
354961.697253,8318
354961.705291,8844
354961.717149,9621
354961.725263,10153
354961.733275,10678
354961.741351,11207
354961.749273,11727
354961.757372,12257
354961.765361,12781
354961.773232,13297
354961.781156,13816
354961.789269,14348
354961.801319,15137
354961.809295,15660
354961.817311,16186
354961.825213,16703
354961.833323,17235
354961.841266,17755
354961.849338,18284
354961.857389,18812
354961.865268,19328
354961.873242,19851
354961.885261,20639
354961.893190,21158
354961.901185,21682
354961.909306,22214
354961.919049,22853
354961.925411,23270
354961.933598,23806
354961.941266,24309
354961.949364,24840
354961.957689,25385
354961.969233,26142
354961.977214,26665
354961.985157,27185
354961.993129,27708
354962.001316,28244
354962.009203,28761
354962.017251,29289
354962.025122,29804
354962.033251,30337
354962.041247,30861
354962.053234,31647
354962.061195,32168
354962.069333,32702
354962.077223,33219
354962.085242,33744
354962.093149,34263
354962.101327,34798
354962.109236,35317
354962.117197,35839
354962.125236,36365
354962.137267,37154
354962.145271,37678
354962.153369,38209
354962.161220,38724
354962.169273,39251
354962.177154,39768
354962.185235,40297
354962.193233,40822
354962.201172,41342
354962.209166,41866
354962.221496,42674
354962.229317,43186
354962.237381,43715
354962.245216,44228
354962.253200,44751
354962.261124,45271
354962.269249,45803
354962.277172,46322
354962.285160,46846
354962.293153,47370
354962.305322,48167
354962.313429,48699
354962.321809,49248
354962.340009,50441
354962.345292,50787
354962.353266,51309
354962.361226,51831
354962.369258,52357
354962.377209,52878
354962.389635,53693
354962.397322,54197
354962.406689,54810
354962.413329,55246
354962.421347,55771
354962.429293,56292
354962.437342,56819
354962.445204,57334
354962.453254,57862
354962.461131,58378
354962.473269,59174
354962.481307,59700
354962.489361,60228
354962.497258,60746
354962.505359,61277
354962.513237,61793
354962.521369,62326
354962.529265,62843
354962.537299,63370
354962.545246,63891
354962.557368,64685
354962.565485,65217
354962.573091,65716
354962.581206,66247
354962.589319,66779
354962.597346,67305
354962.605307,67827
354962.613315,68352
354962.621302,68875
354962.629256,69396
354962.641347,70189
354962.649391,70716
354962.657372,71239
354962.665282,71757
354962.673265,72280
354962.681273,72805
354962.689440,73340
354962.697212,73850
354962.705272,74378
354962.713266,74902
354962.725131,75679
354962.733218,76209
354962.741234,76735
354962.749597,77283
354962.757353,77791
354962.765278,78311
354962.775783,78999
354962.781097,79347
354962.789311,79886
354962.797195,80402
354962.809144,81185
354962.817234,81715
354962.825142,82234
354962.833230,82764
354962.841268,83291
354962.849300,83817
354962.857378,84346
354962.865269,84863
354962.873322,85391
354962.881253,85911
354962.893610,86721
354962.908503,87697
354962.912092,87932
354962.917383,88279
354962.925160,88788
354962.933208,89316
354962.941185,89839
354962.949360,90374
354962.957338,90897
354962.965291,91418
354962.977226,92201
354962.985290,92729
354962.993271,93252
354963.001214,93773
354963.009262,94300
354963.017263,94824
354963.025240,95347
354963.033177,95867
354963.041223,96395
354963.049231,96919
354963.061234,97706
354963.069268,98233
354963.077167,98750
354963.085247,99280
354963.093248,99804
354963.101250,100328
354963.109242,100852
354963.117182,101373
354963.125343,101907
354963.133135,102418
354963.145251,103212
354963.153550,103756
354963.161193,104257
354963.169138,104777
354963.177103,105299
354963.185193,105830
354963.193216,106355
354963.201135,106874
354963.209140,107399
354963.217209,107928
354963.229323,108722
354963.237367,109249
354963.245229,109764
354963.253227,110288
354963.261248,110814
354963.269234,111337
354963.277222,111861
354963.285211,112384
354963.293278,112913
354963.301254,113436
354963.313310,114226
354963.321279,114748
354963.329328,115276
354963.337271,115796
354963.345315,116323
354963.353398,116853
354963.361238,117367
354963.369128,117884
354963.377213,118414
354963.385195,118937
354963.397380,119735
354963.405253,120251
354963.413207,120773
354963.421360,121307
354963.429446,121837
354963.437328,122353
354963.445237,122872
354963.453162,123391
354963.461610,123945
354963.473298,124711
354963.481248,125232
354963.489238,125755
354963.497368,126288
354963.505300,126808
354963.513327,127334
354963.521270,127854
354963.529268,128379
354963.537282,128904
354963.545267,129427
354963.553300,129954
354963.565368,130744
354963.573088,131250
354963.581177,131780
354963.589335,132315
354963.597404,132844
354963.605286,133360
354963.613300,133886
354963.621313,134411
354963.629339,134937
354963.637252,135455
354963.649336,136247
354963.657403,136776
354963.665389,137299
354963.673248,137814
354963.681265,138340
354963.689398,138873
354963.697391,139397
354963.705263,139912
354963.713271,140437
354963.721458,140974
354963.733267,141748
354963.741311,142275
354963.749353,142802
354963.757255,143320
354963.765199,143840
354963.773120,144359
354963.781169,144887
354963.789378,145425
354963.797343,145947
354963.805298,146468
354963.817318,147256
354963.825248,147776
354963.833252,148300
354963.841328,148829
354963.849293,149351
354963.857248,149873
354963.865411,150408
354963.873326,150926
354963.881302,151449
354963.889345,151976
354963.901635,152782
354963.917995,153854
354963.925252,154329
354963.933228,154852
354963.941167,155372
354963.949283,155904
