id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,354961.43724999996,219.97500001452863,0,3,0.48546338935817474,0.8848081909309572,0.9109224070973879,0.980156280376293,3d gaze,-6.63008767183376,-179.26698279127928,418.0997384712737,354961.43724999996 354961.445152 354961.45327299996 354961.465277 354961.47325499996 354961.481425 354961.489253 354961.497331 354961.505281 354961.513336 354961.521364 354961.529229 354961.53729899996 354961.549206 354961.55719799997 354961.565167 354961.57315 354961.581196 354961.589292 354961.597158 354961.60517 354961.61328 354961.62131899997 354961.633162 354961.64134 354961.649238 354961.657225
1,354961.665188,208.05399998789653,3,10,0.47871294855664787,0.8793846789841512,0.6259525498586934,0.9864373023693378,3d gaze,-11.60089158650749,-177.83808923528164,420.76992251377044,354961.665188 354961.673272 354961.681246 354961.689367 354961.697253 354961.70529099996 354961.717149 354961.725263 354961.733275 354961.741351 354961.749273 354961.75737199996 354961.76536099997 354961.773232 354961.781156 354961.789269 354961.80131899996 354961.809295 354961.81731099996 354961.825213 354961.833323 354961.841266 354961.849338 354961.857389 354961.865268 354961.873242
2,354961.933598,119.63600001763552,11,15,0.6848343688450239,0.7509577537178547,2.8723535864087144,0.9016139295895894,3d gaze,123.45612322490074,-110.69728537376879,369.7327791303361,354961.933598 354961.941266 354961.949364 354961.957689 354961.969233 354961.977214 354961.98515699996 354961.993129 354962.001316 354962.009203 354962.017251 354962.02512199996 354962.033251 354962.041247 354962.053234
3,354962.06119499996,215.9770000143908,15,22,0.669297518289383,0.7421066270488377,1.8162776478318892,0.9042277424423782,3d gaze,114.56116105689279,-108.5494224881154,377.45726634475943,354962.06119499996 354962.069333 354962.077223 354962.085242 354962.09314899996 354962.101327 354962.109236 354962.117197 354962.125236 354962.137267 354962.145271 354962.153369 354962.16122 354962.169273 354962.177154 354962.185235 354962.193233 354962.201172 354962.209166 354962.221496 354962.22931699996 354962.237381 354962.245216 354962.2532 354962.261124 354962.269249 354962.277172
4,354962.28515999997,92.04900002805516,22,25,0.6780721014252982,0.7284944408062166,0.5235389586367982,0.8674324967644431,3d gaze,119.74870934250599,-103.03128933681798,375.33634412792924,354962.28515999997 354962.293153 354962.305322 354962.313429 354962.321809 354962.340009 354962.345292 354962.353266 354962.361226 354962.369258 354962.377209
5,354962.413329,215.9269999829121,26,32,0.5659630768530656,0.7762679657485476,2.6637161579165416,0.9708771437185783,3d gaze,49.81910258588526,-128.9989586712075,412.31385857441677,354962.413329 354962.421347 354962.42929299996 354962.43734199996 354962.445204 354962.453254 354962.46113099996 354962.473269 354962.481307 354962.489361 354962.49725799996 354962.505359 354962.513237 354962.52136899997 354962.52926499996 354962.53729899996 354962.545246 354962.557368 354962.56548499997 354962.57309099997 354962.581206 354962.58931899996 354962.59734599997 354962.605307 354962.61331499997 354962.621302 354962.629256
6,354962.64134699997,83.7840000167489,33,35,0.5523688091357933,0.7778113283696982,0.34113798707214055,0.9906112009828741,3d gaze,40.70686273746833,-130.70967150167846,416.62088357655443,354962.64134699997 354962.649391 354962.657372 354962.665282 354962.673265 354962.68127299997 354962.68944 354962.69721199997 354962.705272 354962.713266 354962.725131
7,354962.757353,83.91499996650964,36,39,0.6890546236371069,0.7519483118276471,2.782193708955699,0.9456066768169403,3d gaze,125.84452358653127,-110.73313088751982,367.7202165635814,354962.757353 354962.775783 354962.781097 354962.789311 354962.797195 354962.809144 354962.81723399996 354962.825142 354962.83323 354962.84126799996
8,354962.8493,219.96799996122718,39,45,0.6634200662181378,0.7301636135592661,1.8050777768164412,0.8686987559000651,3d gaze,111.19554845133331,-104.59906533869726,381.35633860715797,354962.8493 354962.857378 354962.865269 354962.87332199997 354962.881253 354962.89360999997 354962.908503 354962.912092 354962.91738299996 354962.92516 354962.933208 354962.941185 354962.94935999997 354962.957338 354962.965291 354962.977226 354962.98529 354962.993271 354963.001214 354963.009262 354963.01726299996 354963.02524 354963.033177 354963.041223 354963.049231 354963.06123399996 354963.06926799996
9,354963.077167,216.110999986995,46,52,0.6676356094153642,0.7365120793126473,2.0303436816830587,0.8953196980335094,3d gaze,113.62564041188813,-106.62119257772311,378.8180251503641,354963.077167 354963.085247 354963.09324799996 354963.10125 354963.109242 354963.11718199996 354963.125343 354963.133135 354963.145251 354963.15355 354963.161193 354963.169138 354963.177103 354963.185193 354963.193216 354963.201135 354963.20914 354963.21720899997 354963.229323 354963.23736699997 354963.245229 354963.253227 354963.26124799997 354963.269234 354963.277222 354963.285211 354963.29327799997
10,354963.301254,212.07299997331575,52,59,0.6749354216986687,0.7146934713680011,2.481700650921763,0.8873593165324285,3d gaze,118.00836793947815,-98.23861661886887,378.2193346321734,354963.301254 354963.31331 354963.32127899997 354963.32932799996 354963.33727099997 354963.345315 354963.353398 354963.361238 354963.369128 354963.37721299997 354963.385195 354963.39738 354963.405253 354963.413207 354963.42136 354963.42944599997 354963.43732799997 354963.445237 354963.453162 354963.46161 354963.473298 354963.481248 354963.489238 354963.497368 354963.50529999996 354963.51332699996
