device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
4780597721,1028775941202,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(0.7669530510902405, 0.7394390106201172)","(145.59930419921875, 90.47274780273438, 24.883554458618164)",1,3.23046875,1,"(-226.98829650878906, 14.974893569946289, 823.643798828125)","(0.8867062926292419, 0.4410586357116699, 0.9089611768722534)",1,1698049787940,0.7669530510902405,0.7394390106201172
4836456599,1028831800702,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843829
4836467703,1028831811806,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843830
4836478806,1028831822909,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843830
4836489909,1028831834012,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843834
4836501012,1028831845115,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843846
4836512115,1028831856218,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843858
4836523218,1028831867321,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843868
4836534321,1028831878425,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843879
4836545424,1028831889528,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843891
4836556528,1028831900632,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843901
4836567631,1028831911736,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843912
4836578734,1028831922839,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843923
4836589837,1028831933942,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843961
4836600940,1028831945045,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843961
4836612043,1028831956148,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843961
4836623146,1028831967252,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843967
4836634249,1028831978355,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843979
4836645353,1028831989459,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049843992
4836656456,1028832000562,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844000
4836667559,1028832011665,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844012
4836678662,1028832022768,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844023
4836689765,1028832033871,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844033
4836700868,1028832044974,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844046
4836711971,1028832056078,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844057
4836723074,1028832067181,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844075
4836734178,1028832078285,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844094
4836745281,1028832089388,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844095
4836756384,1028832100492,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844100
4836767487,1028832111595,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844113
4836778590,1028832122698,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844124
4836789693,1028832133801,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844133
4836800796,1028832144904,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844146
4836811899,1028832156008,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844157
4836823003,1028832167112,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844167
4836834106,1028832178215,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844179
4836845209,1028832189318,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844191
4836856312,1028832200421,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844200
4836867415,1028832211524,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844238
4836878518,1028832222628,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844239
4836889621,1028832233731,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844239
4836900724,1028832244834,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844246
4836911828,1028832255938,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844258
4836922931,1028832267041,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844267
4836934034,1028832278145,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844279
4836945137,1028832289248,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844290
4836956240,1028832300351,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844300
4836967343,1028832311454,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844312
4836978446,1028832322557,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844323
4836989549,1028832333660,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844333
4837000653,1028832344765,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844345
4837011756,1028832355868,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844356
4837022859,1028832366971,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844395
4837033962,1028832378074,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844396
4837045065,1028832389178,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844396
4837056168,1028832400281,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844400
4837067271,1028832411384,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844413
4837078374,1028832422487,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844426
4837089478,1028832433591,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844434
4837100581,1028832444694,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-175.06260681152344, -9.682241439819336, 808.1989135742188)","(0.8031132817268372, 0.49932196736335754, 0.8539965748786926)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844446
4837111684,1028832455798,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-174.39370727539062, -9.865462303161621, 805.851806640625)","(0.8028330206871033, 0.4998230040073395, 0.8491302728652954)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844464
4837136606,1028832480720,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-174.94212341308594, -7.5710978507995605, 805.81640625)","(0.8037816882133484, 0.4944096505641937, 0.8492448925971985)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844478
4837147709,1028832491823,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-176.95681762695312, -6.17216682434082, 805.4224243164062)","(0.8074723482131958, 0.4910772740840912, 0.8493115305900574)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844489
4837158812,1028832502926,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-177.04896545410156, -6.011474132537842, 805.4082641601562)","(0.8076382875442505, 0.49069690704345703, 0.8493210673332214)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844500
4837169916,1028832514030,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-177.0534210205078, -5.992953777313232, 805.40869140625)","(0.8076456189155579, 0.4906531870365143, 0.8493236303329468)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844512
4837181019,1028832525133,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-177.05381774902344, -5.990833759307861, 805.4094848632812)","(0.8076460361480713, 0.49064818024635315, 0.8493251800537109)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844545
4837192122,1028832536237,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-177.053955078125, -5.9905853271484375, 805.4100952148438)","(0.8076460957527161, 0.4906475841999054, 0.8493264317512512)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844546
4837203225,1028832547340,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-177.05410766601562, -5.990565776824951, 805.410888671875)","(0.8076460361480713, 0.4906475245952606, 0.8493279814720154)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844546
4837214328,1028832558444,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-177.0542449951172, -5.990562438964844, 805.4115600585938)","(0.8076460361480713, 0.49064749479293823, 0.8493293523788452)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844562
4837225431,1028832569547,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-178.0378875732422, -5.997910022735596, 805.193115234375)","(0.8094695210456848, 0.4906463027000427, 0.8493264317512512)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844567
4837236534,1028832580650,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-178.67236328125, -6.00308084487915, 805.0518798828125)","(0.8106463551521301, 0.4906465411186218, 0.8493251800537109)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844578
4837247637,1028832591753,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844588
4837258741,1028832602857,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844606
4837281083,1028832625199,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-207.8662567138672, 13.098196983337402, 795.5350341796875)","(0.8663746118545532, 0.44456592202186584, 0.8446956872940063)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844628
4837292187,1028832636304,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-207.50497436523438, 13.699827194213867, 792.8635864257812)","(0.8669699430465698, 0.44301310181617737, 0.8393641114234924)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844642
4837316607,1028832660724,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-208.7953643798828, 16.046279907226562, 792.5416870117188)","(0.8694046139717102, 0.4373505115509033, 0.8394820690155029)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844677
4837327710,1028832671827,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-209.62069702148438, 17.432575225830078, 792.325439453125)","(0.8709695339202881, 0.4339998960494995, 0.8395417332649231)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844678
4837338813,1028832682930,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-210.8014373779297, 18.138809204101562, 792.0166015625)","(0.8732278347015381, 0.43226343393325806, 0.8395811915397644)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844680
4837349916,1028832694033,"(0.8335911631584167, 1.2721312046051025)","(181.2149200439453, -60.015384674072266, -29.889680862426758)",1,2.347503662109375,1,"(-212.9397735595703, 18.3763370513916, 791.4414672851562)","(0.8773449659347534, 0.4316117465496063, 0.8395861983299255)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844692,0.8335911631584167,1.2721312046051025
4837361019,1028832705136,"(0.8335911631584167, 1.2721312046051025)","(181.2149200439453, -60.015384674072266, -29.889680862426758)",1,2.347503662109375,1,"(-212.29641723632812, 20.674604415893555, 791.6223754882812)","(0.8760677576065063, 0.42612674832344055, 0.8397111892700195)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844703,0.8335911631584167,1.2721312046051025
4837372122,1028832716239,"(0.8335911631584167, 1.2721312046051025)","(181.2149200439453, -60.015384674072266, -29.889680862426758)",1,2.347503662109375,1,"(-212.30287170410156, 20.665456771850586, 791.6207885742188)","(0.8760802745819092, 0.4261484444141388, 0.83971107006073)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844713,0.8335911631584167,1.2721312046051025
4837383225,1028832727344,"(0.6499121785163879, 0.4994925260543823)","(83.04534149169922, 158.2588348388672, 49.55559539794922)",1,4.2028350830078125,1,"(-215.29234313964844, 21.690000534057617, 790.900146484375)","(0.8817929625511169, 0.42357438802719116, 0.8399321436882019)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844725,0.6499121785163879,0.4994925260543823
4837394328,1028832738447,"(0.6499121785163879, 0.4994925260543823)","(83.04534149169922, 158.2588348388672, 49.55559539794922)",1,4.2028350830078125,1,"(-215.07872009277344, 22.323301315307617, 790.956787109375)","(0.8813716769218445, 0.4220634400844574, 0.8399631381034851)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844736,0.6499121785163879,0.4994925260543823
4837405432,1028832749551,"(0.6499121785163879, 0.4994925260543823)","(83.04534149169922, 158.2588348388672, 49.55559539794922)",1,4.2028350830078125,1,"(-217.71495056152344, 23.486398696899414, 790.2054443359375)","(0.8864710330963135, 0.4191560745239258, 0.8399708271026611)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844747,0.6499121785163879,0.4994925260543823
4837416535,1028832760654,"(0.6166491508483887, 0.45450687408447266)","(65.2674560546875, 170.96746826171875, 54.18124008178711)",1,4.2371673583984375,1,"(-219.87713623046875, 21.888031005859375, 789.582763671875)","(0.8907005190849304, 0.42290228605270386, 0.8398365378379822)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844758,0.6166491508483887,0.45450687408447266
4837427638,1028832771757,"(0.6166491508483887, 0.45450687408447266)","(65.2674560546875, 170.96746826171875, 54.18124008178711)",1,4.2371673583984375,1,"(-218.2761993408203, 21.547054290771484, 790.021728515625)","(0.8876011371612549, 0.42378878593444824, 0.8398085832595825)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844769,0.6166491508483887,0.45450687408447266
4837438741,1028832782860,"(0.6166491508483887, 0.45450687408447266)","(65.2674560546875, 170.96746826171875, 54.18124008178711)",1,4.2371673583984375,1,"(-218.28257751464844, 21.537939071655273, 790.0201416015625)","(0.8876135349273682, 0.4238104224205017, 0.839808464050293)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844780,0.6166491508483887,0.45450687408447266
4837449844,1028832793963,"(0.6164951324462891, 0.49072369933128357)","(65.1851577758789, 160.7360382080078, 50.45728302001953)",1,4.30914306640625,1,"(-220.9129180908203, 23.162303924560547, 789.3306274414062)","(0.8926764726638794, 0.4197969138622284, 0.8399778008460999)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844812,0.6164951324462891,0.49072369933128357
4837460947,1028832805066,"(0.607546865940094, 0.48408666253089905)","(60.40262985229492, 162.6110076904297, 51.139739990234375)",1,4.2337188720703125,1,"(-221.9115753173828, 22.57819366455078, 789.05810546875)","(0.8946237564086914, 0.4211589992046356, 0.839959979057312)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844813,0.607546865940094,0.48408666253089905
4837472050,1028832816170,"(0.607546865940094, 0.48408666253089905)","(60.40262985229492, 162.6110076904297, 51.139739990234375)",1,4.2337188720703125,1,"(-221.91790771484375, 22.5690975189209, 789.0563354492188)","(0.8946361541748047, 0.4211806058883667, 0.8399595022201538)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844814,0.607546865940094,0.48408666253089905
4837483153,1028832827273,"(0.6080623865127563, 0.484592467546463)","(60.678157806396484, 162.46812438964844, 51.08772659301758)",1,4.2329559326171875,1,"(-222.95301818847656, 23.669828414916992, 789.7037353515625)","(0.8961580991744995, 0.418560653924942, 0.8418285846710205)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844827,0.6080623865127563,0.484592467546463
4837494257,1028832838377,"(0.6134084463119507, 0.4739685356616974)","(63.53541946411133, 165.46946716308594, 52.18007278442383)",1,4.2313232421875,1,"(-222.7649688720703, 23.683008193969727, 787.9743041992188)","(0.8966994881629944, 0.41839736700057983, 0.8384000062942505)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844837,0.6134084463119507,0.4739685356616974
4837505360,1028832849480,"(0.6134084463119507, 0.4739685356616974)","(63.53541946411133, 165.46946716308594, 52.18007278442383)",1,4.2313232421875,1,"(-222.7712860107422, 23.673938751220703, 787.9725952148438)","(0.8967119455337524, 0.4184189438819885, 0.8383996486663818)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844847,0.6134084463119507,0.4739685356616974
4837516463,1028832860583,"(0.6124285459518433, 0.47658291459083557)","(63.011714935302734, 164.73089599609375, 51.9112663269043)",1,4.2419281005859375,1,"(-223.86520385742188, 23.759429931640625, 790.5328979492188)","(0.8973780274391174, 0.4183902144432068, 0.8439250588417053)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1698049844859,0.6124285459518433,0.47658291459083557
