world_index,world_timestamp,surface_name,event_type
0,347412.757981,Right_Stock,enter
0,347412.757981,Assemly_Zone,enter
0,347412.757981,Left_Stock,enter
2,347412.872829,Screen,enter
2,347412.872829,Screen,exit
5,347412.966797,Screen,enter
6,347412.996803,Screen,exit
8,347413.061312,Screen,enter
9,347413.092921,Screen,exit
16,347413.328752,Screen,enter
16,347413.328752,Screen,exit
33,347413.908704,Screen,enter
33,347413.908704,Screen,exit
45,347414.315895,Screen,enter
48,347414.413834,Screen,exit
52,347414.542228,Screen,enter
54,347414.605974,Screen,exit
58,347414.736979,Screen,enter
64,347414.937818,Screen,exit
66,347415.004891,Screen,enter
73,347415.240909,Screen,exit
75,347415.304711,Screen,enter
75,347415.304711,Screen,exit
81,347415.50881699997,Screen,enter
81,347415.50881699997,Screen,exit
83,347415.572794,Screen,enter
179,347418.824816,Screen,exit
180,347418.856804,Right_Stock,exit
180,347418.856804,Assemly_Zone,exit
180,347418.856804,Left_Stock,exit
183,347418.956845,Right_Stock,enter
183,347418.956845,Assemly_Zone,enter
184,347418.993048,Left_Stock,enter
198,347419.460899,Screen,enter
198,347419.460899,Screen,exit
214,347420.003952,Right_Stock,exit
214,347420.003952,Assemly_Zone,exit
214,347420.003952,Left_Stock,exit
219,347420.164706,Right_Stock,enter
220,347420.196734,Assemly_Zone,enter
220,347420.196734,Left_Stock,enter
222,347420.266457,Screen,enter
449,347428.003613,Screen,exit
451,347428.072735,Screen,enter
456,347428.243354,Screen,exit
458,347428.311062,Screen,enter
464,347428.518343,Screen,exit
466,347428.58035299997,Screen,enter
470,347428.715332,Screen,exit
473,347428.808775,Screen,enter
772,347438.956383,Screen,exit
772,347438.956383,Assemly_Zone,exit
772,347438.956383,Left_Stock,exit
773,347438.992124,Right_Stock,exit
777,347439.096748,Assemly_Zone,enter
777,347439.096748,Left_Stock,enter
778,347439.13284,Right_Stock,enter
785,347439.366894,Screen,enter
785,347439.366894,Screen,exit
791,347439.568784,Screen,enter
791,347439.568784,Screen,exit
800,347439.876556,Left_Stock,exit
802,347439.936824,Left_Stock,enter
804,347440.004809,Screen,enter
826,347440.805309,Screen,exit
829,347440.911737,Screen,enter
831,347440.978658,Screen,exit
836,347441.151409,Screen,enter
836,347441.151409,Screen,exit
849,347441.612799,Screen,enter
849,347441.612799,Screen,exit
875,347442.502054,Screen,enter
875,347442.502054,Screen,exit
889,347442.96229399997,Screen,enter
889,347442.96229399997,Screen,exit
892,347443.066024,Screen,enter
892,347443.066024,Screen,exit
898,347443.262121,Screen,enter
898,347443.262121,Screen,exit
908,347443.588881,Screen,enter
