# timestamps [seconds],pts
354860.469018,4260
354860.477101,4789
354860.485064,5311
354860.497107,6100
354860.505114,6625
354860.513127,7150
354860.521219,7681
354860.529148,8200
354860.537076,8720
354860.545181,9251
354860.553159,9774
354860.561094,10294
354860.569025,10814
354860.581038,11601
354860.589143,12132
354860.597191,12659
354860.605261,13188
354860.613123,13704
354860.621218,14234
354860.629176,14756
354860.637227,15283
354860.645127,15801
354860.653155,16327
354860.665143,17113
354860.673190,17640
354860.681237,18167
354860.689243,18692
354860.697195,19213
354860.705139,19734
354860.713086,20255
354860.721010,20774
354860.729186,21310
354860.737139,21831
354860.749380,22633
354860.757087,23138
354860.765191,23669
354860.772948,24178
354860.781076,24710
354860.789321,25251
354860.797203,25767
354860.805184,26290
354860.813171,26814
354860.821135,27336
354860.833140,28122
354860.841181,28649
354860.849149,29171
354860.857136,29695
354860.865171,30221
354860.873133,30743
354860.881218,31273
354860.889241,31799
354860.897093,32313
354860.905161,32842
354860.917045,33621
354860.925204,34156
354860.933257,34683
354860.941221,35205
354860.949097,35722
354860.957180,36251
354860.965206,36777
354860.973132,37297
354860.980953,37809
354860.989225,38351
354861.001130,39132
354861.009111,39655
354861.017021,40173
354861.025017,40697
354861.033142,41229
354861.041088,41750
354861.049043,42272
354861.057223,42808
354861.065224,43332
354861.073233,43857
354861.085096,44634
354861.093102,45159
354861.101240,45692
354861.109100,46207
354861.117027,46727
354861.125069,47254
354861.133151,47784
354861.141164,48309
354861.149126,48830
354861.157132,49355
354861.169072,50138
354861.176933,50653
354861.185136,51190
354861.193003,51706
354861.201092,52236
354861.209111,52762
354861.217015,53280
354861.225089,53809
354861.233104,54334
354861.241171,54863
354861.253139,55647
354861.261087,56168
354861.269135,56695
354861.277136,57220
354861.285144,57744
354861.293065,58264
354861.301185,58796
354861.309224,59322
354861.317087,59838
354861.325124,60364
354861.337167,61154
354861.345146,61677
354861.353193,62204
354861.361057,62719
354861.369156,63250
354861.377062,63768
354861.385142,64298
354861.393138,64822
354861.401166,65348
354861.409075,65866
354861.421173,66659
354861.429154,67182
354861.437163,67707
354861.445083,68226
354861.453075,68750
354861.461013,69270
354861.469098,69800
354861.477122,70326
354861.485105,70849
354861.493004,71367
354861.505055,72156
354861.513324,72698
354861.521151,73211
354861.529136,73734
354861.537189,74262
354861.545153,74784
354861.553239,75314
354861.561122,75831
354861.569144,76356
354861.577095,76877
354861.589218,77672
354861.597106,78189
354861.605168,78717
354861.613223,79245
354861.621138,79764
354861.629171,80290
354861.637320,80824
354861.645049,81331
354861.653069,81856
354861.661103,82383
354861.673194,83175
354861.681174,83698
354861.689244,84227
354861.697118,84743
354861.705188,85272
354861.713155,85794
354861.721248,86324
354861.729134,86841
354861.737174,87368
354861.745247,87897
354861.757738,88716
354861.771424,89613
354861.775086,89853
354861.780997,90240
354861.789155,90775
354861.797156,91299
354861.805265,91831
354861.813115,92345
354861.821282,92880
354861.829128,93394
354861.841101,94179
354861.849165,94708
354861.857292,95240
354861.865153,95755
354861.873170,96281
354861.881178,96805
354861.889271,97336
354861.897138,97851
354861.905186,98379
354861.913187,98903
354861.925126,99686
354861.933070,100206
354861.941224,100741
354861.949220,101265
354861.957195,101787
354861.965200,102312
354861.973103,102830
354861.981033,103349
354861.989182,103884
354861.997239,104412
354862.009102,105189
354862.017073,105711
354862.025032,106233
354862.033024,106757
354862.041184,107291
354862.049143,107813
354862.057237,108344
354862.065165,108863
354862.073190,109389
354862.081149,109911
354862.093116,110695
354862.101046,111215
354862.109133,111745
354862.117253,112277
354862.125082,112790
354862.133011,113309
354862.141174,113844
354862.149215,114371
354862.157236,114897
354862.165205,115419
354862.177074,116197
354862.185075,116721
354862.193118,117248
354862.201019,117766
354862.209030,118291
354862.217100,118820
354862.225097,119344
354862.233072,119867
354862.241153,120396
354862.249140,120920
354862.261176,121709
354862.269151,122231
354862.277076,122751
354862.285135,123279
354862.293218,123809
354862.301130,124327
354862.309134,124852
354862.317375,125392
354862.325011,125892
354862.333001,126416
354862.345121,127210
354862.353268,127744
354862.361118,128258
354862.369128,128783
354862.377014,129300
354862.385053,129827
354862.393149,130358
354862.401011,130873
354862.409148,131406
354862.417135,131929
354862.429231,132722
354862.437094,133237
354862.445064,133760
354862.453048,134283
354862.461129,134813
354862.469125,135337
354862.477098,135859
354862.485138,136386
354862.493027,136903
354862.501098,137432
354862.513201,138225
354862.521155,138746
354862.529265,139278
354862.537122,139793
354862.545208,140323
354862.553131,140842
354862.561110,141365
354862.569093,141888
354862.577003,142406
354862.585109,142938
354862.597179,143729
354862.605189,144254
354862.613139,144775
354862.621119,145298
354862.629131,145823
354862.637124,146346
354862.645159,146873
354862.653140,147396
354862.661132,147920
354862.669187,148448
354862.681211,149236
354862.689162,149757
354862.697292,150290
354862.705149,150804
354862.713173,151330
354862.721152,151853
354862.729152,152377
354862.737136,152901
354862.745172,153427
354862.753178,153952
354862.765254,154743
354862.774569,155354
354862.782822,155895
354862.789146,156309
354862.797254,156841
354862.805157,157358
354862.813095,157879
354862.821189,158409
354862.829305,158941
354862.837145,159455
354862.849125,160240
354862.857241,160772
354862.865147,161290
354862.873026,161806
354862.881216,162343
354862.889233,162868
354862.897140,163387
354862.905130,163910
354862.913157,164436
354862.921178,164962
354862.933121,165745
354862.941181,166273
